,Year,G_team,MP_team,FG_team,FGA_team,FG%_team,3P_team,3PA_team,3P%_team,2P_team,2PA_team,2P%_team,FT_team,FTA_team,FT%_team,ORB_team,DRB_team,TRB_team,AST_team,STL_team,BLK_team,TOV_team,PF_team,PTS_team,G_opponent,MP_opponent,FG_opponent,FGA_opponent,FG%_opponent,3P_opponent,3PA_opponent,3P%_opponent,2P_opponent,2PA_opponent,2P%_opponent,FT_opponent,FTA_opponent,FT%_opponent,ORB_opponent,DRB_opponent,TRB_opponent,AST_opponent,STL_opponent,BLK_opponent,TOV_opponent,PF_opponent,PTS_opponent,W_misc,L_misc,PW_misc,PL_misc,MOV_misc,SOS_misc,SRS_misc,ORtg_misc,DRtg_misc,Pace_misc,FTr_misc,3PAr_misc,eFG%_misc,TOV%_misc,ORB%_misc,FT/FGA_misc,eFG%.1_misc,TOV%.1_misc,DRB%_misc,FT/FGA.1_misc,Arena_misc,Attendance_misc
0,1993,82.0,19855,3043,6529,0.466,166,569,0.292,2877,5960,0.483,1794,2247,0.798,940,2204,3144,2001,649,455,1422,2028,8046,82.0,19855,3323,6814,0.488,208,578,0.36,3115,6236,0.5,1830,2413,0.758,1122,2331,3453,2144,734,494,1231,1875,8684,19,63,21,61,-7.78,0.16,-7.62,103.6,111.8,93.8,0.344,0.087,0.479,15.9,28.7,0.275,0.503,13.5,66.3,0.269,Target Center,754593
0,1994,82.0,19730,2985,6535,0.457,183,557,0.329,2802,5978,0.469,1777,2303,0.772,990,2343,3333,1967,600,440,1478,2016,7930,82.0,19730,3244,6874,0.472,227,738,0.308,3017,6136,0.492,1783,2451,0.727,1102,2296,3398,2108,824,549,1164,1855,8498,20,62,23,59,-6.93,0.38,-6.55,101.9,109.2,94.7,0.352,0.085,0.471,16.4,30.1,0.272,0.488,12.8,68.0,0.259,Target Center,733419
0,1995,82.0,19780,2792,6219,0.449,318,1016,0.313,2474,5203,0.475,1824,2355,0.775,883,2090,2973,1780,609,402,1400,2074,7726,82.0,19780,3088,6509,0.474,468,1243,0.377,2620,5266,0.498,1820,2491,0.731,1169,2305,3474,2069,703,512,1323,1982,8464,21,61,18,64,-9.0,0.78,-8.22,102.6,112.4,91.4,0.379,0.163,0.475,16.2,27.7,0.293,0.51,14.8,64.1,0.28,Target Center,603518
0,1996,82.0,19780,2974,6481,0.459,279,857,0.326,2695,5624,0.479,1797,2314,0.777,985,2271,3256,1867,650,481,1426,1994,8024,82.0,19780,3086,6586,0.469,530,1393,0.38,2556,5193,0.492,1761,2368,0.744,1036,2317,3353,1966,725,498,1343,1940,8463,26,56,26,56,-5.35,0.22,-5.14,104.1,109.8,93.5,0.357,0.132,0.48,16.0,29.8,0.277,0.509,15.0,68.7,0.267,Target Center,585669
0,1997,82.0,19780,2937,6436,0.456,371,1093,0.339,2566,5343,0.48,1637,2180,0.751,957,2302,3259,1874,618,557,1243,1818,7882,82.0,19780,2945,6539,0.45,467,1290,0.362,2478,5249,0.472,1646,2184,0.754,1069,2364,3433,1785,654,445,1283,1829,8003,40,42,37,45,-1.48,-0.35,-1.82,105.5,107.1,90.7,0.339,0.17,0.485,14.4,28.8,0.254,0.486,14.6,68.3,0.252,Target Center,697727
0,1998,82.0,19930,3157,6844,0.461,303,873,0.347,2854,5971,0.478,1673,2253,0.743,1063,2429,3492,2068,639,427,1138,1882,8290,82.0,19930,3076,6860,0.448,432,1206,0.358,2644,5654,0.468,1648,2220,0.742,1116,2411,3527,1909,609,412,1228,1863,8232,45,37,43,39,0.71,-0.54,0.17,107.8,107.1,92.6,0.329,0.128,0.483,12.7,30.6,0.244,0.48,13.5,68.5,0.24,Target Center,738590
0,1999,50.0,12025,1838,4327,0.425,122,410,0.298,1716,3917,0.438,849,1143,0.743,754,1392,2146,1218,426,272,641,1185,4647,50.0,12025,1680,3823,0.439,213,654,0.326,1467,3169,0.463,1055,1470,0.718,591,1563,2154,1114,363,262,836,1017,4628,25,25,26,24,0.38,-0.55,-0.17,101.9,101.5,91.0,0.264,0.095,0.439,11.7,32.5,0.196,0.467,15.8,70.2,0.276,Target Center,427974
0,2000,82.0,19905,3226,6910,0.467,248,716,0.346,2978,6194,0.481,1379,1769,0.78,1016,2471,3487,2205,622,444,1139,1913,8079,82.0,19905,2924,6576,0.445,380,1066,0.356,2544,5510,0.462,1644,2185,0.752,916,2440,3356,1737,591,344,1232,1685,7872,50,32,48,34,2.52,0.14,2.67,106.1,103.4,91.8,0.256,0.104,0.485,12.9,29.4,0.2,0.474,14.0,73.0,0.25,Target Center,690012
0,2001,82.0,19830,3148,6871,0.458,322,901,0.357,2826,5970,0.473,1364,1737,0.785,1002,2470,3472,2083,682,456,1136,1900,7982,82.0,19830,2977,6588,0.452,350,996,0.351,2627,5592,0.47,1567,2164,0.724,967,2505,3472,1834,583,357,1246,1655,7871,47,35,45,37,1.35,0.46,1.81,105.2,103.7,91.8,0.253,0.131,0.482,13.0,28.6,0.199,0.478,14.2,71.9,0.238,Target Center,717371
0,2002,82.0,19805,3175,6887,0.461,396,1047,0.378,2779,5840,0.476,1399,1754,0.798,1059,2562,3621,1993,524,427,1097,1739,8145,82.0,19805,2962,6654,0.445,492,1321,0.372,2470,5333,0.463,1452,1958,0.742,912,2326,3238,1855,542,407,1097,1676,7868,50,32,51,31,3.38,0.2,3.58,109.0,105.3,90.5,0.255,0.152,0.49,12.5,31.3,0.203,0.482,12.7,73.7,0.218,Target Center,731673
