,RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
122,123,"Elton Brand, PF",PHI,76,30.2,-1.29,1.61,0.32,4.75
123,124,"Roy Hibbert, C",IND,81,25.1,-0.33,0.64,0.32,4.44
124,125,"Luol Deng, F",CHI,70,37.9,-0.4,0.71,0.31,5.69
125,126,"Ronny Turiaf, C",GS,42,20.8,-0.96,1.23,0.27,1.99
126,127,"Ronald Murray, SG",CHA/CHI,75,22.3,0.06,0.2,0.26,3.5
127,128,"Leandro Barbosa, G",PHX,44,17.9,2.27,-2.02,0.25,1.72
128,129,"Robin Lopez, C",PHX,51,19.3,0.24,0.0,0.25,2.11
129,130,"Ronnie Price, PG",UTAH,60,13.4,-1.0,1.22,0.21,1.7
130,131,"Oleksiy Pecherov, C",MIN,44,10.2,-0.56,0.76,0.2,0.97
131,132,"Tayshaun Prince, SF",DET,49,34.0,-0.5,0.7,0.2,3.24
132,133,"Tyler Hansbrough, PF",IND,29,17.6,0.15,0.02,0.17,1.1
133,134,"Shane Battier, SF",HOU,67,32.4,-1.83,2.0,0.17,4.37
134,135,"Troy Murphy, PF",IND,72,32.6,1.22,-1.05,0.17,4.95
135,136,"Michael Redd, SG",MIL,18,27.3,-0.08,0.21,0.13,1.0
136,137,"Kendrick Perkins, C",BOS,78,27.6,-1.57,1.68,0.11,4.25
137,138,"Samuel Dalembert, C",PHI,82,25.9,-2.54,2.64,0.1,4.09
138,139,"Erick Dampier, C",DAL,55,23.3,-1.77,1.85,0.08,2.48
139,140,"Goran Dragic, PG",PHX,80,18.0,1.64,-1.57,0.07,2.85
140,141,"Rashard Lewis, PF",ORL,72,32.9,0.05,-0.01,0.04,4.62
141,142,"Omri Casspi, F",SAC,77,25.1,-0.16,0.19,0.03,3.83
142,143,"Kyrylo Fesenko, C",UTAH,49,8.3,-1.32,1.36,0.03,0.8
143,144,"Ryan Gomes, SF",MIN,76,29.1,-0.83,0.81,-0.02,4.36
144,145,"Nazr Mohammed, C",CHA,58,17.0,-0.14,0.11,-0.03,1.81
145,146,"Boris Diaw, C",CHA,82,35.4,-0.86,0.83,-0.03,5.45
146,147,"Mike Dunleavy, SG",IND,67,22.2,1.07,-1.11,-0.04,2.96
147,148,"Aaron Gray, C",CHI/NO,32,9.7,-0.78,0.74,-0.04,0.57
148,149,"Al Harrington, PF",NY,72,30.5,2.19,-2.24,-0.05,4.23
149,150,"Sasha Vujacic, SG",LAL,67,8.6,0.17,-0.22,-0.05,1.08
150,151,"Henry Walker, SF",BOS/NY,35,21.9,1.8,-1.87,-0.06,1.5
151,152,"Danny Green, F",CLE,20,5.8,0.3,-0.36,-0.06,0.21
152,153,"Devean George, SF",GS,45,16.9,0.4,-0.49,-0.09,1.56
153,154,"Emeka Okafor, C",NO,82,28.9,-1.53,1.44,-0.09,4.36
154,155,"Ben Gordon, SG",DET,62,27.9,0.92,-1.07,-0.15,3.05
155,156,"Anthony Morrow, SG",GS,69,29.2,1.17,-1.32,-0.15,3.97
156,157,"Lou Williams, SG",PHI,64,29.9,2.45,-2.6,-0.15,3.47
157,158,"Al Jefferson, C",MIN,76,32.4,0.12,-0.28,-0.16,4.58
158,159,"Marco Belinelli, G",TOR,66,17.0,0.38,-0.55,-0.17,2.06
159,160,"Tim Thomas, PF",DAL,18,15.8,1.37,-1.54,-0.17,0.49
160,161,"Shelden Williams, C",BOS,54,11.1,-1.46,1.29,-0.18,1.04
161,162,"Mickael Pietrus, SF",ORL,75,22.5,-0.66,0.43,-0.23,2.92
162,163,"DeJuan Blair, C",SA,82,18.2,-0.08,-0.15,-0.23,2.66
163,164,"Hasheem Thabeet, C",MEM,68,13.0,-1.87,1.63,-0.24,1.6
164,165,"Jared Jeffries, PF",NY/HOU,70,25.6,-2.48,2.23,-0.25,3.13
165,166,"Carlos Delfino, SG",MIL,75,30.4,-0.44,0.17,-0.26,3.92
166,167,"Tony Parker, G",SA,56,30.9,0.96,-1.23,-0.27,2.98
167,168,"Rudy Gay, SF",MEM,80,39.7,0.58,-0.86,-0.28,5.64
168,169,"Richard Hamilton, SG",DET,46,33.7,0.83,-1.12,-0.28,2.6
169,170,"Josh McRoberts, PF",IND,42,12.5,0.52,-0.82,-0.3,0.97
170,171,"Joakim Noah, C",CHI,64,30.1,-1.28,0.98,-0.31,3.28
171,172,"Antonio McDyess, PF",SA,77,21.0,-2.8,2.49,-0.31,2.7
172,173,"Steve Novak, SF",LAC,54,6.7,0.16,-0.48,-0.33,0.62
173,174,"Willie Green, SG",PHI,73,21.3,-0.21,-0.12,-0.33,2.58
174,175,"Jon Brockman, PF",SAC,52,12.6,-1.11,0.77,-0.34,1.1
175,176,"JJ Redick, SG",ORL,82,22.0,1.35,-1.71,-0.36,3.08
176,177,"Eric Maynor, PG",UTAH/OKC,81,15.7,-0.85,0.48,-0.37,2.11
177,178,"Mario Chalmers, G",MIA,73,24.8,-1.21,0.83,-0.38,2.91
178,179,"Eduardo Najera, PF",NJ/DAL,46,14.9,-1.85,1.46,-0.4,1.12
179,180,"Taj Gibson, F",CHI,82,26.9,-2.09,1.69,-0.4,3.6
180,181,"Brad Miller, C",CHI,82,23.8,-0.29,-0.13,-0.42,3.24
181,182,"Maurice Evans, SG",ATL,79,16.7,0.28,-0.7,-0.43,2.14
182,183,"Travis Outlaw, SF",POR/LAC,34,21.5,-0.65,0.23,-0.43,1.19
183,184,"Nick Young, G",WSH,74,19.2,-0.5,0.04,-0.46,2.27
184,185,"Reggie Evans, C",TOR,28,11.1,-1.94,1.45,-0.49,0.5
185,186,"Jannero Pargo, PG",CHI,63,13.2,-0.32,-0.17,-0.49,1.32
186,187,"Jeff Green, PF",OKC,82,37.1,-0.58,0.08,-0.51,4.8
187,188,"Jason Williams, PG",ORL,82,20.8,0.82,-1.36,-0.54,2.64
188,189,"Chuck Hayes, PF",HOU,82,21.6,-2.8,2.25,-0.56,2.73
189,190,"Jason Thompson, PF",SAC,75,31.4,-1.09,0.53,-0.56,3.64
190,191,"Tony Allen, SG",BOS,54,16.5,-1.57,1.0,-0.57,1.37
191,192,"Shannon Brown, PG",LAL,82,20.7,-1.18,0.59,-0.58,2.58
192,193,"Marvin Williams, F",ATL,81,30.5,-2.02,1.43,-0.59,3.61
193,194,"Daequan Cook, SG",MIA,45,15.4,-2.24,1.64,-0.6,1.01
194,195,"Hedo Turkoglu, SF",TOR,74,30.7,0.19,-0.8,-0.61,3.42
195,196,"Alonzo Gee, SF",WSH,11,16.5,-0.7,0.03,-0.67,0.25
196,197,"Jerry Stackhouse, SF",MIL,42,20.4,-0.42,-0.28,-0.7,1.19
197,198,"Austin Daye, SF",DET,69,13.3,-0.7,-0.05,-0.74,1.28
198,199,"Chase Budinger, SF",HOU,74,20.1,1.59,-2.34,-0.75,2.16
199,200,"Dan Gadzuric, C",MIL,32,9.8,-2.57,1.82,-0.75,0.45
200,201,"Brook Lopez, C",NJ,82,36.9,-0.3,-0.47,-0.77,4.21
201,202,"Serge Ibaka, F",OKC,73,18.1,-2.53,1.74,-0.79,1.82
202,203,"Chris Kaman, C",LAC,76,34.3,-1.76,0.97,-0.8,3.6
203,204,"Corey Brewer, F",MIN,82,30.3,-0.32,-0.49,-0.81,3.52
204,205,"David Lee, PF",NY,81,37.3,0.9,-1.73,-0.83,4.18
205,206,"Luc Mbah a Moute, F",MIL,73,25.6,-3.28,2.4,-0.88,2.4
206,207,"Daniel Gibson, SG",CLE,56,19.1,-1.1,0.2,-0.9,1.38
207,208,"Royal Ivey, PG",PHI/MIL,44,7.4,-1.6,0.7,-0.9,0.43
208,209,"Kenyon Martin, PF",DEN,58,34.2,-1.77,0.87,-0.9,2.7
209,210,"Shawn Marion, SG",DAL,75,31.8,-1.63,0.72,-0.91,3.09
210,211,"Lou Amundson, PF",PHX,79,14.8,-0.97,0.05,-0.92,1.56
211,212,"Josh Boone, C",NJ,63,16.6,-2.65,1.72,-0.93,1.31
212,213,"Acie Law, PG",GS/CHA/CHI,26,9.0,1.24,-2.25,-1.01,0.31
213,214,"Jarrett Jack, G",TOR,82,27.4,1.84,-2.85,-1.01,2.84
214,215,"Darren Collison, PG",NO,76,27.8,0.81,-1.83,-1.02,2.63
215,216,"Wesley Matthews, SG",UTAH,82,24.7,-0.07,-0.98,-1.04,2.55
216,217,"Ime Udoka, F",SAC,69,13.7,-1.95,0.91,-1.04,1.16
217,218,"Andris Biedrins, C",GS,33,23.1,-1.76,0.7,-1.06,0.99
218,219,"Jordan Hill, C",NY/HOU,47,13.3,-0.95,-0.11,-1.06,0.76
219,220,"Ramon Sessions, G",MIN,82,21.1,-0.16,-0.91,-1.07,2.2
220,221,"Udonis Haslem, PF",MIA,78,27.9,-2.67,1.61,-1.07,2.52
221,222,"Luther Head, PG",IND,47,17.3,0.27,-1.35,-1.09,1.02
222,223,"Anthony Parker, SG",CLE,81,28.3,-1.5,0.4,-1.1,2.7
223,224,"Kirk Hinrich, SG",CHI,74,33.5,-0.35,-0.76,-1.11,2.93
224,225,"Mike Miller, SG",WSH,54,33.4,-0.07,-1.05,-1.12,2.08
225,226,"Donte Greene, SF",SAC,76,21.4,-0.36,-0.77,-1.12,1.96
226,227,"Derek Fisher, PG",LAL,82,27.2,-1.33,0.18,-1.15,2.58
227,228,"JaVale McGee, C",WSH,60,16.1,-1.71,0.56,-1.15,1.09
228,229,"Andrea Bargnani, C",TOR,80,35.0,0.92,-2.07,-1.15,3.22
229,230,"Jodie Meeks, G",MIL/PHI,60,12.0,0.62,-1.78,-1.15,0.84
230,231,"Marcus Landry, SF",NY/BOS,18,6.2,-0.11,-1.05,-1.16,0.13
231,232,"Francisco Garcia, SG",SAC,25,23.0,-0.53,-0.64,-1.17,0.65
232,233,"Michael Beasley, F",MIA,78,29.8,-1.34,0.15,-1.19,2.51
233,234,"Thaddeus Young, PF",PHI,67,32.0,-0.89,-0.32,-1.21,2.35
234,235,"Jamario Moon, SF",CLE,61,17.2,-1.04,-0.17,-1.21,1.16
235,236,"Dante Cunningham, F",POR,63,11.2,-1.84,0.63,-1.21,0.76
236,237,"Derrick Rose, PG",CHI,78,36.8,1.12,-2.34,-1.22,3.19
237,238,"Carlos Arroyo, PG",MIA,72,22.0,-2.44,1.22,-1.22,1.63
238,239,"Toney Douglas, PG",NY,56,19.4,1.71,-2.94,-1.23,1.22
239,240,"Stephen Curry, PG",GS,80,36.2,2.52,-3.75,-1.24,3.45
240,241,"Bobby Brown, PG",NO/LAC,45,11.5,0.77,-2.01,-1.24,0.55
241,242,"Bobby Simmons, SF",NJ,23,17.2,-1.65,0.35,-1.3,0.42
242,243,"D.J. Augustin, G",CHA,80,18.4,-1.04,-0.29,-1.32,1.48
243,244,"Kevin Martin, SG",SAC/HOU,46,35.5,1.82,-3.16,-1.34,1.72
244,245,"Allen Iverson, SG",MEM/PHI,28,30.9,-0.91,-0.43,-1.34,0.86
245,246,"Yi Jianlian, SF",NJ,52,31.8,-2.75,1.4,-1.35,1.63
246,247,"Larry Hughes, SG",NY/CHA,45,24.8,-0.69,-0.66,-1.35,1.17
247,248,"Zydrunas Ilgauskas, C",CLE,64,20.9,-2.32,0.97,-1.35,1.3
248,249,"Nenad Krstic, C",OKC,76,22.9,-1.87,0.48,-1.39,1.71
249,250,"James Posey, SF",NO,77,22.5,-1.75,0.36,-1.39,1.69
250,251,"Lester Hudson, SG",BOS/MEM,25,5.2,-0.72,-0.68,-1.4,0.13
251,252,"Charlie Bell, SG",MIL,71,22.7,-1.99,0.59,-1.41,1.58
252,253,"T.J. Ford, PG",IND,47,25.3,-0.34,-1.07,-1.41,1.21
253,254,"Charlie Villanueva, PF",DET,78,23.7,0.42,-1.83,-1.42,1.72
254,255,"Joel Przybilla, C",POR,30,22.7,-4.38,2.96,-1.42,0.62
255,256,"Darko Milicic, C",NY/MIN,32,21.4,-2.11,0.68,-1.43,0.67
256,257,"Josh Howard, SF",DAL/WSH,35,26.2,0.16,-1.59,-1.43,0.88
257,258,"Vladimir Radmanovic, SF",CHA/GS,41,21.7,-1.61,0.17,-1.44,0.9
258,259,"Rasual Butler, SF",LAC,82,33.0,-0.6,-0.85,-1.45,2.57
259,260,"Randolph Morris, C",ATL,28,4.4,-1.02,-0.43,-1.45,0.14
260,261,"Derrick Brown, SF",CHA,57,9.4,-1.98,0.49,-1.49,0.48
261,262,"Earl Watson, PG",IND,79,29.4,-0.36,-1.13,-1.5,2.22
262,263,"Sergio Rodriguez, G",SAC/NY,66,15.9,1.28,-2.8,-1.52,0.98
263,264,"Antoine Wright, SF",TOR,67,20.8,-1.03,-0.52,-1.54,1.26
264,265,"Corey Maggette, SF",GS,70,29.7,2.5,-4.05,-1.55,2.01
265,266,"Ronnie Brewer, SF",UTAH/MEM,58,30.0,-1.54,-0.04,-1.58,1.54
266,267,"Jason Maxiell, PF",DET,76,20.4,-1.9,0.31,-1.59,1.27
267,268,"Renaldo Balkman, SF",DEN,13,7.0,-2.41,0.81,-1.6,0.08
268,269,"Marcin Gortat, C",ORL,81,13.4,-2.65,1.03,-1.62,0.9
269,270,"Roko-Leni Ukic, PG",MIL,13,7.5,0.51,-2.14,-1.63,0.08
270,271,"Arron Afflalo, G",DEN,82,27.2,-0.51,-1.13,-1.63,1.85
271,272,"Sean May, C",SAC,37,8.9,-2.08,0.42,-1.66,0.26
272,273,"Sebastian Telfair, PG",LAC/CLE,43,15.3,-0.76,-0.9,-1.66,0.5
273,274,"Terrence Williams, SG",NJ,78,22.6,-1.39,-0.28,-1.67,1.4
274,275,"Zaza Pachulia, C",ATL,78,14.0,-1.71,0.03,-1.68,0.83
275,276,"Chris Hunter, C",GS,60,13.1,-0.63,-1.06,-1.69,0.69
276,277,"Luis Scola, F",HOU,82,32.6,-0.69,-1.01,-1.69,2.1
277,278,"Jerryd Bayless, G",POR,74,17.6,0.44,-2.15,-1.71,0.97
278,279,"Reggie Williams, SF",GS,24,32.6,1.87,-3.61,-1.74,0.66
279,280,"Kyle Weaver, SG",OKC,12,12.0,-2.19,0.44,-1.74,0.11
280,281,"O.J. Mayo, SG",MEM,82,38.0,0.97,-2.75,-1.78,2.33
281,282,"Devin Brown, SG",NO/CHI,50,21.2,-1.11,-0.68,-1.79,0.77
282,283,"James Singleton, F",DAL/WSH,57,17.1,-3.32,1.53,-1.79,0.68
283,284,"Cartier Martin, PF",GS/WSH,18,21.7,-0.93,-0.89,-1.82,0.3
284,285,"Jarvis Hayes, SF",NJ,45,23.0,-0.47,-1.42,-1.88,0.67
285,286,"Randy Foye, SG",WSH,70,23.8,-0.23,-1.65,-1.89,1.06
286,287,"J.J. Barea, G",DAL,78,19.8,-0.47,-1.44,-1.91,0.96
287,288,"Joel Anthony, C",MIA,80,16.5,-4.71,2.77,-1.94,0.78
288,289,"Courtney Lee, G",NJ,71,33.5,-0.99,-0.97,-1.95,1.44
289,290,"Eric Gordon, SG",LAC,62,36.0,1.23,-3.19,-1.97,1.34
290,291,"Jason Kapono, SG",PHI,57,17.1,-0.58,-1.39,-1.97,0.57
291,292,"Garrett Temple, SF",HOU/SAC/SA,27,12.4,-0.57,-1.41,-1.98,0.22
292,293,"Damien Wilkins, SG",MIN,80,19.8,-1.51,-0.48,-1.99,0.96
293,294,"Gerald Henderson, SG",CHA,43,8.3,-2.8,0.79,-2.02,0.2
294,295,"Brandon Bass, PF",ORL,50,13.0,-0.92,-1.11,-2.03,0.36
295,296,"Didier Ilunga-Mbenga, C",LAL,49,7.2,-3.33,1.29,-2.04,0.19
296,297,"Brandon Rush, F",IND,82,30.4,-2.08,0.03,-2.05,1.39
297,298,"Devin Harris, G",NJ,64,34.7,1.74,-3.8,-2.06,1.19
298,299,"Caron Butler, SF",WSH/DAL,74,37.6,-1.56,-0.5,-2.06,1.48
299,300,"Mike Conley, PG",MEM,80,32.1,0.38,-2.45,-2.07,1.4
300,301,"Wayne Ellington, SG",MIN,76,18.2,-1.07,-1.0,-2.07,0.77
301,302,"Thabo Sefolosha, F",OKC,82,28.6,-3.06,0.99,-2.07,1.25
302,303,"Othyus Jeffers, SG",UTAH,14,5.2,-1.61,-0.47,-2.08,0.04
303,304,"Matt Carroll, SG",DAL,25,4.8,-1.16,-0.92,-2.08,0.06
304,305,"Sonny Weems, SG",TOR,69,19.8,-1.31,-0.79,-2.1,0.7
305,306,"Oliver Lafayette, G",BOS,1,22.0,-1.05,-1.05,-2.1,0.01
306,307,"Earl Barron, C",NY,7,33.1,-1.01,-1.1,-2.11,0.11
307,308,"Steve Blake, PG",POR/LAC,80,27.0,-0.64,-1.5,-2.15,1.0
308,309,"Rafer Alston, PG",NJ/MIA,52,27.3,-2.17,-0.02,-2.19,0.64
309,310,"Jamaal Magloire, C",MIA,36,10.0,-2.67,0.49,-2.19,0.16
310,311,"James Johnson, PF",CHI,65,11.6,-2.04,-0.16,-2.19,0.34
311,312,"Nathan Jawai, C",MIN,39,10.6,-2.05,-0.16,-2.21,0.18
312,313,"Tracy McGrady, SG",HOU/NY,30,22.4,-0.08,-2.14,-2.22,0.28
313,314,"Andres Nocioni, SF",SAC,75,19.7,0.31,-2.55,-2.25,0.62
314,315,"Chris Quinn, PG",NJ,25,8.9,-1.4,-0.88,-2.27,0.09
315,316,"Marcus Williams, PG",MEM,62,14.1,-0.7,-1.58,-2.28,0.35
