,RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
54,55,"Reggie Jackson, PG",DET/LAC,31,24.0,0.69,1.14,1.82,2.06
55,56,"Kris Dunn, G",CHI,51,24.9,-1.19,3.01,1.82,3.61
56,57,"Davis Bertans, SF",WSH,54,29.3,4.36,-2.55,1.81,4.69
57,58,"Paul George, F",LAC,48,29.6,3.07,-1.37,1.7,3.95
58,59,"Jarrett Allen, C",BKN,70,26.5,-0.75,2.39,1.64,5.07
59,60,"Lonzo Ball, PG",NO,63,32.1,1.43,0.2,1.64,5.71
60,61,"Lou Williams, SG",LAC,65,28.7,3.39,-1.77,1.63,5.19
61,62,"John Collins, PF",ATL,41,33.2,1.09,0.51,1.6,3.75
62,63,"Patty Mills, PG",SA,66,22.5,3.32,-1.73,1.59,4.07
63,64,"Paul Millsap, PF",DEN,51,24.3,-1.4,2.94,1.54,3.13
64,65,"J.J. Barea, G",DAL,29,15.5,1.8,-0.28,1.52,1.17
65,66,"Bogdan Bogdanovic, SG",SAC,61,29.0,0.49,1.01,1.51,4.53
66,67,"Tim Hardaway Jr., SF",DAL,71,29.5,0.83,0.65,1.48,5.47
67,68,"Hassan Whiteside, C",POR,67,30.0,-0.12,1.55,1.43,5.0
68,69,"Richaun Holmes, F",SAC,44,28.2,-1.56,2.98,1.42,3.09
69,70,"Will Barton, G",DEN,58,33.0,0.4,1.01,1.41,4.67
70,71,"Jaylen Brown, SG",BOS,57,33.9,1.05,0.35,1.41,4.86
71,72,"Domantas Sabonis, PF",IND,62,34.8,-0.19,1.57,1.38,5.31
72,73,"Alex Caruso, SG",LAL,64,18.4,-0.33,1.7,1.38,2.97
73,74,"Doug McDermott, SF",IND,69,19.9,1.29,0.08,1.37,3.47
74,75,"D'Angelo Russell, PG",GS/MIN,45,32.3,3.62,-2.25,1.37,3.78
75,76,"George Hill, PG",MIL,59,21.5,1.56,-0.2,1.37,3.26
76,77,"Goran Dragic, PG",MIA,59,28.2,2.26,-0.89,1.37,4.15
77,78,"Enes Freedom, C",BOS,58,16.9,0.35,1.02,1.37,2.42
78,79,"Spencer Dinwiddie, PG",BKN,64,31.2,3.14,-1.78,1.37,5.06
79,80,"Chris Clemons, G",HOU,33,8.8,2.56,-1.23,1.33,0.75
80,81,"Jonas Valanciunas, C",MEM,70,26.4,-0.71,2.03,1.32,4.67
81,82,"Dorian Finney-Smith, PF",DAL,71,29.9,-0.31,1.61,1.3,5.17
82,83,"Ben Simmons, PG",PHI,57,35.4,2.14,-0.85,1.29,4.99
83,84,"Kemba Walker, PG",BOS,56,31.1,2.46,-1.2,1.26,4.21
84,85,"Jaylen Nowell, SG",MIN,15,10.1,0.55,0.67,1.22,0.39
85,86,"Terence Davis, SG",TOR,72,16.8,2.58,-1.38,1.21,2.82
86,87,"Steven Adams, C",OKC,63,26.7,-0.23,1.43,1.2,3.95
87,88,"John Konchar, SG",MEM,19,9.5,0.34,0.85,1.19,0.43
88,89,"Danny Green, F",LAL,68,24.8,0.03,1.14,1.17,4.01
89,90,"Isaac Bonga, G",WSH,66,18.9,-2.31,3.47,1.16,3.01
90,91,"Malcolm Brogdon, PG",IND,54,30.9,-0.16,1.31,1.15,3.85
91,92,"Al Horford, C",PHI,67,30.2,0.01,1.11,1.11,4.69
92,93,"Luke Kennard, SG",DET,28,32.9,0.68,0.42,1.1,2.02
93,94,"Damion Lee, SG",GS,49,29.0,0.17,0.94,1.1,3.36
94,95,"Evan Fournier, SG",ORL,66,31.5,0.8,0.27,1.07,4.72
95,96,"Dion Waiters, G",MIA/LAL,10,20.7,0.94,0.05,0.99,0.47
96,97,"Jalen Brunson, PG",DAL,57,17.9,0.95,0.03,0.98,2.24
97,98,"Trae Young, PG",ATL,60,35.3,7.14,-6.17,0.97,4.92
98,99,"Aaron Gordon, PF",ORL,62,32.5,-1.05,2.02,0.97,4.42
99,100,"Derrick White, PG",SA,68,24.7,0.45,0.51,0.95,3.79
100,101,"Mikal Bridges, SF",PHX,73,28.0,-0.38,1.31,0.93,4.56
101,102,"Aaron Holiday, G",IND,66,24.5,-0.84,1.76,0.92,3.5
102,103,"Jamal Murray, PG",DEN,59,32.3,-0.39,1.31,0.91,3.97
103,104,"Mike Muscala, C",OKC,47,12.2,0.02,0.88,0.89,1.23
104,105,"Chris Boucher, PF",TOR,62,13.2,0.57,0.32,0.89,1.75
105,106,"Deandre Ayton, C",PHX,38,32.5,-0.37,1.21,0.84,2.66
106,107,"Bojan Bogdanovic, SF",UTAH,63,33.1,1.83,-1.01,0.83,4.36
107,108,"Dillon Brooks, SF",MEM,73,28.9,-0.77,1.57,0.8,4.56
108,109,"Royce O'Neale, PF",UTAH,71,28.9,-1.06,1.85,0.79,4.24
109,110,"Thomas Bryant, C",WSH,46,24.9,0.26,0.53,0.79,2.49
110,111,"Jordan Clarkson, PG",CLE/UTAH,71,24.0,1.41,-0.64,0.77,3.51
111,112,"Willie Cauley-Stein, C",GS/DAL,54,20.3,-2.14,2.85,0.71,2.23
112,113,"T.J. Warren, SF",IND,67,32.9,-1.05,1.76,0.71,4.41
113,114,"Draymond Green, PF",GS,43,28.4,-0.43,1.12,0.7,2.52
114,115,"Joe Harris, SF",BKN,69,30.8,0.46,0.24,0.69,4.37
115,116,"Ryan Broekhoff, G",DAL,17,10.6,0.99,-0.33,0.66,0.37
116,117,"David Nwaba, SF",BKN,20,13.4,-0.09,0.75,0.66,0.55
117,118,"Kyle Anderson, SF",MEM,67,19.9,-1.52,2.17,0.65,2.74
118,119,"Nerlens Noel, C",OKC,61,18.5,-0.57,1.22,0.65,2.21
119,120,"Caleb Martin, SF",CHA,18,17.6,-1.39,2.03,0.64,0.59
120,121,"Brandon Ingram, SF",NO,62,33.9,1.83,-1.2,0.63,4.34
121,122,"Serge Ibaka, F",TOR,55,27.0,-0.64,1.27,0.62,2.88
122,123,"Victor Oladipo, SG",IND,19,27.8,-0.19,0.81,0.62,1.05
123,124,"Eric Gordon, SG",HOU,36,28.2,2.25,-1.65,0.61,2.11
124,125,"Shabazz Napier, G",MIN/WSH,56,24.0,0.54,0.05,0.6,2.7
125,126,"Trey Lyles, PF",SA,63,20.2,-1.16,1.75,0.6,2.48
126,127,"Myles Turner, C",IND,62,29.5,-2.36,2.9,0.54,3.42
127,128,"Patrick Patterson, PF",LAC,59,13.2,-0.43,0.94,0.51,1.51
128,129,"Naz Reid, C",MIN,30,16.5,-0.21,0.72,0.51,0.98
129,130,"Denzel Valentine, G",CHI,36,13.6,0.78,-0.28,0.49,0.9
130,131,"Josh Hart, SG",NO,65,27.0,1.07,-0.58,0.49,3.41
131,132,"Matt Thomas, SG",TOR,41,10.7,0.39,0.1,0.49,0.82
132,133,"Jonathan Isaac, PF",ORL,34,28.8,-1.48,1.95,0.47,1.81
133,134,"Troy Daniels, G",LAL/DEN,47,11.3,-0.11,0.57,0.46,0.98
134,135,"Clint Capela, C",HOU,39,32.8,0.04,0.4,0.45,2.45
135,136,"Jakob Poeltl, C",SA,66,17.7,0.47,-0.04,0.43,2.2
136,137,"Wayne Ellington, SG",NY,36,15.5,-0.46,0.84,0.39,0.97
137,138,"Shai Gilgeous-Alexander, PG",OKC,70,34.7,0.16,0.22,0.38,4.33
138,139,"Tyus Jones, PG",MEM,65,19.0,1.85,-1.5,0.35,2.3
139,140,"De'Anthony Melton, SG",MEM,60,19.5,0.98,-0.66,0.31,2.14
140,141,"Bradley Beal, SG",WSH,57,36.0,5.09,-4.79,0.3,3.69
141,142,"Boban Marjanovic, C",DAL,44,9.6,0.32,-0.05,0.27,0.72
142,143,"Caris LeVert, SG",BKN,45,29.6,-0.18,0.45,0.26,2.32
143,144,"Malik Beasley, SG",DEN/MIN,55,22.0,1.49,-1.25,0.24,2.1
144,145,"Seth Curry, SG",DAL,64,24.6,1.51,-1.28,0.23,2.65
145,146,"Mason Plumlee, C",DEN,61,17.3,0.2,0.02,0.23,1.73
146,147,"Otto Porter Jr., SF",CHI,14,23.6,-0.31,0.52,0.21,0.56
147,148,"Nemanja Bjelica, PF",SAC,72,27.9,-0.85,1.05,0.2,3.3
148,149,"Josh Jackson, SG",MEM,22,17.3,1.44,-1.23,0.2,0.67
149,150,"Ja Morant, PG",MEM,67,31.0,-0.21,0.4,0.2,3.55
150,151,"Furkan Korkmaz, SG",PHI,72,21.7,0.51,-0.35,0.16,2.58
151,152,"Garrison Mathews, SG",WSH,18,12.6,0.74,-0.58,0.16,0.38
152,153,"Gorgui Dieng, C",MIN/MEM,63,17.4,-1.83,1.97,0.14,1.81
153,154,"Avery Bradley, PG",LAL,49,24.2,-1.12,1.26,0.14,1.94
154,155,"John Henson, F",CLE/DET,40,15.0,-1.25,1.38,0.13,0.96
155,156,"Mitchell Robinson, C",NY,61,23.1,0.19,-0.06,0.13,2.17
156,157,"Dwight Powell, C",DAL,40,26.5,-0.44,0.57,0.13,1.68
157,158,"Kevin Love, PF",CLE,56,31.8,0.38,-0.28,0.1,2.8
158,159,"Trevor Ariza, SF",SAC/POR,53,28.2,-0.61,0.71,0.1,2.37
159,160,"Garrett Temple, SF",BKN,62,27.9,-0.48,0.56,0.07,2.78
160,161,"Larry Nance Jr., PF",CLE,56,26.3,-0.42,0.43,0.02,2.18
161,162,"Matisse Thybulle, SG",PHI,65,19.8,-0.96,0.97,0.0,1.95
162,163,"Yuta Watanabe, SF",MEM,18,5.8,-0.55,0.55,-0.01,0.16
163,164,"Brandon Clarke, PF",MEM,58,22.4,1.63,-1.64,-0.01,2.07
164,165,"Terrence Ross, G",ORL,69,27.4,0.36,-0.41,-0.05,2.78
165,166,"Alex Len, C",ATL/SAC,55,17.6,-1.07,1.0,-0.07,1.47
166,167,"Aron Baynes, C",PHX,42,22.3,-0.07,-0.01,-0.07,1.4
167,168,"Luguentz Dort, G",OKC,36,22.8,-1.74,1.64,-0.1,1.18
168,169,"Ben McLemore, SG",HOU,71,22.8,2.5,-2.6,-0.1,2.44
169,170,"Luka Samanic, F",SA,3,16.0,-0.75,0.65,-0.1,0.07
170,171,"Maxi Kleber, PF",DAL,74,25.5,-0.63,0.53,-0.1,2.74
171,172,"Trey Burke, PG",PHI/DAL,33,15.8,-0.17,0.05,-0.12,0.73
172,173,"Jabari Parker, PF",ATL/SAC,38,24.1,1.84,-1.99,-0.15,1.34
173,174,"Rondae Hollis Jefferson, SF",TOR,60,18.7,-0.83,0.68,-0.15,1.57
174,175,"Tony Snell, SF",DET,59,27.8,-1.96,1.8,-0.16,2.21
175,176,"OG Anunoby, SF",TOR,69,29.9,-2.11,1.95,-0.16,2.9
176,177,"Keldon Johnson, SF",SA,17,17.7,-0.39,0.22,-0.17,0.46
177,178,"Jake Layman, F",MIN,23,22.0,-0.15,-0.02,-0.17,0.77
178,179,"Dwight Howard, C",LAL,69,18.9,-0.76,0.58,-0.18,1.78
179,180,"Zach LaVine, SG",CHI,60,34.8,2.06,-2.27,-0.21,2.88
180,181,"Bruno Caboclo, F",MEM/HOU,30,8.1,-0.78,0.54,-0.24,0.35
181,182,"Frank Kaminsky, PF",PHX,39,19.9,0.17,-0.41,-0.25,1.08
182,183,"Monte Morris, PG",DEN,73,22.4,-0.83,0.58,-0.25,2.14
183,184,"JaMychal Green, F",LAC,63,20.7,-0.58,0.33,-0.25,1.8
184,185,"Gabe Vincent, PG",MIA,9,9.2,-0.78,0.51,-0.27,0.11
185,186,"LaMarcus Aldridge, C",SA,53,33.1,-0.72,0.44,-0.28,2.29
186,187,"Robert Williams III, C",BOS,29,13.4,-0.5,0.22,-0.28,0.51
187,188,"De'Aaron Fox, PG",SAC,51,32.0,2.04,-2.33,-0.29,2.18
188,189,"Sterling Brown, SF",MIL,52,14.8,-0.55,0.26,-0.29,1.05
189,190,"Kyle Korver, G",MIL,58,16.6,1.21,-1.5,-0.3,1.32
190,191,"Mike Conley, PG",UTAH,47,29.0,-0.93,0.62,-0.31,1.75
191,192,"JaVale McGee, C",LAL,68,16.6,-1.94,1.63,-0.31,1.47
192,193,"Bismack Biyombo, C",CHA,53,19.4,-2.28,1.96,-0.32,1.19
193,194,"Mike Scott, PF",PHI,68,17.8,-0.22,-0.12,-0.34,1.53
194,195,"Michael Carter-Williams, G",ORL,45,18.5,-0.81,0.47,-0.34,1.04
195,196,"Daniel Gafford, C",CHI,43,14.2,-1.38,1.01,-0.37,0.76
196,197,"Donovan Mitchell, SG",UTAH,69,34.3,0.08,-0.46,-0.38,2.92
197,198,"Rudy Gay, SF",SA,67,21.8,-0.29,-0.09,-0.38,1.88
198,199,"T.J. McConnell, PG",IND,71,18.7,0.9,-1.28,-0.38,1.67
199,200,"Adam Mokoka, SG",CHI,11,10.2,-0.68,0.29,-0.4,0.14
200,201,"Tomas Satoransky, SG",CHI,65,28.9,-0.97,0.57,-0.4,2.31
201,202,"Blake Griffin, PF",DET,18,28.4,0.42,-0.83,-0.41,0.58
202,203,"DeAndre Jordan, C",BKN,56,22.0,-0.67,0.26,-0.41,1.54
203,204,"Gary Harris, SG",DEN,56,31.8,-2.35,1.92,-0.43,2.05
204,205,"Mfiondu Kabengele, C",LAC,12,5.3,0.07,-0.51,-0.44,0.07
205,206,"Luke Kornet, C",CHI,36,15.5,-0.69,0.23,-0.46,0.66
206,207,"P.J. Tucker, PF",HOU,72,34.3,-2.59,2.1,-0.48,2.98
207,208,"Lauri Markkanen, PF",CHI,50,29.8,-0.01,-0.47,-0.48,1.77
208,209,"Jordan McLaughlin, PG",MIN,30,19.7,1.11,-1.62,-0.51,0.72
209,210,"Kendrick Nunn, G",MIA,67,29.3,-0.49,-0.04,-0.53,2.2
210,211,"Reggie Bullock Jr., SF",NY,29,23.6,-0.25,-0.28,-0.53,0.72
211,212,"Alec Burks, SG",GS/PHI,66,26.6,0.26,-0.79,-0.53,1.98
212,213,"Justin Holiday, SF",IND,73,25.0,-0.1,-0.43,-0.53,2.09
213,214,"P.J. Washington, PF",CHA,58,30.3,-2.98,2.43,-0.55,1.85
214,215,"Buddy Hield, SG",SAC,72,30.8,2.06,-2.62,-0.56,2.48
215,216,"Yogi Ferrell, PG",SAC,50,10.6,-0.92,0.35,-0.57,0.59
216,217,"Kyle Kuzma, SF",LAL,61,25.0,0.12,-0.7,-0.58,1.72
217,218,"Marco Belinelli, G",SA,57,15.5,0.67,-1.26,-0.58,1.0
218,219,"Abdel Nader, SF",OKC,55,15.8,-1.24,0.65,-0.59,0.94
219,220,"Justin James, G",SAC,36,6.4,-0.33,-0.27,-0.6,0.26
220,221,"Frank Ntilikina, PG",NY,57,20.8,-1.74,1.12,-0.62,1.2
221,222,"Derrick Rose, PG",DET,50,26.0,1.88,-2.5,-0.62,1.37
222,223,"Isaiah Hartenstein, C",HOU,23,11.6,0.05,-0.7,-0.65,0.29
223,224,"Wendell Carter Jr., C",CHI,43,29.2,-3.09,2.43,-0.66,1.3
224,225,"Langston Galloway, SG",DET,66,25.8,0.55,-1.23,-0.68,1.69
225,226,"Marcus Morris Sr., SF",NY/LAC,62,31.2,-1.76,1.06,-0.71,1.79
226,227,"Kent Bazemore, SF",POR/SAC,68,24.8,-1.9,1.19,-0.71,1.68
227,228,"Jeremiah Martin, PG",BKN,9,11.0,-0.35,-0.36,-0.71,0.1
228,229,"Cameron Johnson, SF",PHX,57,22.0,0.9,-1.61,-0.71,1.3
229,230,"Cody Martin, SF",CHA,48,18.8,-0.85,0.11,-0.74,0.87
230,231,"Jevon Carter, PG",PHX,58,16.3,-1.94,1.2,-0.74,0.94
231,232,"Julius Randle, PF",NY,64,32.5,-0.59,-0.17,-0.75,1.96
232,233,"Wes Iwundu, F",ORL,52,18.3,-2.07,1.31,-0.76,0.92
233,234,"Markelle Fultz, PG",ORL,72,27.7,-1.4,0.63,-0.77,1.93
234,235,"Landry Shamet, SG",LAC,53,27.4,-0.17,-0.61,-0.78,1.41
235,236,"Matthew Dellavedova, PG",CLE,57,14.4,-1.43,0.64,-0.79,0.77
236,237,"Skal Labissiere, F",POR,33,17.2,-1.05,0.25,-0.8,0.53
237,238,"Marquese Chriss, SF",GS,59,20.3,-0.21,-0.6,-0.82,1.12
238,239,"Kentavious Caldwell-Pope, SG",LAL,69,25.5,0.48,-1.3,-0.82,1.64
239,240,"Eric Mika, PF",SAC,1,19.0,-0.83,-0.01,-0.84,0.02
240,241,"Kelan Martin, SG",MIN,31,16.0,0.36,-1.21,-0.85,0.47
241,242,"Brandon Goodwin, G",ATL,34,12.6,-0.1,-0.75,-0.85,0.4
242,243,"Cory Joseph, PG",SAC,72,24.4,-2.59,1.72,-0.87,1.55
243,244,"Jarrod Uthoff, F",MEM/WSH,7,7.6,-1.24,0.37,-0.87,0.04
244,245,"Damyean Dotson, SG",NY,48,17.4,0.55,-1.43,-0.88,0.71
245,246,"Paul Watson, SG",ATL/TOR,10,8.7,-0.6,-0.29,-0.89,0.08
246,247,"Svi Mykhailiuk, SG",DET,56,22.6,-0.15,-0.76,-0.91,1.07
247,248,"Kelly Olynyk, PF",MIA,67,19.4,0.25,-1.17,-0.92,1.12
248,249,"Tristan Thompson, C",CLE,57,30.2,-2.4,1.48,-0.92,1.42
249,250,"Timothe Luwawu-Cabarrot, SG",BKN,47,18.1,-1.0,0.07,-0.94,0.75
250,251,"Ersan Ilyasova, PF",MIL,63,15.7,0.22,-1.16,-0.94,0.87
251,252,"Shake Milton, SG",PHI,40,20.1,0.38,-1.33,-0.95,0.66
252,253,"Kyle O'Quinn, C",PHI,29,10.8,0.08,-1.04,-0.96,0.25
253,254,"Dragan Bender, F",MIL/GS,16,17.9,-0.84,-0.13,-0.97,0.24
254,255,"Willy Hernangomez, C",CHA,31,12.1,-0.89,-0.09,-0.98,0.29
255,256,"Justise Winslow, PF",MIA,11,32.0,-2.05,1.07,-0.98,0.3
256,257,"Rajon Rondo, PG",LAL,48,20.5,0.82,-1.81,-0.99,0.78
257,258,"Harrison Barnes, SF",SAC,72,34.5,-1.6,0.58,-1.02,1.95
258,259,"Elfrid Payton, G",NY,45,27.7,-0.52,-0.5,-1.03,0.93
259,260,"Kenrich Williams, SF",NO,39,21.3,-2.22,1.18,-1.03,0.65
260,261,"Jaylen Hoard, F",POR,13,7.9,-0.93,-0.12,-1.05,0.08
261,262,"Jae Crowder, PF",MEM/MIA,65,28.8,0.89,-1.95,-1.06,1.46
262,263,"Meyers Leonard, C",MIA,51,20.3,-2.04,0.99,-1.06,0.76
263,264,"Gary Trent Jr., SG",POR,61,21.8,-0.64,-0.43,-1.07,1.0
264,265,"Taurean Prince, PF",BKN,64,29.0,-0.77,-0.32,-1.09,1.39
265,266,"Dario Saric, PF",PHX,66,24.7,-0.94,-0.16,-1.09,1.22
266,267,"Courtney Lee, G",DAL,24,14.4,-1.3,0.18,-1.11,0.25
267,268,"JJ Redick, SG",NO,60,26.4,3.43,-4.56,-1.13,1.18
268,269,"Naz Mitrou-Long, G",IND,5,9.4,-1.79,0.66,-1.13,0.03
269,270,"Talen Horton-Tucker, SG",LAL,6,13.5,-0.38,-0.76,-1.14,0.06
270,271,"DeMarre Carroll, F",SA/HOU,24,12.1,-1.54,0.4,-1.15,0.2
271,272,"Lonnie Walker IV, G",SA,61,16.2,-1.13,-0.02,-1.16,0.69
272,273,"Andrew Wiggins, SF",MIN/GS,54,34.4,0.46,-1.64,-1.19,1.26
273,274,"Gary Payton II, SG",WSH,29,14.9,0.16,-1.36,-1.2,0.29
274,275,"Terry Rozier, SG",CHA,63,34.3,-0.66,-0.54,-1.2,1.32
275,276,"Bruno Fernando, PF",ATL,56,12.7,-1.33,0.12,-1.21,0.47
276,277,"Marvin Williams, F",CHA/MIL,58,19.5,-0.86,-0.41,-1.27,0.67
277,278,"Cedi Osman, SF",CLE,65,29.4,-1.44,0.15,-1.28,1.12
278,279,"Grayson Allen, SG",MEM,38,18.9,0.71,-2.0,-1.29,0.44
279,280,"Bryn Forbes, SG",SA,63,25.1,0.27,-1.57,-1.3,0.92
280,281,"Quinn Cook, PG",LAL,44,11.5,-1.22,-0.08,-1.3,0.3
281,282,"Cody Zeller, C",CHA,58,23.1,-1.29,-0.02,-1.31,0.74
282,283,"Tyler Johnson, G",PHX/BKN,39,18.2,-0.71,-0.6,-1.31,0.42
283,284,"Nicolo Melli, PF",NO,60,17.4,-1.09,-0.26,-1.35,0.59
284,285,"Edmond Sumner, PG",IND,31,14.4,-1.21,-0.14,-1.35,0.25
285,286,"Vince Carter, G",ATL,60,14.6,-1.39,0.03,-1.36,0.49
286,287,"Alen Smailagic, PF",GS,14,9.9,-0.59,-0.78,-1.37,0.08
287,288,"DeMar DeRozan, SF",SA,68,34.1,0.3,-1.68,-1.39,1.21
288,289,"Treveon Graham, F",MIN/ATL,55,16.9,-2.58,1.17,-1.4,0.48
289,290,"Tony Bradley, C",UTAH,58,11.4,-0.32,-1.1,-1.42,0.33
290,291,"Brandon Knight, PG",CLE/DET,25,18.5,-0.58,-0.87,-1.45,0.21
291,292,"E'Twaun Moore, G",NO,56,18.2,-0.03,-1.44,-1.47,0.48
292,293,"DaQuan Jeffries, SG",SAC,13,10.8,-1.3,-0.18,-1.47,0.07
293,294,"Georges Niang, SF",UTAH,66,14.0,0.1,-1.57,-1.48,0.42
294,295,"Zach Collins, PF",POR,11,26.4,-2.17,0.69,-1.49,0.13
295,296,"Taj Gibson, F",NY,62,16.5,-1.72,0.22,-1.5,0.43
296,297,"Hamidou Diallo, G",OKC,46,19.5,-2.84,1.33,-1.51,0.39
297,298,"Louis King, SF",DET,10,6.2,-1.89,0.36,-1.53,0.03
298,299,"Josh Okogie, SF",MIN,62,25.0,-0.04,-1.49,-1.53,0.67
299,300,"James Johnson, PF",MIA/MIN,32,19.3,0.85,-2.39,-1.54,0.27
300,301,"Andre Drummond, C",DET/CLE,57,33.0,-1.8,0.25,-1.55,0.73
301,302,"Jared Dudley, SF",LAL,45,8.1,-2.94,1.37,-1.57,0.14
302,303,"Jaxson Hayes, C",NO,64,16.9,0.83,-2.42,-1.6,0.42
303,304,"Moritz Wagner, C",WSH,45,18.6,-0.54,-1.05,-1.6,0.33
304,305,"Noah Vonleh, PF",MIN/DEN,36,10.5,-1.85,0.24,-1.61,0.14
305,306,"Nic Claxton, C",BKN,15,12.5,-1.08,-0.54,-1.62,0.07
306,307,"Delon Wright, SG",DAL,73,21.5,-0.68,-0.96,-1.64,0.54
307,308,"Bruce Brown, SF",DET,58,28.2,-3.09,1.45,-1.64,0.53
308,309,"Kevin Hervey, F",OKC,10,5.2,-1.85,0.2,-1.66,0.02
309,310,"Rodney Hood, SG",POR,21,29.5,-1.66,-0.02,-1.68,0.2
310,311,"Jordan Bell, F",MIN/MEM,29,8.8,-0.97,-0.73,-1.7,0.08
311,312,"Josh Richardson, SG",PHI,55,30.8,-2.31,0.58,-1.73,0.45
312,313,"Cheick Diallo, F",PHX,47,10.2,-1.24,-0.49,-1.73,0.13
313,314,"Rodions Kurucs, SF",BKN,47,14.6,-1.77,0.04,-1.74,0.19
314,315,"Chandler Parsons, SF",ATL,5,10.8,-1.14,-0.6,-1.74,0.02
315,316,"Pat Connaughton, SG",MIL,67,18.6,-0.52,-1.22,-1.75,0.34
