,RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
52,53,"Mike Dunleavy, SG",CHI,82,31.5,-0.82,2.68,1.86,7.77
53,54,"Chandler Parsons, SF",HOU,74,37.6,1.91,-0.07,1.84,8.92
54,55,"Anthony Davis, PF",NO,67,35.2,0.97,0.87,1.84,7.42
55,56,"Wesley Matthews, SG",POR,82,33.9,2.41,-0.59,1.82,8.81
56,57,"Jeremy Lamb, SG",OKC,78,19.7,0.78,1.0,1.78,4.77
57,58,"James Jones, SG",MIA,20,11.8,0.18,1.58,1.75,0.66
58,59,"Ty Lawson, G",DEN,62,35.8,3.88,-2.13,1.75,7.2
59,60,"Jimmy Butler, SF",CHI,67,38.7,-2.05,3.75,1.71,7.54
60,61,"David West, F",IND,80,30.9,-1.05,2.75,1.7,7.42
61,62,"Mike Conley, PG",MEM,73,33.5,1.11,0.54,1.65,6.99
62,63,"DeMar DeRozan, SF",TOR,79,38.2,-0.63,2.27,1.64,8.74
63,64,"Patrick Beverley, PG",HOU,56,31.3,0.45,1.16,1.61,5.34
64,65,"Marcin Gortat, C",WSH,81,32.8,-0.67,2.19,1.52,7.72
65,66,"Luke Babbitt, F",NO,27,17.5,1.01,0.51,1.52,1.36
66,67,"DeMarre Carroll, F",ATL,73,32.1,0.19,1.32,1.51,6.88
67,68,"DeMarcus Cousins, C",SAC,71,32.4,0.65,0.78,1.43,6.68
68,69,"Dion Waiters, G",CLE,70,29.6,-0.25,1.62,1.37,5.72
69,70,"Patrick Patterson, PF",SAC/TOR,65,23.6,-0.54,1.9,1.36,4.2
70,71,"Gerald Green, G",PHX,82,28.4,3.37,-2.04,1.33,6.64
71,72,"Draymond Green, PF",GS,82,21.9,-1.61,2.92,1.32,5.18
72,73,"Tim Duncan, C",SA,74,29.2,0.06,1.24,1.3,6.01
73,74,"Al Jefferson, C",CHA,73,35.0,-0.48,1.76,1.28,6.83
74,75,"Steve Novak, SF",TOR,54,10.0,0.76,0.52,1.28,1.48
75,76,"Damian Lillard, PG",POR,82,35.8,3.58,-2.31,1.27,8.2
76,77,"Marco Belinelli, G",SA,80,25.2,2.14,-0.88,1.26,5.58
77,78,"Nicolas Batum, PF",POR,82,36.0,2.0,-0.78,1.22,8.17
78,79,"Avery Bradley, PG",BOS,60,30.9,-0.16,1.36,1.2,5.07
79,80,"Evan Fournier, SG",DEN,76,19.8,0.97,0.22,1.2,4.26
80,81,"Kosta Koufos, C",MEM,80,16.9,-2.26,3.45,1.19,3.4
81,82,"Jordan Farmar, PG",LAL,41,22.2,3.01,-1.83,1.18,2.57
82,83,"Bradley Beal, SG",WSH,73,34.7,-0.09,1.24,1.15,6.62
83,84,"Anthony Tolliver, PF",CHA,64,20.3,0.42,0.7,1.13,3.41
84,85,"Tiago Splitter, C",SA,59,21.5,-1.14,2.25,1.11,3.38
85,86,"Timofey Mozgov, C",DEN,82,21.6,-0.03,1.14,1.11,4.82
86,87,"Lorenzo Brown, G",PHI,26,8.6,1.06,0.04,1.1,0.62
87,88,"Devin Harris, G",DAL,40,20.5,1.12,-0.05,1.07,2.16
88,89,"Omri Casspi, F",HOU,71,18.1,0.81,0.23,1.04,3.43
89,90,"Reggie Jackson, PG",OKC,80,28.5,0.44,0.59,1.04,5.96
90,91,"Corey Brewer, F",MIN,81,32.2,1.6,-0.58,1.02,7.09
91,92,"Nick Young, G",LAL,64,28.3,2.44,-1.44,1.0,4.83
92,93,"Xavier Henry, SG",LAL,43,21.1,0.55,0.4,0.95,2.42
93,94,"Al Horford, C",ATL,29,33.0,1.17,-0.25,0.93,2.46
94,95,"Gordon Hayward, SF",UTAH,77,36.4,-0.09,1.0,0.9,6.82
95,96,"Andre Drummond, C",DET,81,32.3,2.03,-1.16,0.87,6.53
96,97,"Pablo Prigioni, PG",NY,66,19.4,-0.97,1.83,0.86,2.97
97,98,"Shawne Williams, SF",LAL,36,20.9,-0.87,1.72,0.85,1.87
98,99,"Arron Afflalo, G",ORL,73,35.0,0.84,-0.0,0.84,6.22
99,100,"Brandon Jennings, G",DET,80,34.1,2.84,-2.0,0.84,6.89
100,101,"Joe Johnson, G",BKN,79,32.6,0.4,0.42,0.82,6.09
101,102,"Robert Covington, PF",HOU,7,4.9,1.23,-0.43,0.8,0.08
102,103,"Markieff Morris, PF",PHX,81,26.6,0.68,0.11,0.79,5.34
103,104,"Dorell Wright, SF",POR,68,14.5,0.65,0.11,0.76,2.37
104,105,"Chris Copeland, SF",IND,41,6.5,2.09,-1.33,0.76,0.62
105,106,"Jamal Crawford, G",LAC,69,30.3,2.56,-1.81,0.75,5.18
106,107,"Dionte Christmas, SG",PHX,31,6.4,0.69,0.05,0.74,0.48
107,108,"Kyrie Irving, PG",CLE,71,35.2,2.09,-1.36,0.72,5.86
108,109,"Courtney Lee, G",BOS/MEM,79,25.0,-0.9,1.62,0.72,4.45
109,110,"Jared Sullinger, C",BOS,74,27.6,0.13,0.54,0.67,4.77
110,111,"Andre Miller, PG",DEN/WSH,58,16.9,-0.99,1.66,0.67,2.21
111,112,"Darren Collison, PG",LAC,80,25.9,0.95,-0.29,0.67,4.93
112,113,"Jeff Teague, PG",ATL,79,32.2,0.97,-0.33,0.64,6.03
113,114,"Ricky Rubio, PG",MIN,82,32.2,0.97,-0.38,0.6,6.34
114,115,"Kendall Marshall, PG",LAL,54,29.0,2.83,-2.23,0.6,3.79
115,116,"Randy Foye, SG",DEN,81,30.7,2.35,-1.76,0.59,5.97
116,117,"Greg Monroe, C",DET,82,32.8,0.56,0.01,0.57,6.2
117,118,"Leandro Barbosa, G",PHX,20,18.4,0.44,0.12,0.56,0.83
118,119,"Paul Millsap, PF",ATL,74,33.5,0.61,-0.07,0.55,5.71
119,120,"Kentavious Caldwell-Pope, SG",DET,80,19.8,-0.41,0.95,0.54,3.63
120,121,"Shelvin Mack, G",ATL,73,20.4,0.82,-0.28,0.53,3.37
121,122,"Luol Deng, F",CHI/CLE,63,35.1,-0.24,0.73,0.49,4.81
122,123,"Charlie Villanueva, PF",DET,20,9.0,1.84,-1.36,0.49,0.39
123,124,"Ed Davis, C",MEM,63,15.2,-1.99,2.46,0.47,2.03
124,125,"Robin Lopez, C",POR,82,31.8,-1.49,1.93,0.45,5.72
125,126,"Will Barton, G",POR,41,9.4,0.12,0.33,0.45,0.83
126,127,"Andrew Bogut, C",GS,67,26.4,-1.29,1.72,0.43,3.95
127,128,"Marc Gasol, C",MEM,59,33.4,-1.75,2.18,0.43,4.05
128,129,"Jason Thompson, PF",SAC,82,24.5,-1.34,1.76,0.41,4.34
129,130,"Robbie Hummel, SF",MIN,53,12.4,-0.96,1.34,0.38,1.43
130,131,"Marvin Williams, F",UTAH,66,25.4,0.05,0.33,0.38,3.45
131,132,"Lance Stephenson, G",IND,78,35.3,0.83,-0.49,0.34,5.7
132,133,"Mason Plumlee, C",BKN,70,18.2,0.51,-0.2,0.32,2.61
133,134,"Ray Allen, SG",MIA,73,26.5,0.18,0.12,0.3,3.86
134,135,"Jared Dudley, SF",LAC,74,23.4,-0.18,0.48,0.3,3.68
135,136,"Kyle O'Quinn, C",ORL,69,17.2,-0.76,1.04,0.28,2.45
136,137,"Chris Andersen, PF",MIA,72,19.4,-2.14,2.41,0.27,2.74
137,138,"Dwight Howard, C",HOU,71,33.7,0.26,0.01,0.27,5.09
138,139,"Jannero Pargo, PG",CHA,29,8.3,3.58,-3.37,0.21,0.48
139,140,"Nate Wolters, PG",MIL,58,22.6,-1.05,1.25,0.2,2.56
140,141,"Matt Bonner, C",SA,61,11.3,-1.3,1.5,0.2,1.4
141,142,"Dwyane Wade, G",MIA,54,32.9,1.26,-1.06,0.2,3.54
142,143,"Kelly Olynyk, PF",BOS,70,20.0,1.45,-1.25,0.19,2.86
143,144,"Wilson Chandler, F",DEN,62,31.1,0.27,-0.08,0.19,4.05
144,145,"Tony Allen, SG",MEM,55,23.2,0.24,-0.07,0.17,2.44
145,146,"JR Smith, G",NY,74,32.7,0.98,-0.82,0.15,4.69
146,147,"Pero Antic, PF",ATL,50,18.5,-0.15,0.3,0.15,1.86
147,148,"Tyler Zeller, C",CLE,70,15.0,-1.13,1.25,0.12,2.02
148,149,"Kenyon Martin, PF",NY,32,19.8,-2.47,2.58,0.11,1.15
149,150,"Darrell Arthur, F",DEN,68,17.1,-1.93,2.02,0.09,2.33
150,151,"James Johnson, PF",MEM,52,18.4,0.61,-0.53,0.08,1.83
151,152,"Roy Hibbert, C",IND,81,29.7,-2.73,2.81,0.08,4.55
152,153,"Tyreke Evans, G",NO,72,28.2,1.04,-1.0,0.04,3.86
153,154,"Darius Miller, SF",NO,45,16.1,-1.44,1.47,0.03,1.38
154,155,"Mike Harris, SF",UTAH,20,11.3,-1.86,1.88,0.02,0.43
155,156,"Mirza Teletovic, PF",BKN,72,19.4,1.35,-1.34,0.01,2.59
156,157,"CJ Miles, G",CLE,51,19.3,0.36,-0.44,-0.08,1.78
157,158,"Amir Johnson, F",TOR,77,28.8,-0.46,0.37,-0.09,3.88
158,159,"Nick Calathes, SG",MEM,71,16.5,-2.46,2.37,-0.09,2.04
159,160,"Terrence Jones, PF",HOU,76,27.3,1.17,-1.27,-0.09,3.85
160,161,"George Hill, PG",IND,76,32.0,-1.74,1.65,-0.1,4.33
161,162,"Jeremy Evans, F",UTAH,66,18.3,-1.89,1.73,-0.15,2.07
162,163,"C.J. Watson, PG",IND,63,18.9,-0.86,0.71,-0.15,2.08
163,164,"MarShon Brooks, G",BOS/GS/LAL,35,9.0,0.49,-0.68,-0.19,0.58
164,165,"Henry Sims, C",CLE/PHI,46,19.0,-1.02,0.82,-0.2,1.56
165,166,"Jordan Hamilton, SG",DEN/HOU,60,17.0,0.29,-0.51,-0.22,1.84
166,167,"Francisco Garcia, SG",HOU,55,19.7,-0.22,-0.01,-0.23,1.92
167,168,"Boris Diaw, C",SA,79,25.0,0.72,-0.96,-0.25,3.41
168,169,"Kirk Hinrich, SG",CHI,73,29.0,-2.86,2.61,-0.25,3.48
169,170,"Josh Harrellson, C",DET,32,9.9,-0.29,0.03,-0.26,0.55
170,171,"Shane Battier, SF",MIA,73,20.1,-1.86,1.59,-0.27,2.42
171,172,"Derek Fisher, PG",OKC,81,17.6,-0.72,0.38,-0.33,2.41
172,173,"Tony Parker, G",SA,68,29.4,0.32,-0.66,-0.34,3.31
173,174,"Steve Nash, PG",LAL,15,20.9,1.55,-1.9,-0.34,0.55
174,175,"D.J. Augustin, G",TOR/CHI,71,27.3,0.42,-0.76,-0.35,3.03
175,176,"Jeff Withey, C",NO,58,11.8,-1.89,1.54,-0.35,1.13
176,177,"Danny Granger, SF",IND/LAC,41,20.7,-0.74,0.38,-0.36,1.39
177,178,"Chase Budinger, SF",MIN,41,18.3,0.97,-1.33,-0.36,1.24
178,179,"Austin Daye, SF",TOR/SA,22,6.7,0.86,-1.22,-0.37,0.24
179,180,"Jared Cunningham, G",ATL/SAC,13,6.2,-0.63,0.25,-0.38,0.13
180,181,"Brook Lopez, C",BKN,17,31.4,-0.1,-0.31,-0.41,0.84
181,182,"Shaun Livingston, G",BKN,76,26.0,-2.72,2.29,-0.43,3.01
182,183,"Norris Cole, PG",MIA,82,24.6,-2.67,2.24,-0.43,3.09
183,184,"Alan Anderson, SG",BKN,78,22.7,-2.02,1.58,-0.43,2.72
184,185,"Trey Burke, PG",UTAH,70,32.3,0.46,-0.91,-0.45,3.46
185,186,"Taj Gibson, F",CHI,82,28.7,-2.47,1.99,-0.48,3.52
186,187,"Josh Smith, PF",DET,77,35.5,0.03,-0.55,-0.52,4.27
187,188,"Antawn Jamison, PF",LAC,22,11.3,-1.01,0.48,-0.53,0.38
188,189,"DeJuan Blair, C",DAL,78,15.6,0.12,-0.66,-0.55,1.84
189,190,"Jordan Crawford, G",BOS/GS,81,23.0,0.44,-0.99,-0.55,2.81
190,191,"Samuel Dalembert, C",DAL,80,20.2,-1.42,0.86,-0.56,2.47
191,192,"Tayshaun Prince, SF",MEM,76,25.6,-4.43,3.84,-0.59,2.68
192,193,"Cartier Martin, PF",ATL/CHI,59,14.7,-0.86,0.27,-0.59,1.33
193,194,"Michael Kidd-Gilchrist, F",CHA,62,24.2,-2.84,2.21,-0.63,2.05
194,195,"Tyson Chandler, C",NY,55,30.2,-0.93,0.3,-0.63,2.32
195,196,"Brandan Wright, F",DAL,58,18.6,1.0,-1.65,-0.65,1.57
196,197,"Giannis Antetokounmpo, PF",MIL,77,24.6,-0.81,0.16,-0.66,2.66
197,198,"Manny Harris, PG",LAL,9,20.0,0.72,-1.38,-0.66,0.27
198,199,"Rajon Rondo, PG",BOS,30,33.3,1.49,-2.16,-0.68,1.44
199,200,"Zaza Pachulia, C",MIL,53,25.0,-1.0,0.31,-0.69,1.83
200,201,"Marcus Thornton, SG",SAC/BKN,72,24.2,-0.17,-0.53,-0.7,2.41
201,202,"Kevin Martin, SG",MIN,68,32.0,1.2,-1.91,-0.71,3.18
202,203,"Terrence Ross, G",TOR,81,26.7,0.43,-1.15,-0.71,2.94
203,204,"Khris Middleton, SF",MIL,82,30.0,-0.17,-0.56,-0.72,3.34
204,205,"Willie Green, SG",LAC,55,15.8,-1.68,0.93,-0.75,1.2
205,206,"E'Twaun Moore, G",ORL,79,19.1,-0.65,-0.11,-0.76,2.05
206,207,"Tobias Harris, PF",ORL,61,30.3,-0.55,-0.22,-0.77,2.48
207,208,"Thaddeus Young, PF",PHI,79,34.4,0.96,-1.74,-0.78,3.87
208,209,"Al Harrington, PF",WSH,34,15.0,-0.05,-0.76,-0.82,0.67
209,210,"Marreese Speights, F",GS,79,12.4,-1.54,0.7,-0.84,1.31
210,211,"Nikola Vucevic, C",ORL,57,31.8,-1.43,0.57,-0.86,2.33
211,212,"Ian Clark, G",UTAH,23,7.5,0.11,-0.97,-0.87,0.22
212,213,"Ish Smith, PG",PHX,70,14.4,-1.36,0.47,-0.89,1.31
213,214,"Jodie Meeks, G",LAL,77,33.2,2.5,-3.39,-0.89,3.44
214,215,"Jeremy Lin, G",HOU,71,28.9,0.23,-1.12,-0.89,2.76
215,216,"JaVale McGee, C",DEN,5,16.0,-0.59,-0.31,-0.89,0.1
216,217,"Kris Humphries, PF",BOS,69,19.9,-1.16,0.26,-0.9,1.73
217,218,"Mike Miller, SG",MEM,82,20.8,1.05,-1.99,-0.94,2.06
218,219,"CJ McCollum, SG",POR,38,12.5,-0.5,-0.48,-0.98,0.58
219,220,"Toney Douglas, PG",GS/MIA,51,13.2,-1.39,0.39,-1.0,0.78
220,221,"Alec Burks, SG",UTAH,78,28.1,-0.5,-0.51,-1.01,2.55
221,222,"Michael Carter-Williams, G",PHI,70,34.5,1.48,-2.49,-1.01,3.04
222,223,"Jonas Valanciunas, C",TOR,81,28.2,-1.76,0.74,-1.02,2.6
223,224,"Donatas Motiejunas, PF",HOU,62,15.4,-1.3,0.28,-1.02,1.17
224,225,"Jose Calderon, G",DAL,81,30.5,1.41,-2.45,-1.04,2.96
225,226,"Ronny Turiaf, C",MIN,31,19.5,-2.15,1.11,-1.04,0.72
226,227,"Ricky Ledo, SG",DAL,11,3.0,-0.24,-0.8,-1.04,0.04
227,228,"Steve Blake, PG",LAL/GS,55,27.2,-0.93,-0.13,-1.06,1.79
228,229,"Miles Plumlee, C",PHX,80,24.6,-2.5,1.43,-1.07,2.26
229,230,"J.J. Barea, G",MIN,79,18.6,-0.37,-0.72,-1.09,1.67
230,231,"Alexey Shved, PG",MIN,63,10.5,-0.74,-0.37,-1.11,0.74
231,232,"Kevin Seraphin, C",WSH,53,10.9,-2.47,1.36,-1.11,0.63
232,233,"Rasual Butler, SF",IND,50,7.6,0.01,-1.13,-1.12,0.41
233,234,"James Nunnally, SF",ATL/PHI,13,12.7,-0.54,-0.59,-1.13,0.19
234,235,"JJ Hickson, C",DEN,69,26.9,-0.9,-0.23,-1.13,2.13
235,236,"Doron Lamb, SG",ORL,53,13.1,-0.95,-0.18,-1.13,0.75
236,237,"Metta World Peace, SF",NY,29,13.4,-1.62,0.48,-1.14,0.42
237,238,"DeAndre Jordan, C",LAC,82,35.0,-0.57,-0.61,-1.18,3.16
238,239,"Andray Blatche, C",BKN,73,22.2,-0.02,-1.17,-1.18,1.71
239,240,"Kenneth Faried, F",DEN,80,27.2,1.76,-2.97,-1.21,2.4
240,241,"Jeff Green, PF",BOS,82,34.2,-1.01,-0.21,-1.22,2.98
241,242,"Drew Gooden, PF",WSH,22,18.0,-1.07,-0.16,-1.23,0.39
242,243,"Hedo Turkoglu, SF",LAC,38,10.3,-1.16,-0.08,-1.24,0.41
243,244,"Jeff Adrien, F",CHA/MIL,53,18.1,-0.85,-0.39,-1.25,0.99
244,245,"Brandon Davies, PF",PHI,51,11.3,-1.22,-0.04,-1.25,0.61
245,246,"Spencer Hawes, PF",PHI/CLE,80,30.9,1.1,-2.36,-1.26,2.61
246,247,"Victor Claver, PF",POR,21,8.8,-1.27,0.01,-1.27,0.18
247,248,"Omer Asik, C",HOU,48,20.2,-1.61,0.33,-1.28,1.0
248,249,"Jon Leuer, F",MEM,49,13.1,-0.8,-0.49,-1.28,0.63
249,250,"Jason Terry, G",BKN,35,16.3,-0.27,-1.02,-1.29,0.57
250,251,"Ryan Kelly, PF",LAL,59,22.2,1.22,-2.51,-1.29,1.4
251,252,"Stephen Jackson, SF",LAC,9,11.9,-1.02,-0.28,-1.3,0.11
252,253,"Kent Bazemore, SF",GS/LAL,67,13.6,0.6,-1.9,-1.3,0.96
253,254,"Monta Ellis, SG",DAL,82,36.9,0.99,-2.29,-1.3,3.08
254,255,"Quincy Miller, F",DEN,52,15.2,-0.01,-1.3,-1.31,0.83
255,256,"Evan Turner, G",PHI/IND,81,30.3,-0.98,-0.33,-1.31,2.52
256,257,"Lavoy Allen, F",PHI/IND,65,16.5,-1.4,0.08,-1.32,1.11
257,258,"Bismack Biyombo, C",CHA,77,13.9,-3.55,2.23,-1.33,1.01
258,259,"Carrick Felix, SG",CLE,7,5.4,-0.37,-0.96,-1.33,0.04
259,260,"Larry Sanders, PF",MIL,23,25.4,-2.69,1.35,-1.34,0.54
260,261,"Richard Jefferson, F",UTAH,82,27.0,-1.32,-0.02,-1.35,2.06
261,262,"Phil Pressey, PG",BOS,75,15.1,-1.36,0.0,-1.35,1.06
262,263,"Allen Crabbe, G",POR,15,6.7,-0.33,-1.04,-1.37,0.1
263,264,"Ian Mahinmi, C",IND,77,16.2,-3.92,2.53,-1.38,1.12
264,265,"Jameer Nelson, G",ORL,68,32.0,1.4,-2.79,-1.39,2.03
265,266,"Tony Wroten, SG",PHI,72,24.5,1.1,-2.5,-1.41,1.73
266,267,"Rudy Gay, SF",TOR/SAC,73,34.7,-0.17,-1.24,-1.41,2.32
267,268,"Aaron Brooks, G",HOU/DEN,72,21.6,0.32,-1.73,-1.41,1.49
268,269,"Chris Douglas-Roberts, SG",CHA,49,20.7,-0.53,-0.91,-1.44,0.9
269,270,"Chris Kaman, C",LAL,39,18.9,-0.88,-0.57,-1.45,0.69
270,271,"Miroslav Raduljica, C",MIL,48,9.7,-0.54,-0.91,-1.45,0.4
271,272,"Wayne Ellington, SG",DAL,45,8.7,0.88,-2.36,-1.48,0.35
272,273,"Victor Oladipo, SG",ORL,80,31.1,-2.14,0.66,-1.48,2.18
273,274,"Casper Ware, G",PHI,9,12.9,-0.38,-1.13,-1.51,0.1
274,275,"Mo Williams, PG",POR,74,24.8,0.68,-2.19,-1.51,1.57
275,276,"Hilton Armstrong, PF",GS,15,6.5,-1.6,0.06,-1.54,0.08
276,277,"Ben Gordon, SG",CHA,19,14.7,-1.62,0.08,-1.55,0.23
277,278,"James Anderson, SG",PHI,80,28.9,0.63,-2.19,-1.56,2.01
278,279,"Mike Scott, PF",ATL,80,18.5,0.77,-2.33,-1.56,1.22
279,280,"Rashard Lewis, PF",MIA,60,16.2,-1.52,-0.07,-1.59,0.75
280,281,"Kyle Singler, F",DET,82,28.5,0.19,-1.79,-1.6,1.9
281,282,"Thabo Sefolosha, F",OKC,61,26.0,-1.98,0.38,-1.6,1.27
282,283,"Eric Gordon, SG",NO,64,32.1,1.59,-3.19,-1.6,1.64
283,284,"Raymond Felton, G",NY,65,31.0,-1.31,-0.34,-1.65,1.47
284,285,"Martell Webster, SF",WSH,78,27.7,0.37,-2.02,-1.66,1.59
285,286,"Will Bynum, PG",DET,56,18.8,0.08,-1.75,-1.67,0.8
286,287,"Orlando Johnson, SG",IND/SAC,45,8.7,-3.06,1.37,-1.69,0.27
287,288,"Adonis Thomas, SG",ORL/PHI,6,6.2,-0.79,-0.91,-1.69,0.03
288,289,"Marcus Morris Sr., SF",PHX,82,22.0,-0.39,-1.31,-1.7,1.33
289,290,"Gustavo Ayon, PF",ATL,26,16.5,-1.52,-0.2,-1.72,0.31
290,291,"Amar'e Stoudemire, C",NY,65,22.6,-2.17,0.45,-1.72,0.97
291,292,"Byron Mullens, C",LAC/PHI,45,9.2,0.78,-2.51,-1.73,0.3
292,293,"John Salmons, SF",SAC/TOR,78,22.1,-3.32,1.55,-1.77,1.14
293,294,"Joel Freeland, C",POR,52,14.0,-2.16,0.39,-1.77,0.49
294,295,"Josh Powell, PF",HOU,1,19.0,-0.69,-1.08,-1.77,0.01
295,296,"Gorgui Dieng, C",MIN,60,13.6,-1.33,-0.45,-1.78,0.56
296,297,"Kevin Garnett, PF",BKN,54,20.5,-4.01,2.22,-1.78,0.71
297,298,"Reggie Bullock Jr., SF",LAC,43,9.2,-0.85,-0.94,-1.8,0.27
298,299,"Maurice Harkless, SF",ORL,80,24.4,-1.22,-0.6,-1.81,1.25
299,300,"Alexis Ajinca, C",NO,56,17.0,-2.03,0.2,-1.83,0.6
300,301,"Chuck Hayes, PF",SAC/TOR,61,12.3,-3.31,1.49,-1.83,0.47
301,302,"Brian Roberts, PG",NO,72,23.2,-0.94,-0.89,-1.83,1.06
302,303,"Hollis Thompson, F",PHI,77,22.6,-0.1,-1.74,-1.84,1.15
303,304,"Dante Cunningham, F",MIN,81,20.2,-1.46,-0.38,-1.84,1.04
304,305,"Ronnie Price, PG",ORL,31,12.2,-1.88,0.01,-1.87,0.23
305,306,"Jonas Jerebko, F",DET,64,11.6,-0.63,-1.25,-1.88,0.45
306,307,"A.J. Price, PG",MIN,28,3.5,-0.34,-1.55,-1.89,0.06
307,308,"Shavlik Randolph, PF",PHX,14,6.8,-3.22,1.31,-1.91,0.05
308,309,"Luis Scola, F",IND,82,17.1,-2.19,0.22,-1.97,0.72
309,310,"Damion James, SF",SA,5,10.0,-2.22,0.24,-1.98,0.03
310,311,"Jan Vesely, PF",WSH/DEN,54,14.4,-2.46,0.46,-2.0,0.39
311,312,"Wesley Johnson, F",LAL,79,28.4,-0.12,-1.9,-2.02,1.2
312,313,"Jordan Hill, C",LAL,72,20.8,-0.81,-1.22,-2.03,0.76
313,314,"Ersan Ilyasova, PF",MIL,55,26.9,-2.16,0.12,-2.04,0.71
314,315,"P.J. Tucker, PF",PHX,81,30.7,-1.86,-0.19,-2.05,1.23
315,316,"Brandon Knight, PG",MIL,72,33.3,0.24,-2.29,-2.05,1.13
316,317,"Jeff Ayres, F",SA,73,13.0,-1.79,-0.27,-2.06,0.45
317,318,"Derrick Rose, PG",CHI,10,31.1,0.39,-2.45,-2.07,0.15
318,319,"John Jenkins, G",ATL,13,12.2,-1.29,-0.78,-2.07,0.07
