,RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
202,203,"LaPhonso Ellis, F",MIN,82,23.8,-0.39,-0.48,-0.87,2.53
203,204,"Keon Clark, PF",DEN/TOR,81,21.2,-0.52,-0.36,-0.87,2.25
204,205,"Malik Rose, PF",SA,57,21.4,-1.59,0.72,-0.88,1.54
205,206,"Jamaal Magloire, C",CHA,74,14.8,-1.9,1.01,-0.88,1.4
206,207,"Obinna Ekezie, C",WSH/DAL,33,8.5,-1.1,0.21,-0.89,0.34
207,208,"Slava Medvedenko, PF",LAL,7,5.6,-0.41,-0.49,-0.9,0.05
208,209,"Cherokee Parks, PF",WSH/LAC,65,16.2,-1.85,0.95,-0.91,1.29
209,210,"Ruben Garces, F",PHX/GS,13,5.6,-1.07,0.16,-0.91,0.1
210,211,"Jon Barry, SG",SAC,62,16.3,0.44,-1.37,-0.94,1.28
211,212,"Shareef Abdur-Rahim, PF",VAN,81,40.0,0.09,-1.09,-1.0,4.01
212,213,"Sherman Douglas, G",NJ,59,18.5,-1.99,0.99,-1.0,1.28
213,214,"Kendall Gill, SF",NJ,31,28.8,-2.47,1.45,-1.02,1.08
214,215,"Grant Long, F",VAN,66,22.8,-3.11,2.07,-1.04,1.79
215,216,"Soumaila Samake, C",NJ,34,6.6,-2.33,1.22,-1.11,0.25
216,217,"Loy Vaught, F",DAL/WSH,51,10.8,-1.67,0.55,-1.12,0.61
217,218,"Calvin Booth, C",WSH/DAL,55,17.0,-2.06,0.92,-1.14,1.05
218,219,"Corey Benjamin, G",CHI,65,13.2,-1.02,-0.12,-1.14,0.93
219,220,"Brad Miller, C",CHI,57,25.2,-0.1,-1.04,-1.14,1.58
220,221,"Dee Brown, G",ORL,7,22.1,-0.48,-0.67,-1.15,0.18
221,222,"Mike Bibby, PG",VAN,82,38.9,1.86,-3.01,-1.15,3.63
222,223,"Vitaly Potapenko, C",BOS,82,23.2,-1.48,0.33,-1.15,2.18
223,224,"Todd Day, G",MIN,31,11.1,0.65,-1.81,-1.16,0.38
224,225,"Chris Mills, SF",GS,15,32.9,-1.26,0.1,-1.16,0.58
225,226,"Zan Tabak, C",IND,55,14.1,-2.62,1.45,-1.17,0.82
226,227,"Wesley Person, SF",CLE,44,21.8,-0.98,-0.2,-1.18,1.05
227,228,"Chucky Brown, F",GS/CLE,26,13.0,-2.2,1.02,-1.18,0.36
228,229,"George McCloud, F",DEN,76,26.4,0.7,-1.91,-1.21,2.21
229,230,"Stephen Jackson, SF",NJ,77,21.6,-0.98,-0.24,-1.22,1.8
230,231,"Hedo Turkoglu, SF",SAC,74,16.8,-0.74,-0.48,-1.23,1.35
231,232,"George Lynch, SF",PHI,82,32.3,-1.8,0.57,-1.23,2.9
232,233,"Emanual Davis, G",SEA,62,20.8,-0.92,-0.32,-1.24,1.35
233,234,"Glenn Robinson, SF",MIL,76,37.0,2.15,-3.4,-1.24,3.08
234,235,"Kenny Thomas, PF",HOU,74,24.6,-1.8,0.56,-1.25,1.89
235,236,"Chucky Atkins, PG",DET,81,29.2,1.62,-2.87,-1.25,2.6
236,237,"Felton Spencer, C",NY,18,6.3,-0.24,-1.04,-1.28,0.1
237,238,"Johnny Newman, F",NJ,82,25.0,-0.5,-0.79,-1.29,2.11
238,239,"Kenny Anderson, PG",BOS,33,25.7,-1.1,-0.2,-1.3,0.89
239,240,"Joe Smith, PF",DET,69,28.1,-0.09,-1.24,-1.33,2.04
240,241,"Bruno Sundov, C",IND,11,10.9,-1.21,-0.12,-1.33,0.12
241,242,"David Vanterpool, G",WSH,22,18.7,-0.95,-0.38,-1.33,0.42
242,243,"Reggie Slater, F",MIN,55,12.5,0.33,-1.67,-1.34,0.67
243,244,"Mark Pope, C",MIL,63,15.0,-1.86,0.5,-1.36,0.93
244,245,"Vinny Del Negro, G",GS/PHX,65,14.2,-0.46,-0.91,-1.37,0.91
245,246,"Dell Curry, G",TOR,71,13.5,1.31,-2.69,-1.37,0.91
246,247,"Stromile Swift, PF",VAN,80,16.4,-2.09,0.71,-1.38,1.24
247,248,"Robert Horry, PF",LAL,79,20.1,-0.82,-0.59,-1.4,1.52
248,249,"Lamond Murray, SF",CLE,78,28.5,-0.05,-1.37,-1.42,2.09
249,250,"Jumaine Jones, SF",PHI,65,13.3,-0.43,-1.0,-1.42,0.81
250,251,"Tracy Murray, SF",DEN/TOR,51,11.5,1.08,-2.53,-1.45,0.54
251,252,"Roshown McLeod, F",ATL/PHI,35,26.3,-2.24,0.78,-1.46,0.84
252,253,"Anthony Carter, PG",MIA,72,22.6,-2.03,0.57,-1.46,1.45
253,254,"Jeff McInnis, PG",LAC,81,35.0,1.01,-2.48,-1.47,2.52
254,255,"Derrick Coleman, PF",CHA,34,20.1,-1.29,-0.18,-1.47,0.58
255,256,"Jacque Vaughn, PG",UTAH,82,19.8,-1.34,-0.16,-1.49,1.39
256,257,"Juwan Howard, PF",WSH/DAL,81,36.7,-0.13,-1.37,-1.5,2.73
257,258,"Michael Dickerson, G",VAN,70,37.4,-0.18,-1.33,-1.52,2.34
258,259,"Donnell Harvey, PF",DAL,18,3.6,-1.11,-0.41,-1.52,0.06
259,260,"Milt Palacio, PG",BOS,58,19.7,-1.31,-0.21,-1.52,1.06
260,261,"Antonio Harvey, F",POR,12,6.0,-0.99,-0.57,-1.56,0.06
261,262,"Jabari Smith, C",SAC,9,7.3,-1.08,-0.5,-1.58,0.05
262,263,"Eddie House, SG",MIA,50,11.0,-0.03,-1.55,-1.58,0.43
263,264,"Brian Shaw, G",LAL,80,22.9,-0.5,-1.09,-1.59,1.54
264,265,"Chris Mullin, F",GS,20,18.7,-1.82,0.23,-1.59,0.31
265,266,"Michael Smith, F",WSH,79,20.4,-1.67,0.07,-1.6,1.32
266,267,"Robert Pack, PG",DEN,74,17.0,0.38,-1.99,-1.61,1.05
267,268,"Rasho Nesterovic, C",MIN,73,16.9,-2.56,0.92,-1.64,0.97
268,269,"Marc Jackson, PF",GS,48,29.4,-0.45,-1.21,-1.66,1.14
269,270,"Billy Owens, F",DET,45,17.6,-1.14,-0.53,-1.67,0.65
270,271,"Keyon Dooling, PG",LAC,76,16.3,-0.3,-1.38,-1.68,0.95
271,272,"Devean George, SF",LAL,59,10.1,-1.93,0.25,-1.68,0.44
272,273,"Mark Blount, C",BOS,64,17.2,-2.9,1.22,-1.68,0.85
273,274,"Stacey Augmon, SF",POR,66,17.9,-1.94,0.24,-1.7,0.86
274,275,"Ron Harper, F",LAL,47,24.2,-0.55,-1.15,-1.71,0.86
275,276,"Felipe Lopez, G",WSH/MIN,70,22.4,-1.35,-0.37,-1.72,1.17
276,277,"Aaron Williams, C",NJ,82,28.5,-2.0,0.21,-1.79,1.61
277,278,"Larry Johnson, F",NY,65,32.4,-2.58,0.78,-1.8,1.36
278,279,"Dana Barros, PG",DET,60,18.0,0.49,-2.31,-1.81,0.76
279,280,"Tom Gugliotta, PF",PHX,57,20.3,-2.42,0.61,-1.81,0.8
280,281,"Jelani McCoy, PF",SEA,70,16.3,-2.34,0.53,-1.82,0.75
281,282,"Ron Mercer, SG",CHI,61,41.6,-0.91,-0.93,-1.84,1.66
282,283,"Tyronn Lue, PG",LAL,38,12.3,-1.62,-0.22,-1.84,0.31
283,284,"Brevin Knight, PG",CLE/ATL,53,27.5,-1.32,-0.54,-1.86,0.99
284,285,"Etdrick Bohannon, F",CLE,6,3.2,-1.38,-0.49,-1.87,0.01
285,286,"J.R. Reid, F",CLE,6,6.5,-1.75,-0.14,-1.89,0.03
286,287,"Michael Ruffin, PF",CHI,45,19.5,-3.22,1.32,-1.89,0.53
287,288,"Sean Colson, G",ATL/HOU,13,3.4,-0.77,-1.16,-1.92,0.03
288,289,"Lawrence Funderburke, PF",SAC,59,11.8,-0.08,-1.86,-1.94,0.41
289,290,"Alan Henderson, PF",ATL,73,24.8,-1.02,-0.97,-1.99,1.03
290,291,"Shandon Anderson, SF",HOU,82,29.2,-0.68,-1.35,-2.03,1.29
291,292,"Gary Trent, PF",DAL,33,9.7,-1.19,-0.85,-2.03,0.17
292,293,"Dan Mcclintock, C",DEN,6,9.7,-0.62,-1.42,-2.04,0.03
293,294,"Mike Smith, F",WSH,17,10.6,-0.58,-1.46,-2.04,0.1
294,295,"Mark Strickland, F",DEN/NJ,55,13.1,-1.81,-0.24,-2.05,0.38
295,296,"John Starks, G",UTAH,75,28.3,-0.86,-1.22,-2.09,1.05
296,297,"Richard Hamilton, SG",WSH,78,32.3,1.58,-3.68,-2.1,1.26
297,298,"Tyus Edney, G",IND,24,11.0,0.02,-2.14,-2.12,0.13
298,299,"Corie Blount, PF",PHX/GS,68,19.2,-2.02,-0.11,-2.13,0.62
299,300,"Elliot Perry, G",ORL/PHX,49,10.2,-1.17,-0.97,-2.14,0.23
300,301,"ZhiZhi Wang, C",DAL,5,7.6,-0.7,-1.51,-2.21,0.02
301,302,"Terry Davis, C",DEN,19,12.0,-1.72,-0.49,-2.21,0.09
302,303,"Rick Brunson, PG",BOS/NY,22,9.5,-2.03,-0.22,-2.26,0.08
303,304,"Rodney Buford, SF",PHI,47,12.2,-1.39,-0.87,-2.26,0.21
304,305,"Randy Brown, G",BOS,54,22.9,-2.78,0.48,-2.3,0.45
305,306,"Steve Kerr, G",SA,55,11.8,-0.56,-1.77,-2.32,0.21
306,307,"Erick Barkley, G",POR,8,4.8,-0.83,-1.53,-2.35,0.01
307,308,"Kevin Ollie, PG",NJ/PHI,70,13.2,-2.3,-0.08,-2.37,0.28
308,309,"Monty Williams, SF",ORL,82,14.8,-2.56,0.19,-2.37,0.36
309,310,"Jamie Feick, F",NJ,6,24.8,-3.88,1.48,-2.4,0.04
310,311,"John Wallace, SF",DET,40,13.2,-1.41,-1.01,-2.42,0.15
311,312,"Olden Polynice, C",UTAH,81,20.0,-2.01,-0.43,-2.44,0.41
312,313,"Jason Williams, PG",SAC,77,29.7,2.09,-4.53,-2.44,0.64
313,314,"Maurice Taylor, PF",HOU,69,28.6,-1.6,-0.85,-2.45,0.5
314,315,"Laron Profit, SG",WSH,35,17.3,-0.95,-1.53,-2.49,0.15
315,316,"Antonio Daniels, PG",SA,79,26.1,1.11,-3.62,-2.51,0.44
316,317,"Bill Curley, F",DAL/GS,20,9.6,-1.94,-0.57,-2.52,0.04
