,RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
66,67,"Thaddeus Young, PF",PHI,82,26.0,-0.24,1.67,1.43,6.43
67,68,"Earl Boykins, PG",MIL,57,15.1,1.26,0.15,1.41,2.6
68,69,"Francisco Garcia, SG",SAC,58,23.9,0.67,0.72,1.39,4.34
69,70,"Jose Calderon, G",TOR,68,30.9,2.24,-0.86,1.38,6.56
70,71,"Elton Brand, PF",PHI,81,34.7,-0.69,2.02,1.33,8.24
71,72,"Wilson Chandler, F",NY/DEN,72,33.3,1.18,0.13,1.31,7.38
72,73,"Tony Allen, SG",MEM,72,20.8,-0.6,1.86,1.26,4.52
73,74,"Shannon Brown, PG",LAL,82,19.1,-0.15,1.36,1.21,4.41
74,75,"Jordan Farmar, PG",NJ,73,24.6,1.39,-0.19,1.2,5.14
75,76,"C.J. Watson, PG",CHI,82,13.3,-0.76,1.96,1.2,3.02
76,77,"Jameer Nelson, G",ORL,76,30.5,1.35,-0.16,1.19,6.58
77,78,"Hamed Ehaddadi, C",MEM,31,5.4,-0.02,1.2,1.18,0.48
78,79,"Ronnie Brewer, SF",CHI,81,22.0,-2.22,3.36,1.15,4.9
79,80,"Chauncey Billups, PG",DEN/NY,72,32.1,2.8,-1.66,1.14,6.73
80,81,"Jeremy Evans, F",UTAH,49,9.4,0.42,0.66,1.08,1.26
81,82,"Vladimir Radmanovic, SF",GS,74,15.8,0.14,0.92,1.06,3.33
82,83,"Daequan Cook, SG",OKC,43,13.9,1.69,-0.63,1.06,1.67
83,84,"Caron Butler, SF",DAL,29,29.9,-0.67,1.72,1.04,2.35
84,85,"Mike Conley, PG",MEM,81,35.5,1.71,-0.67,1.04,8.19
85,86,"Von Wafer, SG",BOS,58,9.5,-0.7,1.73,1.03,1.48
86,87,"Kevin Martin, SG",HOU,80,32.5,3.96,-2.94,1.02,7.38
87,88,"Shaquille O'Neal, C",BOS,37,20.3,0.86,0.15,1.0,2.02
88,89,"Marc Gasol, C",MEM,81,31.9,-0.94,1.92,0.98,7.12
89,90,"Jeremy Lin, G",GS,29,9.8,-1.88,2.86,0.98,0.78
90,91,"Leandro Barbosa, G",TOR,58,24.1,2.27,-1.33,0.94,3.89
91,92,"Ronny Turiaf, C",NY,64,17.8,-1.09,2.02,0.94,3.17
92,93,"Brandon Roy, SG",POR,47,27.9,-0.31,1.23,0.92,3.31
93,94,"Joakim Noah, C",CHI,48,32.8,-0.67,1.59,0.92,4.18
94,95,"Danny Granger, SF",IND,79,35.0,1.9,-0.98,0.92,7.66
95,96,"Brandon Jennings, G",MIL,63,34.4,0.61,0.27,0.88,5.66
96,97,"Rajon Rondo, PG",BOS,68,37.2,0.9,-0.04,0.87,6.7
97,98,"Jeff Foster, PF",IND,56,16.8,-1.47,2.33,0.86,2.49
98,99,"Charlie Villanueva, PF",DET,76,21.9,1.53,-0.72,0.82,4.27
99,100,"Tayshaun Prince, SF",DET,78,32.8,-0.59,1.39,0.8,6.35
100,101,"DeAndre Jordan, C",LAC,80,25.6,-0.36,1.1,0.74,5.25
101,102,"Jared Dudley, SF",PHX,82,26.1,0.57,0.15,0.72,5.54
102,103,"Mario Chalmers, G",MIA,70,22.6,-0.7,1.41,0.71,4.02
103,104,"Eddie House, SG",MIA,56,17.5,-0.47,1.17,0.71,2.42
104,105,"Ersan Ilyasova, PF",MIL,60,25.1,-0.69,1.37,0.68,3.71
105,106,"Dorell Wright, SF",GS,82,38.4,1.5,-0.83,0.66,8.24
106,107,"Shaun Livingston, G",CHA,73,17.3,-1.76,2.42,0.66,3.02
107,108,"Rudy Gay, SF",MEM,54,39.9,0.46,0.19,0.65,5.57
108,109,"Mickael Pietrus, SF",ORL/PHX,57,19.4,-0.5,1.15,0.65,2.8
109,110,"Hedo Turkoglu, SF",PHX/ORL,81,31.4,0.1,0.51,0.61,6.2
110,111,"Serge Ibaka, F",OKC,82,27.0,-1.72,2.28,0.56,5.41
111,112,"Daniel Gibson, SG",CLE,67,27.8,0.47,0.07,0.53,4.58
112,113,"Nick Collison, F",OKC,71,21.5,-1.99,2.52,0.53,3.67
113,114,"Luis Scola, F",HOU,74,32.6,0.75,-0.22,0.53,6.03
114,115,"Carlos Boozer, PF",CHI,59,31.9,0.35,0.17,0.52,4.48
115,116,"Kyle Korver, G",CHI,82,20.1,0.97,-0.48,0.49,3.95
116,117,"Reggie Williams, SF",GS,80,20.3,1.93,-1.45,0.48,4.04
117,118,"Metta World Peace, SF",LAL,82,29.4,-1.29,1.74,0.45,5.62
118,119,"Jason Terry, G",DAL,82,31.3,1.45,-1.01,0.45,6.02
119,120,"Rodney Stuckey, PG",DET,70,31.2,1.8,-1.36,0.43,4.98
120,121,"Marcus Thornton, SG",NO/SAC,73,24.3,1.25,-0.82,0.43,4.27
121,122,"Rudy Fernandez, F",POR,78,23.3,0.88,-0.46,0.42,4.14
122,123,"Antawn Jamison, PF",CLE,56,32.9,1.94,-1.51,0.42,4.43
123,124,"Russell Westbrook, PG",OKC,82,34.7,3.1,-2.68,0.42,6.88
124,125,"Monta Ellis, SG",GS,80,40.3,2.83,-2.41,0.42,7.86
125,126,"Danny Green, F",SA,8,11.5,0.5,-0.1,0.4,0.22
126,127,"Anthony Parker, SG",CLE,72,29.0,-1.9,2.3,0.39,4.9
127,128,"George Hill, PG",SA,76,28.3,0.45,-0.08,0.37,4.99
128,129,"Nazr Mohammed, C",CHA/OKC,75,17.1,-1.06,1.42,0.36,2.84
129,130,"DeShawn Stevenson, SG",DAL,72,16.1,-0.28,0.62,0.34,2.55
130,131,"John Salmons, SF",MIL,73,35.0,-1.73,2.05,0.33,5.68
131,132,"Matt Barnes, SF",LAL,53,19.2,0.2,0.06,0.27,2.25
132,133,"Jrue Holiday, PG",PHI,82,35.4,1.21,-0.99,0.22,6.41
133,134,"James Jones, SG",MIA,81,19.1,-0.58,0.79,0.21,3.41
134,135,"Taj Gibson, F",CHI,80,21.8,-2.13,2.34,0.21,3.69
135,136,"Wesley Matthews, SG",POR,82,33.6,0.04,0.17,0.21,5.87
136,137,"Channing Frye, F",PHX,77,33.0,-0.02,0.15,0.13,5.58
137,138,"Chuck Hayes, PF",HOU,74,28.1,-0.99,1.11,0.13,4.52
138,139,"J.J. Barea, G",DAL,81,20.6,1.52,-1.41,0.11,3.49
139,140,"Boris Diaw, C",CHA,82,33.9,-0.76,0.84,0.09,5.75
140,141,"Brandon Bass, PF",ORL,76,26.1,-1.91,1.98,0.07,4.07
141,142,"Jason Richardson, SG",PHX/ORL,80,33.9,1.43,-1.37,0.07,5.78
142,143,"Marreese Speights, F",PHI,64,11.5,-0.79,0.85,0.06,1.57
143,144,"Tyrus Thomas, PF",CHA,41,21.0,-1.46,1.52,0.06,1.79
144,145,"A.J. Price, PG",IND,50,15.9,1.58,-1.52,0.06,1.7
145,146,"Nate Robinson, PG",BOS/OKC,59,17.2,0.66,-0.61,0.06,2.08
146,147,"Amar'e Stoudemire, C",NY,78,36.8,2.46,-2.4,0.05,6.26
147,148,"Glen Davis, PF",BOS,78,29.5,-2.94,2.98,0.04,4.71
148,149,"Tiago Splitter, C",SA,60,12.3,-0.46,0.48,0.02,1.55
149,150,"Sundiata Gaines, PG",MIN/TOR/NJ,24,12.5,0.7,-0.69,0.01,0.62
150,151,"Kenyon Martin, PF",DEN,48,25.7,-0.83,0.82,-0.0,2.61
151,152,"Dahntay Jones, SG",IND,45,13.1,-0.48,0.47,-0.01,1.22
152,153,"Darrell Arthur, F",MEM,80,20.1,-1.52,1.51,-0.01,3.34
153,154,"Eric Maynor, PG",OKC,82,14.6,-0.26,0.24,-0.02,2.42
154,155,"Earl Watson, PG",UTAH,80,19.6,-1.5,1.48,-0.02,3.09
155,156,"Andrei Kirilenko, SF",UTAH,64,31.2,-0.2,0.17,-0.03,4.08
156,157,"Jason Kidd, PG",DAL,80,33.2,-0.24,0.2,-0.04,5.39
157,158,"Kris Humphries, PF",NJ,74,27.9,-1.47,1.37,-0.11,4.11
158,159,"Cartier Martin, PF",WSH,52,10.4,0.2,-0.3,-0.11,1.1
159,160,"Brook Lopez, C",NJ,82,35.2,0.23,-0.34,-0.11,5.7
160,161,"D.J. White, PF",OKC/CHA,47,14.6,-1.46,1.33,-0.13,1.31
161,162,"Shane Battier, SF",HOU/MEM,82,29.0,-0.11,-0.02,-0.13,4.82
162,163,"Ian Mahinmi, C",DAL,56,8.7,-0.82,0.69,-0.13,0.96
163,164,"Rodrigue Beaubois, PG",DAL,28,17.7,0.89,-1.03,-0.14,1.03
164,165,"Patrick Patterson, PF",HOU,52,16.7,-1.0,0.85,-0.14,1.69
165,166,"Anderson Varejao, C",CLE,31,32.1,-2.07,1.91,-0.16,1.94
166,167,"Marcus Camby, C",POR,59,26.1,-4.07,3.91,-0.16,2.79
167,168,"Devin Harris, G",NJ/UTAH,71,31.7,2.4,-2.59,-0.19,4.37
168,169,"Keith Bogans, SG",CHI,82,17.8,-1.56,1.37,-0.19,2.69
169,170,"Danilo Gallinari, PF",NY/DEN,62,33.9,1.35,-1.54,-0.2,4.26
170,171,"Brian Cook, PF",LAC,40,11.2,-0.18,-0.04,-0.21,0.89
171,172,"Paul George, F",IND,61,20.7,0.08,-0.3,-0.22,2.52
172,173,"Chris Kaman, C",LAC,32,26.2,-1.66,1.4,-0.25,1.64
173,174,"Gilbert Arenas, PG",WSH/ORL,70,25.7,0.86,-1.12,-0.26,3.44
174,175,"Linas Kleiza, SF",TOR,39,26.5,0.16,-0.43,-0.27,2.01
175,176,"Jamal Crawford, G",ATL,76,30.2,1.92,-2.19,-0.27,4.29
176,177,"Michael Beasley, F",MIN,73,32.3,1.17,-1.44,-0.27,4.7
177,178,"Anthony Morrow, SG",NJ,58,32.0,-0.72,0.43,-0.3,3.43
178,179,"Raymond Felton, G",NY/DEN,75,36.5,2.35,-2.65,-0.3,5.35
179,180,"Leon Powe, PF",CLE/MEM,30,10.9,-0.09,-0.24,-0.33,0.58
180,181,"Luke Ridnour, PG",MIN,71,30.4,0.91,-1.26,-0.35,4.16
181,182,"Josh McRoberts, PF",IND,72,22.2,0.19,-0.55,-0.36,3.04
182,183,"Ben Uzoh, PG",NJ,42,10.4,-0.34,-0.05,-0.39,0.76
183,184,"Larry Owens, SF",SA/WSH,12,11.9,-1.84,1.44,-0.4,0.28
184,185,"Drew Gooden, PF",MIL,35,24.6,-0.94,0.52,-0.42,1.5
185,186,"Corey Brewer, F",MIN/DAL,69,21.9,-0.59,0.16,-0.43,2.87
186,187,"Greg Monroe, C",DET,80,27.8,-0.92,0.47,-0.45,3.76
187,188,"Beno Udrih, PG",SAC,79,34.6,1.52,-2.0,-0.48,5.05
188,189,"Willie Warren, SG",LAC,19,7.1,-0.25,-0.24,-0.49,0.24
189,190,"Jeff Teague, PG",ATL,70,13.8,-0.38,-0.13,-0.51,1.65
190,191,"Carlos Delfino, SG",MIL,49,32.4,-0.91,0.4,-0.51,2.7
191,192,"Nick Young, G",WSH,64,31.8,1.02,-1.53,-0.52,3.65
192,193,"Trevor Booker, F",WSH,65,16.4,-0.83,0.31,-0.52,1.86
193,194,"Andray Blatche, C",WSH,64,33.9,-0.41,-0.12,-0.53,3.82
194,195,"Austin Daye, SF",DET,72,20.1,-0.96,0.4,-0.56,2.41
195,196,"Yao Ming, C",HOU,5,18.2,-0.55,-0.02,-0.56,0.16
196,197,"Chris Wilcox, PF",DET,57,17.5,0.52,-1.11,-0.59,1.6
197,198,"Derrick Favors, F",NJ/UTAH,78,19.7,-1.94,1.32,-0.62,2.47
198,199,"T.J. Ford, PG",IND,41,18.9,-1.87,1.23,-0.64,1.28
199,200,"Richard Jefferson, F",SA,81,30.4,-0.39,-0.28,-0.68,3.98
200,201,"John Wall, PG",WSH,69,37.8,0.71,-1.44,-0.73,4.25
201,202,"Jodie Meeks, G",PHI,74,27.9,0.43,-1.16,-0.73,3.26
202,203,"Brandan Wright, F",GS/NJ,37,10.2,-1.48,0.74,-0.74,0.6
203,204,"Luc Mbah a Moute, F",MIL,79,26.5,-3.55,2.81,-0.74,3.16
204,205,"Jamaal Magloire, C",MIA,18,8.8,-2.07,1.33,-0.74,0.24
205,206,"Shawne Williams, SF",NY,64,20.7,-0.26,-0.51,-0.76,2.09
206,207,"Craig Smith, PF",LAC,48,12.2,-0.18,-0.62,-0.8,0.91
207,208,"D.J. Augustin, G",CHA,82,33.6,1.3,-2.11,-0.81,4.12
208,209,"Jason Thompson, PF",SAC,75,23.3,-0.58,-0.23,-0.81,2.75
209,210,"O.J. Mayo, SG",MEM,71,26.3,1.25,-2.06,-0.81,2.93
210,211,"Al Harrington, PF",DEN,73,22.8,1.63,-2.48,-0.85,2.61
211,212,"Richard Hamilton, SG",DET,55,27.2,0.84,-1.71,-0.87,2.16
212,213,"Rashard Lewis, PF",ORL/WSH,57,32.0,-0.46,-0.41,-0.87,2.75
213,214,"Roy Hibbert, C",IND,81,27.7,-0.9,0.03,-0.87,3.42
214,215,"DeJuan Blair, C",SA,81,21.4,-0.97,0.09,-0.88,2.56
215,216,"Ike Diogu, PF",LAC,36,13.1,-0.96,0.06,-0.9,0.69
216,217,"Willie Green, SG",NO,77,21.7,-2.4,1.49,-0.91,2.34
217,218,"Julian Wright, SF",TOR,52,14.7,-1.66,0.76,-0.91,1.15
218,219,"Ty Lawson, G",DEN,80,26.3,2.92,-3.87,-0.95,3.13
219,220,"Tyler Hansbrough, PF",IND,70,21.9,-0.6,-0.37,-0.96,2.22
220,221,"Arron Afflalo, G",DEN,69,33.7,0.53,-1.51,-0.97,3.37
221,222,"Ekpe Udoh, F",GS,58,17.8,-3.23,2.25,-0.97,1.47
222,223,"Gerald Henderson, SG",CHA,68,24.4,-1.5,0.5,-1.01,2.26
223,224,"Matt Carroll, SG",CHA,54,10.8,-1.11,0.11,-1.01,0.8
224,225,"Landry Fields, SG",NY,82,31.0,0.45,-1.46,-1.01,3.66
225,226,"Al Jefferson, C",UTAH,82,35.9,-0.35,-0.67,-1.02,4.03
226,227,"Nicolas Batum, PF",POR,80,31.5,-0.17,-0.86,-1.03,3.33
227,228,"Derrick Brown, SF",CHA/NY,49,11.8,-1.05,0.03,-1.03,0.79
228,229,"Othyus Jeffers, SG",SA/WSH,17,18.9,-0.93,-0.11,-1.03,0.48
229,230,"Erick Dampier, C",MIA,51,16.0,-3.48,2.4,-1.08,1.08
230,231,"Mehmet Okur, C",UTAH,13,12.9,-0.13,-0.97,-1.09,0.22
231,232,"Mike Bibby, PG",ATL/WSH/MIA,80,28.6,-0.82,-0.27,-1.1,2.95
232,233,"Steve Novak, SF",DAL/SA,30,7.2,0.72,-1.84,-1.12,0.28
233,234,"Antonio McDyess, PF",SA,73,19.0,-2.18,1.02,-1.15,1.81
234,235,"Lester Hudson, SG",WSH,11,6.6,-0.84,-0.34,-1.18,0.09
235,236,"Quentin Richardson, SF",ORL,57,16.8,-1.63,0.43,-1.2,1.2
236,237,"Al Thornton, SF",WSH/GS,71,19.5,-1.61,0.41,-1.2,1.79
237,238,"Sam Young, SF",MEM,78,20.2,-1.61,0.37,-1.24,1.97
238,239,"Marquis Daniels, SG",BOS,49,19.1,-2.56,1.3,-1.26,1.12
239,240,"Luther Head, PG",SAC,36,16.3,-0.67,-0.58,-1.26,0.71
240,241,"Stephen Jackson, SF",CHA,67,35.9,0.41,-1.67,-1.27,2.88
241,242,"Courtney Lee, G",HOU,81,21.3,-0.85,-0.44,-1.28,2.09
242,243,"Johan Petro, C",NJ,77,11.6,-3.79,2.5,-1.29,1.02
243,244,"Gary Neal, PG",SA,80,21.1,0.98,-2.28,-1.31,2.01
244,245,"Ed Davis, C",TOR,65,24.6,-1.13,-0.19,-1.31,1.91
245,246,"Marvin Williams, F",ATL,65,28.7,-1.8,0.48,-1.31,2.12
246,247,"Jason Williams, PG",ORL/MEM,27,10.9,-1.27,-0.05,-1.33,0.35
247,248,"Delonte West, SG",BOS,24,18.9,-1.74,0.39,-1.35,0.5
248,249,"Marco Belinelli, G",NO,80,24.5,0.1,-1.46,-1.36,2.19
249,250,"Patty Mills, PG",POR,64,12.2,0.83,-2.18,-1.36,0.88
250,251,"Devin Ebanks, SF",LAL,20,5.9,-0.28,-1.11,-1.4,0.14
251,252,"Jarrett Jack, G",TOR/NO,83,20.7,-1.11,-0.29,-1.4,1.87
252,253,"Omri Casspi, F",SAC,71,24.0,0.73,-2.14,-1.41,2.06
253,254,"JaVale McGee, C",WSH,79,27.8,-0.53,-0.89,-1.42,2.5
254,255,"Anthony Randolph, SF",NY/MIN,40,14.8,-0.92,-0.5,-1.42,0.69
255,256,"Donte Greene, SF",SAC,69,16.3,-0.24,-1.25,-1.48,1.28
256,257,"Luke Harangody, PF",BOS/CLE,49,13.1,-1.38,-0.13,-1.51,0.67
257,258,"Chris Douglas-Roberts, SG",MIL,44,20.1,-1.88,0.36,-1.52,0.9
258,259,"DeMarcus Cousins, C",SAC,81,28.5,-0.49,-1.06,-1.55,2.5
259,260,"Wesley Johnson, F",MIN,79,26.2,-0.27,-1.28,-1.55,2.23
260,261,"Kwame Brown, C",CHA,66,26.0,-2.02,0.43,-1.59,1.65
261,262,"Ben Wallace, PF",DET,54,22.9,-4.67,3.07,-1.6,1.14
262,263,"Ben Gordon, SG",DET,82,26.0,0.35,-1.97,-1.62,2.04
263,264,"Trevor Ariza, SF",NO,75,34.7,-2.25,0.62,-1.63,2.46
264,265,"David Andersen, C",TOR/NO,40,9.3,-1.63,-0.01,-1.64,0.35
265,266,"Ronnie Price, PG",UTAH,59,12.2,-3.19,1.55,-1.64,0.65
266,267,"Spencer Hawes, PF",PHI,81,21.2,-1.98,0.33,-1.65,1.61
267,268,"James Johnson, PF",CHI/TOR,38,21.6,-1.21,-0.46,-1.68,0.77
268,269,"Anthony Carter, PG",DEN/NY,33,14.0,-1.34,-0.36,-1.7,0.44
269,270,"Jason Collins, C",ATL,49,12.1,-4.42,2.7,-1.72,0.51
270,271,"Ryan Hollins, C",CLE,70,16.9,-1.64,-0.11,-1.74,1.04
271,272,"Jamario Moon, SF",CLE/LAC,59,17.7,-1.73,-0.02,-1.75,0.95
272,273,"Kendrick Perkins, C",BOS/OKC,29,25.6,-3.27,1.48,-1.79,0.64
273,274,"Kyrylo Fesenko, C",UTAH,53,8.6,-3.51,1.72,-1.79,0.38
274,275,"Derek Fisher, PG",LAL,82,28.0,-2.53,0.7,-1.82,1.92
275,276,"Grant Hill, SF",PHX,80,30.1,0.29,-2.13,-1.84,2.06
276,277,"David Lee, PF",GS,73,36.1,0.68,-2.53,-1.85,2.27
277,278,"Ryan Gomes, SF",LAC,76,27.6,-1.69,-0.17,-1.86,1.73
278,279,"Damien Wilkins, SG",ATL,52,13.0,-2.1,0.24,-1.87,0.53
279,280,"Reggie Evans, C",TOR,30,26.6,-3.2,1.33,-1.87,0.65
280,281,"Greivis Vasquez, PG",MEM,70,12.3,-0.67,-1.22,-1.89,0.67
281,282,"Josh Howard, SF",WSH,18,22.7,-1.37,-0.53,-1.9,0.35
282,283,"Jerryd Bayless, G",NO/TOR,71,21.1,0.84,-2.75,-1.91,1.17
283,284,"Kyle Weaver, SG",UTAH,5,13.8,-1.78,-0.14,-1.92,0.05
284,285,"Zydrunas Ilgauskas, C",MIA,72,15.9,-1.98,0.06,-1.92,0.88
285,286,"Jeff Adrien, F",GS,23,8.5,-2.04,0.09,-1.95,0.15
286,287,"Aaron Brooks, G",HOU/PHX,59,21.8,2.6,-4.56,-1.95,0.98
287,288,"Brendan Haywood, C",DAL,72,18.5,-2.09,0.09,-2.0,0.94
288,289,"Shawn Marion, SG",DAL,80,28.2,-1.54,-0.47,-2.01,1.6
289,290,"Thabo Sefolosha, F",OKC,79,25.9,-1.88,-0.14,-2.02,1.5
290,291,"Manny Harris, PG",CLE,54,17.3,-1.6,-0.46,-2.06,0.64
291,292,"Andrea Bargnani, C",TOR,66,35.7,1.71,-3.77,-2.07,1.66
292,293,"Michael Redd, SG",MIL,10,13.4,-0.6,-1.49,-2.08,0.09
293,294,"Randy Foye, SG",LAC,63,24.6,-0.04,-2.07,-2.11,1.03
294,295,"DeMar DeRozan, SF",TOR,82,34.8,-0.05,-2.07,-2.12,1.89
295,296,"Samardo Samuels, PF",CLE,37,18.9,-1.47,-0.67,-2.14,0.45
296,297,"Mike Miller, SG",MIA,41,20.4,-1.33,-0.83,-2.16,0.52
297,298,"Rasual Butler, SF",LAC/CHI,47,16.4,-2.73,0.56,-2.17,0.47
298,299,"Maurice Evans, SG",ATL/WSH,73,21.2,-1.41,-0.77,-2.18,0.94
299,300,"Dominique Jones, SG",DAL,18,7.5,-2.34,0.14,-2.2,0.08
300,301,"Mario West, SG",NJ,6,19.3,-2.21,0.01,-2.2,0.07
301,302,"Jeff Green, PF",OKC/BOS,75,32.4,-0.8,-1.4,-2.2,1.44
302,303,"Dan Gadzuric, C",GS/NJ,42,11.0,-2.78,0.58,-2.21,0.27
303,304,"Joey Graham, SF",CLE,39,15.0,-2.47,0.26,-2.21,0.34
304,305,"Lou Amundson, PF",GS,46,15.0,-2.06,-0.17,-2.23,0.4
305,306,"Carl Landry, PF",SAC/NO,76,26.4,-0.79,-1.44,-2.23,1.15
306,307,"Eduardo Najera, PF",CHA,31,12.0,-3.37,1.14,-2.23,0.21
307,308,"Jason Smith, F",NO,77,14.3,-3.53,1.3,-2.24,0.6
308,309,"Jared Jeffries, PF",HOU/NY,42,14.3,-3.32,1.07,-2.26,0.33
309,310,"Jordan Crawford, G",ATL/WSH,42,24.5,0.64,-2.9,-2.26,0.57
310,311,"Aaron Gray, C",NO,41,13.0,-2.22,-0.08,-2.29,0.27
311,312,"Goran Dragic, PG",PHX/HOU,70,17.6,0.41,-2.7,-2.3,0.66
312,313,"Lazar Hayward, SF",MIN,42,10.0,0.09,-2.39,-2.3,0.24
313,314,"Kurt Thomas, PF",CHI,52,22.7,-3.97,1.67,-2.3,0.6
314,315,"Christian Eyenga, SF",CLE,44,21.5,-1.93,-0.37,-2.3,0.5
315,316,"Darren Collison, PG",IND,79,29.9,0.59,-2.93,-2.35,1.2
