,RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
182,183,"Sam Merrill, SG",MEM,6,9.7,4.1,-5.06,-0.97,0.12
183,184,"Buddy Hield, SG",SAC/IND,81,30.9,1.61,-2.61,-1.0,6.55
184,185,"Malik Monk, SG",LAL,76,28.1,1.34,-2.35,-1.01,5.6
185,186,"Ty Jerome, SG",OKC,48,16.7,1.21,-2.23,-1.02,2.13
186,187,"Aleksej Pokusevski, F",OKC,61,20.2,-0.93,-0.09,-1.02,3.22
187,188,"Hassan Whiteside, C",UTAH,65,17.9,0.51,-1.59,-1.08,3.35
188,189,"Tim Hardaway Jr., SF",DAL,42,29.6,1.13,-2.22,-1.09,3.24
189,190,"Jaxson Hayes, C",NO,70,20.0,0.39,-1.51,-1.11,3.49
190,191,"Danilo Gallinari, PF",ATL,66,25.3,0.03,-1.17,-1.14,3.98
191,192,"Devin Vassell, SG",SA,71,27.3,0.21,-1.38,-1.17,4.9
192,193,"Trevelin Queen, SG",HOU,10,7.4,1.8,-2.98,-1.18,0.23
193,194,"Hamidou Diallo, G",DET,58,21.9,-0.88,-0.32,-1.19,3.01
194,195,"Maxi Kleber, PF",DAL,59,24.6,-0.49,-0.71,-1.19,3.63
195,196,"Jeremiah Robinson-Earl, F",OKC,49,22.2,-2.48,1.24,-1.24,2.3
196,197,"Amir Coffey, SG",LAC,69,22.7,-0.47,-0.81,-1.29,3.5
197,198,"Ricky Rubio, PG",CLE,34,28.5,0.76,-2.05,-1.29,2.44
198,199,"Jaylen Hoard, F",OKC,7,34.3,1.08,-2.41,-1.33,0.42
199,200,"Caleb Martin, SF",MIA,60,22.9,-0.67,-0.67,-1.34,3.18
200,201,"Isaiah Jackson, SF",IND,36,15.0,-0.01,-1.34,-1.35,1.22
201,202,"Bones Hyland, PG",DEN,69,19.0,2.28,-3.69,-1.41,3.05
202,203,"Dwight Howard, C",LAL,60,16.2,-0.68,-0.74,-1.42,2.2
203,204,"Nic Claxton, C",BKN,47,20.7,-0.9,-0.53,-1.42,2.01
204,205,"Jordan Clarkson, PG",UTAH,79,27.1,3.56,-5.01,-1.45,5.42
205,206,"Daniel Theis, C",HOU/BOS,47,20.8,-0.49,-0.97,-1.46,2.07
206,207,"Ziaire Williams, F",MEM,62,21.7,0.46,-1.93,-1.47,2.97
207,208,"Trey Lyles, PF",DET/SAC,75,20.5,0.99,-2.46,-1.47,3.49
208,209,"Armoni Brooks, G",HOU/TOR,54,15.6,2.18,-3.66,-1.48,2.07
209,210,"Onyeka Okongwu, PF",ATL,48,20.7,0.26,-1.74,-1.48,2.23
210,211,"Joe Ingles, SG",UTAH,45,24.9,1.31,-2.83,-1.52,2.63
211,212,"Charles Bassey, C",PHI,23,7.3,-0.07,-1.46,-1.53,0.45
212,213,"Marvin Bagley III, PF",SAC/DET,48,23.9,-0.35,-1.22,-1.57,2.36
213,214,"Brook Lopez, C",MIL,13,22.9,0.69,-2.26,-1.57,0.58
214,215,"Eric Bledsoe, SG",LAC,54,25.2,-0.99,-0.61,-1.6,2.88
215,216,"Immanuel Quickley, SG",NY,78,23.1,1.91,-3.51,-1.6,3.97
216,217,"Jaden McDaniels, PF",MIN,70,25.8,-1.36,-0.26,-1.62,3.71
217,218,"Jonathan Kuminga, PF",GS,70,16.9,0.98,-2.61,-1.63,2.48
218,219,"Xavier Tillman, F",MEM,53,13.2,-0.43,-1.21,-1.64,1.53
219,220,"Naz Reid, C",MIN,77,15.8,0.79,-2.42,-1.64,2.71
220,221,"Paul Reed, SF",PHI,38,8.0,-1.47,-0.19,-1.66,0.61
221,222,"Eric Gordon, SG",HOU,57,29.3,-0.11,-1.55,-1.66,3.3
222,223,"Kelly Olynyk, PF",DET,40,19.1,1.64,-3.32,-1.68,1.69
223,224,"Tyler Herro, PG",MIA,66,32.6,1.73,-3.42,-1.69,4.51
224,225,"Sam Hauser, SF",BOS,26,6.1,1.44,-3.14,-1.7,0.38
225,226,"John Konchar, SG",MEM,72,17.9,-0.74,-0.97,-1.71,2.66
226,227,"De'Andre Hunter, SF",ATL,53,29.8,-2.54,0.83,-1.71,2.76
227,228,"Chris Duarte, SG",IND,55,28.0,-1.02,-0.73,-1.74,2.97
228,229,"Doug McDermott, SF",SA,51,24.0,-0.49,-1.28,-1.77,2.22
229,230,"Jalen Suggs, SG",ORL,48,27.2,-1.55,-0.28,-1.82,2.32
230,231,"Drew Eubanks, PF",SA/POR,71,17.5,-1.14,-0.69,-1.83,2.4
231,232,"JaMychal Green, F",DEN,67,16.2,-0.01,-1.85,-1.86,2.13
232,233,"Jared Butler, SG",UTAH,42,8.6,1.55,-3.41,-1.86,0.73
233,234,"Cedi Osman, SF",CLE,66,22.2,2.24,-4.09,-1.86,3.0
234,235,"Malcolm Hill, G",ATL/CHI,19,11.2,1.09,-2.97,-1.88,0.43
235,236,"Omer Yurtseven, C",MIA,56,12.6,-1.24,-0.66,-1.9,1.23
236,237,"Justin Anderson, F",CLE/IND,16,19.8,0.87,-2.77,-1.91,0.64
237,238,"Richaun Holmes, F",SAC,45,23.9,-1.37,-0.59,-1.95,1.89
238,239,"Devontae Cacok, PF",SA,15,8.1,-1.31,-0.66,-1.97,0.21
239,240,"Thomas Bryant, C",WSH,27,16.3,0.2,-2.19,-1.99,0.84
240,241,"Markus Howard, PG",DEN,31,5.7,1.27,-3.27,-2.0,0.3
241,242,"Cameron Payne, PG",PHX,58,22.0,1.01,-3.03,-2.02,2.5
242,243,"Jock Landale, C",SA,54,10.9,1.78,-3.8,-2.02,1.24
243,244,"Naji Marshall, SF",NO,55,13.4,0.26,-2.34,-2.07,1.39
244,245,"Pat Connaughton, SG",MIL,65,26.0,1.77,-3.85,-2.08,3.36
245,246,"Jaylen Nowell, SG",MIN,62,15.7,2.11,-4.23,-2.12,1.85
246,247,"Nickeil Alexander-Walker, SG",NO/UTAH,65,22.6,0.21,-2.36,-2.14,2.59
247,248,"Brandon Knight, PG",DAL,5,13.0,1.84,-4.0,-2.16,0.12
248,249,"Malik Beasley, SG",MIN,79,25.0,1.44,-3.61,-2.17,3.53
249,250,"Justise Winslow, PF",LAC/POR,48,16.1,-1.26,-0.92,-2.18,1.33
250,251,"Usman Garuba, PF",HOU,24,10.0,-1.1,-1.12,-2.22,0.41
251,252,"Austin Reaves, SG",LAL,61,23.2,0.2,-2.46,-2.25,2.38
252,253,"Damian Jones, C",SAC,56,18.2,0.26,-2.52,-2.26,1.74
253,254,"LaMarcus Aldridge, C",BKN,47,22.3,-0.12,-2.14,-2.26,1.77
254,255,"Wayne Ellington, SG",LAL,43,18.8,0.76,-3.04,-2.28,1.39
255,256,"Delon Wright, SG",ATL,77,18.9,-1.67,-0.62,-2.29,2.39
256,257,"Danny Green, F",PHI,62,21.8,-2.13,-0.17,-2.3,2.05
257,258,"Day'Ron Sharpe, C",BKN,32,12.2,0.28,-2.61,-2.32,0.57
258,259,"Dennis Schroder, PG",BOS/HOU,64,28.7,-0.31,-2.02,-2.33,2.84
259,260,"Nathan Knight, F",MIN,37,7.2,0.3,-2.63,-2.33,0.43
260,261,"Quentin Grimes, SG",NY,46,17.1,-0.19,-2.17,-2.36,1.21
261,262,"Willy Hernangomez, C",NO,50,16.8,0.83,-3.2,-2.36,1.47
262,263,"Gary Harris, SG",ORL,61,28.4,-1.29,-1.08,-2.37,2.63
263,264,"Kenrich Williams, SF",OKC,49,21.9,-0.37,-2.01,-2.38,1.8
264,265,"Serge Ibaka, F",LAC/MIL,54,16.3,-0.46,-1.93,-2.39,1.46
265,266,"Davis Bertans, SF",WSH/DAL,56,14.4,0.7,-3.09,-2.39,1.33
266,267,"Payton Pritchard, PG",BOS,71,14.1,1.18,-3.6,-2.42,1.65
267,268,"Landry Shamet, SG",PHX,69,20.8,-0.48,-1.94,-2.42,2.19
268,269,"Jordan McLaughlin, PG",MIN,62,14.5,0.02,-2.47,-2.45,1.49
269,270,"Aaron Nesmith, SF",BOS,52,11.0,-0.06,-2.4,-2.46,0.88
270,271,"Jeremy Lamb, SG",IND/SAC,56,16.7,0.48,-2.94,-2.46,1.48
271,272,"Terry Taylor, F",IND,33,21.6,1.18,-3.64,-2.46,1.06
272,273,"Furkan Korkmaz, SG",PHI,67,21.1,-0.13,-2.35,-2.47,2.03
273,274,"Thaddeus Young, PF",SA/TOR,52,16.3,-0.29,-2.19,-2.48,1.37
274,275,"Tre Mann, PG",OKC,60,22.8,-1.5,-0.99,-2.49,1.95
275,276,"Dewayne Dedmon, C",MIA,67,15.9,-1.21,-1.29,-2.5,1.58
276,277,"D.J. Wilson, F",TOR,4,13.5,0.02,-2.54,-2.52,0.06
277,278,"Rudy Gay, SF",UTAH,55,18.9,0.59,-3.15,-2.56,1.66
278,279,"Kevin Knox II, SF",NY/ATL,30,7.4,1.04,-3.6,-2.56,0.33
279,280,"Moses Brown, C",DAL/CLE,40,8.6,-0.8,-1.78,-2.58,0.49
280,281,"Santi Aldama, PF",MEM,32,11.3,-0.01,-2.57,-2.58,0.51
281,282,"DeAndre Jordan, C",LAL/PHI,48,13.0,-1.99,-0.6,-2.59,0.81
282,283,"Derrick Favors, F",OKC,39,16.7,-2.79,0.17,-2.62,0.85
283,284,"Nemanja Bjelica, PF",GS,71,16.1,0.38,-3.02,-2.65,1.7
284,285,"Davon Reed, SG",DEN,48,13.9,-0.68,-1.97,-2.65,0.88
285,286,"Saben Lee, G",DET,37,16.3,0.0,-2.66,-2.66,0.87
286,287,"Louis King, SF",SAC,10,10.4,0.28,-2.96,-2.68,0.17
287,288,"Jarrett Culver, G",MEM,37,9.1,-0.81,-1.88,-2.69,0.44
288,289,"Taurean Prince, PF",MIN,69,17.1,0.68,-3.37,-2.7,1.69
289,290,"Avery Bradley, PG",LAL,62,22.7,-3.95,1.25,-2.7,1.66
290,291,"Luka Garza, C",DET,32,12.2,0.81,-3.52,-2.71,0.51
291,292,"Isaiah Thomas, G",LAL/DAL/CHA,22,15.1,1.31,-4.06,-2.75,0.46
292,293,"Braxton Key, F",PHI/DET,11,17.9,-1.22,-1.53,-2.75,0.25
293,294,"Cory Joseph, PG",DET,65,24.6,-2.51,-0.25,-2.75,1.86
294,295,"Eric Paschall, F",UTAH,58,12.7,0.63,-3.38,-2.75,1.0
295,296,"Marquese Chriss, SF",DAL,34,10.2,-0.68,-2.08,-2.75,0.47
296,297,"Larry Nance Jr., PF",POR/NO,46,22.6,-0.55,-2.22,-2.77,1.35
297,298,"Alex Caruso, SG",CHI,41,28.0,-1.57,-1.21,-2.78,1.43
298,299,"Greg Monroe, C",MIN/WSH/MIL/UTAH,14,13.9,-0.11,-2.67,-2.78,0.26
299,300,"Tre Jones, PG",SA,69,16.6,0.14,-2.91,-2.78,1.58
300,301,"Derrick Rose, PG",NY,26,24.5,0.62,-3.4,-2.79,0.86
301,302,"George Hill, PG",MIL,54,23.2,-0.75,-2.05,-2.8,1.68
302,303,"Frank Jackson, G",DET,53,22.0,1.27,-4.1,-2.83,1.45
303,304,"David Nwaba, SF",HOU,46,13.2,-0.3,-2.54,-2.85,0.83
304,305,"Luke Kennard, SG",LAC,70,27.4,-0.01,-2.84,-2.86,2.38
305,306,"Carmelo Anthony, PF",LAL,69,26.0,1.6,-4.46,-2.87,2.33
306,307,"Michael Porter Jr., SF",DEN,9,29.4,-1.2,-1.69,-2.9,0.26
307,308,"Ben McLemore, SG",POR,64,20.1,2.17,-5.08,-2.9,1.7
308,309,"Rodney McGruder, G",DET,51,14.8,-0.14,-2.77,-2.91,0.87
309,310,"Maurice Harkless, SF",SAC,47,18.4,-1.98,-0.95,-2.92,0.95
310,311,"Bruno Fernando, PF",BOS/HOU,30,5.1,-0.01,-2.96,-2.97,0.2
311,312,"Killian Hayes, PG",DET,66,25.0,-3.46,0.43,-3.03,1.56
312,313,"Stanley Johnson, SF",LAL,48,22.8,-1.27,-1.78,-3.05,1.09
