,Year,G_team,MP_team,FG_team,FGA_team,FG%_team,3P_team,3PA_team,3P%_team,2P_team,2PA_team,2P%_team,FT_team,FTA_team,FT%_team,ORB_team,DRB_team,TRB_team,AST_team,STL_team,BLK_team,TOV_team,PF_team,PTS_team,G_opponent,MP_opponent,FG_opponent,FGA_opponent,FG%_opponent,3P_opponent,3PA_opponent,3P%_opponent,2P_opponent,2PA_opponent,2P%_opponent,FT_opponent,FTA_opponent,FT%_opponent,ORB_opponent,DRB_opponent,TRB_opponent,AST_opponent,STL_opponent,BLK_opponent,TOV_opponent,PF_opponent,PTS_opponent,W_misc,L_misc,PW_misc,PL_misc,MOV_misc,SOS_misc,SRS_misc,ORtg_misc,DRtg_misc,Pace_misc,FTr_misc,3PAr_misc,eFG%_misc,TOV%_misc,ORB%_misc,FT/FGA_misc,eFG%.1_misc,TOV%.1_misc,DRB%_misc,FT/FGA.1_misc,Arena_misc,Attendance_misc
0,1993,82.0,19780,3267,7211,0.453,292,908,0.322,2975,6303,0.472,1426,1957,0.729,1293,2315,3608,1941,580,249,1152,1747,8252,82.0,19780,3321,6906,0.481,261,769,0.339,3060,6137,0.499,1463,1987,0.736,1099,2442,3541,2048,623,363,1219,1804,8366,40,42,37,45,-1.39,0.29,-1.1,107.4,108.9,93.2,0.271,0.126,0.473,12.5,34.6,0.198,0.5,13.5,67.8,0.212,The Palace of Auburn Hills,889614
0,1994,82.0,19730,3169,7017,0.452,358,1041,0.344,2811,5976,0.47,1253,1715,0.731,1027,2320,3347,1767,602,309,1236,1935,7949,82.0,19730,3255,6878,0.473,272,814,0.334,2983,6064,0.492,1805,2451,0.736,1191,2590,3781,2097,721,368,1169,1602,8587,20,62,21,61,-7.78,0.33,-7.46,102.7,110.9,94.2,0.244,0.148,0.477,13.7,28.4,0.179,0.493,12.8,66.1,0.262,The Palace of Auburn Hills,806641
0,1995,82.0,19730,3060,6633,0.461,494,1396,0.354,2566,5237,0.49,1439,1941,0.741,958,2204,3162,1872,705,420,1318,2151,8053,82.0,19730,3120,6558,0.476,448,1235,0.363,2672,5323,0.502,1963,2720,0.722,1147,2432,3579,2013,693,439,1286,1746,8651,28,54,22,60,-7.29,0.21,-7.08,105.1,112.9,93.2,0.293,0.21,0.499,15.0,28.3,0.217,0.51,14.2,65.8,0.299,The Palace of Auburn Hills,719090
0,1996,82.0,19830,2810,6122,0.459,545,1350,0.404,2265,4772,0.475,1657,2206,0.751,884,2440,3324,1610,506,352,1215,1953,7822,82.0,19830,2827,6375,0.443,505,1380,0.366,2322,4995,0.465,1458,2039,0.715,964,2268,3232,1729,556,385,1153,1887,7617,46,36,49,33,2.5,-0.05,2.45,107.9,105.1,87.7,0.36,0.221,0.504,14.6,28.0,0.271,0.483,13.7,71.7,0.229,The Palace of Auburn Hills,730573
0,1997,82.0,19830,2827,6095,0.464,582,1499,0.388,2245,4596,0.488,1487,1995,0.745,858,2292,3150,1554,632,283,1041,1652,7723,82.0,19830,2768,6231,0.444,528,1430,0.369,2240,4801,0.467,1229,1668,0.737,964,2264,3228,1795,488,282,1195,1784,7293,54,28,57,25,5.24,0.2,5.45,110.6,104.4,84.5,0.327,0.246,0.512,13.0,27.5,0.244,0.487,14.6,70.4,0.197,The Palace of Auburn Hills,784234
0,1998,82.0,19955,2862,6373,0.449,293,938,0.312,2569,5435,0.473,1704,2288,0.745,1044,2338,3382,1597,678,344,1198,1805,7721,82.0,19955,2840,6377,0.445,363,1100,0.33,2477,5277,0.469,1549,2077,0.746,991,2334,3325,1753,648,382,1263,1874,7592,37,45,46,36,1.57,0.37,1.95,105.3,103.5,88.2,0.359,0.147,0.472,14.0,30.9,0.267,0.474,14.8,70.2,0.243,The Palace of Auburn Hills,794567
0,1999,50.0,12050,1660,3716,0.447,248,679,0.365,1412,3037,0.465,950,1283,0.74,605,1412,2017,1009,444,208,790,1139,4518,50.0,12050,1585,3639,0.436,236,682,0.346,1349,2957,0.456,941,1317,0.715,548,1377,1925,1043,424,225,770,1113,4347,29,21,32,18,3.42,0.55,3.97,104.2,100.3,86.3,0.345,0.183,0.48,15.6,30.5,0.256,0.468,15.4,72.0,0.259,The Palace of Auburn Hills,444585
0,2000,82.0,19830,3044,6635,0.459,439,1223,0.359,2605,5412,0.481,1956,2506,0.781,917,2458,3375,1707,665,273,1288,2011,8483,82.0,19830,3119,6706,0.465,458,1234,0.371,2661,5472,0.486,1669,2237,0.746,973,2504,3477,1893,652,396,1400,2219,8365,42,40,45,37,1.44,-0.31,1.13,107.3,105.8,95.7,0.378,0.184,0.492,14.3,26.8,0.295,0.499,15.4,71.6,0.249,The Palace of Auburn Hills,678470
0,2001,82.0,19855,2919,6880,0.424,389,1112,0.35,2530,5768,0.439,1610,2233,0.721,1108,2626,3734,1629,613,447,1304,1955,7837,82.0,19855,2976,6850,0.434,428,1229,0.348,2548,5621,0.453,1596,2169,0.736,1012,2671,3683,1860,669,397,1274,2062,7976,32,50,36,46,-1.7,-0.39,-2.08,100.0,101.8,94.7,0.325,0.162,0.453,14.2,29.3,0.234,0.466,14.0,72.2,0.233,The Palace of Auburn Hills,607323
0,2002,82.0,19680,2845,6300,0.452,567,1509,0.376,2278,4791,0.475,1478,1954,0.756,810,2366,3176,1765,648,565,1193,1695,7735,82.0,19680,2926,6546,0.447,359,993,0.362,2567,5553,0.462,1349,1787,0.755,991,2511,3502,1638,651,335,1273,1874,7560,50,32,48,34,2.13,-0.45,1.69,104.8,102.4,90.0,0.31,0.24,0.497,14.3,24.4,0.235,0.474,14.8,70.5,0.206,The Palace of Auburn Hills,760807
