,Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,DWS,DBPM,DRtg
0,1,Hakeem Olajuwon,30,HOU,73.0,73.0,98,0.745,82,39.5,26.1,13.0,3.5,1.8,4.2,0.529,0.0,0.779,15.8,0.234,8.0,3.6,96
1,2T,Michael Jordan,29,CHI,9.0,9.0,98,0.092,78,39.3,32.6,6.7,5.5,2.8,0.8,0.495,0.352,0.837,17.2,0.27,5.2,2.6,102
2,2T,David Robinson,27,SAS,9.0,9.0,98,0.092,82,39.2,23.4,11.7,3.7,1.5,3.2,0.501,0.176,0.732,13.2,0.197,6.4,2.7,100
3,4,Dennis Rodman,31,DET,3.0,3.0,98,0.031,62,38.9,7.5,18.3,1.6,0.8,0.7,0.427,0.205,0.534,5.5,0.11,4.1,0.2,102
4,5T,Patrick Ewing,30,NYK,1.0,1.0,98,0.01,81,37.1,24.2,12.1,1.9,0.9,2.0,0.503,0.143,0.719,10.6,0.17,8.1,2.0,94
5,5T,Dan Majerle,27,PHO,1.0,1.0,98,0.01,82,39.0,16.9,4.7,3.8,1.7,0.4,0.464,0.381,0.778,9.8,0.147,3.2,0.4,108
6,5T,Charles Oakley,29,NYK,1.0,1.0,98,0.01,82,27.2,6.9,8.6,1.5,1.0,0.2,0.508,0.0,0.722,7.3,0.157,5.1,1.9,98
7,5T,John Starks,27,NYK,1.0,1.0,98,0.01,80,31.0,17.5,2.6,5.1,1.1,0.2,0.428,0.321,0.795,7.5,0.145,4.2,0.9,103
