,Year,G_team,MP_team,FG_team,FGA_team,FG%_team,3P_team,3PA_team,3P%_team,2P_team,2PA_team,2P%_team,FT_team,FTA_team,FT%_team,ORB_team,DRB_team,TRB_team,AST_team,STL_team,BLK_team,TOV_team,PF_team,PTS_team,G_opponent,MP_opponent,FG_opponent,FGA_opponent,FG%_opponent,3P_opponent,3PA_opponent,3P%_opponent,2P_opponent,2PA_opponent,2P%_opponent,FT_opponent,FTA_opponent,FT%_opponent,ORB_opponent,DRB_opponent,TRB_opponent,AST_opponent,STL_opponent,BLK_opponent,TOV_opponent,PF_opponent,PTS_opponent,W_misc,L_misc,PW_misc,PL_misc,MOV_misc,SOS_misc,SRS_misc,ORtg_misc,DRtg_misc,Pace_misc,FTr_misc,3PAr_misc,eFG%_misc,TOV%_misc,ORB%_misc,FT/FGA_misc,eFG%.1_misc,TOV%.1_misc,DRB%_misc,FT/FGA.1_misc,Arena_misc,Attendance_misc
0,1993,82.0,19830,3475,7205,0.482,244,669,0.365,3231,6536,0.494,1431,1952,0.733,1290,2283,3573,2133,783,410,1103,1804,8625,82.0,19830,3139,6622,0.474,247,685,0.361,2892,5937,0.487,1584,2033,0.779,1039,2265,3304,1918,595,357,1372,1731,8109,57,25,58,24,6.29,-0.1,6.19,112.9,106.1,92.5,0.271,0.093,0.499,12.0,36.3,0.199,0.493,15.4,68.7,0.239,Chicago Stadium,759656
0,1994,82.0,19780,3245,6815,0.476,233,659,0.354,3012,6156,0.489,1310,1859,0.705,1143,2391,3534,2102,740,354,1306,1750,8033,82.0,19780,3029,6542,0.463,252,780,0.323,2777,5762,0.482,1470,1987,0.74,985,2240,3225,1840,730,374,1335,1725,7780,55,27,50,32,3.09,-0.22,2.87,106.1,102.7,91.9,0.273,0.097,0.493,14.6,33.8,0.192,0.482,15.3,70.8,0.225,Chicago Stadium,760816
0,1995,82.0,19830,3191,6710,0.476,443,1187,0.373,2748,5523,0.498,1500,2065,0.726,1106,2294,3400,1970,797,352,1297,1962,8325,82.0,19830,2923,6399,0.457,401,1150,0.349,2522,5249,0.48,1682,2280,0.738,1068,2252,3320,1713,687,369,1485,1892,7929,47,35,54,28,4.83,-0.51,4.32,109.5,104.3,92.0,0.308,0.177,0.509,14.5,32.9,0.224,0.488,16.7,68.2,0.263,United Center,926218
0,1996,82.0,19730,3293,6892,0.478,544,1349,0.403,2749,5543,0.496,1495,2004,0.746,1247,2411,3658,2033,745,345,1175,1807,8625,82.0,19730,2880,6428,0.448,437,1249,0.35,2443,5179,0.472,1424,1985,0.717,981,2136,3117,1592,595,312,1405,1856,7621,72,10,70,12,12.24,-0.44,11.8,115.2,101.8,91.1,0.291,0.196,0.517,13.1,36.9,0.217,0.482,16.1,71.1,0.222,United Center,969149
0,1997,82.0,19730,3277,6923,0.473,523,1403,0.373,2754,5520,0.499,1381,1848,0.747,1235,2461,3696,2142,716,332,1109,1617,8458,82.0,19730,2898,6653,0.436,471,1408,0.335,2427,5245,0.463,1305,1770,0.737,1088,2205,3293,1619,624,286,1293,1732,7572,69,13,68,14,10.8,-0.11,10.7,114.4,102.4,90.0,0.267,0.203,0.511,12.5,35.9,0.199,0.471,14.8,69.3,0.196,United Center,978457
0,1998,82.0,19855,3064,6801,0.451,311,962,0.323,2753,5839,0.471,1492,2009,0.743,1243,2438,3681,1952,696,353,1178,1691,7931,82.0,19855,2797,6483,0.431,329,1022,0.322,2468,5461,0.452,1425,1956,0.729,1016,2239,3255,1595,657,356,1268,1774,7348,62,20,61,21,7.11,0.13,7.24,107.7,99.8,89.0,0.295,0.141,0.473,13.3,35.7,0.219,0.457,14.7,70.6,0.22,United Center,983444
0,1999,50.0,12075,1539,3837,0.401,177,612,0.289,1362,3225,0.422,840,1185,0.709,573,1394,1967,1017,436,169,774,1112,4095,50.0,12075,1723,3786,0.455,208,612,0.34,1515,3174,0.477,914,1247,0.733,551,1568,2119,1099,444,285,782,1074,4568,13,37,9,41,-9.46,0.88,-8.58,92.4,103.0,88.1,0.309,0.159,0.424,15.1,26.8,0.219,0.483,15.3,71.7,0.241,United Center,560012
0,2000,82.0,19805,2565,6180,0.415,340,1032,0.329,2225,5148,0.432,1482,2089,0.709,1032,2323,3355,1645,646,383,1557,1908,6952,82.0,19805,2916,6396,0.456,358,1049,0.341,2558,5347,0.478,1533,2070,0.741,1000,2416,3416,1902,853,461,1244,1966,7723,17,65,15,67,-9.4,0.17,-9.23,94.2,104.6,89.4,0.338,0.167,0.443,18.0,29.9,0.24,0.484,14.5,69.9,0.24,United Center,907064
0,2001,82.0,19855,2721,6411,0.424,329,950,0.346,2392,5461,0.438,1410,1909,0.739,926,2260,3186,1810,675,379,1292,1902,7181,82.0,19855,2987,6330,0.472,346,973,0.356,2641,5357,0.493,1607,2202,0.73,957,2551,3508,1932,635,426,1217,1754,7927,15,67,16,66,-9.1,0.01,-9.09,97.2,107.3,89.3,0.298,0.148,0.45,15.1,26.6,0.22,0.499,14.3,70.3,0.254,United Center,888654
0,2002,82.0,19805,2811,6491,0.433,300,868,0.346,2511,5623,0.447,1413,1958,0.722,924,2359,3283,1817,633,361,1252,1834,7335,82.0,19805,3027,6514,0.465,421,1177,0.358,2606,5337,0.488,1560,2090,0.746,944,2553,3497,2066,681,399,1178,1720,8035,21,61,18,64,-8.54,0.02,-8.52,98.2,107.6,90.5,0.302,0.134,0.456,14.6,26.6,0.218,0.497,13.7,71.4,0.239,United Center,776311
