Feature,Importance
DRPM_espn,0.30218007991458784
BLK_nba,0.1706398288502369
BLK,0.06405740888788662
DWS_advanced,0.06033261617976846
Dpoy_titles,0.03773782432309667
WINS_espn,0.026000030522333385
Dpoy_votes,0.020458287494493202
won_dpoy_last_season,0.018466807406359014
DREB_nba,0.014635549122080638
FT%_opponent,0.008890791235342166
RPM_espn,0.008503964182802817
DRB,0.008153977135725332
war_reg_season_raptor,0.0076773183906069095
DRB_team,0.006198287016065277
3PA_opponent,0.006158499983006763
raptor_total_raptor,0.0059621679469911764
DRtg_100_poss,0.005642322009350892
MP,0.005599368147437123
WS/48_advanced,0.00541975102794853
3P%_opponent,0.005040134011510275
predator_total_raptor,0.0049207201378874
TRB,0.004840591502320055
AST_team,0.004724368017367113
AST_opponent,0.004717092586215573
STL,0.004656974266629672
STL_team,0.004594008499002951
MPG_espn,0.00457600439381166
DRB%_advanced,0.004512792182747606
FGA_opponent,0.004417151349505512
BPM_advanced,0.004387655540710222
TRB_team,0.004373971430645736
DEF WS_nba,0.0043729135458105165
STL_100_poss,0.004331419439024539
TOV_team,0.004157165764570236
WS_advanced,0.00406381133651552
STL_nba,0.004047350435003902
predator_defense_raptor,0.0039690305307543295
OPP PTS FB_nba,0.003936364975616276
poss_raptor,0.003926633421223823
MIN_nba,0.003784217269243888
OPP PTS PAINT_nba,0.0037816902304847757
DREB%_nba,0.003388951949495215
MOV_misc,0.0032935966493204748
raptor_defense_raptor,0.003271602321083539
STL%_advanced,0.0032441267730192493
TOV_100_poss,0.0031970776246978113
SRS_misc,0.003074439275537901
BLK_team,0.0029883257237124533
VORP_advanced,0.0029879792454235057
%DREB_nba,0.002974300868595396
OPP PTS 2ND CHANCE_nba,0.0029406974155770475
mp_raptor,0.0029034900874180566
W_nba,0.002900627260499796
TRB%_advanced,0.002897655284935678
Pace_misc,0.002753862468766802
PF_team,0.002751716752381986
2PA_opponent,0.002593283207966437
PW_misc,0.002586855199554733
OPP PTS OFF TOV_nba,0.0025161718313171278
%BLK_nba,0.002513132834739284
TOV,0.0024629171927574543
3P_opponent,0.002452074376356511
war_total_raptor,0.002427335979146427
2P_opponent,0.002338194380366129
DRtg_misc,0.002337261095734691
MP_advanced,0.0023361348778983258
pace_impact_raptor,0.0022951178365444125
W_misc,0.0022437880910729283
PF_100_poss,0.0022103650566368616
Age,0.0022010043130790357
TRB_100_poss,0.002139990912827647
PF,0.0020560377601863303
TOV%.1_misc,0.0020247332090134787
SOS_misc,0.0020112058181263022
DBPM_advanced,0.0019802993445644083
DEF RTG_nba,0.0019603329311908466
BLK_100_poss,0.0019549957312062737
teamates_with_dpoy,0.0018222060143514472
STL%_nba,0.0018202086468961894
PL_misc,0.0017200783080583684
PER_advanced,0.001709223667692104
TRB_opponent,0.0016957579817466202
FTA_opponent,0.001690342631790241
ORB_opponent,0.0016640330341367992
MP_100_poss,0.0016098565137446777
2P%_opponent,0.0014546029276419493
G,0.0014305073186269936
GS,0.0013410846316917046
FT_opponent,0.0013298749571324917
TOV%_misc,0.0012811417024273478
L_misc,0.0012526542529110566
GP_nba,0.0011940991289519866
GP_espn,0.0011846500051147174
BLK%_advanced,0.0011752618599714824
DRB_100_poss,0.0011559149179576989
DRB%_misc,0.0010561733810300952
FG%_opponent,0.0003557057946538999
D-LEBRON_bball,0.0
