,Year,G_team,MP_team,FG_team,FGA_team,FG%_team,3P_team,3PA_team,3P%_team,2P_team,2PA_team,2P%_team,FT_team,FTA_team,FT%_team,ORB_team,DRB_team,TRB_team,AST_team,STL_team,BLK_team,TOV_team,PF_team,PTS_team,G_opponent,MP_opponent,FG_opponent,FGA_opponent,FG%_opponent,3P_opponent,3PA_opponent,3P%_opponent,2P_opponent,2PA_opponent,2P%_opponent,FT_opponent,FTA_opponent,FT%_opponent,ORB_opponent,DRB_opponent,TRB_opponent,AST_opponent,STL_opponent,BLK_opponent,TOV_opponent,PF_opponent,PTS_opponent,W_misc,L_misc,PW_misc,PL_misc,MOV_misc,SOS_misc,SRS_misc,ORtg_misc,DRtg_misc,Pace_misc,FTr_misc,3PAr_misc,eFG%_misc,TOV%_misc,ORB%_misc,FT/FGA_misc,eFG%.1_misc,TOV%.1_misc,DRB%_misc,FT/FGA.1_misc,Arena_misc,Attendance_misc
0,1993,82.0,19755,3336,6828,0.489,130,414,0.314,3206,6414,0.5,1907,2491,0.766,1041,2463,3504,2177,746,344,1270,1965,8709,82.0,19755,3258,6970,0.467,272,836,0.325,2986,6134,0.487,1743,2343,0.744,1120,2314,3434,1928,648,468,1291,1970,8531,47,35,47,35,2.17,-0.43,1.74,109.6,107.4,96.5,0.365,0.061,0.498,13.8,31.0,0.279,0.487,13.9,68.7,0.25,Delta Center,815892
0,1994,82.0,19830,3207,6729,0.477,179,559,0.32,3028,6170,0.491,1761,2379,0.74,1059,2385,3444,2179,751,364,1191,1988,8354,82.0,19830,2973,6641,0.448,289,967,0.299,2684,5674,0.473,1773,2444,0.725,1100,2327,3427,1806,593,459,1318,1922,8008,53,29,53,29,4.22,-0.12,4.1,108.6,104.1,93.1,0.354,0.083,0.49,13.3,31.3,0.262,0.469,14.6,68.4,0.267,Delta Center,814502
0,1995,82.0,19780,3243,6339,0.512,301,801,0.376,2942,5538,0.531,1939,2483,0.781,874,2412,3286,2256,758,392,1289,2045,8726,82.0,19780,2845,6282,0.453,546,1431,0.382,2299,4851,0.474,1835,2477,0.741,917,2125,3042,1713,648,429,1353,2053,8071,60,22,61,21,7.99,-0.23,7.76,114.3,105.7,92.6,0.392,0.126,0.535,14.8,29.1,0.306,0.496,15.5,72.5,0.292,Delta Center,811159
0,1996,82.0,19780,3129,6417,0.488,377,1013,0.372,2752,5404,0.509,1769,2302,0.768,993,2373,3366,2139,667,418,1215,2046,8404,82.0,19780,2747,6174,0.445,550,1428,0.385,2197,4746,0.463,1820,2422,0.751,936,2149,3085,1640,584,409,1284,1983,7864,55,27,59,23,6.59,-0.34,6.25,113.3,106.1,90.0,0.359,0.158,0.517,14.1,31.6,0.276,0.489,15.1,71.7,0.295,Delta Center,813073
0,1997,82.0,19830,3131,6217,0.504,334,902,0.37,2797,5315,0.526,1858,2416,0.769,889,2410,3299,2199,748,418,1259,1981,8454,82.0,19830,2708,6188,0.438,521,1480,0.352,2187,4708,0.465,1796,2395,0.75,957,2101,3058,1593,639,373,1330,2045,7733,64,18,64,18,8.79,-0.82,7.97,113.6,104.0,90.0,0.389,0.145,0.53,14.7,29.7,0.299,0.48,15.5,71.6,0.29,Delta Center,811439
0,1998,82.0,19780,2993,6113,0.49,249,670,0.372,2744,5443,0.504,2044,2644,0.773,962,2405,3367,2070,648,412,1260,1961,8279,82.0,19780,2806,6390,0.439,401,1122,0.357,2405,5268,0.457,1730,2284,0.757,984,2012,2996,1690,645,423,1157,2133,7743,62,20,59,23,6.54,-0.81,5.73,112.7,105.4,89.2,0.433,0.11,0.51,14.8,32.3,0.334,0.471,13.5,71.0,0.271,Delta Center,815889
0,1999,50.0,12175,1684,3620,0.465,140,388,0.361,1544,3232,0.478,1158,1510,0.767,555,1508,2063,1204,398,276,814,1133,4666,50.0,12175,1595,3863,0.413,214,666,0.321,1381,3197,0.432,936,1299,0.721,635,1294,1929,904,431,264,744,1309,4340,37,13,37,13,6.52,-0.99,5.54,105.8,98.4,87.0,0.417,0.107,0.485,16.0,30.0,0.32,0.441,14.4,70.4,0.242,Delta Center,493120
0,2000,82.0,19755,2962,6380,0.464,329,854,0.385,2633,5526,0.476,1661,2150,0.773,936,2426,3362,2041,629,446,1220,2013,7914,82.0,19755,2781,6240,0.446,388,1097,0.354,2393,5143,0.465,1598,2141,0.746,887,2236,3123,1620,588,411,1270,2023,7548,55,27,54,28,4.46,0.05,4.52,107.3,102.3,89.6,0.337,0.134,0.49,14.3,29.5,0.26,0.477,15.0,73.2,0.256,Delta Center,801268
0,2001,82.0,19780,2960,6289,0.471,325,852,0.381,2635,5437,0.485,1714,2280,0.752,943,2383,3326,2110,661,463,1296,2107,7959,82.0,19780,2667,6076,0.439,410,1194,0.343,2257,4882,0.462,1830,2391,0.765,874,2183,3057,1564,699,453,1320,2007,7574,53,29,55,27,4.7,0.31,5.0,107.6,102.4,89.8,0.363,0.135,0.497,15.1,30.2,0.273,0.473,15.6,73.2,0.301,Delta Center,792196
0,2002,82.0,19830,2869,6374,0.45,280,842,0.333,2589,5532,0.468,1853,2430,0.763,1109,2349,3458,1999,749,523,1353,1971,7871,82.0,19830,2777,6218,0.447,465,1215,0.383,2312,5003,0.462,1779,2308,0.771,927,2204,3131,1585,748,548,1371,2069,7798,44,38,44,38,0.89,0.32,1.21,105.6,104.6,90.3,0.381,0.132,0.472,15.4,33.5,0.291,0.484,15.9,71.7,0.286,Delta Center,766108
