,Year,G_team,MP_team,FG_team,FGA_team,FG%_team,3P_team,3PA_team,3P%_team,2P_team,2PA_team,2P%_team,FT_team,FTA_team,FT%_team,ORB_team,DRB_team,TRB_team,AST_team,STL_team,BLK_team,TOV_team,PF_team,PTS_team,G_opponent,MP_opponent,FG_opponent,FGA_opponent,FG%_opponent,3P_opponent,3PA_opponent,3P%_opponent,2P_opponent,2PA_opponent,2P%_opponent,FT_opponent,FTA_opponent,FT%_opponent,ORB_opponent,DRB_opponent,TRB_opponent,AST_opponent,STL_opponent,BLK_opponent,TOV_opponent,PF_opponent,PTS_opponent,W_misc,L_misc,PW_misc,PL_misc,MOV_misc,SOS_misc,SRS_misc,ORtg_misc,DRtg_misc,Pace_misc,FTr_misc,3PAr_misc,eFG%_misc,TOV%_misc,ORB%_misc,FT/FGA_misc,eFG%.1_misc,TOV%.1_misc,DRB%_misc,FT/FGA.1_misc,Arena_misc,Attendance_misc
0,1993,82.0,19755,3371,7022,0.48,257,789,0.326,3114,6233,0.5,1837,2399,0.766,1220,2455,3675,2144,615,403,1256,2045,8836,82.0,19755,3262,6955,0.469,216,706,0.306,3046,6249,0.487,1957,2635,0.743,1189,2345,3534,1987,693,387,1178,1979,8697,41,41,46,36,1.7,0.08,1.77,111.9,110.1,96.0,0.342,0.112,0.498,13.5,34.2,0.262,0.485,12.7,67.4,0.281,Market Square Arena,530891
0,1994,82.0,19755,3167,6516,0.486,184,500,0.368,2983,6016,0.496,1762,2387,0.738,1130,2409,3539,2055,706,457,1440,1974,8280,82.0,19755,2978,6614,0.45,273,815,0.335,2705,5799,0.466,1768,2422,0.73,1132,2153,3285,1902,826,389,1340,1986,7997,47,35,51,31,3.45,-0.19,3.26,107.8,104.2,93.3,0.366,0.077,0.5,16.0,34.4,0.27,0.471,14.9,68.0,0.267,Market Square Arena,531812
0,1995,82.0,19780,2983,6248,0.477,374,985,0.38,2609,5263,0.496,1796,2390,0.751,1051,2290,3341,1877,703,363,1340,1939,8136,82.0,19780,2921,6408,0.456,475,1304,0.364,2446,5104,0.479,1516,2089,0.726,1048,2156,3204,1804,691,416,1370,2058,7833,52,30,52,30,3.7,-0.34,3.35,109.6,105.6,90.0,0.383,0.158,0.507,15.5,32.8,0.287,0.493,15.8,68.6,0.237,Market Square Arena,654428
0,1996,82.0,19755,2979,6205,0.48,363,973,0.373,2616,5232,0.5,1823,2416,0.755,1010,2262,3272,1917,579,323,1335,2031,8144,82.0,19755,2841,6291,0.452,493,1368,0.36,2348,4923,0.477,1703,2302,0.74,1004,2051,3055,1726,663,420,1259,2041,7878,52,30,50,32,3.24,-0.14,3.11,110.8,107.2,89.3,0.389,0.157,0.509,15.5,33.0,0.294,0.491,14.7,69.3,0.271,Market Square Arena,673967
0,1997,82.0,19930,2851,6254,0.456,430,1130,0.381,2421,5124,0.472,1687,2336,0.722,1029,2390,3419,1750,585,394,1338,1977,7819,82.0,19930,2799,6357,0.44,499,1440,0.347,2300,4917,0.468,1642,2182,0.753,1004,2261,3265,1737,693,418,1289,1952,7739,39,43,44,38,0.98,0.52,1.49,105.8,104.7,89.0,0.374,0.181,0.49,15.5,31.3,0.27,0.48,15.0,70.4,0.258,Market Square Arena,636735
0,1998,82.0,19830,2921,6223,0.469,401,1029,0.39,2520,5194,0.485,1631,2136,0.764,874,2348,3222,1889,645,368,1168,1859,7874,82.0,19830,2788,6451,0.432,274,867,0.316,2514,5584,0.45,1525,2096,0.728,1114,2254,3368,1591,644,366,1237,1847,7375,58,24,59,23,6.09,0.16,6.25,108.4,101.6,87.9,0.343,0.165,0.502,14.0,27.9,0.262,0.453,14.4,67.8,0.236,Market Square Arena,645302
0,1999,50.0,12100,1731,3866,0.448,294,799,0.368,1437,3067,0.469,977,1228,0.796,574,1452,2026,1005,316,223,649,1082,4733,50.0,12100,1706,3935,0.434,206,634,0.325,1500,3301,0.454,928,1227,0.756,626,1426,2052,955,357,238,652,1127,4546,33,17,32,18,3.74,0.12,3.86,108.7,104.4,86.4,0.318,0.207,0.486,12.8,28.7,0.253,0.46,12.7,69.9,0.236,Market Square Arena,404536
0,2000,82.0,19730,3047,6640,0.459,583,1487,0.392,2464,5153,0.478,1629,2008,0.811,842,2612,3454,1857,559,422,1159,1786,8306,82.0,19730,3113,6982,0.446,329,1006,0.327,2784,5976,0.466,1374,1821,0.755,1040,2545,3585,1735,610,323,1126,1910,7929,56,26,54,28,4.6,-0.45,4.15,108.5,103.6,93.1,0.302,0.224,0.503,13.3,24.9,0.245,0.469,12.6,71.5,0.197,Conseco Fieldhouse,752145
0,2001,82.0,19980,2828,6431,0.44,396,1159,0.342,2432,5272,0.461,1539,2009,0.766,921,2595,3516,1763,563,487,1244,1926,7591,82.0,19980,2829,6683,0.423,377,1121,0.336,2452,5562,0.441,1572,2074,0.758,1042,2495,3537,1695,589,387,1115,1882,7607,41,41,40,42,-0.2,-0.57,-0.77,102.0,102.2,89.4,0.312,0.18,0.471,14.5,27.0,0.239,0.452,12.8,71.4,0.235,Conseco Fieldhouse,731800
0,2002,82.0,19905,2935,6580,0.446,405,1195,0.339,2530,5385,0.47,1663,2155,0.772,930,2568,3498,1884,658,436,1249,1876,7938,82.0,19905,2977,6800,0.438,418,1200,0.348,2559,5600,0.457,1544,2062,0.749,1048,2514,3562,1771,618,466,1173,1855,7916,42,40,42,40,0.27,-0.34,-0.07,104.1,103.8,91.9,0.328,0.182,0.477,14.2,27.0,0.253,0.469,13.2,71.0,0.227,Conseco Fieldhouse,686537
0,2003,82.0,19905,2911,6608,0.441,379,1119,0.339,2532,5489,0.461,1739,2271,0.766,1004,2622,3626,1910,696,443,1210,1811,7940,82.0,19905,2860,6690,0.428,407,1197,0.34,2453,5493,0.447,1527,1992,0.767,1006,2458,3464,1696,620,513,1258,1923,7654,48,34,51,31,3.49,-0.7,2.79,104.6,100.8,91.6,0.344,0.169,0.469,13.7,29.0,0.263,0.458,14.3,72.3,0.228,Conseco Fieldhouse,670461
0,2004,82.0,19805,2753,6322,0.435,449,1281,0.351,2304,5041,0.457,1538,2014,0.764,965,2452,3417,1774,726,411,1182,1709,7493,82.0,19805,2671,6180,0.432,329,1014,0.324,2342,5166,0.453,1350,1800,0.75,867,2423,3290,1649,582,512,1301,1794,7021,61,21,58,24,5.76,-0.82,4.93,103.8,97.2,87.5,0.319,0.203,0.471,14.1,28.5,0.243,0.459,15.7,73.9,0.218,Conseco Fieldhouse,678326
0,2005,82.0,19905,2668,6169,0.432,542,1575,0.344,2126,4594,0.463,1748,2206,0.792,868,2418,3286,1489,615,357,1173,1890,7626,82.0,19905,2768,6284,0.44,391,1071,0.365,2377,5213,0.456,1637,2202,0.743,972,2416,3388,1540,549,398,1142,1883,7564,44,38,43,39,0.76,-0.27,0.49,105.5,104.6,87.2,0.358,0.255,0.476,14.1,26.4,0.283,0.472,13.6,71.3,0.261,Conseco Fieldhouse,696764
0,2006,82.0,19730,2786,6274,0.444,536,1536,0.349,2250,4738,0.475,1591,2158,0.737,898,2559,3457,1631,598,409,1254,1821,7699,82.0,19730,2831,6504,0.435,371,1083,0.343,2460,5421,0.454,1511,2060,0.733,968,2416,3384,1520,661,399,1112,1800,7544,41,41,47,35,1.89,-0.27,1.62,104.5,102.4,89.7,0.344,0.245,0.487,14.8,27.1,0.254,0.464,13.0,72.6,0.232,Conseco Fieldhouse,663368
0,2007,82.0,19780,2872,6561,0.438,481,1389,0.346,2391,5172,0.462,1615,2125,0.76,990,2441,3431,1680,599,447,1335,1912,7840,82.0,19780,2931,6416,0.457,437,1175,0.372,2494,5241,0.476,1741,2311,0.753,915,2499,3414,1642,644,410,1289,1942,8040,35,47,34,48,-2.44,-0.18,-2.62,102.9,105.5,92.4,0.324,0.212,0.474,15.1,28.4,0.246,0.491,14.8,72.7,0.271,Conseco Fieldhouse,629750
0,2008,82.0,19755,3102,6993,0.444,755,2021,0.374,2347,4972,0.472,1568,2042,0.768,904,2633,3537,1864,623,412,1236,1921,8527,82.0,19755,3093,6817,0.454,606,1571,0.386,2487,5246,0.474,1850,2443,0.757,929,2800,3729,1820,663,416,1297,1782,8642,36,46,37,45,-1.4,-0.46,-1.87,106.0,107.5,97.7,0.292,0.289,0.498,13.5,24.4,0.224,0.498,14.1,73.9,0.271,Conseco Fieldhouse,501092
0,2009,82.0,19830,3220,7080,0.455,652,1725,0.378,2568,5355,0.48,1525,1890,0.807,924,2661,3585,1775,573,434,1189,1895,8617,82.0,19830,3141,6862,0.458,569,1519,0.375,2572,5343,0.481,1857,2431,0.764,909,2708,3617,1731,635,444,1151,1692,8708,36,46,38,44,-1.11,0.35,-0.76,108.1,109.2,96.5,0.267,0.244,0.501,13.1,25.4,0.215,0.499,12.7,74.5,0.271,Conseco Fieldhouse,581472
0,2010,82.0,19705,3020,6823,0.443,659,1896,0.348,2361,4927,0.479,1564,2019,0.775,785,2618,3403,1730,585,439,1232,1848,8263,82.0,19705,3113,6875,0.453,510,1405,0.363,2603,5470,0.476,1774,2346,0.756,969,2852,3821,1694,654,414,1227,1709,8510,32,50,33,49,-3.01,-0.1,-3.11,103.7,106.8,97.1,0.296,0.278,0.491,13.8,21.6,0.229,0.49,13.4,73.0,0.258,Conseco Fieldhouse,582295
0,2011,82.0,19780,3003,6787,0.442,585,1653,0.354,2418,5134,0.471,1592,2035,0.782,914,2657,3571,1611,584,456,1262,1782,8183,82.0,19780,3071,6837,0.449,511,1423,0.359,2560,5414,0.473,1618,2157,0.75,931,2618,3549,1670,615,467,1143,1758,8271,37,45,38,44,-1.07,-0.3,-1.38,104.8,106.0,94.7,0.3,0.244,0.486,14.1,25.9,0.235,0.487,12.8,74.1,0.237,Conseco Fieldhouse,555077
0,2012,66.0,15990,2354,5375,0.438,392,1064,0.368,1962,4311,0.455,1349,1724,0.782,826,2070,2896,1228,523,357,925,1430,6449,66.0,15990,2305,5304,0.435,442,1259,0.351,1863,4045,0.461,1179,1617,0.729,794,1998,2792,1292,433,398,985,1428,6231,42,24,41,25,3.3,-0.71,2.6,106.7,103.1,90.7,0.321,0.198,0.474,13.1,29.2,0.251,0.476,14.1,72.3,0.222,Bankers Life Fieldhouse,467561
0,2013,81.0,19590,2845,6525,0.436,555,1599,0.347,2290,4926,0.465,1429,1915,0.746,1043,2671,3714,1645,580,513,1227,1623,7674,81.0,19590,2797,6657,0.42,440,1344,0.327,2357,5313,0.444,1314,1728,0.76,909,2401,3310,1555,611,459,1096,1777,7348,49,32,52,29,4.02,-0.69,3.34,104.3,99.8,90.2,0.293,0.245,0.479,14.3,30.3,0.219,0.453,12.9,74.6,0.197,Bankers Life Fieldhouse,626069
0,2014,82.0,19780,2949,6573,0.449,550,1542,0.357,2399,5031,0.477,1485,1907,0.779,834,2831,3665,1651,550,446,1237,1675,7933,82.0,19780,2850,6785,0.42,538,1561,0.345,2312,5224,0.443,1334,1768,0.755,855,2521,3376,1525,593,378,1120,1793,7572,56,26,54,28,4.4,-0.77,3.63,104.1,99.3,92.5,0.29,0.235,0.49,14.3,24.9,0.226,0.46,12.9,76.8,0.197,Bankers Life Fieldhouse,717542
0,2015,82.0,19855,2998,6824,0.439,612,1740,0.352,2386,5084,0.469,1373,1817,0.756,856,2822,3678,1757,505,375,1147,1742,7981,82.0,19855,2949,6784,0.435,591,1713,0.345,2358,5071,0.465,1469,1951,0.753,800,2704,3504,1633,617,386,1045,1754,7958,38,44,42,40,0.28,-0.51,-0.23,103.5,103.2,93.2,0.266,0.255,0.484,13.1,24.0,0.201,0.478,12.0,77.9,0.217,Bankers Life Fieldhouse,691434
0,2016,82.0,19880,3142,6985,0.45,663,1889,0.351,2479,5096,0.486,1430,1872,0.764,847,2779,3626,1741,742,391,1219,1641,8377,82.0,19880,3065,6962,0.44,679,2035,0.334,2386,4927,0.484,1428,1901,0.751,877,2774,3651,1707,634,366,1297,1676,8237,45,37,46,36,1.71,-0.09,1.62,104.6,102.9,96.6,0.268,0.27,0.497,13.5,23.4,0.205,0.489,14.3,76.0,0.205,Bankers Life Fieldhouse,690733
0,2017,82.0,19855,3221,6931,0.465,709,1885,0.376,2512,5046,0.498,1467,1811,0.81,742,2702,3444,1844,669,409,1130,1597,8618,82.0,19855,3115,6909,0.451,849,2389,0.355,2266,4520,0.501,1557,1974,0.789,879,2751,3630,1832,661,407,1225,1599,8636,42,40,40,42,-0.22,-0.42,-0.64,108.6,108.8,95.9,0.261,0.272,0.516,12.8,21.2,0.212,0.512,13.6,75.5,0.225,Bankers Life Fieldhouse,684578
0,2018,82.0,19755,3345,7083,0.472,741,2010,0.369,2604,5073,0.513,1225,1573,0.779,788,2684,3472,1819,721,340,1089,1544,8656,82.0,19755,3230,6953,0.465,870,2496,0.349,2360,4457,0.53,1213,1602,0.757,838,2686,3524,1905,577,428,1271,1514,8543,48,34,45,37,1.38,-0.2,1.18,109.5,108.1,96.0,0.222,0.284,0.525,12.3,22.7,0.173,0.527,14.2,76.2,0.174,Bankers Life Fieldhouse,658119
0,2019,82.0,19705,3390,7135,0.475,779,2081,0.374,2611,5054,0.517,1298,1727,0.752,762,2766,3528,2128,713,404,1122,1594,8857,82.0,19705,3177,7059,0.45,932,2633,0.354,2245,4426,0.507,1298,1718,0.756,862,2718,3580,2006,608,425,1284,1642,8584,48,34,50,32,3.33,-0.57,2.76,109.9,106.5,98.1,0.242,0.292,0.53,12.4,21.9,0.182,0.516,14.1,76.2,0.184,Bankers Life Fieldhouse,689310
0,2020,73.0,17620,3075,6457,0.476,743,2046,0.363,2332,4411,0.529,1096,1393,0.787,636,2489,3125,1888,543,376,967,1445,7989,73.0,17620,2883,6459,0.446,837,2455,0.341,2046,4004,0.511,1243,1577,0.788,757,2545,3302,1686,504,335,1071,1373,7846,45,28,41,32,1.96,-0.33,1.63,110.0,108.0,98.9,0.216,0.317,0.534,12.0,20.0,0.17,0.511,13.0,76.7,0.192,Bankers Life Fieldhouse,529002
0,2021,72.0,17455,3115,6567,0.474,889,2445,0.364,2226,4122,0.54,1183,1493,0.792,648,2424,3072,1973,611,460,975,1453,8302,72.0,17455,3076,6576,0.468,828,2265,0.366,2248,4311,0.521,1325,1695,0.782,813,2555,3368,1877,535,381,1066,1306,8305,34,38,36,36,-0.04,-0.08,-0.13,112.4,112.4,101.6,0.227,0.372,0.542,11.9,20.2,0.18,0.531,12.7,74.9,0.201,Bankers Life Fieldhouse,0
0,2022,82.0,19880,3398,7338,0.463,997,2899,0.344,2401,4439,0.541,1347,1754,0.768,925,2671,3596,2081,582,457,1183,1675,9140,82.0,19880,3485,7212,0.483,985,2645,0.372,2500,4567,0.547,1470,1845,0.797,833,2702,3535,2058,664,401,1087,1575,9425,25,57,32,50,-3.48,0.22,-3.26,112.6,116.1,98.0,0.239,0.395,0.531,12.7,25.5,0.184,0.552,11.9,76.2,0.204,Gainbridge Fieldhouse,588743
0,2023,82.0,19755,3444,7345,0.469,1112,3030,0.367,2332,4315,0.54,1535,1944,0.79,832,2575,3407,2213,631,478,1225,1741,9535,82.0,19755,3549,7323,0.485,1019,2733,0.373,2530,4590,0.551,1679,2100,0.8,993,2721,3714,2163,650,438,1235,1660,9796,35,47,33,49,-3.18,0.28,-2.91,114.6,117.7,101.1,0.265,0.413,0.545,13.0,23.4,0.209,0.554,13.0,72.2,0.229,Gainbridge Fieldhouse,641562
