,PLAYER,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,OPP PTS OFF TOV,OPP PTS 2ND CHANCE,OPP PTS FB,OPP PTS PAINT,DEF WS
24,Vince Carter,TOR,25,60,30,30,39.8,101.1,2.9,7.4,12.2,1.6,22.5,0.8,15.2,12.3,11.3,13.9,30.2,0.130
25,Doug Christie,SAC,32,81,60,21,34.5,99.6,3.7,10.3,16.0,2.0,28.4,0.3,9.8,10.1,10.4,9.7,30.8,0.129
26,Rasheed Wallace,POR,27,79,49,30,37.5,100.6,6.4,17.9,27.5,1.3,19.1,1.3,36.7,11.6,9.6,9.3,28.0,0.128
27,Mike Bibby,SAC,24,80,59,21,33.2,99.5,2.3,6.4,9.9,1.1,18.0,0.2,5.7,10.3,10.0,9.2,29.1,0.127
28,Rod Strickland,MIA,35,76,35,41,30.1,98.2,2.4,8.1,12.3,1.1,25.7,0.1,4.0,9.8,7.5,7.1,20.9,0.126
29,Eric Williams,BOS,29,74,46,28,23.6,95.0,2.2,9.2,14.1,1.0,20.8,0.1,7.3,7.6,6.0,6.4,14.6,0.125
30,Antonio Davis,TOR,33,77,41,36,38.7,101.1,6.3,16.7,27.4,0.7,10.7,1.1,25.9,12.2,10.9,12.8,28.2,0.125
31,Richard Jefferson,NJN,22,79,51,28,24.3,95.1,2.6,10.7,17.4,0.8,19.0,0.6,21.2,7.1,6.3,4.5,16.4,0.125
32,Jerry Stackhouse,DET,27,76,45,31,35.3,100.3,3.1,9.0,14.8,1.0,17.0,0.5,9.3,11.7,10.0,8.6,27.2,0.124
33,Keith Van Horn,NJN,26,81,51,30,30.4,98.6,5.8,18.8,29.9,0.8,13.8,0.5,13.3,9.4,8.5,7.3,22.9,0.124
34,Peja Stojakovic,SAC,25,71,52,19,37.3,100.9,4.2,10.7,16.6,1.1,16.8,0.2,5.7,11.0,11.2,10.6,33.3,0.124
35,Clifford Robinson,DET,35,80,49,31,35.7,100.4,3.9,11.1,18.1,1.1,18.6,1.2,22.6,11.7,9.7,8.8,27.7,0.124
36,Brian Grant,MIA,30,72,35,37,31.3,99.0,5.7,18.9,28.5,0.7,15.5,0.4,12.3,10.8,7.7,7.9,21.9,0.123
37,Baron Davis,CHH,23,82,44,38,40.5,102.0,3.1,7.8,12.3,2.1,30.8,0.6,12.2,12.3,12.3,10.4,31.1,0.120
38,Jermaine O'Neal,IND,23,72,40,32,37.6,101.3,7.9,20.0,32.3,0.6,10.0,2.3,53.0,12.1,12.2,10.9,30.3,0.119
39,Metta World Peace,IND,22,55,24,31,29.8,98.8,3.6,12.3,19.5,2.6,40.5,0.7,26.4,8.6,8.7,7.6,23.2,0.118
40,Andrei Kirilenko,UTA,21,82,44,38,26.3,97.3,3.1,12.7,19.5,1.4,26.3,1.9,47.6,8.5,6.5,5.4,18.3,0.118
41,Shawn Marion,PHX,24,81,36,45,38.4,101.7,7.3,19.0,30.9,1.8,28.2,1.1,26.3,12.6,11.4,9.3,30.4,0.118
42,Tony Battie,BOS,26,74,42,32,24.6,96.3,4.0,16.0,24.4,0.8,16.0,0.9,46.5,7.3,6.8,6.5,14.1,0.117
43,Kobe Bryant,LAL,23,80,56,24,38.3,101.7,4.1,10.3,16.6,1.5,24.4,0.4,9.3,10.6,11.9,8.4,30.1,0.117
44,Steven Smith,SAS,33,77,53,24,28.7,98.8,1.9,6.7,10.6,0.7,15.1,0.2,4.8,9.0,8.5,7.8,22.7,0.114
45,Tony Parker,SAS,20,77,55,22,29.5,99.2,2.1,7.1,11.3,1.2,24.7,0.1,2.4,8.9,8.7,7.8,23.6,0.114
46,Damon Stoudamire,POR,28,75,45,30,37.2,101.8,2.9,8.0,12.2,0.9,14.1,0.1,2.8,11.5,9.8,9.5,28.6,0.112
47,Antonio Daniels,SAS,27,82,58,24,26.5,98.1,1.9,6.8,10.9,0.6,15.0,0.1,4.2,8.2,7.6,6.7,20.4,0.112
48,Ira Newble,ATL,27,42,19,23,30.3,99.7,3.4,11.2,17.3,0.9,18.4,0.5,16.4,10.4,8.6,10.4,24.3,0.112
49,Hedo Turkoglu,SAC,23,80,60,20,24.6,97.1,3.8,14.5,22.5,0.7,15.2,0.4,16.1,7.0,7.1,5.9,20.9,0.111
50,Theo Ratliff,ATL,29,3,0,3,27.4,98.8,3.7,12.5,20.8,0.3,6.3,2.7,72.7,9.3,8.3,7.3,19.3,0.110
51,Devean George,LAL,24,82,58,24,21.5,95.3,2.7,11.9,19.2,0.9,24.0,0.5,18.7,5.5,6.4,3.8,15.1,0.110
52,Shane Battier,MEM,23,78,23,55,39.7,102.6,3.1,7.8,12.4,1.6,23.5,1.0,21.1,13.9,11.2,11.2,34.7,0.110
53,Terry Porter,SAS,39,72,52,20,17.9,92.6,2.1,11.0,17.4,0.6,22.1,0.2,7.9,5.5,5.0,4.3,13.0,0.109
54,Robert Horry,LAL,31,81,58,23,26.5,98.5,4.3,15.5,24.5,1.0,23.1,1.1,32.0,7.1,7.6,5.3,19.5,0.108
55,Alvin Williams,TOR,27,82,42,40,35.8,101.8,2.7,7.7,12.7,1.6,26.7,0.3,7.3,11.2,10.4,12.5,26.6,0.108
56,Lucious Harris,NJN,31,74,46,28,21.0,94.9,2.1,10.1,16.3,0.7,21.2,0.1,3.4,6.0,5.6,4.0,14.8,0.108
57,Terrell Brandon,MIN,32,32,20,12,30.1,100.4,2.4,7.5,11.5,1.6,35.6,0.2,5.2,10.8,9.3,8.1,23.3,0.108
58,Kevin Garnett,MIN,26,81,49,32,39.2,102.6,9.1,23.4,35.3,1.2,23.6,1.6,36.3,12.4,10.8,8.9,30.3,0.108
59,Joe Smith,MIN,26,72,42,30,26.7,98.9,4.2,15.6,22.9,0.5,15.7,0.8,28.4,8.7,6.6,6.8,19.7,0.106
60,Todd MacCulloch,NJN,26,62,42,20,24.2,97.9,3.6,14.1,22.0,0.4,8.4,1.4,45.2,7.6,7.1,5.9,18.8,0.106
61,LaPhonso Ellis,MIA,32,66,26,40,25.5,98.3,2.7,11.0,17.1,0.5,13.7,0.6,21.5,8.6,6.6,6.1,17.8,0.106
62,Dale Davis,POR,33,78,46,32,31.4,100.7,5.5,18.1,27.7,0.8,14.4,1.1,35.8,9.9,8.6,8.3,24.1,0.106
63,Jerome Williams,TOR,29,68,37,31,24.1,97.7,3.3,14.2,23.1,1.1,25.2,0.4,13.9,7.4,6.3,8.1,17.4,0.104
64,Speedy Claxton,PHI,24,67,36,31,22.8,97.3,1.7,7.7,12.2,1.4,31.5,0.1,3.9,7.5,6.3,6.1,16.1,0.104
65,Stephon Marbury,PHX,25,82,36,46,38.9,103.1,2.3,6.1,10.0,0.9,14.4,0.2,4.0,13.0,12.0,9.2,31.0,0.102
66,Tracy McGrady,ORL,23,76,43,33,38.3,102.9,5.9,15.3,24.5,1.6,24.4,1.0,25.0,10.8,12.1,11.5,33.9,0.102
67,Malik Rose,SAS,27,82,58,24,21.1,96.4,3.9,17.6,28.6,0.9,27.5,0.5,18.3,7.0,6.3,5.2,16.2,0.102
68,P.J. Brown,CHH,32,80,43,37,32.0,101.3,6.4,20.3,31.6,0.7,13.8,1.0,25.7,9.8,9.5,8.1,24.2,0.101
69,Bryon Russell,UTA,31,66,36,30,30.3,100.8,3.3,12.0,18.3,1.0,16.3,0.3,7.4,10.3,7.7,6.7,21.3,0.101
70,Jason Collins,NJN,23,77,47,30,18.2,93.6,2.2,12.3,19.6,0.4,12.2,0.6,32.9,5.2,4.3,3.9,12.4,0.101
71,Morris Peterson,TOR,24,63,30,33,31.6,101.4,2.1,6.9,11.3,1.2,21.0,0.2,4.5,10.4,8.9,10.9,23.2,0.100
72,Scot Pollard,SAC,27,80,59,21,23.5,97.9,4.7,19.1,29.6,0.9,20.8,1.0,42.9,6.7,6.7,5.8,19.3,0.099
73,Rashard Lewis,SEA,22,71,40,31,36.4,102.9,5.1,14.0,23.2,1.5,22.9,0.6,16.8,11.1,10.9,9.7,29.0,0.099
74,Derek Anderson,POR,27,70,45,25,26.5,99.7,2.0,8.1,12.8,1.0,19.3,0.1,4.9,8.2,7.1,6.1,20.0,0.098
75,Joe Johnson,PHX,21,77,38,39,24.9,99.1,2.4,9.4,14.6,0.8,19.2,0.3,10.9,8.2,7.0,5.9,17.8,0.097
76,David Wesley,CHH,31,67,36,31,37.2,103.2,1.5,3.9,6.3,1.1,18.9,0.2,5.4,11.0,11.1,10.1,27.5,0.097
77,Desmond Mason,SEA,24,75,44,31,32.2,101.9,3.5,10.9,18.1,0.9,16.8,0.4,12.1,10.0,9.5,8.4,25.1,0.097
78,Chris Childs,TOR,34,69,34,35,22.9,97.9,2.0,9.0,14.7,0.8,19.9,0.1,3.0,7.3,5.7,6.0,15.3,0.097
79,Gary Payton,SEA,33,82,45,37,40.2,103.8,3.9,9.7,16.2,1.6,23.1,0.3,8.6,12.5,12.2,11.2,32.4,0.097
80,Aaron Williams,NJN,30,82,52,30,18.9,95.1,2.7,14.2,23.0,0.4,10.9,0.9,37.3,5.7,4.9,4.1,13.0,0.097
81,John Stockton,UTA,40,82,44,38,31.3,101.7,2.5,8.8,13.5,1.9,29.6,0.3,7.1,10.8,7.6,7.5,22.7,0.097
82,Pau Gasol,MEM,21,82,23,59,36.6,103.1,6.0,16.4,26.5,0.5,8.5,2.1,44.5,13.5,10.5,10.9,33.7,0.096
83,Kendall Gill,MIA,34,65,34,31,21.8,97.8,2.4,11.1,16.5,0.7,22.7,0.1,4.7,7.3,5.0,5.9,16.1,0.096
84,George Lynch,CHH,31,45,27,18,19.8,96.3,2.6,13.0,20.3,0.9,22.9,0.3,14.0,6.3,6.3,5.0,16.2,0.096
85,Jake Tsakalidis,PHX,23,67,29,38,23.6,98.7,3.6,15.3,23.6,0.3,9.2,1.0,42.6,7.9,6.4,5.9,18.3,0.095
86,Tom Gugliotta,PHX,32,44,22,22,25.8,99.8,3.7,14.2,22.8,0.9,19.2,0.7,25.0,8.6,7.5,7.1,20.3,0.095
87,Bo Outlaw,PHX,31,83,37,46,23.2,98.4,2.6,11.1,18.9,0.8,20.8,1.1,43.2,7.9,7.0,5.0,16.8,0.094
88,Derek Fisher,LAL,27,70,47,23,28.2,100.9,1.9,6.4,10.0,0.9,21.6,0.1,4.0,8.0,8.6,6.2,20.8,0.094
89,Jon Barry,DET,32,82,50,32,24.3,99.3,2.3,9.9,16.2,1.1,27.5,0.2,6.8,8.3,6.9,5.2,18.7,0.093
90,Wally Szczerbiak,MIN,25,82,50,32,38.1,103.6,3.3,8.6,13.3,0.8,16.5,0.3,6.1,12.0,10.8,9.4,30.2,0.093
91,Chucky Atkins,DET,27,79,49,30,28.9,101.2,1.6,5.8,9.6,0.9,19.0,0.1,3.2,9.7,8.4,6.7,21.8,0.093
92,Michael Dickerson,MEM,27,4,0,4,31.4,102.7,2.3,8.3,11.1,0.8,11.5,0.3,8.3,10.5,6.3,11.5,31.0,0.092
93,Jamaal Magloire,CHH,24,82,44,38,18.9,96.4,3.8,19.3,30.6,0.3,11.4,1.0,46.7,6.1,5.5,4.3,13.5,0.092
94,Anfernee Hardaway,PHX,30,80,35,45,30.8,102.0,3.2,10.4,17.0,1.5,27.6,0.4,13.9,10.6,9.3,7.9,24.5,0.092
95,Scottie Pippen,POR,36,62,39,23,32.2,102.5,3.9,13.1,19.4,1.6,28.1,0.6,18.6,10.4,8.2,9.7,25.7,0.092
96,Shareef Abdur-Rahim,ATL,25,77,32,45,38.7,103.8,6.5,17.1,26.9,1.3,19.9,1.1,28.5,14.0,11.0,13.4,33.0,0.092
97,Isaiah Rider,DEN,31,10,5,5,17.4,94.9,2.3,12.9,20.4,0.3,13.0,0.2,10.0,5.5,4.9,6.5,13.2,0.091
98,Rodney Rogers,BOS,31,77,42,35,24.4,99.8,2.8,11.6,18.7,0.9,18.0,0.4,18.5,7.8,7.3,5.9,17.6,0.091
99,Karl Malone,UTA,38,80,43,37,38.0,103.8,6.8,19.3,30.3,1.9,26.3,0.7,15.3,13.4,9.9,9.7,27.9,0.091
100,Rasho Nesterovic,MIN,26,82,50,32,27.1,100.8,4.1,15.3,22.6,0.5,15.6,1.3,42.9,8.3,6.9,6.9,20.2,0.090
101,Ron Mercer,IND,26,53,14,39,32.4,102.6,2.4,7.8,12.4,0.6,11.1,0.2,9.4,10.7,9.3,7.8,25.1,0.089
102,Bonzi Wells,POR,25,74,44,30,31.8,102.6,4.4,14.5,22.1,1.5,27.9,0.3,11.4,10.5,7.9,8.5,24.6,0.089
103,Sam Mack,MIA,32,12,2,10,13.4,91.3,1.0,7.2,12.6,0.4,25.0,0.1,5.6,4.7,3.8,2.8,9.5,0.089
104,Tony Delk,BOS,28,63,32,31,23.0,99.6,2.3,10.1,16.1,0.8,18.2,0.2,8.1,6.0,6.9,5.7,17.0,0.088
105,Jamaal Tinsley,IND,24,80,41,39,30.5,102.4,2.8,8.8,13.9,1.7,31.7,0.5,14.2,9.8,9.6,8.9,25.2,0.088
106,Darrell Armstrong,ORL,34,82,44,38,33.3,103.1,2.9,8.7,14.1,1.9,32.0,0.1,4.0,9.2,10.7,10.5,30.6,0.087
107,Bobby Jackson,SAC,29,81,61,20,21.6,98.4,2.1,9.3,14.7,0.9,22.0,0.1,6.7,5.9,6.3,5.5,18.0,0.087
108,Anthony Carter,MIA,27,46,19,27,22.8,99.6,2.1,9.6,14.8,1.1,34.5,0.1,2.7,8.2,5.4,5.6,15.6,0.086
109,Eddie House,MIA,24,64,23,41,19.2,97.6,1.5,8.0,12.6,0.7,26.2,0.1,4.5,6.4,5.2,3.8,13.5,0.086
110,Hakeem Olajuwon,TOR,39,61,33,28,22.5,99.5,4.4,19.7,31.6,1.2,32.7,1.5,50.3,6.9,6.1,8.8,16.7,0.085
111,Randy Livingston,SEA,27,13,7,6,13.6,91.5,1.2,8.9,14.3,0.7,32.1,0.2,12.5,3.8,3.4,2.5,8.5,0.084
112,Al Harrington,IND,22,44,22,22,29.8,102.5,4.1,13.4,21.2,0.9,20.7,0.5,13.7,9.5,9.0,8.5,24.3,0.084
113,Othella Harrington,NYK,28,77,28,49,20.3,98.2,2.9,14.3,22.7,0.4,13.8,0.5,36.0,7.4,5.1,4.1,14.0,0.084
114,Charlie Ward,NYK,31,63,19,44,16.8,95.8,1.8,10.4,16.6,1.1,42.0,0.2,21.5,5.7,4.5,3.0,11.3,0.083
115,Mike Miller,ORL,22,63,33,30,33.8,103.6,3.6,10.4,17.0,0.7,13.4,0.4,11.0,10.4,10.9,10.6,31.0,0.083
116,Jalen Rose,CHI,29,83,35,48,38.0,104.6,4.0,10.4,16.5,0.9,15.9,0.5,12.5,12.3,11.5,10.6,30.5,0.083
117,Horace Grant,ORL,36,76,41,35,29.1,102.3,4.2,14.7,23.8,0.8,14.9,0.6,23.7,8.1,9.5,9.2,26.5,0.083
118,Richard Hamilton,WAS,24,63,27,36,34.9,103.9,2.3,6.7,10.8,0.6,12.1,0.2,6.7,10.6,9.8,10.0,26.8,0.083
119,Brent Barry,SEA,30,81,44,37,37.5,104.5,4.7,13.0,21.4,1.8,27.5,0.5,12.7,11.7,11.9,10.2,31.0,0.082
120,Corie Blount,PHI,33,72,39,33,19.9,98.6,3.0,16.0,25.0,0.7,17.3,0.4,21.3,6.6,5.0,5.8,14.8,0.082
121,Michael Curry,DET,33,82,50,32,23.2,100.2,1.9,8.5,13.6,0.6,14.7,0.1,3.8,7.5,6.0,5.9,16.5,0.082
122,Lindsey Hunter,LAL,31,82,58,24,19.7,98.2,1.3,6.1,9.8,0.8,25.7,0.2,9.5,5.8,5.9,4.7,15.6,0.082
123,Corliss Williamson,DET,28,78,47,31,21.9,99.6,2.6,12.1,19.6,0.6,18.5,0.3,11.7,7.9,6.0,5.1,16.6,0.081
124,Brad Miller,IND,26,76,28,48,29.8,102.5,4.9,17.0,27.3,1.0,18.1,0.5,22.2,9.7,8.7,7.5,23.1,0.081
125,Latrell Sprewell,NYK,31,81,29,52,41.1,105.1,3.0,7.3,11.6,1.2,20.2,0.2,5.6,13.8,11.6,9.5,32.8,0.081
126,Alan Henderson,ATL,29,26,14,12,16.3,95.6,2.5,15.1,24.1,0.4,17.5,0.6,36.6,5.0,4.4,5.2,13.5,0.081
127,Keon Clark,TOR,27,81,41,40,27.0,102.0,5.2,20.2,33.3,0.7,14.7,1.5,45.2,8.7,7.7,8.0,19.7,0.080
128,Brendan Haywood,WAS,22,62,32,30,20.4,98.9,2.9,13.7,22.4,0.3,12.3,1.5,65.9,6.2,5.3,4.6,13.1,0.080
129,Reggie Miller,IND,36,79,40,39,36.6,104.5,2.5,6.8,10.7,1.1,18.2,0.1,3.3,11.9,11.4,10.5,30.3,0.080
130,Jason Terry,ATL,24,78,33,45,38.0,104.8,2.9,7.9,12.6,1.8,28.2,0.2,5.0,14.0,10.9,13.4,32.6,0.079
131,Marcus Camby,NYK,28,29,11,18,34.8,104.3,8.0,23.8,36.4,1.2,25.4,1.7,58.1,12.9,9.1,8.6,25.9,0.079
132,Jarron Collins,UTA,23,70,40,30,20.6,99.2,2.3,12.4,19.3,0.4,9.7,0.3,12.3,6.1,4.9,4.6,15.0,0.079
133,Rick Fox,LAL,32,82,58,24,27.9,102.5,3.6,12.7,19.9,0.8,19.0,0.3,7.7,8.2,8.4,7.0,22.5,0.079
134,Stacey Augmon,CHH,33,77,42,35,17.1,96.8,2.2,12.2,19.1,0.7,25.1,0.2,7.4,5.1,4.8,3.7,12.3,0.079
135,Jeff Foster,IND,25,82,42,40,21.8,100.1,4.3,19.1,30.1,0.9,23.5,0.5,19.0,6.9,6.7,6.4,17.3,0.079
136,Grant Hill,ORL,29,14,7,7,36.7,104.6,6.9,18.0,31.3,0.6,11.1,0.3,6.7,10.0,12.1,11.5,31.7,0.079
137,Sam Cassell,MIL,32,74,39,35,35.2,104.4,3.5,9.5,15.1,1.2,23.0,0.2,4.3,11.1,9.9,9.4,27.6,0.078
138,Sean Marks,MIA,26,21,7,14,15.2,95.5,2.7,17.7,27.7,0.2,11.4,0.5,28.6,6.5,3.7,4.0,10.9,0.078
139,Donnell Harvey,DEN,21,47,25,22,18.0,97.9,3.1,17.5,29.1,0.4,14.9,0.5,27.3,6.1,5.4,5.3,14.1,0.078
140,Eduardo Najera,DAL,25,62,44,18,21.8,100.3,3.1,14.2,22.1,0.9,25.7,0.5,20.1,5.9,6.6,5.3,18.8,0.078
141,Ryan Bowen,DEN,26,75,26,49,22.5,100.6,2.2,10.0,16.3,1.0,26.8,0.5,20.5,7.3,6.5,6.8,17.5,0.077
142,Ruben Patterson,POR,26,75,46,29,23.5,101.0,1.9,8.5,13.4,1.1,25.2,0.5,23.4,7.4,6.3,5.7,17.1,0.077
143,Quentin Richardson,LAC,22,81,38,43,26.6,102.3,2.7,10.1,17.0,1.0,26.7,0.3,7.0,8.4,8.7,3.9,20.8,0.077
144,Shandon Anderson,NYK,28,82,30,52,19.5,98.9,2.3,12.0,19.3,0.6,19.8,0.2,13.4,7.5,5.3,4.2,13.9,0.077
145,Erick Strickland,BOS,28,79,47,32,20.8,100.1,2.4,11.5,18.1,0.7,19.9,0.0,0.9,7.0,5.9,5.2,13.0,0.077
146,Lorenzen Wright,MEM,26,43,10,33,29.1,103.0,6.4,23.2,36.4,0.7,14.1,0.5,15.9,9.9,7.3,9.3,27.1,0.076
147,Danny Ferry,SAS,35,50,40,10,16.0,96.2,1.5,8.8,13.8,0.3,16.0,0.2,9.3,5.0,4.5,3.9,11.1,0.076
148,Tyrone Nesby,WAS,26,70,30,40,21.4,100.3,3.0,15.0,23.1,0.9,25.2,0.3,16.4,6.6,5.7,4.9,15.7,0.076
149,Ray Allen,MIL,26,69,35,34,36.6,104.8,3.3,9.0,14.4,1.3,23.0,0.3,6.8,12.0,10.7,9.0,28.9,0.076
150,Malik Allen,MIA,24,12,4,8,13.4,94.2,1.9,13.4,20.2,0.3,12.0,0.7,50.0,4.9,3.3,2.9,8.5,0.076
151,Dana Barros,DET,35,29,14,15,20.2,99.6,1.9,9.7,15.3,0.5,14.0,0.1,2.6,6.9,4.9,5.5,14.5,0.075
152,Ira Bowman,PHI,29,3,0,3,9.7,87.7,0.3,3.1,5.0,0.7,40.0,0.0,0.0,6.0,3.7,1.3,1.3,0.075
153,Elden Campbell,CHH,33,77,41,36,28.0,102.8,5.2,18.8,29.9,0.8,16.6,1.8,55.5,8.1,8.6,7.6,21.3,0.075
154,Jerome James,SEA,26,56,30,26,17.0,97.6,2.6,14.7,23.6,0.4,14.0,1.5,71.1,5.1,5.1,5.0,12.3,0.074
155,Tyronn Lue,WAS,25,71,33,38,20.6,100.0,1.5,7.2,11.6,0.7,23.7,0.0,0.0,6.3,5.8,4.6,14.5,0.074
156,Michael Olowokandi,LAC,27,80,37,43,32.1,104.0,6.8,21.4,33.4,0.7,18.2,1.8,41.1,11.0,9.9,7.3,29.9,0.074
157,Steve Francis,HOU,25,57,26,31,41.1,105.7,5.2,12.8,20.5,1.2,22.3,0.4,9.1,13.2,12.4,9.7,34.6,0.074
158,Darius Miles,LAC,20,82,39,43,27.1,102.8,4.2,15.1,24.9,0.9,23.4,1.3,33.7,8.8,8.6,4.5,21.5,0.074
159,Kurt Thomas,NYK,29,82,30,52,33.8,104.5,6.5,19.7,30.9,0.9,18.4,1.0,37.4,11.8,10.0,7.8,27.9,0.074
160,Jeff McInnis,LAC,27,81,38,43,37.4,105.1,2.1,5.5,8.7,0.8,17.1,0.1,1.5,12.6,11.9,8.5,33.6,0.074
161,Elton Brand,LAC,23,80,38,42,37.7,105.2,6.6,17.6,27.9,1.0,21.4,2.0,38.9,12.3,11.4,8.6,33.2,0.074
162,Jonathan Bender,IND,21,78,41,37,21.1,100.4,2.3,10.5,16.6,0.2,8.4,0.6,26.3,7.3,5.8,5.9,17.7,0.074
163,Kevin Ollie,IND,29,81,28,53,21.3,100.3,2.0,9.4,15.0,0.8,21.6,0.0,1.3,6.9,5.8,5.3,16.6,0.073
164,DerMarr Johnson,ATL,22,72,27,45,23.9,101.9,2.6,11.3,17.7,0.9,21.1,0.8,34.1,8.5,6.6,8.0,19.5,0.073
165,John Crotty,UTA,32,41,23,18,19.5,99.5,1.4,7.4,12.0,0.5,14.1,0.0,0.9,6.6,5.8,4.6,13.2,0.073
166,Derrick McKey,PHI,35,41,24,17,19.1,99.3,1.9,10.8,17.2,1.0,24.8,0.1,6.3,6.1,4.6,4.0,13.2,0.073
167,Samaki Walker,LAL,26,69,48,21,24.0,101.7,5.1,20.3,33.0,0.4,11.2,1.3,40.6,7.3,7.6,6.4,20.6,0.073
168,Brevin Knight,MEM,26,53,15,38,21.7,100.8,1.8,8.7,14.6,1.5,36.6,0.1,5.5,7.7,6.2,5.7,17.3,0.072
169,Tim Thomas,MIL,25,74,38,36,26.9,102.9,3.2,11.6,18.9,0.9,20.6,0.4,17.0,8.7,8.2,5.9,20.1,0.072
170,Jason Williams,MEM,26,65,21,44,34.4,104.8,2.7,7.7,12.3,1.7,29.9,0.1,2.5,12.3,10.4,10.4,32.6,0.072
171,Pat Garrity,ORL,25,80,44,36,30.0,103.8,3.3,11.1,17.7,0.8,15.4,0.4,14.1,8.8,9.0,8.6,26.0,0.072
172,Grant Long,MEM,36,66,18,48,28.3,103.5,3.0,10.6,17.3,1.0,20.9,0.2,5.2,10.5,8.3,7.6,24.6,0.071
173,Lee Nailon,CHH,27,79,43,36,24.2,102.2,2.4,10.0,15.7,0.7,18.8,0.2,7.3,7.6,7.1,6.2,18.4,0.071
174,Derrick Dial,TOR,26,32,21,11,9.3,88.2,1.3,14.3,21.4,0.3,24.4,0.1,9.3,2.8,2.4,2.6,6.7,0.070
175,Tang Hamilton,MIA,24,9,1,8,10.9,91.3,1.3,12.5,21.1,0.4,25.0,0.0,0.0,4.1,3.2,2.4,6.9,0.070
