,PLAYER,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,OPP PTS OFF TOV,OPP PTS 2ND CHANCE,OPP PTS FB,OPP PTS PAINT,DEF WS
35,Kurt Thomas,NYK,26,50,27,23,23.6,92.0,4.1,17.9,26.8,0.9,21.7,0.3,15.0,8.2,5.1,4.6,13.5,0.128
36,Sean Elliott,SAS,31,50,37,13,30.2,95.6,3.6,10.9,17.8,0.5,11.6,0.3,7.1,10.2,8.4,8.2,22.3,0.127
37,Lindsey Hunter,DET,28,49,29,20,35.8,97.6,2.9,8.8,13.8,1.8,26.9,0.2,5.4,11.7,8.8,7.5,24.1,0.126
38,Jim Jackson,POR,28,49,34,15,24.0,92.7,2.5,10.5,16.4,0.9,18.8,0.1,4.5,7.1,6.0,4.9,17.2,0.124
39,John Stockton,UTA,37,50,37,13,28.2,95.4,2.3,8.1,13.0,1.6,34.0,0.3,7.3,9.1,7.3,5.1,19.8,0.120
40,LaPhonso Ellis,ATL,29,20,11,9,27.0,95.1,4.2,15.3,25.5,0.4,10.5,0.4,10.3,8.8,7.0,7.4,19.3,0.119
41,Grant Hill,DET,26,50,29,21,37.0,98.7,5.8,17.0,26.8,1.6,23.1,0.5,17.5,12.2,9.6,8.1,24.1,0.119
42,Kevin Garnett,MIN,23,47,24,23,37.9,98.8,6.9,18.6,31.1,1.7,23.9,1.8,39.2,10.7,10.7,10.1,29.5,0.119
43,Jeff Hornacek,UTA,36,48,36,12,29.9,96.3,2.6,8.8,13.8,1.1,22.6,0.3,7.9,9.4,7.3,5.8,21.1,0.119
44,Joe Smith,MIN,23,43,20,23,33.0,97.5,4.7,14.1,24.1,0.7,13.4,1.5,34.6,9.4,8.6,9.0,24.5,0.118
45,Tyrone Corbin,ATL,36,47,30,17,22.7,92.7,2.3,10.3,16.3,0.7,18.7,0.1,7.1,7.0,5.1,4.7,14.8,0.117
46,David Wesley,CHH,28,50,26,24,36.9,98.9,2.8,7.5,12.1,2.0,28.3,0.2,5.6,13.8,10.1,10.8,28.1,0.116
47,Eddie Jones,CHH,27,50,33,17,37.6,99.3,2.9,7.6,12.2,2.5,35.5,1.2,21.4,12.5,10.6,9.9,29.0,0.113
48,Chris Webber,SAC,26,42,22,20,41.0,100.1,9.4,20.9,35.2,1.4,19.0,2.1,51.4,15.1,14.0,10.7,38.5,0.112
49,Tyrone Hill,PHI,31,38,21,17,29.2,96.6,4.5,16.6,26.4,0.9,15.7,0.4,14.8,9.4,7.1,7.4,20.7,0.111
50,Hakeem Olajuwon,HOU,36,50,31,19,35.7,99.0,7.4,20.3,32.4,1.6,28.1,2.5,59.4,12.8,10.0,9.4,27.0,0.110
51,Jason Kidd,PHX,26,50,27,23,41.3,100.3,5.0,12.6,20.6,2.3,28.9,0.4,10.7,12.0,13.0,10.5,31.8,0.110
52,Jayson Williams,NJN,31,30,6,24,34.0,98.7,7.1,20.9,33.8,0.8,14.1,2.0,43.5,11.8,8.6,9.1,30.9,0.108
53,Shawn Kemp,CLE,29,42,21,21,35.0,99.3,6.1,18.8,30.7,1.1,17.8,1.1,36.9,12.8,9.3,9.3,27.3,0.106
54,Ike Austin,ORL,29,49,33,16,25.7,95.7,3.1,12.3,19.7,1.0,19.4,0.7,25.5,9.5,7.3,7.4,22.4,0.106
55,Vince Carter,TOR,22,50,23,27,35.2,99.2,3.8,11.1,17.9,1.1,17.3,1.5,32.6,12.2,8.6,11.1,23.6,0.106
56,Toni Kukoc,CHI,30,44,13,31,37.6,99.8,5.6,15.6,25.1,1.1,16.9,0.3,9.9,12.7,9.5,9.6,29.3,0.105
57,Clifford Robinson,PHX,32,50,27,23,34.8,99.3,3.2,9.3,15.2,1.5,22.9,1.2,40.7,10.7,11.1,8.3,26.0,0.105
58,Walt Williams,POR,29,48,33,15,21.8,93.9,2.2,10.1,15.6,0.8,22.4,0.6,20.4,6.4,5.3,4.5,15.2,0.105
59,Bobby Phills,CHH,29,43,24,19,36.6,99.7,3.1,8.4,13.8,1.4,20.4,0.6,15.4,13.7,10.7,10.8,28.0,0.105
60,Vlade Divac,SAC,31,50,27,23,35.1,99.4,7.2,18.7,30.4,0.9,13.8,1.0,32.5,11.8,11.3,9.8,31.9,0.104
61,Arvydas Sabonis,POR,34,50,35,15,27.0,96.6,6.1,22.8,35.1,0.7,16.5,1.3,42.9,8.5,6.7,6.4,19.7,0.102
62,Damon Stoudamire,POR,25,50,35,15,33.5,99.1,2.5,7.5,11.7,1.0,19.7,0.1,2.1,10.8,9.3,8.2,25.6,0.102
63,Jerry Stackhouse,DET,24,42,24,18,28.3,97.8,1.9,7.2,11.6,0.8,15.5,0.5,16.8,10.7,6.6,7.3,18.0,0.102
64,Chris Mills,GSW,29,47,19,28,29.7,98.0,4.0,13.1,20.6,0.8,16.7,0.3,10.9,10.0,7.9,5.9,23.4,0.102
65,Jerome Kersey,SAS,37,45,33,12,15.6,88.2,2.0,12.1,20.2,0.8,25.5,0.3,13.7,5.3,4.4,3.2,9.9,0.102
66,Tony Battie,BOS,23,50,19,31,22.4,94.7,4.1,18.4,29.0,0.6,14.3,1.4,51.8,8.3,5.8,6.6,18.1,0.102
67,Stephon Marbury,NJN,22,49,25,24,38.6,100.4,2.1,5.7,9.5,1.2,15.4,0.2,3.4,11.5,10.8,10.4,32.8,0.101
68,Brevin Knight,CLE,23,39,20,19,30.5,98.6,2.9,10.1,16.9,1.8,30.8,0.2,6.7,10.6,9.1,7.4,23.0,0.101
69,Scottie Pippen,HOU,33,50,31,19,40.3,100.7,5.2,12.6,20.3,2.0,29.4,0.7,16.7,14.8,11.6,10.3,30.7,0.101
70,Terry Porter,MIA,36,50,33,17,27.3,97.1,2.5,9.2,15.2,1.0,27.0,0.2,6.3,9.7,7.8,4.7,18.6,0.101
71,Randy Livingston,PHX,24,1,1,0,22.3,95.7,2.0,8.3,14.3,2.0,100,0.0,0.0,0.0,8.0,3.0,20.0,0.100
72,Juwan Howard,WAS,26,36,14,22,39.8,100.8,5.6,14.8,24.3,1.2,17.6,0.4,13.6,14.0,10.0,11.1,30.7,0.100
73,Keith Van Horn,NJN,23,42,14,28,37.5,100.3,5.8,15.8,26.0,1.0,13.6,1.3,27.2,12.6,10.2,9.9,32.8,0.099
74,Antawn Jamison,GSW,23,47,21,26,22.5,95.2,3.6,15.8,24.7,0.8,18.5,0.3,17.4,7.6,6.2,5.7,18.1,0.099
75,Greg Minor,BOS,27,44,19,25,17.4,91.4,2.0,11.1,18.0,0.5,13.5,0.1,8.5,5.9,5.2,3.8,12.4,0.099
76,Stacey Augmon,POR,30,48,33,15,18.1,91.8,1.6,9.0,14.1,1.2,32.8,0.4,17.5,5.5,5.0,3.5,12.6,0.099
77,Randy Brown,CHI,31,39,10,29,29.3,98.4,2.7,9.6,15.8,1.7,30.6,0.2,9.5,11.0,7.7,8.4,23.0,0.098
78,Chris Childs,NYK,31,48,25,23,27.0,97.3,2.4,8.7,14.8,0.9,22.4,0.0,0.7,8.8,7.8,3.8,15.6,0.097
79,Ray Allen,MIL,23,50,28,22,34.4,99.9,3.1,9.6,15.6,1.1,16.1,0.1,4.9,10.6,9.4,8.2,24.0,0.097
80,Charles Oakley,TOR,35,50,23,27,32.7,99.2,5.6,18.0,28.2,0.9,15.1,0.4,11.4,12.0,7.1,10.9,21.9,0.097
81,Muggsy Bogues,GSW,34,36,15,21,19.9,93.3,1.6,8.2,12.9,1.2,30.9,0.0,2.0,6.3,5.1,3.5,14.6,0.097
82,Jud Buechler,DET,31,50,29,21,21.1,94.6,2.1,10.6,17.1,0.7,18.3,0.3,13.8,7.4,5.3,4.7,13.1,0.097
83,Greg Anthony,POR,31,50,35,15,16.1,90.2,1.0,6.1,9.6,1.3,40.0,0.1,3.0,4.6,4.0,2.4,10.4,0.097
84,Chris Dudley,NYK,34,46,24,22,14.9,88.6,2.5,16.6,27.4,0.3,11.3,0.8,60.3,5.2,3.4,2.4,8.7,0.097
85,Michael Dickerson,HOU,24,50,31,19,31.1,99.0,1.1,3.5,5.6,0.5,11.2,0.2,6.4,11.6,9.2,8.3,24.5,0.096
86,Scott Burrell,NJN,28,32,7,25,22.1,95.2,2.7,12.5,20.3,1.3,28.4,0.3,12.5,8.3,5.1,5.6,17.9,0.096
87,Derek Anderson,CLE,24,38,16,22,25.8,97.2,2.3,10.0,16.7,1.3,26.8,0.1,5.6,9.6,7.0,5.7,19.3,0.095
88,John Starks,GSW,33,50,21,29,33.7,99.8,2.6,7.7,12.1,1.4,25.5,0.1,3.3,11.4,9.4,6.9,27.6,0.095
89,Larry Hughes,PHI,20,50,28,22,19.8,94.4,2.1,10.8,18.2,0.9,19.3,0.3,13.0,7.2,5.3,4.8,13.5,0.094
90,Ron Harper,CHI,35,35,9,26,31.6,99.2,3.7,13.0,20.6,1.7,29.1,1.0,39.8,10.5,7.5,7.7,24.9,0.094
91,Ben Wallace,WAS,24,46,17,29,26.7,97.7,5.4,20.0,33.7,1.1,22.8,2.0,65.2,9.1,7.2,7.2,19.4,0.094
92,Walter McCarty,BOS,25,32,10,22,20.6,94.8,2.5,11.6,19.0,0.8,18.3,0.4,17.1,7.4,5.8,5.5,15.0,0.094
93,Elden Campbell,CHH,30,49,31,18,29.8,98.9,5.5,18.8,30.4,0.8,13.4,1.5,39.0,10.1,8.4,7.5,21.8,0.094
94,Donyell Marshall,GSW,26,48,20,28,26.0,97.8,4.7,17.5,27.5,1.0,21.7,0.8,30.1,9.0,7.6,5.4,21.4,0.093
95,Howard Eisley,UTA,26,50,37,13,20.8,95.0,1.6,8.0,13.0,0.6,19.1,0.0,2.0,7.7,5.6,4.3,14.9,0.092
96,Othella Harrington,HOU,25,41,28,13,22.0,95.8,4.2,17.9,28.7,0.1,4.5,0.6,24.0,9.1,6.2,5.0,16.7,0.091
97,Tom Gugliotta,PHX,29,43,23,20,36.3,100.8,5.8,16.3,26.6,1.4,20.5,0.5,15.1,11.2,12.0,9.7,29.3,0.091
98,Glenn Robinson,MIL,26,47,26,21,33.5,100.1,4.3,13.5,22.8,1.0,16.1,0.9,29.7,10.3,9.7,8.4,24.1,0.091
99,Erick Dampier,GSW,23,50,21,29,28.3,98.5,4.4,15.5,24.5,0.5,11.5,1.2,48.3,9.2,8.0,6.0,24.2,0.091
100,Jason Caffey,GSW,26,35,14,21,25.0,97.1,3.6,14.6,23.5,0.7,17.0,0.3,13.2,8.3,6.3,4.8,19.8,0.091
101,Corie Blount,CLE,30,34,20,14,15.6,91.3,2.7,17.4,27.2,0.6,18.8,0.5,29.1,5.7,4.4,3.1,11.5,0.091
102,Christian Laettner,DET,29,16,13,3,21.0,95.8,2.1,10.5,18.3,0.9,23.4,0.8,38.7,7.8,6.3,4.7,14.9,0.090
103,Joe Dumars,DET,36,38,23,15,29.5,99.0,1.5,5.5,8.6,0.6,11.7,0.1,2.2,8.7,7.1,6.1,18.9,0.090
104,Bison Dele,DET,30,49,29,20,24.0,96.9,3.7,16.9,26.3,0.8,16.8,0.8,39.6,7.2,5.9,5.1,15.6,0.090
105,Shawn Bradley,DAL,27,49,19,30,26.4,97.8,5.3,20.1,31.2,0.7,20.3,3.2,81.5,7.7,6.4,6.8,18.3,0.090
106,Malik Sealy,MIN,29,31,15,16,23.6,96.9,2.2,9.6,16.0,1.0,22.6,0.2,6.0,7.1,6.5,5.9,18.5,0.090
107,Doug Christie,TOR,29,50,23,27,35.4,100.7,3.0,8.8,13.9,2.3,33.6,0.5,12.5,13.4,8.3,11.7,25.6,0.090
108,Vin Baker,SEA,27,34,18,16,34.2,100.2,3.7,11.1,18.2,0.9,16.9,1.0,41.5,12.3,10.0,9.5,28.8,0.090
109,Vitaly Potapenko,BOS,24,50,20,30,27.9,98.5,4.4,16.8,27.3,0.7,13.5,0.7,32.1,10.1,7.9,7.3,24.1,0.089
110,Steve Kerr,SAS,33,44,31,13,16.6,92.4,0.9,4.8,8.4,0.5,15.6,0.1,3.3,6.3,5.8,3.7,12.0,0.089
111,Terrell Brandon,MIN,29,36,20,16,33.9,100.4,3.0,9.4,15.1,1.8,28.3,0.3,8.8,9.1,8.7,8.5,24.8,0.088
112,Anthony Peeler,MIN,29,28,14,14,28.9,99.4,1.9,6.8,11.4,1.3,24.0,0.2,4.9,8.9,8.1,9.0,22.6,0.088
113,Zydrunas Ilgauskas,CLE,24,5,2,3,34.1,100.6,5.4,17.3,31.4,0.8,10.3,1.4,36.8,13.2,10.2,7.0,25.2,0.088
114,Rod Strickland,WAS,32,44,16,28,37.1,101.4,3.5,9.9,16.2,1.7,28.6,0.1,3.9,12.3,10.0,10.2,28.3,0.087
115,Jalen Rose,IND,26,49,33,16,25.3,98.2,2.4,10.2,16.2,1.0,27.6,0.3,13.6,7.4,6.0,5.6,17.1,0.086
116,Clar. Weatherspoon,MIA,28,49,33,16,21.2,96.0,3.5,16.9,27.1,0.6,23.7,0.3,14.9,7.7,5.7,3.7,14.8,0.086
117,Scot Pollard,SAC,24,16,10,6,16.2,92.3,2.8,15.8,26.7,0.5,15.7,1.1,54.5,5.7,4.6,3.4,12.6,0.086
118,Derek Fisher,LAL,24,50,31,19,22.6,96.9,1.4,6.4,10.0,1.2,30.2,0.0,0.9,7.7,5.6,5.7,17.4,0.086
119,Don Reid,DET,25,47,27,20,19.9,95.5,2.2,12.0,18.3,0.6,15.8,0.9,44.3,6.6,4.7,4.1,13.0,0.086
120,Rex Chapman,PHX,31,38,21,17,31.1,100.1,2.4,7.9,13.4,0.9,14.5,0.2,10.0,9.0,11.2,7.4,25.9,0.085
121,Anthony Avent,UTA,29,5,4,1,8.9,80.0,0.8,8.5,16.0,0.4,15.4,0.0,0.0,2.0,3.0,1.8,6.8,0.085
122,Bimbo Coles,GSW,31,48,19,29,26.5,98.8,2.0,7.4,11.7,0.9,21.6,0.2,9.5,8.6,7.6,6.3,21.5,0.085
123,Antonio Daniels,SAS,24,47,36,11,13.1,88.9,0.9,6.2,10.4,0.6,22.6,0.1,7.9,5.2,4.3,2.7,9.5,0.085
124,Alan Henderson,ATL,26,38,22,16,30.0,99.9,3.9,13.3,21.8,0.9,20.4,0.5,14.4,10.6,7.4,8.0,22.5,0.084
125,Terry Cummings,GSW,38,50,21,29,20.2,95.9,3.2,16.1,24.9,0.9,25.4,0.2,11.9,6.6,5.3,4.3,13.9,0.084
126,Harvey Grant,PHI,33,47,27,20,16.9,93.3,1.6,9.8,15.7,0.4,14.0,0.3,17.2,5.0,3.9,4.0,12.0,0.084
127,Isaiah Rider,POR,28,47,32,15,29.4,99.8,2.9,9.8,15.3,0.5,12.8,0.2,5.5,9.7,8.2,7.0,22.2,0.083
128,Kevin Willis,TOR,36,42,18,24,29.0,99.6,5.7,20.3,32.8,0.7,13.3,0.7,19.3,10.6,7.4,10.3,19.3,0.083
129,Luc Longley,PHX,30,39,19,20,23.9,97.9,4.2,17.6,27.7,0.6,14.2,0.5,25.6,6.2,6.6,5.9,18.9,0.082
130,Dana Barros,BOS,32,50,19,31,23.1,97.6,1.8,7.8,12.8,1.0,24.6,0.1,4.1,8.6,6.2,6.5,18.8,0.082
131,Kelvin Cato,POR,24,43,29,14,12.7,89.7,2.3,17.3,27.3,0.5,19.8,1.3,56.6,3.1,3.9,2.5,8.5,0.082
132,Robert Horry,LAL,28,38,24,14,19.6,96.1,2.5,12.4,21.4,0.9,23.5,1.0,42.4,6.9,6.1,5.4,14.7,0.081
133,Sam Mitchell,MIN,35,50,25,25,26.9,99.2,2.5,9.9,16.6,0.7,14.9,0.3,12.9,7.4,7.4,6.7,19.9,0.081
134,Paul Pierce,BOS,21,48,19,29,34.0,101.2,4.0,12.1,19.8,1.7,27.2,1.0,27.5,13.2,10.6,11.0,31.6,0.081
135,Brian Evans,MIN,25,16,3,13,8.9,82.4,0.8,8.8,14.3,0.3,16.7,0.2,18.8,3.4,1.8,1.8,5.9,0.080
136,Dennis Scott,MIN,30,36,18,18,20.6,96.2,1.4,7.1,11.8,0.4,12.0,0.1,4.2,5.7,5.3,4.1,13.5,0.080
137,Steve Nash,DAL,25,40,13,27,31.7,100.6,2.1,6.5,10.5,0.9,20.8,0.1,1.2,10.3,9.3,8.1,25.6,0.080
138,Korleone Young,DET,20,3,0,3,5.3,64.5,0.7,13.3,20.0,0.0,0.0,0.0,0.0,0.7,1.0,0.7,1.3,0.080
139,Aaron McKie,PHI,26,50,28,22,19.2,96.2,2.3,12.0,20.3,1.3,29.6,0.1,3.9,7.3,5.0,5.0,14.0,0.080
140,Jerome Williams,DET,26,50,29,21,23.1,97.9,3.8,18.5,29.0,1.3,28.8,0.1,8.8,8.4,5.6,4.8,15.0,0.079
141,Jason Williams,SAC,23,50,27,23,36.1,101.8,2.8,7.0,11.6,1.9,28.8,0.0,0.6,13.4,12.1,10.5,34.8,0.079
142,Mikki Moore,DET,23,2,0,2,2.6,27.3,0.5,14.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079
143,Shandon Anderson,UTA,25,50,37,13,21.4,97.1,1.7,7.9,13.2,0.8,20.7,0.2,9.4,8.4,6.4,4.7,15.7,0.079
144,Derek Strong,ORL,31,44,28,16,15.9,93.2,2.2,15.4,24.7,0.3,9.9,0.2,18.9,6.5,3.2,5.3,12.5,0.079
145,Gerald Wilkins,ORL,35,3,1,2,9.5,83.6,0.3,4.8,6.7,0.0,0.0,0.0,0.0,3.7,0.7,3.7,6.0,0.079
146,Jim McIlvaine,NJN,26,22,4,18,12.2,89.7,1.0,8.4,14.0,0.4,16.4,1.5,76.2,4.4,3.3,3.5,7.8,0.078
147,Derrick McKey,IND,32,13,9,4,18.8,95.2,1.8,11.0,18.1,0.9,26.7,0.3,19.0,5.0,2.9,5.8,11.8,0.078
148,Matt Harpring,ORL,23,50,33,17,22.3,97.8,2.5,12.3,19.7,0.6,13.2,0.1,5.9,8.5,5.4,7.1,19.6,0.078
149,Anthony Johnson,ATL,24,49,31,18,18.1,95.5,1.2,6.6,10.7,0.7,27.8,0.1,8.6,5.6,4.6,3.9,12.9,0.077
150,Latrell Sprewell,NYK,28,37,18,19,33.4,101.4,3.1,9.6,15.9,1.2,24.1,0.1,1.7,10.6,8.5,5.0,20.6,0.077
151,Cedric Ceballos,DAL,29,13,4,9,27.1,99.9,4.8,17.1,29.1,0.5,15.2,0.4,10.2,9.0,8.2,7.3,22.6,0.077
152,Kendall Gill,NJN,31,50,16,34,32.2,101.2,3.7,11.7,19.1,2.7,40.4,0.5,14.6,10.6,9.4,8.2,28.3,0.076
153,Keith Askins,MIA,31,33,20,13,12.6,90.2,1.0,8.2,12.4,0.5,27.4,0.1,5.8,3.7,2.7,3.1,6.7,0.076
154,Cuttino Mobley,HOU,23,49,31,18,29.7,100.6,1.8,5.9,9.6,0.9,18.6,0.5,13.9,10.2,8.5,7.4,23.6,0.076
155,Derrick Coleman,CHH,32,37,15,22,31.9,101.1,6.8,21.5,35.4,0.6,11.7,1.1,36.8,12.9,8.8,10.2,24.6,0.076
156,Detlef Schrempf,SEA,36,50,25,25,35.3,101.8,5.9,16.9,28.0,0.8,14.3,0.5,19.1,11.0,10.6,8.9,30.4,0.076
157,Hersey Hawkins,SEA,32,50,25,25,32.9,101.4,3.0,9.4,15.5,1.6,29.2,0.4,12.9,10.1,9.6,7.9,28.5,0.076
158,Calbert Cheaney,WAS,27,50,18,32,25.3,99.5,2.2,9.0,15.0,0.8,16.8,0.3,15.2,8.6,6.3,6.0,19.5,0.075
159,Haywoode Workman,MIL,33,29,16,13,28.1,100.4,3.0,11.2,18.7,1.1,20.5,0.0,1.5,9.7,8.4,6.9,19.5,0.075
160,Danny Ferry,CLE,32,50,22,28,21.1,97.6,1.7,8.9,15.2,0.5,12.7,0.2,12.8,7.3,5.9,4.5,15.3,0.075
161,Damon Jones,BOS,22,24,7,17,14.3,93.3,1.6,10.9,16.5,0.5,22.0,0.0,0.0,4.8,3.5,3.3,11.1,0.074
162,Chris Crawford,ATL,24,42,27,15,18.6,96.1,1.3,6.8,10.8,0.2,9.8,0.3,14.4,6.0,4.6,4.0,12.6,0.074
163,Michael Finley,DAL,26,50,19,31,41.1,103.0,3.9,9.5,15.3,1.3,21.9,0.3,5.8,13.4,11.2,11.0,33.6,0.073
164,J.R. Reid,LAL,31,41,17,24,25.2,99.5,4.1,15.7,26.1,0.9,22.8,0.2,14.3,9.5,7.2,7.9,18.7,0.073
165,Michael Curry,MIL,30,50,28,22,22.9,98.9,1.8,7.8,13.5,0.8,19.0,0.1,7.5,7.5,7.8,4.8,15.1,0.073
166,Mitch Richmond,WAS,33,50,18,32,38.2,102.6,2.8,7.8,12.8,1.3,21.1,0.2,6.9,13.0,10.4,10.5,29.0,0.073
167,Johnny Newman,CLE,35,50,22,28,19.0,96.5,1.2,7.0,12.2,0.6,16.2,0.2,16.4,6.3,5.2,4.0,12.7,0.073
168,Jamie Watson,MIA,27,3,2,1,5.9,75.7,0.3,4.2,7.1,0.0,0.0,0.0,0.0,2.0,2.0,0.7,3.3,0.073
169,Glen Rice,LAL,32,27,16,11,36.5,102.4,3.3,9.3,15.3,0.6,10.1,0.2,6.9,13.0,10.3,10.7,27.5,0.073
170,Dickey Simpkins,CHI,27,50,13,37,29.0,100.9,4.6,17.5,26.8,0.7,14.2,0.3,14.4,11.7,6.2,8.1,24.6,0.072
171,Kobe Bryant,LAL,20,50,31,19,37.9,102.6,4.2,11.1,18.2,1.4,23.5,1.0,21.2,13.4,11.7,10.0,30.0,0.072
172,Kerry Kittles,NJN,25,46,14,32,34.2,102.2,3.0,9.1,15.0,1.7,23.7,0.6,13.9,11.3,9.3,9.6,32.3,0.071
173,Mark Macon,DET,30,7,2,5,10.0,88.8,0.3,2.9,5.0,0.7,33.3,0.1,12.5,3.3,2.1,2.1,4.3,0.071
174,Steve Henson,DET,31,4,0,4,5.7,73.9,0.0,0.0,0.0,0.3,100,0.0,0.0,3.0,0.5,2.8,2.5,0.070
175,Adonal Foyle,GSW,24,44,16,28,13.9,93.4,2.6,18.1,28.0,0.3,14.2,1.0,59.7,5.0,3.4,3.5,11.0,0.070
