,PLAYER,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,OPP PTS OFF TOV,OPP PTS 2ND CHANCE,OPP PTS FB,OPP PTS PAINT,DEF WS
21,Manu Ginobili,SAS,33,80,61,19,30.3,100.7,3.2,10.3,15.6,1.5,30.1,0.4,10.8,9.5,8.2,9.1,25.6,0.135
22,Kyle Weaver,UTA,25,5,1,4,13.9,84.4,1.6,11.6,16.0,0.4,14.3,0.4,14.3,4.6,1.4,3.8,10.4,0.130
23,Carlos Delfino,MIL,28,49,21,28,32.5,101.8,3.6,12.2,18.4,1.6,28.6,0.2,5.7,10.2,7.7,8.0,25.6,0.130
24,LaMarcus Aldridge,POR,25,81,48,33,39.6,104.2,5.3,15.2,23.7,1.0,15.2,1.2,32.3,11.7,10.7,9.0,32.6,0.128
25,Andrew Bynum,LAL,23,54,36,18,27.8,99.6,6.3,22.5,33.7,0.4,9.3,2.0,59.2,8.5,7.1,8.4,21.2,0.128
26,Brandon Bass,ORL,26,76,49,27,26.1,98.9,3.8,14.9,22.2,0.4,9.6,0.7,25.0,9.0,6.3,5.6,20.3,0.127
27,Tim Duncan,SAS,35,76,60,16,28.4,100.3,6.7,23.3,33.9,0.7,14.7,1.9,58.2,8.6,7.2,8.0,23.4,0.127
28,Kendrick Perkins,OKC,26,29,21,8,25.6,98.6,5.9,22.7,33.7,0.3,6.6,0.9,24.5,8.2,7.9,6.3,23.2,0.127
29,Chris Paul,NOH,26,80,45,35,36.0,103.4,3.6,11.2,16.3,2.4,37.3,0.1,2.0,9.9,7.6,8.4,28.5,0.127
30,Tony Parker,SAS,29,78,60,18,32.4,102.5,2.7,8.2,12.1,1.2,22.8,0.0,1.2,10.0,8.4,9.5,28.0,0.123
31,Luc Mbah a Moute,MIL,24,79,34,45,26.5,99.7,3.2,12.9,19.1,0.9,21.1,0.4,13.1,8.0,5.7,6.7,19.6,0.122
32,Elton Brand,PHI,32,81,41,40,34.7,103.3,5.4,16.4,24.2,1.1,20.5,1.3,41.2,10.2,8.4,9.8,28.8,0.122
33,Carlos Boozer,CHI,29,59,47,12,31.9,102.4,7.4,24.2,34.8,0.8,17.3,0.3,10.1,10.4,7.3,8.8,24.7,0.121
34,Josh Smith,ATL,25,77,43,34,34.3,103.4,6.8,20.8,30.8,1.3,29.0,1.6,49.4,10.1,8.5,10.3,28.1,0.120
35,Udonis Haslem,MIA,31,13,8,5,26.5,100.4,5.9,21.9,33.3,0.5,13.5,0.2,11.1,7.4,7.6,7.0,20.3,0.120
36,David West,NOH,30,70,40,30,35.0,103.6,5.3,17.0,24.4,1.0,17.2,0.9,28.1,9.8,7.4,8.1,27.6,0.120
37,Mike Conley,MEM,23,81,46,35,35.5,103.8,2.7,7.9,12.2,1.8,26.2,0.2,5.7,11.0,9.3,11.4,30.2,0.120
38,Emeka Okafor,NOH,28,72,43,29,31.8,102.5,6.3,22.0,31.9,0.6,10.4,1.8,58.5,9.3,6.8,7.7,24.8,0.120
39,Taj Gibson,CHI,26,80,60,20,21.8,97.0,3.7,16.7,24.9,0.5,15.4,1.3,42.9,6.5,5.2,6.2,15.8,0.118
40,Jrue Holiday,PHI,21,82,41,41,35.4,103.9,3.2,9.5,13.9,1.5,26.3,0.4,11.2,10.9,8.9,9.3,30.0,0.118
41,Gerald Wallace,POR,28,71,36,35,37.9,104.7,6.5,18.1,27.5,1.5,25.3,0.9,23.2,11.6,9.7,9.8,30.0,0.118
42,Lamar Odom,LAL,31,82,57,25,32.2,102.8,6.5,19.8,30.7,0.6,12.2,0.7,22.5,9.4,9.2,8.2,26.3,0.118
43,Tyson Chandler,DAL,28,74,54,20,27.8,101.3,6.6,23.3,33.6,0.5,12.5,1.1,45.7,8.5,6.9,7.9,24.3,0.116
44,Metta World Peace,LAL,31,82,57,25,29.4,102.0,2.0,6.9,10.7,1.5,31.5,0.4,14.1,8.8,8.1,8.7,24.8,0.116
45,Jameer Nelson,ORL,29,76,49,27,30.5,102.5,2.5,8.2,12.0,1.0,24.6,0.0,1.3,10.1,7.6,6.8,22.4,0.115
46,Kurt Thomas,CHI,38,52,39,13,22.7,98.3,4.3,19.9,28.9,0.6,20.6,0.8,38.2,7.1,5.0,5.6,16.3,0.115
47,Zach Randolph,MEM,29,75,43,32,36.3,104.4,7.8,23.3,35.9,0.8,12.4,0.3,7.9,11.6,9.2,11.7,31.3,0.114
48,Mike Dunleavy,IND,30,61,28,33,27.6,101.6,4.1,14.2,20.8,0.7,16.5,0.5,15.3,9.4,7.0,7.5,21.0,0.114
49,Derek Fisher,LAL,36,82,57,25,28.0,101.8,1.7,6.0,9.2,1.2,26.1,0.1,3.3,8.4,7.3,7.9,23.4,0.113
50,Keyon Dooling,MIL,31,80,35,45,22.0,98.4,1.3,6.2,9.6,0.7,20.6,0.1,2.4,6.9,5.9,5.0,17.1,0.111
51,Thaddeus Young,PHI,23,82,41,41,26.0,101.1,3.4,13.3,20.5,1.1,26.7,0.3,14.6,7.2,6.9,6.2,21.9,0.111
52,Richard Jefferson,SAS,31,81,60,21,30.4,103.0,3.2,10.5,15.4,0.5,10.5,0.4,14.9,9.4,8.0,8.8,25.9,0.111
53,Danny Granger,IND,28,79,36,43,35.0,104.6,4.3,11.9,17.9,1.1,21.2,0.8,18.5,12.7,9.6,9.7,28.8,0.110
54,Kobe Bryant,LAL,32,82,57,25,33.9,104.2,4.1,12.1,18.5,1.2,22.7,0.1,4.1,10.0,9.3,9.5,28.6,0.110
55,Trevor Ariza,NOH,25,75,43,32,34.7,104.7,4.6,15.1,21.7,1.6,26.3,0.4,14.6,10.1,7.7,8.3,28.7,0.108
56,Wilson Chandler,DEN,24,72,41,31,33.3,104.5,4.6,13.4,20.6,0.7,12.9,1.3,31.5,10.7,9.6,7.6,30.9,0.107
57,Ersan Ilyasova,MIL,24,60,25,35,25.1,101.0,4.3,19.0,28.1,0.9,20.7,0.4,17.4,6.6,6.3,6.2,20.6,0.107
58,Jason Terry,DAL,33,82,57,25,31.3,103.7,1.6,5.1,7.8,1.1,26.2,0.2,5.5,9.5,8.4,8.6,27.4,0.106
59,Ryan Anderson,ORL,23,64,43,21,22.3,99.5,3.5,16.1,23.5,0.5,14.6,0.6,28.8,7.2,4.6,4.7,16.6,0.106
60,Marc Gasol,MEM,26,81,46,35,31.9,103.9,5.1,17.2,26.5,0.9,15.8,1.7,45.6,10.2,8.1,10.1,26.9,0.106
61,Wesley Matthews,POR,24,82,48,34,33.6,104.7,2.6,8.5,13.1,1.2,22.4,0.1,3.8,10.4,9.1,8.2,28.0,0.105
62,Jason Kidd,DAL,38,80,56,24,33.2,104.6,4.0,12.2,17.6,1.7,35.6,0.4,12.7,10.8,8.3,9.8,29.3,0.104
63,Shaquille O'Neal,BOS,39,37,28,9,20.3,98.5,3.5,18.2,26.6,0.4,13.6,1.1,53.8,6.7,5.2,5.1,13.9,0.103
64,Al Horford,ATL,25,77,41,36,35.1,105.2,7.0,21.0,30.9,0.8,18.0,1.0,34.9,10.2,8.9,10.0,29.4,0.103
65,Rashard Lewis,WAS,31,57,24,33,32.0,104.3,3.8,12.2,18.2,0.9,20.6,0.5,15.5,10.2,8.5,8.9,26.1,0.102
66,Hedo Turkoglu,ORL,32,81,48,33,31.4,104.3,3.8,12.5,18.7,0.9,20.5,0.4,13.6,10.3,7.8,7.3,25.7,0.102
67,George Hill,SAS,25,76,56,20,28.3,103.1,2.3,8.3,12.5,0.9,21.1,0.3,11.1,9.1,7.9,7.6,23.9,0.102
68,T.J. Ford,IND,28,41,17,24,18.9,97.3,1.6,8.3,12.3,0.9,27.6,0.2,8.8,5.9,4.3,3.4,11.8,0.101
69,Joe Johnson,ATL,30,72,38,34,35.5,105.5,3.2,9.7,14.6,0.7,15.2,0.1,3.1,10.4,9.2,10.0,29.5,0.101
70,JJ Redick,ORL,27,59,37,22,25.6,102.4,1.8,7.0,10.4,0.5,15.5,0.1,2.2,9.3,5.5,6.2,20.0,0.100
71,Mario Chalmers,MIA,25,70,52,18,22.6,100.5,1.9,8.3,12.6,1.1,32.3,0.1,3.7,7.3,6.2,5.6,18.2,0.100
72,Darrell Arthur,MEM,23,80,45,35,20.1,99.1,2.8,14.5,23.0,0.7,14.9,0.8,38.7,5.9,5.2,5.7,15.7,0.100
73,Jason Richardson,ORL,30,80,47,33,33.9,105.5,3.3,9.8,14.9,1.2,23.8,0.2,5.2,11.4,9.3,8.5,27.2,0.099
74,Chris Kaman,LAC,29,32,11,21,26.2,102.6,5.4,20.0,30.8,0.5,12.9,1.5,50.5,9.4,7.3,7.4,23.8,0.099
75,Jodie Meeks,PHI,23,74,40,34,27.9,103.4,2.0,7.6,11.5,0.9,19.3,0.1,2.3,8.3,7.1,8.1,24.7,0.098
76,Jermaine O'Neal,BOS,32,24,13,11,18.0,96.9,2.6,14.1,22.2,0.1,3.2,1.3,65.2,6.3,4.8,4.5,13.1,0.098
77,Marquis Daniels,BOS,30,49,37,12,19.1,98.4,1.8,10.2,15.9,0.8,23.6,0.4,26.5,6.4,5.2,4.5,14.6,0.098
78,Andre Miller,POR,35,81,47,34,32.7,104.9,2.5,8.7,13.6,1.4,25.5,0.1,5.0,9.7,8.8,7.8,25.9,0.097
79,Kevin Durant,OKC,22,78,52,26,38.9,106.8,6.1,15.4,23.8,1.1,17.9,1.0,19.2,12.2,12.1,10.1,36.9,0.097
80,Kyle Lowry,HOU,25,75,40,35,34.2,105.6,2.9,8.8,13.4,1.4,25.6,0.3,9.4,9.9,9.9,9.5,31.4,0.097
81,Lou Williams,PHI,24,75,39,36,23.3,101.5,1.6,6.6,10.4,0.6,18.2,0.2,11.6,6.7,6.0,6.3,19.2,0.096
82,Nene,DEN,28,75,46,29,30.5,104.5,5.7,18.3,26.4,1.1,25.0,1.0,36.0,9.6,8.0,7.5,25.8,0.096
83,Kyle Korver,CHI,30,82,62,20,20.1,99.3,1.7,8.4,12.9,0.4,14.1,0.2,9.7,6.3,5.1,5.2,14.7,0.095
84,Drew Gooden,MIL,29,35,14,21,24.6,102.1,4.7,20.7,30.3,0.6,16.2,0.5,21.7,7.9,6.5,6.6,17.4,0.095
85,Tony Allen,MEM,29,72,40,32,20.8,100.4,1.7,8.8,13.9,1.8,36.3,0.6,24.3,6.6,5.5,6.5,17.3,0.094
86,Tyreke Evans,SAC,21,57,18,39,37.0,106.4,4.0,11.3,17.2,1.5,26.9,0.5,14.0,13.7,9.4,12.8,34.8,0.094
87,Omer Asik,CHI,24,82,62,20,12.1,90.2,2.4,19.6,28.8,0.2,11.8,0.7,40.3,3.5,2.5,2.7,7.8,0.093
88,C.J. Watson,CHI,27,82,62,20,13.3,92.6,1.0,7.3,10.7,0.7,28.6,0.1,7.1,3.8,2.9,3.2,8.8,0.091
89,Nick Collison,OKC,30,71,48,23,21.5,100.8,2.8,13.0,20.1,0.6,17.6,0.4,19.5,7.0,5.7,4.7,17.2,0.091
90,Evan Turner,PHI,22,78,40,38,23.0,102.2,3.4,14.9,23.1,0.6,16.9,0.2,9.8,7.4,5.8,6.1,19.2,0.090
91,Jeff Green,BOS,24,75,45,30,32.4,106.0,3.8,12.1,18.7,0.7,13.8,0.5,15.2,10.2,9.5,7.6,30.1,0.090
92,James Posey,IND,34,49,19,30,17.1,97.7,2.8,16.7,25.4,0.5,17.6,0.1,6.9,5.5,3.5,3.0,10.4,0.090
93,Roy Hibbert,IND,24,81,37,44,27.7,104.4,5.3,18.5,27.8,0.4,10.0,1.8,48.6,10.6,7.6,8.6,23.4,0.090
94,Marvin Williams,ATL,25,65,34,31,28.7,104.7,3.8,14.0,20.7,0.5,15.0,0.4,14.4,8.6,7.4,8.3,24.4,0.089
95,Shannon Brown,LAL,25,82,57,25,19.1,100.0,1.5,7.3,11.7,0.8,29.4,0.2,9.2,5.7,6.0,4.9,15.0,0.088
96,Rodrigue Beaubois,DAL,23,28,19,9,17.7,99.6,1.6,9.3,12.8,0.7,22.7,0.3,17.8,7.3,4.4,6.9,15.8,0.088
97,Willie Green,NOH,29,77,44,33,21.7,101.9,1.8,8.7,12.9,0.5,15.1,0.2,9.1,7.2,4.4,5.1,16.9,0.088
98,Brandon Roy,POR,26,47,25,22,27.9,104.5,2.0,8.1,13.1,0.8,16.7,0.3,10.4,7.9,7.5,5.9,22.3,0.087
99,Vince Carter,PHX,34,73,38,35,28.1,104.6,3.0,10.8,16.4,0.9,25.1,0.3,10.8,8.9,7.5,7.0,21.5,0.087
100,Kenyon Martin,DEN,33,48,31,17,25.7,103.7,4.8,18.3,26.1,0.9,22.2,0.7,29.7,7.6,6.5,4.9,20.5,0.087
101,Gilbert Arenas,ORL,29,70,35,35,25.7,104.1,2.4,9.4,15.0,1.1,25.5,0.3,11.0,9.5,6.5,7.2,20.3,0.087
102,Russell Westbrook,OKC,22,82,55,27,34.7,106.8,3.1,9.1,13.8,1.9,32.6,0.4,8.1,10.9,10.5,9.2,33.0,0.086
103,Tyrus Thomas,CHA,24,41,18,23,21.0,101.7,3.9,19.0,29.2,0.7,23.3,1.6,48.2,8.1,5.8,5.5,16.2,0.086
104,James Harden,OKC,21,82,55,27,26.7,104.3,2.6,9.6,15.1,1.1,26.2,0.3,10.0,8.5,8.4,5.9,23.6,0.086
105,Chris Douglas-Roberts,MIL,24,44,19,25,20.1,101.1,1.8,9.7,15.0,0.7,20.7,0.3,12.6,6.3,5.3,5.3,16.5,0.086
106,James Jones,MIA,30,81,57,24,19.1,100.4,1.7,8.8,13.7,0.4,13.6,0.2,12.0,5.9,5.3,5.0,14.6,0.085
107,CJ Miles,UTA,24,78,36,42,25.2,103.9,2.6,10.9,17.5,0.9,21.7,0.5,17.0,8.6,6.5,6.8,18.8,0.085
108,Raymond Felton,DEN,27,75,44,31,36.5,107.3,2.9,8.1,12.6,1.7,27.5,0.1,3.2,12.1,10.5,9.1,34.6,0.085
109,Mickael Pietrus,PHX,29,57,33,24,19.4,100.3,1.9,10.0,15.8,0.5,18.6,0.4,20.0,6.8,4.9,5.3,16.3,0.085
110,Shawn Marion,DAL,33,80,56,24,28.2,105.0,4.8,17.3,26.1,0.9,22.2,0.6,23.6,9.4,7.9,8.3,24.8,0.085
111,Rudy Fernandez,POR,26,78,46,32,23.3,103.2,1.7,8.3,13.4,1.1,27.9,0.2,8.2,7.6,6.5,5.3,20.1,0.084
112,Danilo Gallinari,DEN,22,62,34,28,33.9,106.9,4.0,11.9,18.2,0.8,14.6,0.4,10.5,12.0,9.5,8.5,32.5,0.083
113,Josh McRoberts,IND,24,72,34,38,22.2,102.8,3.8,16.0,25.0,0.7,20.8,0.8,25.0,8.8,6.8,6.6,19.0,0.083
114,Anthony Morrow,NJN,25,58,17,41,32.0,106.3,2.3,7.6,11.6,0.3,9.4,0.1,4.2,10.2,8.4,9.2,28.4,0.083
115,Earl Boykins,MIL,35,57,23,34,15.1,97.2,0.7,4.8,7.5,0.7,29.2,0.1,3.2,4.6,3.9,3.4,11.2,0.083
116,Matt Bonner,SAS,31,66,48,18,21.7,102.4,2.7,12.7,19.2,0.4,12.8,0.3,15.9,6.3,6.3,6.0,18.2,0.082
117,Nicolas Batum,POR,22,80,47,33,31.5,106.4,3.2,11.4,18.1,0.9,16.5,0.6,20.1,9.7,8.3,7.9,26.6,0.082
118,Chris Duhon,ORL,28,51,36,15,15.2,97.3,0.8,5.7,8.1,0.3,14.7,0.0,3.1,6.1,3.4,3.6,11.4,0.082
119,Serge Ibaka,OKC,21,82,55,27,27.0,104.9,5.0,18.3,27.8,0.4,9.5,2.4,60.2,8.9,8.2,6.7,24.4,0.081
120,Mike Bibby,MIA,33,80,49,31,28.6,105.3,2.2,8.2,12.2,0.6,18.6,0.1,4.4,8.9,7.4,8.4,23.1,0.081
121,Corey Maggette,MIL,31,67,25,42,20.9,102.5,2.9,14.8,21.9,0.3,11.6,0.1,3.4,6.7,5.4,5.3,16.6,0.081
122,Damion James,NJN,23,25,7,18,16.1,99.3,2.7,18.4,26.3,0.6,25.0,0.5,29.3,5.6,3.7,6.0,12.7,0.081
123,Larry Owens,WAS,28,12,7,5,11.9,93.1,1.2,10.1,14.9,0.8,28.1,0.4,26.3,4.8,1.8,4.0,10.5,0.081
124,Carlos Arroyo,BOS,31,64,43,21,18.5,100.7,1.3,6.9,10.2,0.3,14.3,0.0,0.8,5.8,4.6,5.0,15.8,0.081
125,Steve Blake,LAL,31,79,55,24,20.0,101.7,1.7,8.3,13.0,0.5,19.6,0.0,1.8,6.2,6.2,5.8,16.3,0.081
126,O.J. Mayo,MEM,23,71,37,34,26.3,105.1,1.9,7.6,12.2,1.0,20.8,0.4,12.7,8.3,7.3,8.0,22.0,0.080
127,J.J. Barea,DAL,27,81,56,25,20.6,102.1,1.6,7.8,12.2,0.4,13.2,0.0,0.7,6.2,6.0,5.5,17.7,0.080
128,Joel Anthony,MIA,28,75,55,20,19.5,101.4,2.2,10.4,16.3,0.1,5.2,1.2,49.7,6.5,5.9,4.9,14.7,0.080
129,Blake Griffin,LAC,22,82,32,50,37.9,108.0,8.8,23.8,36.8,0.8,13.9,0.5,13.6,15.1,10.5,11.0,33.1,0.079
130,Jamal Crawford,ATL,31,76,40,36,30.2,106.5,1.4,5.0,7.7,0.8,19.3,0.2,7.7,10.0,8.6,9.5,26.8,0.079
131,Boris Diaw,CHA,29,82,34,48,33.9,107.3,3.8,11.8,18.0,0.9,19.9,0.6,16.5,11.5,9.2,10.2,29.2,0.078
132,Paul Millsap,UTA,26,76,36,40,34.3,107.4,5.5,16.6,26.2,1.4,24.5,0.9,21.2,11.1,9.1,9.1,28.8,0.078
133,Nate Robinson,OKC,27,59,44,15,17.2,99.7,1.3,7.7,12.1,0.5,17.2,0.1,4.5,5.6,4.3,4.1,12.3,0.078
134,Shaun Livingston,CHA,25,73,31,42,17.3,100.1,1.6,9.9,14.9,0.6,27.3,0.4,19.2,5.9,4.1,4.5,12.1,0.078
135,Chuck Hayes,HOU,28,74,41,33,28.1,105.8,5.1,18.6,28.5,1.1,25.1,0.7,26.1,8.2,7.9,8.3,26.7,0.077
136,Marcus Thornton,SAC,24,73,37,36,24.3,104.4,2.7,11.5,17.0,0.9,23.4,0.1,5.0,9.2,5.9,8.8,21.9,0.077
137,Arron Afflalo,DEN,25,69,40,29,33.7,107.3,3.0,8.9,13.2,0.5,10.2,0.4,15.8,10.2,9.3,9.0,29.1,0.077
138,Marcus Camby,POR,37,59,32,27,26.1,105.1,7.2,31.3,48.5,0.7,16.1,1.6,57.5,8.1,6.3,6.6,20.8,0.077
139,Eric Gordon,LAC,22,56,25,31,37.7,108.2,2.1,5.7,8.9,1.3,23.7,0.3,7.6,15.3,10.3,9.9,32.4,0.076
140,Beno Udrih,SAC,28,79,24,55,34.6,107.6,2.8,8.6,12.8,1.2,22.4,0.1,3.7,13.3,9.1,12.8,32.1,0.076
141,Luis Scola,HOU,31,74,38,36,32.6,107.3,6.2,19.4,29.9,0.6,13.0,0.6,19.5,9.5,9.3,10.4,30.4,0.076
142,Toney Douglas,NYK,25,81,41,40,24.3,104.8,2.2,9.2,14.5,1.1,27.5,0.0,1.7,8.0,7.0,6.5,22.2,0.075
143,Darren Collison,IND,23,79,36,43,29.9,106.7,2.3,7.6,11.6,1.1,26.2,0.2,4.8,11.8,8.5,9.5,26.4,0.075
144,Antonio McDyess,SAS,36,73,54,19,19.0,102.0,3.7,20.0,30.0,0.5,18.9,0.5,32.2,6.6,5.0,5.5,16.1,0.075
145,Chris Andersen,DEN,32,45,29,16,16.3,100.2,3.2,19.2,29.9,0.5,19.5,1.3,66.7,5.2,4.0,4.4,13.2,0.075
146,Peja Stojakovic,DAL,34,33,25,8,18.7,102.1,1.8,10.1,15.2,0.4,14.4,0.1,4.3,6.0,5.2,5.3,17.0,0.075
147,Quentin Richardson,ORL,31,57,37,20,16.8,100.3,2.4,15.2,22.2,0.4,18.9,0.1,5.8,6.1,4.0,3.6,11.4,0.075
148,Matt Barnes,LAL,31,53,36,17,19.2,102.4,2.9,14.4,23.1,0.7,26.4,0.4,21.0,6.6,6.2,5.9,14.8,0.075
149,Jason Smith,NOH,25,77,44,33,14.3,98.5,2.0,14.1,21.6,0.3,16.6,0.4,35.2,4.5,2.9,3.8,11.2,0.075
150,Stephen Jackson,CHA,33,67,30,37,35.9,108.1,3.7,10.9,16.8,1.2,24.7,0.4,10.6,13.6,10.0,11.5,31.6,0.075
151,Jeff Foster,IND,34,56,25,31,16.8,100.4,3.4,19.8,29.8,0.4,18.9,0.6,36.5,4.8,4.4,3.4,11.8,0.075
152,Quinton Ross,NJN,30,36,7,29,9.8,91.3,0.6,5.5,8.4,0.1,8.8,0.2,15.8,3.0,2.0,2.1,6.7,0.074
153,Chase Budinger,HOU,23,78,41,37,22.3,104.1,2.9,13.1,20.0,0.5,16.9,0.2,12.4,6.9,6.4,6.2,21.0,0.074
154,Marco Belinelli,NOH,25,80,44,36,24.5,105.0,1.7,7.7,11.3,0.5,11.8,0.1,3.5,7.4,5.2,6.2,19.4,0.074
155,Gerald Henderson,CHA,23,68,29,39,24.4,105.0,2.3,9.9,15.6,0.7,23.3,0.5,18.2,7.3,6.8,7.0,20.6,0.074
156,Nenad Krstic,BOS,27,71,44,27,22.1,104.4,3.0,14.3,20.9,0.4,9.6,0.4,16.6,6.4,6.0,5.8,21.1,0.073
157,Jason Collins,ATL,32,49,27,22,12.1,95.0,1.5,12.5,17.9,0.2,12.0,0.2,20.9,3.0,2.7,2.9,8.1,0.073
158,Erick Dampier,MIA,35,51,36,15,16.0,100.0,2.4,14.8,21.9,0.3,12.8,0.9,51.6,5.1,4.2,4.7,13.5,0.073
159,Marcin Gortat,PHX,27,80,43,37,25.4,105.2,6.0,23.9,36.7,0.5,13.6,1.1,46.0,8.2,7.0,6.3,20.9,0.073
160,Sam Young,MEM,26,78,44,34,20.2,103.2,1.9,9.7,15.1,0.9,23.4,0.3,12.3,6.7,5.4,6.2,16.6,0.073
161,Channing Frye,PHX,28,77,39,38,33.0,107.7,5.8,17.7,27.9,0.6,14.1,1.0,37.1,10.6,9.4,8.5,28.3,0.072
162,Andray Blatche,WAS,24,64,21,43,33.9,107.9,5.4,16.9,26.4,1.5,26.6,0.8,19.2,12.5,9.2,11.6,31.8,0.072
163,Keith Bogans,CHI,31,82,62,20,17.8,101.6,1.6,9.3,13.6,0.5,18.0,0.1,6.3,5.7,4.5,5.1,13.9,0.072
164,Thabo Sefolosha,OKC,27,79,53,26,25.9,106.0,3.6,14.3,21.2,1.2,26.6,0.5,14.7,8.0,7.2,6.7,25.0,0.072
165,Antonio Daniels,PHI,36,4,1,3,8.8,88.2,1.3,13.9,22.7,0.0,0.0,0.0,0.0,2.5,2.3,2.3,5.5,0.071
166,Eric Maynor,OKC,24,82,55,27,14.6,99.0,1.2,8.0,12.5,0.4,18.8,0.1,4.6,4.8,4.0,3.1,12.4,0.071
167,Steve Nash,PHX,37,75,39,36,33.3,107.9,2.9,8.8,13.9,0.6,15.3,0.1,1.9,11.0,9.7,8.9,28.9,0.071
168,Eddie House,MIA,33,56,39,17,17.5,101.5,1.5,8.3,13.1,0.6,24.2,0.1,3.3,5.1,5.3,4.8,13.6,0.071
169,Von Wafer,BOS,25,58,45,13,9.5,91.6,0.7,7.4,11.9,0.3,17.5,0.1,7.2,3.2,2.7,2.3,7.2,0.070
170,Delonte West,BOS,27,24,13,11,18.9,102.4,1.3,7.4,11.5,0.8,30.8,0.4,25.0,6.3,5.1,3.3,14.5,0.070
171,Spencer Hawes,PHI,23,81,41,40,21.2,104.0,4.1,20.3,29.8,0.4,11.4,0.9,41.0,6.4,5.3,5.7,18.0,0.070
172,Shane Battier,MEM,32,82,42,40,29.0,107.1,3.5,12.3,19.0,0.8,17.7,1.0,32.0,8.5,8.2,9.1,26.0,0.070
173,Carmelo Anthony,NYK,27,77,43,34,35.7,108.4,5.8,16.0,24.9,0.9,18.1,0.6,17.6,11.9,11.1,9.6,32.4,0.070
174,Paul George,IND,21,61,29,32,20.7,104.1,3.1,14.5,22.2,1.0,30.4,0.4,20.3,7.4,5.5,5.7,18.0,0.069
175,JR Smith,DEN,25,79,49,30,24.9,105.9,3.5,14.2,21.7,1.2,26.9,0.2,8.9,8.1,6.8,6.1,20.9,0.069
