,PLAYER,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,OPP PTS OFF TOV,OPP PTS 2ND CHANCE,OPP PTS FB,OPP PTS PAINT,DEF WS
16,Luol Deng,CHI,28,75,42,33,38.7,101.9,4.2,11.0,17.1,1.1,18.3,0.4,10.8,12.5,10.2,10.7,31.8,0.137
17,Dwyane Wade,MIA,31,69,55,14,34.6,100.9,3.7,11.2,17.3,1.9,26.7,0.8,21.9,10.4,10.7,8.3,28.9,0.134
18,LeBron James,MIA,28,76,61,15,37.9,101.9,6.8,18.0,28.3,1.7,23.5,0.9,20.7,11.4,11.2,9.2,31.4,0.132
19,Thabo Sefolosha,OKC,29,81,59,22,27.5,98.0,3.2,10.8,16.5,1.3,26.8,0.5,10.9,9.1,7.4,7.2,22.5,0.131
20,Tiago Splitter,SAS,28,81,58,23,24.7,96.2,4.6,17.8,26.7,0.8,17.5,0.8,27.5,8.1,6.0,6.9,19.6,0.131
21,Rajon Rondo,BOS,27,38,18,20,37.4,102.0,4.4,12.2,18.8,1.8,26.6,0.2,7.5,12.8,10.7,11.0,34.3,0.131
22,Russell Westbrook,OKC,24,82,60,22,34.9,101.2,3.9,10.4,15.9,1.8,29.2,0.3,4.7,12.0,9.7,8.9,29.8,0.130
23,Lance Stephenson,IND,22,78,46,32,29.2,98.9,3.3,11.2,16.9,1.0,22.0,0.2,5.2,8.7,7.8,6.0,21.1,0.129
24,Nene,WAS,30,61,26,35,27.2,98.3,5.0,18.3,26.1,0.9,21.6,0.6,24.8,9.4,6.0,5.8,20.0,0.128
25,Serge Ibaka,OKC,23,80,58,22,31.1,100.2,4.9,14.7,22.3,0.4,6.8,3.0,52.4,11.0,8.7,8.2,26.0,0.126
26,Paul Pierce,BOS,35,77,41,36,33.4,101.3,5.7,16.9,26.2,1.1,18.8,0.4,12.6,11.1,10.0,8.5,29.7,0.125
27,John Wall,WAS,22,49,24,25,32.7,101.2,3.3,10.0,14.8,1.3,26.3,0.8,23.1,11.4,8.2,7.8,26.3,0.124
28,Danny Green,SAS,26,80,57,23,27.5,98.7,2.6,9.2,13.5,1.2,24.1,0.7,18.9,9.0,7.0,7.6,22.3,0.124
29,Bradley Beal,WAS,20,56,21,35,31.2,100.6,3.0,9.6,14.2,0.9,19.6,0.5,16.5,10.9,7.9,7.9,24.2,0.123
30,Kevin Love,MIN,24,18,9,9,34.3,101.9,10.4,30.6,43.0,0.7,13.0,0.5,17.0,12.2,7.7,11.4,32.7,0.122
31,Kirk Hinrich,CHI,32,60,38,22,29.4,100.1,2.4,8.0,12.0,1.1,24.8,0.4,14.0,9.3,7.2,7.6,24.0,0.121
32,Al Horford,ATL,27,74,42,32,37.2,102.6,7.6,20.6,31.0,1.1,16.8,1.1,28.3,12.3,9.9,8.8,32.4,0.121
33,Jamal Crawford,LAC,33,76,51,25,29.3,100.2,1.4,4.7,7.5,1.0,17.9,0.2,4.6,10.0,8.6,7.7,22.1,0.119
34,Andre Iguodala,DEN,29,80,57,23,34.7,102.2,4.3,11.8,18.6,1.7,25.6,0.7,13.5,11.9,10.0,8.2,29.5,0.119
35,Jrue Holiday,PHI,23,78,34,44,37.5,103.1,3.1,8.4,12.9,1.6,25.6,0.4,11.4,11.1,9.7,9.9,31.3,0.117
36,Manu Ginobili,SAS,35,60,45,15,23.2,97.5,2.9,11.6,18.3,1.3,31.6,0.2,8.0,8.6,6.9,7.3,19.6,0.117
37,Tayshaun Prince,MEM,33,82,44,38,32.1,101.5,3.6,11.3,17.4,0.6,12.9,0.3,8.5,10.3,8.6,7.4,26.7,0.117
38,Devin Harris,ATL,30,58,35,23,24.5,98.3,1.9,7.6,11.5,1.1,26.0,0.2,9.7,8.1,7.1,5.7,19.7,0.114
39,Matt Barnes,LAC,33,80,55,25,25.7,99.1,3.2,12.4,19.2,1.0,20.0,0.8,22.7,8.6,7.3,6.4,18.7,0.114
40,Trevor Ariza,WAS,28,56,25,31,26.3,99.2,4.0,14.7,22.8,1.3,30.6,0.4,12.6,9.4,7.3,6.6,21.4,0.114
41,Josh Smith,ATL,27,76,40,36,35.3,102.8,6.7,18.8,28.7,1.2,20.4,1.8,46.9,11.7,10.0,8.7,30.1,0.114
42,Martell Webster,WAS,26,76,28,48,28.9,100.8,3.2,11.0,16.0,0.6,15.9,0.2,8.5,10.3,7.3,7.0,22.4,0.113
43,Chris Bosh,MIA,29,74,58,16,33.2,102.4,5.0,15.3,24.0,0.9,15.4,1.4,37.7,11.0,10.0,8.1,27.7,0.111
44,Lamar Odom,LAC,33,82,56,26,19.7,95.4,4.4,22.2,34.9,0.8,20.4,0.7,26.7,6.5,5.6,4.7,14.0,0.111
45,Larry Sanders,MIL,24,71,34,37,27.3,100.2,6.3,22.0,34.5,0.7,15.5,2.8,67.7,9.1,8.0,8.6,24.0,0.110
46,Glen Davis,ORL,27,34,13,21,31.3,101.8,5.6,18.2,27.0,0.9,22.2,0.6,25.3,10.3,8.3,7.8,26.8,0.109
47,Thaddeus Young,PHI,25,76,33,43,34.6,103.1,5.1,15.1,23.2,1.8,30.6,0.7,20.8,10.3,8.7,9.4,29.4,0.109
48,Mario Chalmers,MIA,27,77,62,15,26.9,100.2,2.0,7.6,11.8,1.5,29.4,0.2,5.1,8.0,7.9,6.9,23.3,0.109
49,Dwight Howard,LAL,27,76,42,34,35.8,103.4,9.1,24.4,36.7,1.1,20.4,2.4,59.2,12.5,9.4,12.1,30.8,0.107
50,Kyle Korver,ATL,32,74,41,33,30.5,101.9,3.6,11.8,17.6,0.9,18.7,0.5,15.3,10.1,7.9,6.9,25.8,0.107
51,Kendrick Perkins,OKC,28,78,58,20,25.1,99.6,4.6,16.9,25.3,0.6,12.9,1.1,23.3,8.4,6.8,7.0,21.5,0.106
52,Carlos Boozer,CHI,31,79,43,36,32.2,102.5,7.5,24.4,36.7,0.8,18.1,0.4,12.7,10.6,8.3,9.3,26.6,0.106
53,Jeff Teague,ATL,25,80,43,37,32.9,102.8,1.9,6.0,9.1,1.5,25.9,0.4,10.6,11.0,8.8,8.1,28.0,0.106
54,Taj Gibson,CHI,28,65,38,27,22.5,98.1,3.4,15.2,24.4,0.4,12.4,1.4,48.1,7.1,5.6,5.0,18.0,0.106
55,Emeka Okafor,WAS,30,79,27,52,26.0,100.1,6.2,23.9,35.0,0.6,14.7,1.0,37.4,8.8,6.8,6.8,20.5,0.105
56,Joe Johnson,BKN,32,72,43,29,36.7,103.8,2.3,6.6,10.0,0.7,13.4,0.2,5.3,12.0,8.9,10.1,32.1,0.105
57,Jason Terry,BOS,35,79,40,39,26.9,100.7,1.8,6.7,10.5,0.8,18.6,0.1,6.0,8.9,7.6,6.0,23.0,0.104
58,Monta Ellis,MIL,27,82,38,44,37.5,104.3,3.3,8.7,13.8,2.1,30.9,0.4,8.5,13.2,11.6,12.6,36.6,0.103
59,JR Smith,NYK,27,80,53,27,33.5,103.3,4.5,14.2,21.9,1.3,21.4,0.3,11.4,9.3,8.8,8.2,27.0,0.103
60,Jeff Green,BOS,26,81,41,40,27.8,101.3,3.2,11.5,18.2,0.7,16.2,0.8,33.0,9.7,8.4,6.1,23.4,0.103
61,Danilo Gallinari,DEN,24,71,50,21,32.5,103.0,4.3,13.0,20.1,0.9,14.8,0.5,12.1,11.1,9.3,7.6,27.9,0.102
62,Chandler Parsons,HOU,24,76,42,34,36.3,104.1,4.3,11.7,17.3,1.0,16.1,0.4,13.0,13.3,8.8,10.3,31.2,0.102
63,Omer Asik,HOU,26,82,45,37,30.0,102.3,8.3,26.9,39.7,0.6,11.1,1.1,40.7,11.5,7.1,9.0,25.8,0.101
64,Stephen Curry,GSW,25,78,45,33,38.2,104.7,3.3,8.3,12.3,1.6,28.6,0.2,4.8,13.6,11.1,11.1,32.8,0.101
65,David Lee,GSW,30,79,46,33,36.8,104.3,8.5,22.1,32.6,0.8,15.8,0.3,9.2,12.9,10.6,11.0,32.4,0.101
66,Jimmy Butler,CHI,23,82,45,37,26.0,100.7,2.3,9.2,14.3,1.0,23.5,0.4,13.6,8.3,6.9,6.9,21.2,0.101
67,Brook Lopez,BKN,25,74,46,28,30.5,102.5,4.1,13.8,20.8,0.4,10.9,2.1,64.2,10.1,7.7,8.3,25.9,0.100
68,Pau Gasol,LAL,32,49,27,22,33.8,103.7,6.3,17.7,26.7,0.5,11.0,1.2,32.6,11.7,8.5,11.1,31.5,0.100
69,Klay Thompson,GSW,23,82,47,35,35.8,104.2,3.3,8.9,13.1,1.0,20.5,0.5,17.6,12.7,10.5,10.1,31.1,0.100
70,Brandon Rush,GSW,27,2,1,1,12.7,88.5,0.5,3.7,5.9,0.0,0.0,0.0,0.0,3.0,6.0,2.5,12.0,0.100
71,Metta World Peace,LAL,33,75,40,35,33.7,103.7,3.6,10.3,15.4,1.6,31.1,0.6,15.1,11.5,9.3,10.6,30.8,0.100
72,Andrei Kirilenko,MIN,32,64,26,38,31.8,103.2,4.1,13.7,20.7,1.5,25.0,1.0,31.3,10.8,8.2,9.0,28.2,0.098
73,Dirk Nowitzki,DAL,35,53,28,25,31.3,103.1,6.2,19.9,29.7,0.7,14.7,0.7,22.6,10.1,7.6,9.1,25.8,0.098
74,Wilson Chandler,DEN,26,43,33,10,25.1,100.9,4.0,15.1,24.7,1.0,19.1,0.3,8.6,8.5,8.0,5.6,20.8,0.098
75,Amir Johnson,TOR,26,81,34,47,28.7,102.3,4.7,17.2,26.2,1.0,22.3,1.4,44.5,8.4,7.3,6.0,22.8,0.098
76,Avery Bradley,BOS,22,50,27,23,28.7,102.4,1.6,5.5,8.8,1.3,25.9,0.4,12.8,9.9,9.2,7.6,26.4,0.097
77,Vince Carter,DAL,36,81,41,40,25.8,101.3,3.4,12.7,19.0,0.9,22.2,0.5,17.9,9.0,7.2,7.1,19.0,0.097
78,Garrett Temple,WAS,27,51,24,27,22.7,99.6,1.8,8.2,12.2,1.0,27.3,0.3,17.7,7.9,5.3,5.1,17.3,0.096
79,Jordan Crawford,BOS,24,70,23,47,24.4,100.8,2.4,9.4,14.6,0.6,15.7,0.1,4.3,8.8,7.1,6.2,20.4,0.096
80,Evan Turner,PHI,24,82,34,48,35.3,104.5,5.6,16.2,24.8,0.9,16.6,0.2,5.8,11.1,9.2,8.9,29.4,0.095
81,Gerald Green,IND,27,60,37,23,18.0,96.3,1.8,9.5,14.2,0.3,15.0,0.4,18.0,6.0,4.7,3.9,13.2,0.095
82,Kevin Martin,OKC,30,77,57,20,27.7,102.2,1.9,6.6,10.4,0.9,19.6,0.1,2.8,10.0,7.8,6.6,23.7,0.095
83,Gerald Wallace,BKN,30,69,41,28,30.1,103.0,3.6,12.4,18.8,1.4,32.4,0.7,22.2,10.3,7.8,8.2,26.3,0.095
84,Eric Bledsoe,LAC,23,76,52,24,20.4,98.4,1.9,9.4,14.8,1.4,34.3,0.7,25.1,7.5,5.8,5.4,15.1,0.095
85,Lou Williams,ATL,26,39,22,17,28.7,102.4,1.8,6.5,10.3,1.1,23.3,0.3,9.3,9.7,8.1,7.4,24.1,0.095
86,Ricky Rubio,MIN,22,57,18,39,29.7,103.1,3.2,12.1,18.3,2.4,40.9,0.1,4.0,9.3,7.7,8.4,25.6,0.094
87,Eddy Curry,DAL,30,2,1,1,12.4,90.6,1.0,6.7,8.7,0.0,0.0,0.0,0.0,6.0,1.0,4.0,14.0,0.093
88,Brandon Knight,DET,21,75,29,46,31.5,103.6,2.6,8.3,12.6,0.8,16.8,0.1,3.2,11.7,8.3,8.6,28.6,0.093
89,Jason Richardson,PHI,32,33,13,20,28.4,102.7,3.3,12.1,18.7,1.2,25.5,0.5,15.0,6.8,6.8,7.8,23.4,0.093
90,DeMar DeRozan,TOR,23,82,34,48,36.7,105.1,3.3,9.5,14.6,0.9,16.9,0.3,8.2,12.3,9.9,9.3,32.2,0.092
91,Jared Sullinger,BOS,21,45,22,23,19.8,98.3,3.8,19.5,30.1,0.5,15.0,0.5,30.1,7.2,5.0,5.1,15.4,0.091
92,AJ Price,WAS,26,57,21,36,22.4,100.1,1.6,7.4,11.5,0.6,15.6,0.1,2.4,7.5,6.1,5.7,17.9,0.090
93,Shane Battier,MIA,34,72,59,13,24.8,101.5,1.8,7.1,11.3,0.6,13.9,0.8,24.8,7.8,7.7,5.8,19.8,0.090
94,Chris Paul,LAC,28,70,50,20,33.4,104.5,3.0,9.6,14.6,2.4,36.3,0.1,4.1,10.3,8.5,8.1,26.7,0.089
95,Ty Lawson,DEN,25,73,49,24,34.4,104.9,2.2,6.3,9.9,1.5,22.1,0.1,2.6,11.6,10.8,9.0,29.7,0.088
96,Jarrett Jack,GSW,29,79,47,32,29.7,103.6,2.8,8.9,13.4,0.8,19.0,0.1,5.9,10.2,8.8,8.1,24.9,0.088
97,Chase Budinger,MIN,25,23,12,11,22.1,100.3,2.4,11.4,17.6,0.6,14.3,0.3,12.3,6.7,5.0,6.0,17.0,0.088
98,Nikola Pekovic,MIN,27,62,26,36,31.6,104.3,5.1,17.1,25.3,0.7,12.4,0.8,31.8,10.4,8.2,9.8,28.1,0.087
99,Deron Williams,BKN,29,78,46,32,36.4,105.5,2.6,7.6,11.4,1.0,17.9,0.4,10.5,12.8,9.2,10.1,32.8,0.087
100,Kenyon Martin,NYK,35,18,13,5,24.0,101.3,3.4,15.1,23.3,0.9,20.0,0.9,68.0,6.7,6.6,5.1,18.3,0.087
101,Mike Dunleavy,MIL,32,75,33,42,25.9,102.4,3.5,13.0,20.2,0.5,12.7,0.5,13.1,8.8,7.4,6.3,23.4,0.086
102,Jerryd Bayless,MEM,24,80,54,26,22.1,100.9,1.9,9.2,14.5,0.7,21.0,0.2,9.0,7.2,5.4,5.7,16.8,0.086
103,James Harden,HOU,23,78,43,35,38.3,105.9,4.1,10.5,15.8,1.8,28.1,0.5,14.8,14.4,9.8,11.7,33.7,0.086
104,Harrison Barnes,GSW,21,81,46,35,25.4,102.5,3.5,12.9,18.9,0.6,17.2,0.2,7.7,9.0,7.0,7.9,21.1,0.086
105,O.J. Mayo,DAL,25,82,41,41,35.5,105.5,3.1,8.6,13.1,1.1,19.2,0.3,7.1,12.9,9.9,10.2,31.3,0.085
106,Chris Johnson,MEM,23,8,4,4,12.8,92.5,0.8,6.2,9.7,0.5,22.2,0.0,0.0,2.9,3.1,3.9,10.8,0.085
107,Nate Robinson,CHI,29,82,45,37,25.4,102.5,1.9,7.7,12.2,1.0,27.3,0.1,4.7,7.7,6.9,6.7,20.4,0.084
108,Richard Hamilton,CHI,35,50,28,22,21.8,100.8,1.3,6.3,9.4,0.5,15.7,0.1,5.0,7.1,5.1,6.0,17.0,0.084
109,Carmelo Anthony,NYK,29,67,47,20,37.0,105.8,4.9,14.2,21.1,0.8,12.7,0.5,18.1,10.2,9.3,9.3,31.0,0.084
110,Lavoy Allen,PHI,24,79,34,45,21.1,100.4,3.0,14.7,22.3,0.3,10.4,0.7,37.4,6.2,4.8,5.5,17.1,0.084
111,Dante Cunningham,MIN,26,80,30,50,25.1,102.5,3.3,13.9,21.3,1.1,23.9,0.5,17.4,8.4,6.8,6.6,22.0,0.083
112,Malcolm Lee,MIN,23,16,7,9,18.0,98.2,1.5,8.8,12.2,0.8,22.6,0.4,18.8,6.6,3.8,5.6,15.5,0.083
113,Kosta Koufos,DEN,24,81,57,24,22.4,101.2,4.3,19.2,29.1,0.5,13.4,1.3,45.0,7.3,6.1,5.2,18.6,0.083
114,Luke Ridnour,MIN,32,82,31,51,30.2,104.3,2.0,7.1,10.6,1.0,18.3,0.2,7.1,10.5,8.1,8.7,27.0,0.083
115,Jared Dudley,PHX,27,79,24,55,27.5,103.5,2.1,7.9,12.2,0.9,20.7,0.1,3.4,9.8,7.4,7.8,25.4,0.083
116,Kenneth Faried,DEN,23,80,55,25,28.1,103.6,5.9,21.2,32.7,1.0,19.8,1.0,29.5,9.6,8.1,6.8,23.5,0.083
117,Gordon Hayward,UTA,23,72,37,35,29.2,104.2,2.4,8.7,13.2,0.8,15.1,0.5,14.2,10.6,7.2,8.0,25.7,0.082
118,Nick Collison,OKC,32,81,60,21,19.5,99.7,2.6,12.8,20.3,0.6,18.9,0.4,16.7,6.5,5.6,4.4,16.1,0.082
119,Kevin Seraphin,WAS,23,79,27,52,21.8,101.1,3.0,13.7,21.2,0.3,9.5,0.7,38.3,7.8,6.1,5.5,17.5,0.082
120,Tyson Chandler,NYK,30,66,42,24,32.8,105.1,6.6,21.7,32.1,0.6,11.8,1.1,49.0,9.4,8.4,8.8,26.8,0.082
121,Stephen Jackson,SAS,35,55,40,15,19.5,99.8,2.4,12.2,19.1,0.7,18.5,0.3,12.1,7.2,5.6,5.9,15.5,0.082
122,Boris Diaw,SAS,31,75,55,20,22.8,101.6,2.5,10.9,17.0,0.7,15.9,0.4,14.9,7.7,6.7,6.3,19.5,0.082
123,Blake Griffin,LAC,24,80,55,25,32.5,105.0,6.0,20.0,30.2,1.2,19.0,0.6,18.5,10.7,8.3,8.2,26.5,0.082
124,Steve Blake,LAL,33,45,29,16,26.1,103.1,2.5,9.0,13.4,0.8,21.0,0.1,4.9,8.5,7.6,8.8,23.4,0.082
125,Gary Neal,SAS,28,68,47,21,21.8,101.2,1.9,8.5,12.8,0.4,13.6,0.0,1.4,7.2,5.7,6.1,18.1,0.082
126,Chris Quinn,CLE,29,7,0,7,11.2,89.5,0.1,1.5,2.0,0.4,16.7,0.0,0.0,5.4,2.1,2.9,9.1,0.082
127,Carlos Delfino,HOU,30,67,38,29,25.2,102.7,3.0,11.8,18.6,1.0,23.1,0.1,6.1,9.2,6.7,7.0,21.1,0.082
128,Tyler Hansbrough,IND,27,81,49,32,16.9,97.6,2.6,15.0,23.3,0.4,15.3,0.2,11.3,6.1,4.4,3.3,12.8,0.081
129,Marco Belinelli,CHI,27,73,40,33,25.8,103.0,1.7,6.8,10.9,0.6,16.2,0.1,2.7,8.4,7.2,7.0,21.8,0.081
130,Andre Miller,DEN,37,82,57,25,26.2,103.2,2.2,8.0,12.8,0.9,18.6,0.1,3.9,9.8,8.1,6.6,21.1,0.081
131,Spencer Hawes,PHI,25,82,34,48,27.2,103.6,5.1,18.7,29.7,0.3,7.2,1.4,48.9,8.3,7.5,6.8,21.9,0.081
132,Jeremy Lin,HOU,24,82,45,37,32.2,105.1,2.6,8.1,12.0,1.6,29.6,0.4,12.0,12.2,8.2,9.7,28.3,0.081
133,Quincy Pondexter,MEM,25,59,43,16,21.1,101.1,1.5,7.4,11.8,0.6,17.6,0.1,4.0,6.9,5.9,5.5,17.6,0.081
134,Corey Brewer,DEN,27,82,57,25,24.4,102.7,2.2,8.4,13.9,1.4,29.7,0.3,7.6,9.1,8.2,6.4,20.3,0.081
135,J.J. Barea,MIN,29,74,29,45,23.1,102.2,2.3,10.4,16.1,0.4,11.2,0.0,0.0,7.6,6.2,6.8,20.3,0.080
136,Shawn Marion,DAL,35,67,32,35,30.0,104.7,5.7,18.5,28.0,1.1,21.2,0.7,18.7,11.6,8.4,9.5,27.6,0.080
137,Courtney Lee,BOS,27,78,40,38,24.9,103.0,2.0,8.4,13.1,1.1,26.8,0.3,11.5,9.1,7.0,6.0,22.0,0.080
138,Nick Young,PHI,28,59,23,36,23.9,102.5,1.8,7.5,11.6,0.6,18.3,0.2,9.6,7.4,6.5,5.7,19.7,0.079
139,Reggie Evans,BKN,33,80,48,32,24.6,102.8,7.9,34.2,50.9,0.9,25.3,0.2,6.6,8.9,5.6,6.9,21.6,0.079
140,Kobe Bryant,LAL,34,78,42,36,38.6,106.6,4.7,11.6,17.8,1.4,24.7,0.3,7.6,13.4,10.9,12.9,35.5,0.079
141,Patrick Beverley,HOU,24,41,23,18,17.4,98.5,1.6,8.8,14.0,0.9,28.9,0.5,29.2,6.4,4.6,4.7,14.2,0.078
142,Derrick Favors,UTA,21,77,40,37,23.2,102.4,4.7,21.0,32.1,0.9,22.4,1.7,51.0,8.7,6.0,6.4,19.1,0.078
143,Brandon Jennings,MIL,23,80,38,42,36.2,106.2,2.3,6.4,10.3,1.6,25.7,0.1,2.4,12.9,11.6,11.8,35.8,0.078
144,Justin Holiday,PHI,24,9,4,5,15.8,97.9,1.6,8.9,14.3,0.3,13.0,0.7,37.5,3.6,3.4,3.9,14.4,0.078
145,Alexey Shved,MIN,24,77,30,47,23.9,102.8,1.7,7.5,11.4,0.7,17.7,0.4,12.2,8.5,6.4,7.1,21.7,0.077
146,Udonis Haslem,MIA,33,75,60,15,18.9,100.2,4.1,22.9,35.3,0.4,10.2,0.2,11.7,5.9,5.7,4.8,16.3,0.077
147,Kyle Lowry,TOR,27,68,27,41,29.7,105.0,3.9,13.5,20.6,1.4,31.9,0.4,11.2,10.3,8.3,7.3,25.4,0.076
148,Marquis Daniels,MIL,32,59,27,32,18.4,100.0,1.7,9.5,14.7,0.9,24.2,0.2,7.2,6.3,5.1,6.5,18.2,0.076
149,Jason Kidd,NYK,40,76,49,27,26.9,104.2,3.6,14.4,21.4,1.6,35.2,0.3,17.1,7.1,6.9,6.6,21.7,0.076
150,Enes Freedom,UTA,21,70,35,35,15.4,98.0,2.4,15.5,24.5,0.4,13.7,0.5,20.4,6.3,4.2,4.2,12.8,0.075
151,Earl Barron,NYK,31,12,1,11,13.2,95.9,3.3,26.0,36.8,0.4,17.9,0.5,50.0,4.2,3.1,2.9,11.7,0.075
152,Andrew Bogut,GSW,28,32,19,13,24.6,103.4,5.5,21.2,31.1,0.6,20.8,1.7,72.4,8.3,6.9,7.4,19.9,0.075
153,LaMarcus Aldridge,POR,27,74,32,42,37.7,106.8,6.7,18.7,28.2,0.8,15.5,1.2,34.5,13.1,10.0,11.2,36.2,0.074
154,Sebastian Telfair,TOR,28,59,21,38,16.6,99.2,1.2,7.3,12.0,0.6,23.3,0.2,9.7,5.9,4.8,3.7,13.4,0.074
155,Brandon Bass,BOS,28,81,41,40,27.6,104.6,3.7,13.7,21.4,0.5,11.3,0.8,29.5,9.7,8.2,7.6,26.1,0.074
156,Greg Monroe,DET,23,81,29,52,33.2,106.0,6.7,21.2,32.1,1.3,26.9,0.7,20.9,12.7,8.3,9.6,30.2,0.073
157,Ersan Ilyasova,MIL,26,73,34,39,27.6,104.8,5.0,18.5,29.4,0.9,18.7,0.5,14.3,9.8,8.5,9.2,26.8,0.072
158,Luc Mbah a Moute,MIL,26,58,28,30,22.9,103.1,2.9,12.1,19.6,0.7,17.8,0.2,6.7,8.2,7.4,7.7,23.6,0.072
159,Raymond Felton,NYK,29,68,47,21,34.0,106.3,2.1,6.7,10.1,1.4,24.1,0.2,8.6,9.9,8.9,8.9,28.4,0.072
160,Reggie Jackson,OKC,23,70,50,20,14.2,97.2,2.1,14.2,21.9,0.4,17.3,0.2,11.5,4.6,4.1,3.5,11.7,0.071
161,Zaza Pachulia,ATL,29,52,29,23,21.8,102.6,3.9,18.6,28.7,0.7,19.4,0.2,13.3,8.5,5.8,5.7,17.2,0.071
162,Marcin Gortat,PHX,29,61,21,40,30.8,105.7,6.4,21.7,33.1,0.7,14.0,1.6,49.0,11.4,8.6,9.0,29.4,0.071
163,Ian Mahinmi,IND,26,80,49,31,16.5,99.6,2.5,15.1,23.1,0.5,19.9,0.8,46.8,6.0,4.2,3.4,12.3,0.070
164,Josh Howard,MIN,33,11,5,6,18.8,101.2,2.5,13.1,20.5,0.9,23.3,0.3,17.6,6.4,6.1,6.0,16.2,0.070
165,Cartier Martin,WAS,28,41,8,33,16.9,99.9,2.2,12.5,19.1,0.5,19.6,0.1,10.7,5.6,4.5,4.1,13.1,0.070
166,Derek Fisher,OKC,38,33,22,11,17.4,100.3,1.1,6.1,9.1,0.6,20.9,0.1,5.2,5.9,5.1,4.5,13.6,0.070
167,Wayne Ellington,CLE,25,78,39,39,21.3,102.5,1.8,8.6,13.7,0.6,17.7,0.0,1.9,6.4,6.8,4.8,18.2,0.070
168,D.J. Augustin,IND,25,76,45,31,16.1,99.4,0.9,5.7,8.8,0.4,19.8,0.0,2.2,6.2,4.1,3.9,11.9,0.069
169,Ivan Johnson,ATL,29,69,35,34,15.0,98.7,2.8,18.7,28.4,0.8,30.6,0.2,17.5,5.3,4.0,4.1,12.1,0.069
170,Rasheed Wallace,NYK,38,21,16,5,14.1,97.7,3.4,23.5,36.9,0.6,23.2,0.7,48.4,3.3,3.7,3.4,11.0,0.069
171,Darren Collison,DAL,25,81,41,40,29.3,105.7,2.3,7.8,11.8,1.2,25.5,0.1,2.9,10.8,8.2,8.9,26.0,0.069
172,Ekpe Udoh,MIL,26,76,36,40,17.3,100.3,1.8,10.5,16.4,0.5,17.3,1.1,44.5,5.9,4.6,4.7,15.5,0.069
173,Hasheem Thabeet,OKC,26,66,50,16,11.7,94.4,1.9,15.6,25.0,0.5,21.0,0.9,57.7,4.3,3.2,2.7,8.9,0.069
174,Derrick Williams,MIN,22,78,29,49,24.6,104.2,4.3,18.3,28.2,0.6,13.0,0.5,20.7,8.6,6.6,7.7,21.9,0.069
