,PLAYER,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,OPP PTS OFF TOV,OPP PTS 2ND CHANCE,OPP PTS FB,OPP PTS PAINT,DEF WS
45,Joakim Noah,CHI,27,64,48,16,30.4,99.6,6.0,19.4,29.5,0.6,15.3,1.4,44.2,10.1,7.8,8.2,25.3,0.118
46,Jermaine O'Neal,BOS,33,25,11,14,22.8,95.1,3.9,17.7,27.0,0.3,10.5,1.7,63.2,6.8,6.7,4.8,18.1,0.117
47,Danny Granger,IND,29,62,41,21,33.3,100.6,3.7,10.8,16.5,1.0,18.6,0.6,15.0,9.8,8.6,9.0,26.6,0.117
48,Udonis Haslem,MIA,32,64,44,20,24.8,96.9,5.5,22.0,33.8,0.5,13.9,0.4,15.0,8.7,6.7,6.0,18.0,0.117
49,Mickael Pietrus,BOS,30,42,23,19,21.9,95.4,2.7,11.7,18.5,0.5,15.4,0.2,8.8,7.8,5.7,5.4,17.0,0.116
50,Andrew Bynum,LAL,24,60,38,22,35.2,101.3,8.6,23.4,34.3,0.5,11.1,1.9,48.3,12.4,9.1,10.9,29.4,0.116
51,Russell Westbrook,OKC,23,66,47,19,35.3,101.5,3.1,8.2,12.7,1.7,31.8,0.3,4.8,12.6,10.8,9.0,31.8,0.115
52,Al Horford,ATL,26,11,7,4,31.6,100.3,4.6,15.6,24.6,0.9,17.2,1.3,37.8,9.1,7.9,7.8,24.7,0.113
53,Jeff Teague,ATL,24,66,40,26,33.1,101.0,2.1,6.6,10.0,1.6,29.0,0.6,17.6,9.7,8.4,8.4,28.3,0.113
54,Jason Kidd,DAL,39,48,27,21,28.7,99.5,3.8,13.4,19.5,1.7,32.0,0.2,7.8,9.4,7.0,8.4,23.5,0.113
55,Carlos Boozer,CHI,30,66,50,16,29.5,99.8,6.8,23.1,34.9,1.0,22.4,0.4,11.7,9.8,7.1,7.8,25.1,0.111
56,Nene,WAS,29,39,23,16,28.5,99.5,5.8,21.4,30.6,1.1,21.4,1.0,36.5,10.3,6.0,7.2,22.6,0.111
57,John Lucas III,CHI,29,49,36,13,14.8,87.7,1.1,7.0,10.2,0.4,18.3,0.0,1.0,3.7,3.4,3.1,10.7,0.111
58,Carmelo Anthony,NYK,28,55,29,26,34.1,101.5,4.7,13.9,21.1,1.1,17.6,0.4,14.2,12.9,8.8,9.3,27.5,0.110
59,Danilo Gallinari,DEN,23,43,27,16,31.4,100.7,4.0,12.8,18.7,1.0,18.9,0.5,19.2,11.3,7.0,7.2,25.3,0.110
60,LaMarcus Aldridge,POR,26,55,26,29,36.3,102.1,5.3,15.4,23.5,0.9,14.7,0.8,21.3,11.4,9.8,10.4,30.6,0.110
61,Delonte West,DAL,28,44,25,19,24.1,97.4,2.0,8.3,12.0,1.3,32.2,0.3,10.0,7.8,5.2,7.1,19.0,0.109
62,Alan Anderson,TOR,29,17,7,10,27.1,99.0,1.5,5.7,8.0,0.3,10.6,0.2,6.8,8.6,5.9,7.5,22.5,0.108
63,Kyle Korver,CHI,31,65,49,16,22.6,96.4,2.0,8.9,13.5,0.6,17.7,0.2,8.2,6.8,5.2,5.3,16.6,0.108
64,Spencer Hawes,PHI,24,37,22,15,24.9,98.3,5.2,21.0,31.7,0.4,9.9,1.3,45.7,6.9,6.4,5.9,18.9,0.108
65,Iman Shumpert,NYK,22,59,34,25,28.9,100.2,2.4,8.9,13.6,1.7,28.6,0.1,6.3,10.7,7.4,7.1,23.1,0.105
66,Evan Turner,PHI,23,65,34,31,26.3,99.3,5.4,20.5,30.2,0.6,15.3,0.3,10.6,6.7,6.2,5.6,19.9,0.105
67,David West,IND,31,66,42,24,29.2,100.4,4.8,16.0,24.2,0.8,18.2,0.7,18.6,8.3,7.6,7.4,23.2,0.105
68,Cartier Martin,WAS,27,17,9,8,23.0,97.3,2.7,11.8,18.5,0.6,19.0,0.1,4.2,7.6,6.4,5.5,16.7,0.105
69,Zaza Pachulia,ATL,28,58,34,24,28.3,100.0,5.2,19.3,29.2,0.9,20.5,0.5,19.9,9.7,7.2,7.1,24.0,0.104
70,Chauncey Billups,LAC,35,20,14,6,30.3,101.0,2.3,7.7,11.8,0.5,8.7,0.2,3.7,9.5,8.1,9.1,25.6,0.104
71,Amar'e Stoudemire,NYK,29,47,22,25,32.8,101.8,5.6,17.6,26.5,0.8,12.9,1.0,30.8,12.9,9.1,9.6,28.0,0.103
72,Henry Walker,NYK,24,32,16,16,19.4,95.6,2.2,12.2,18.2,0.6,15.6,0.2,13.5,7.5,3.9,4.6,14.9,0.102
73,Zach Randolph,MEM,30,28,17,11,26.2,99.5,5.3,21.5,32.9,0.8,15.0,0.1,5.4,9.6,6.1,6.5,22.6,0.102
74,Shawn Marion,DAL,34,63,34,29,30.5,101.3,5.1,16.9,25.0,1.1,19.3,0.6,18.0,10.5,7.6,9.6,25.4,0.101
75,Justin Dentmon,TOR,26,6,4,2,15.1,90.8,1.3,8.4,11.4,0.3,18.2,0.0,0.0,3.7,2.8,3.7,11.7,0.101
76,Mike Dunleavy,MIL,31,55,29,26,26.3,99.6,3.2,11.6,18.3,0.5,11.1,0.1,5.0,8.6,8.1,5.7,19.5,0.101
77,Shane Battier,MIA,33,65,45,20,23.1,97.8,1.5,6.9,10.8,1.0,24.6,0.5,21.7,7.6,6.4,5.0,15.9,0.101
78,Ryan Anderson,ORL,24,61,36,25,32.2,101.9,4.0,13.3,19.5,0.8,17.0,0.4,16.0,10.3,7.5,7.7,25.2,0.101
79,Mike James,CHI,37,11,10,1,10.9,83.1,0.7,5.4,7.8,0.4,21.1,0.2,9.5,3.4,2.2,2.9,6.2,0.101
80,Kyle Lowry,HOU,26,47,24,23,32.1,102.1,3.7,12.0,18.4,1.6,30.9,0.3,9.3,11.1,8.7,9.2,29.2,0.100
81,Omer Asik,CHI,25,66,50,16,14.7,90.5,3.4,21.5,32.7,0.5,22.2,1.0,48.2,4.6,3.5,3.3,10.1,0.098
82,Roy Hibbert,IND,25,65,41,24,29.8,101.4,5.5,18.3,27.7,0.5,11.0,2.0,50.4,9.1,7.7,8.3,24.0,0.097
83,Jared Jeffries,NYK,30,39,22,17,18.7,95.5,2.1,11.6,18.4,0.7,19.7,0.6,42.4,6.2,4.8,3.7,13.6,0.097
84,Beno Udrih,MIL,29,59,28,31,18.3,95.0,1.3,6.6,10.5,0.6,20.4,0.0,0.8,5.6,5.2,3.7,12.6,0.097
85,Darren Collison,IND,24,60,36,24,31.3,102.0,2.6,8.2,12.6,0.8,16.4,0.2,6.1,10.0,8.6,8.9,26.1,0.097
86,Serge Ibaka,OKC,22,66,47,19,27.1,100.5,4.6,15.6,24.3,0.5,12.4,3.7,61.3,10.0,8.3,7.1,24.0,0.097
87,Jason Terry,DAL,34,63,34,29,31.7,102.1,2.1,6.7,10.3,1.2,21.4,0.2,5.4,10.1,8.2,9.2,25.7,0.096
88,O.J. Mayo,MEM,24,66,41,25,26.8,100.6,2.7,10.4,16.7,1.1,21.8,0.3,12.4,9.0,7.2,6.3,22.7,0.096
89,JR Smith,NYK,26,35,21,14,27.6,100.6,3.1,11.2,18.4,1.5,28.1,0.2,7.2,8.4,8.5,6.4,21.1,0.096
90,Kirk Hinrich,ATL,31,48,27,21,25.8,100.0,1.9,7.7,11.5,0.8,18.5,0.2,11.0,8.6,5.8,5.6,20.4,0.096
91,James Singleton,WAS,30,12,8,4,21.9,97.9,4.7,22.5,35.0,0.8,22.0,0.7,25.0,7.3,5.7,5.4,16.0,0.096
92,Ekpe Udoh,MIL,25,61,29,32,21.1,97.4,2.5,11.6,18.0,0.7,18.7,1.7,59.0,6.0,6.1,4.4,16.6,0.095
93,Luis Scola,HOU,32,66,34,32,31.3,102.2,4.6,15.1,23.4,0.5,10.9,0.4,11.1,11.1,8.4,8.9,28.7,0.095
94,Jeff Foster,IND,35,11,8,3,12.8,88.8,2.2,18.5,26.1,0.7,23.5,0.1,11.1,4.9,1.9,2.7,9.5,0.095
95,Danny Green,SAS,25,66,50,16,23.1,98.9,2.6,11.2,16.4,0.9,25.2,0.7,28.2,7.6,4.7,6.4,18.5,0.094
96,Lavoy Allen,PHI,23,41,22,19,15.2,92.2,3.0,19.3,28.6,0.3,12.7,0.4,34.6,3.0,3.2,3.0,11.0,0.093
97,Richard Hamilton,CHI,34,28,21,7,24.9,100.0,1.6,6.5,10.0,0.4,12.1,0.0,1.5,7.8,6.3,6.1,21.0,0.093
98,Blake Griffin,LAC,23,66,40,26,36.2,103.6,7.6,21.7,33.5,0.8,13.4,0.7,20.0,10.1,9.8,8.4,28.5,0.093
99,Al-Farouq Aminu,NOH,21,66,21,45,22.4,98.9,3.2,14.8,22.2,0.9,24.6,0.5,23.6,8.7,5.8,4.9,17.2,0.092
100,Josh Harrellson,NYK,23,37,18,19,14.6,92.4,2.6,18.2,27.6,0.6,18.1,0.5,35.1,4.8,3.1,3.2,11.4,0.092
101,Wesley Matthews,POR,25,66,28,38,33.8,103.2,2.5,8.0,12.4,1.5,25.0,0.2,6.9,10.6,9.0,9.9,28.7,0.091
102,Kendrick Perkins,OKC,27,65,46,19,26.8,101.0,4.7,16.4,25.0,0.4,9.6,1.1,21.1,9.7,7.8,7.2,24.2,0.091
103,Marvin Williams,ATL,26,57,35,22,26.3,100.8,3.8,14.6,22.6,0.8,19.3,0.3,11.7,8.5,7.1,7.0,22.6,0.091
104,Derek Fisher,OKC,37,63,40,23,23.9,99.5,1.7,6.9,10.4,0.8,24.2,0.1,2.3,7.9,6.1,6.8,18.7,0.091
105,Raymond Felton,POR,28,60,28,32,31.8,102.6,2.0,6.8,10.3,1.3,23.4,0.2,5.1,9.6,8.4,8.8,27.3,0.091
106,Joel Anthony,MIA,29,64,45,19,21.1,98.3,2.3,11.1,17.2,0.6,13.7,1.3,48.3,7.2,5.5,5.3,16.9,0.090
107,DeMar DeRozan,TOR,22,63,22,41,35.0,103.6,2.7,8.1,12.1,0.8,16.3,0.3,8.1,10.6,8.7,8.3,27.0,0.090
108,Metta World Peace,LAL,32,64,40,24,26.9,101.2,2.3,8.0,12.2,1.1,32.2,0.4,13.7,8.7,7.4,9.0,22.6,0.090
109,Tracy McGrady,ATL,33,52,31,21,16.1,94.4,2.5,15.4,23.9,0.3,12.0,0.3,18.1,5.4,4.6,3.4,12.8,0.089
110,Chris Paul,LAC,27,60,37,23,36.3,104.1,2.9,8.4,13.1,2.5,40.2,0.1,2.0,10.5,9.5,8.2,28.9,0.088
111,Paul Millsap,UTA,27,64,34,30,32.8,103.3,6.0,19.0,28.9,1.8,32.0,0.8,22.7,9.4,7.7,9.3,28.4,0.088
112,Jason Richardson,ORL,31,54,30,24,29.5,102.4,2.9,10.3,15.1,1.0,22.5,0.4,15.1,9.3,7.4,7.0,22.0,0.088
113,Stephen Curry,GSW,24,26,13,13,28.1,102.1,2.8,9.9,16.0,1.5,29.8,0.3,9.1,9.1,9.8,8.1,24.1,0.087
114,Brendan Haywood,DAL,32,54,31,23,21.2,98.8,3.4,16.0,23.5,0.4,11.5,1.0,46.2,7.2,5.3,6.4,17.9,0.087
115,Damion James,NJN,24,7,1,6,24.4,100.3,3.7,14.9,23.4,1.0,22.6,1.0,36.8,9.1,7.6,6.6,18.0,0.086
116,Greivis Vasquez,NOH,25,66,21,45,25.8,101.4,2.3,9.1,14.0,0.9,23.1,0.1,4.7,9.0,6.7,6.4,21.8,0.086
117,Ty Lawson,DEN,24,61,36,25,34.8,104.0,2.8,8.3,12.5,1.3,22.9,0.1,3.0,11.6,8.9,8.9,29.3,0.085
118,Kevin Love,MIN,23,55,24,31,39.0,104.8,9.2,23.6,35.9,0.9,16.1,0.5,15.1,15.0,10.7,12.8,35.1,0.085
119,Ian Mahinmi,DAL,25,61,36,25,18.7,97.3,3.0,16.2,23.9,0.6,19.1,0.5,33.7,5.4,4.5,5.0,12.4,0.085
120,Amir Johnson,TOR,25,64,22,42,24.3,100.6,4.0,16.6,25.4,0.5,16.7,1.1,38.3,7.1,6.2,5.6,18.3,0.085
121,Mike Miller,MIA,32,39,29,10,19.3,97.8,2.7,14.1,22.5,0.4,12.3,0.2,9.0,6.5,5.2,4.5,13.7,0.084
122,Chandler Parsons,HOU,23,63,33,30,28.6,102.6,3.3,11.8,18.4,1.2,26.0,0.5,14.8,10.4,7.4,8.4,25.8,0.084
123,Chris Kaman,NOH,30,47,16,31,29.2,102.8,5.9,20.7,32.4,0.5,11.6,1.6,49.0,10.9,8.0,8.4,27.0,0.083
124,Courtney Lee,HOU,26,58,30,28,30.3,103.0,2.3,8.0,12.7,1.2,22.7,0.4,12.6,10.1,8.1,8.3,27.7,0.083
125,Kenyon Martin,LAC,34,42,24,18,22.4,100.1,3.1,14.8,23.7,1.0,23.9,1.0,48.9,6.9,5.4,5.0,15.2,0.083
126,Gerald Green,NJN,26,31,12,19,25.2,101.8,3.0,11.9,18.8,0.9,20.9,0.5,27.0,7.9,7.2,6.5,23.1,0.083
127,Luc Mbah a Moute,MIL,25,43,20,23,23.5,100.7,3.5,14.3,22.6,0.9,21.9,0.5,21.0,8.2,6.3,7.1,19.3,0.082
128,Hedo Turkoglu,ORL,33,53,30,23,31.2,103.4,3.3,10.9,16.2,0.8,19.7,0.3,11.2,10.9,7.8,7.4,24.5,0.082
129,George Hill,IND,26,50,35,15,25.5,101.5,2.4,9.1,14.5,0.8,22.0,0.3,12.2,7.8,7.1,6.0,19.4,0.082
130,Grant Hill,PHX,39,49,25,24,28.1,102.6,2.9,9.9,15.2,0.8,23.2,0.6,17.6,8.8,8.1,6.5,24.9,0.082
131,Ivan Johnson,ATL,28,56,35,21,16.7,96.6,2.9,17.7,28.1,0.8,27.7,0.3,21.4,6.4,4.5,4.1,13.5,0.082
132,Jason Smith,NOH,26,40,13,27,23.7,100.8,3.1,13.3,20.2,0.5,14.4,1.0,40.6,8.5,6.6,5.1,19.6,0.082
133,James Harden,OKC,22,62,44,18,31.4,103.5,3.6,10.9,17.7,1.0,20.7,0.2,5.4,10.4,10.2,7.5,27.4,0.081
134,Al Harrington,DEN,32,64,36,28,27.5,102.5,5.0,18.1,27.9,0.9,18.7,0.2,7.2,9.3,7.5,6.8,22.2,0.081
135,C.J. Watson,CHI,28,49,36,13,23.7,101.0,1.7,7.2,11.5,0.9,26.5,0.2,5.8,8.0,6.3,6.5,18.6,0.081
136,Steve Nash,PHX,38,62,32,30,31.6,103.8,2.6,7.8,12.1,0.6,14.9,0.1,3.6,10.2,9.1,7.9,29.1,0.080
137,Steve Novak,NYK,29,54,31,23,18.9,98.3,1.8,9.7,15.6,0.3,8.1,0.2,11.3,5.9,5.1,4.0,14.8,0.080
138,Stephen Jackson,SAS,34,47,28,19,25.8,102.0,3.0,11.8,18.7,1.1,25.6,0.3,11.7,9.2,6.6,7.5,22.3,0.080
139,Chris Duhon,ORL,29,63,36,27,19.5,98.8,1.4,7.3,11.2,0.6,20.1,0.1,7.8,6.3,4.8,4.4,15.0,0.080
140,Linas Kleiza,TOR,27,49,17,32,21.6,100.1,3.2,14.4,22.6,0.5,16.7,0.1,4.1,7.0,6.0,6.1,15.9,0.080
141,Rodrigue Beaubois,DAL,24,53,29,24,21.7,100.4,2.5,11.2,17.4,1.1,26.2,0.5,18.8,6.9,6.3,6.9,17.8,0.079
142,Matt Bonner,SAS,32,65,49,16,20.4,99.5,2.8,13.8,20.8,0.2,8.3,0.3,16.7,5.6,4.9,5.7,15.4,0.079
143,Sasha Pavlovic,BOS,28,45,29,16,11.7,90.6,1.5,12.9,20.2,0.4,23.5,0.3,25.0,4.0,3.2,2.1,8.3,0.078
144,Tony Battie,PHI,36,27,17,10,10.9,89.2,2.2,20.2,29.1,0.1,7.8,0.2,20.0,2.8,1.9,2.3,7.4,0.078
145,Vladimir Radmanovic,ATL,31,49,30,19,15.4,96.1,2.2,14.5,22.0,0.4,16.2,0.3,24.6,5.0,3.9,3.7,12.8,0.078
146,Richard Jefferson,GSW,32,63,33,30,27.7,102.8,3.1,11.3,17.2,0.6,15.0,0.3,11.6,8.4,7.0,7.8,23.5,0.078
147,Rudy Fernandez,DEN,27,31,15,16,22.9,101.1,1.8,8.2,12.7,1.0,22.3,0.1,3.4,7.6,5.4,5.6,17.7,0.078
148,Kevin Seraphin,WAS,22,57,16,41,20.6,99.8,3.1,14.9,22.9,0.3,10.4,1.3,49.4,8.2,5.6,5.6,16.2,0.078
149,Marcin Gortat,PHX,28,66,33,33,32.0,104.2,7.2,21.9,34.0,0.7,17.4,1.5,41.3,10.4,9.2,8.2,29.1,0.077
150,Kwame Brown,GSW,30,9,3,6,20.8,100.3,4.6,22.4,33.9,0.9,21.6,0.0,0.0,9.8,4.9,8.3,18.4,0.077
151,Ronny Turiaf,MIA,29,17,6,11,16.4,97.0,2.9,19.7,31.1,0.8,26.4,1.0,47.2,5.2,4.0,3.7,10.2,0.076
152,E'Twaun Moore,BOS,23,38,24,14,8.7,84.1,0.8,8.3,13.2,0.3,20.8,0.1,7.5,2.8,1.9,1.5,5.9,0.076
153,Damien Wilkins,DET,32,60,23,37,15.4,96.4,1.3,8.9,13.2,0.5,20.3,0.2,16.7,5.4,3.2,4.3,11.4,0.076
154,James Johnson,TOR,25,62,21,41,25.2,102.3,3.5,14.5,21.6,1.1,30.3,1.4,46.4,7.6,6.6,6.6,20.4,0.076
155,DeAndre Jordan,LAC,23,66,40,26,27.2,102.9,5.2,19.5,30.2,0.5,10.6,2.0,62.9,7.9,7.8,6.7,22.8,0.076
156,Larry Sanders,MIL,23,52,24,28,12.4,92.3,1.9,13.8,23.0,0.6,25.6,1.5,69.7,4.3,3.8,2.2,7.0,0.076
157,Marreese Speights,MEM,24,60,38,22,22.4,101.1,4.0,19.5,30.5,0.4,8.3,0.5,20.7,7.6,6.1,5.5,19.5,0.075
158,Kevin Martin,HOU,29,40,20,20,31.6,104.3,2.3,7.5,11.7,0.7,15.6,0.1,2.2,10.9,8.4,8.8,30.1,0.075
159,Al Jefferson,UTA,27,61,32,29,34.0,104.8,7.4,22.3,34.3,0.8,13.6,1.7,42.3,9.3,8.5,9.7,29.6,0.075
160,Chris Singleton,WAS,22,66,20,46,21.7,100.9,2.9,13.4,21.1,1.1,26.9,0.5,15.0,8.9,6.6,6.5,17.9,0.075
161,Nikola Vucevic,PHI,21,51,26,25,15.9,97.1,3.1,19.3,28.1,0.4,16.0,0.7,42.0,4.2,3.9,3.5,12.5,0.075
162,Armon Johnson,NJN,23,9,2,7,13.8,95.7,1.3,9.4,13.8,0.6,26.3,0.0,0.0,3.9,2.6,4.1,11.6,0.075
163,Chris Wilcox,BOS,29,28,15,13,17.2,98.4,3.0,17.5,26.8,0.4,16.2,0.3,17.6,6.8,4.5,4.9,15.5,0.075
164,Jannero Pargo,ATL,32,50,30,20,13.4,94.5,1.3,9.6,14.7,0.4,18.2,0.0,3.5,5.4,3.2,2.9,10.0,0.075
165,Jameer Nelson,ORL,30,57,33,24,29.9,103.9,2.7,9.4,13.5,0.7,16.1,0.1,3.6,10.3,7.1,6.8,22.7,0.074
166,Steve Blake,LAL,32,53,35,18,23.3,101.8,1.4,6.0,9.0,0.7,24.8,0.0,1.5,8.5,5.8,7.3,19.1,0.074
167,Andrea Bargnani,TOR,26,31,13,18,33.3,104.7,4.8,14.8,22.7,0.6,12.4,0.5,16.1,10.2,8.7,9.3,27.7,0.074
168,Derrick Favors,UTA,20,65,35,30,21.2,100.9,4.1,19.9,29.2,0.6,16.5,1.0,36.9,7.1,5.2,6.2,16.4,0.074
169,Dante Cunningham,MEM,25,64,39,25,17.6,98.8,2.4,14.2,22.6,0.7,18.8,0.5,25.8,5.7,4.5,4.4,14.4,0.073
170,Jared Dudley,PHX,26,65,32,33,31.1,104.4,3.2,10.0,15.5,0.8,18.8,0.3,8.4,9.9,9.3,7.9,28.2,0.073
171,Caron Butler,LAC,32,63,39,24,29.7,103.9,3.0,10.3,15.9,0.8,18.0,0.1,4.6,8.1,7.7,7.2,23.8,0.073
172,Kawhi Leonard,SAS,21,64,49,15,24.0,102.3,3.5,14.7,21.7,1.3,35.9,0.4,16.0,8.1,5.7,6.9,21.4,0.072
173,Earl Watson,UTA,33,50,24,26,20.7,100.6,1.8,9.2,14.0,1.1,29.0,0.4,17.3,7.0,5.0,5.6,15.9,0.072
174,Marquis Daniels,BOS,31,38,18,20,12.7,93.8,1.3,10.7,17.5,0.6,27.6,0.2,14.1,5.0,3.6,3.3,9.7,0.072
