,PLAYER,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,OPP PTS OFF TOV,OPP PTS 2ND CHANCE,OPP PTS FB,OPP PTS PAINT,DEF WS
45,John Stockton,UTA,35,82,64,18,35.3,101.7,2.2,6.8,10.5,2.0,30.4,0.2,4.9,10.9,9.3,5.6,25.8,0.127
46,Antonio Davis,IND,28,82,39,43,28.5,99.3,5.0,18.0,29.2,0.5,12.0,1.0,35.6,10.5,7.7,7.3,20.0,0.127
47,Terrell Brandon,CLE,27,78,40,38,36.8,102.4,3.2,10.5,16.6,1.8,29.9,0.4,13.8,11.4,9.1,6.3,25.9,0.127
48,Nate McMillan,SEA,32,37,25,12,21.7,94.6,2.8,13.8,23.6,1.6,28.7,0.2,11.5,6.7,5.9,3.5,13.7,0.124
49,Nick Anderson,ORL,29,63,39,24,34.4,102.2,3.8,11.5,18.9,1.9,28.9,0.5,16.2,12.7,10.2,12.0,30.7,0.121
50,Bryon Russell,UTA,26,81,63,18,31.3,101.1,3.1,10.4,16.4,1.6,25.4,0.3,10.0,9.9,8.2,4.8,22.9,0.121
51,Bob Sura,CLE,24,82,42,40,27.7,99.7,2.8,11.7,18.6,1.1,24.5,0.4,17.4,9.6,6.3,5.2,19.1,0.120
52,Juwan Howard,WAS,24,82,44,38,40.5,103.9,5.5,13.8,22.1,1.1,16.0,0.3,7.0,14.5,11.4,10.5,33.6,0.120
53,Greg Minor,BOS,25,23,6,17,23.8,97.4,2.2,9.4,16.2,0.7,12.9,0.1,5.3,8.0,6.5,7.0,23.4,0.119
54,Mario Elie,HOU,33,78,54,24,34.5,102.4,2.2,6.6,10.3,1.2,19.4,0.2,5.3,12.6,9.5,9.3,27.8,0.118
55,Danny Ferry,CLE,30,82,42,40,32.1,101.6,3.1,11.7,18.5,0.7,12.7,0.4,17.0,9.9,7.1,5.9,22.9,0.118
56,Reggie Miller,IND,31,81,38,43,36.6,103.1,2.9,8.2,13.3,0.9,17.8,0.3,8.7,13.9,10.3,10.1,27.4,0.118
57,Travis Best,IND,24,76,35,41,27.2,99.6,1.7,6.5,10.7,1.3,29.7,0.1,2.3,10.1,7.7,6.6,18.6,0.118
58,Jamal Mashburn,MIA,24,69,34,35,31.3,101.5,3.3,10.8,17.5,1.1,21.6,0.2,6.7,10.8,8.4,8.0,24.1,0.118
59,Elden Campbell,LAL,28,77,52,25,32.6,102.2,5.3,16.1,26.7,0.6,10.4,1.5,30.9,10.2,10.4,8.6,27.1,0.113
60,Dennis Scott,ORL,28,66,38,28,32.8,102.4,2.5,8.1,13.5,1.1,20.2,0.3,10.4,11.2,9.6,11.0,29.2,0.112
61,Keith Tower,MIL,27,5,2,3,14.5,89.5,1.4,8.4,17.5,0.4,14.3,0.2,12.5,4.2,4.8,5.6,13.6,0.112
62,Sam Perkins,SEA,36,81,57,24,24.4,98.8,2.8,12.2,20.8,0.9,15.5,0.6,33.8,7.7,7.0,5.0,17.5,0.112
63,Otis Thorpe,DET,34,79,51,28,33.7,102.6,5.0,16.2,26.1,0.7,14.7,0.2,9.7,9.2,8.9,6.6,22.4,0.111
64,Terry Mills,DET,29,79,52,27,25.3,99.2,3.9,16.7,26.4,0.4,11.5,0.3,23.1,6.8,6.5,4.5,16.1,0.111
65,Kurt Thomas,MIA,24,18,10,8,20.8,97.0,4.2,20.9,33.5,0.7,19.0,0.5,23.1,7.0,6.3,4.8,15.0,0.111
66,Dale Davis,IND,28,80,39,41,32.4,102.5,5.9,19.2,30.5,0.8,16.9,1.0,31.7,11.9,8.4,8.9,23.8,0.110
67,Joe Dumars,DET,34,79,53,26,37.0,103.8,1.9,5.7,9.2,0.7,13.0,0.0,0.5,10.3,10.2,7.4,25.7,0.109
68,Bo Outlaw,LAC,26,82,36,46,26.8,100.3,3.4,13.1,22.2,1.1,23.9,1.7,51.8,9.8,7.5,6.0,22.6,0.109
69,Arvydas Sabonis,POR,32,69,43,26,25.5,99.8,6.3,24.9,38.7,0.9,21.9,1.2,44.2,8.7,7.0,6.3,21.0,0.109
70,Dino Radja,BOS,30,25,6,19,34.9,103.3,6.7,19.4,31.8,0.9,15.3,1.9,51.6,13.6,11.9,11.3,33.8,0.108
71,Buck Williams,NYK,37,74,53,21,20.3,96.4,3.1,16.0,24.8,0.5,16.2,0.5,26.2,7.6,4.8,3.4,13.1,0.107
72,Ron Harper,CHI,33,76,64,12,22.9,98.5,1.9,8.2,12.9,1.1,28.4,0.5,23.5,6.7,6.9,4.9,17.3,0.106
73,Gheorghe Muresan,WAS,26,73,39,34,25.2,99.8,4.7,19.5,29.4,0.6,13.9,1.3,51.9,9.3,5.7,6.4,18.9,0.106
74,Keith Askins,MIA,29,78,60,18,22.7,98.6,2.4,11.2,17.8,0.7,19.0,0.2,10.9,8.1,5.6,4.1,17.2,0.105
75,Erick Strickland,DAL,23,28,8,20,27.1,101.0,2.5,10.1,15.7,1.0,21.3,0.2,6.7,10.0,6.9,8.4,21.1,0.105
76,Derrick McKey,IND,30,50,24,26,28.9,101.7,3.2,11.2,18.4,0.9,25.0,0.6,18.9,11.2,8.9,7.8,21.9,0.105
77,Shawn Bradley,DAL,25,73,20,53,31.4,102.8,5.3,17.6,28.9,0.5,10.8,3.4,73.8,10.5,9.1,9.3,25.3,0.104
78,Greg Ostertag,UTA,24,77,60,17,23.6,99.2,5.0,21.9,34.1,0.3,6.9,2.0,66.4,7.5,6.0,3.4,15.6,0.104
79,Jerome Kersey,LAL,35,70,48,22,25.2,100.5,3.6,14.6,23.6,1.7,33.9,0.7,19.0,8.0,7.0,7.0,20.0,0.102
80,Isaiah Rider,POR,26,76,44,32,33.8,103.8,2.8,8.4,13.3,0.6,11.7,0.3,7.5,12.7,8.8,9.3,28.9,0.102
81,Lindsey Hunter,DET,26,82,54,28,36.9,104.6,2.1,6.2,10.2,1.6,27.4,0.3,11.0,10.4,10.8,7.8,26.3,0.101
82,Matt Maloney,HOU,25,82,57,25,29.1,102.3,1.7,5.7,8.9,1.0,20.0,0.0,0.5,10.4,8.1,8.1,23.6,0.101
83,Luc Longley,CHI,28,59,49,10,25.0,100.3,3.6,14.3,22.8,0.4,8.9,1.1,48.9,7.5,7.9,5.4,19.4,0.101
84,Emanual Davis,HOU,28,13,12,1,17.7,95.1,1.5,8.4,14.6,0.7,22.0,0.2,10.0,6.7,5.9,2.7,12.5,0.101
85,Nick Van Exel,LAL,25,79,54,25,37.3,104.7,2.3,6.2,10.4,0.9,14.6,0.1,2.3,12.1,11.8,10.0,30.8,0.100
86,Aaron McKie,DET,24,83,48,35,19.6,97.8,2.2,11.3,17.7,0.9,30.1,0.3,12.4,6.9,5.1,4.0,12.8,0.100
87,Steve Kerr,CHI,31,82,69,13,22.7,99.5,1.2,5.4,8.9,0.8,20.2,0.0,2.1,6.6,6.7,4.5,18.7,0.099
88,Ike Austin,MIA,27,82,61,21,22.9,99.6,4.2,19.3,31.2,0.5,15.3,0.5,23.4,8.3,6.3,4.7,19.2,0.098
89,Rod Strickland,WAS,30,82,44,38,36.6,104.9,2.9,8.2,13.2,1.7,27.1,0.2,4.5,13.1,10.0,9.8,30.8,0.097
90,Tom Gugliotta,MIN,27,81,40,41,38.7,105.6,6.4,16.9,28.3,1.6,27.1,1.1,20.0,13.4,11.5,10.6,34.1,0.094
91,Charlie Ward,NYK,26,79,56,23,22.3,100.2,2.2,10.1,16.0,1.1,27.8,0.2,9.1,8.6,5.9,4.6,16.0,0.094
92,Vlade Divac,CHH,29,81,53,28,35.1,104.9,6.0,17.3,29.1,1.3,24.6,2.2,64.1,10.6,11.5,7.5,30.0,0.092
93,Michael Finley,DAL,24,83,23,60,33.6,104.7,3.4,10.6,17.5,0.8,15.5,0.3,9.4,11.7,10.1,9.3,27.8,0.092
94,Doug Christie,TOR,27,81,29,52,38.6,105.7,4.3,12.0,19.6,2.5,34.4,0.6,11.2,14.6,11.9,13.8,34.6,0.092
95,Kendall Gill,NJN,29,82,26,56,39.0,105.9,3.9,10.1,16.4,1.9,27.7,0.6,11.3,13.8,11.4,12.0,35.1,0.092
96,Derek Strong,ORL,29,82,45,37,24.5,101.5,4.2,18.2,30.9,0.6,13.9,0.2,11.5,8.7,7.2,8.4,22.0,0.091
97,Chris Dudley,POR,32,81,48,33,22.7,100.5,4.8,21.5,34.2,0.5,14.4,1.2,49.7,9.3,5.6,5.7,17.3,0.091
98,Jim McIlvaine,SEA,24,82,57,25,18.1,97.7,2.4,13.5,21.7,0.5,11.5,2.0,73.9,6.5,5.3,4.6,12.7,0.090
99,Vitaly Potapenko,CLE,22,80,40,40,15.5,95.2,1.4,10.4,16.6,0.3,11.8,0.4,35.4,5.8,3.6,2.8,10.6,0.090
100,Mitch Richmond,SAC,32,81,34,47,38.6,105.9,3.2,8.6,14.2,1.5,25.7,0.3,9.1,14.7,10.8,10.9,32.8,0.090
101,Jon Barry,ATL,27,58,38,20,16.6,97.0,1.3,7.6,12.7,0.9,31.3,0.1,2.9,6.6,4.9,4.6,13.5,0.089
102,Anthony Mason,CHH,30,73,48,25,43.0,106.7,8.8,21.0,34.9,1.0,16.6,0.5,12.1,14.0,14.1,9.7,37.6,0.089
103,Kevin Willis,HOU,34,75,51,24,26.2,102.5,5.5,21.2,34.1,0.6,12.5,0.4,20.1,10.3,7.6,6.6,21.9,0.089
104,Robert Pack,DAL,28,54,12,42,33.0,105.3,2.2,6.9,11.6,1.7,26.8,0.1,2.7,12.9,10.4,10.2,29.7,0.088
105,Robert Horry,LAL,26,54,25,29,25.8,102.6,3.1,12.5,20.8,1.2,23.8,1.0,32.7,8.9,7.8,7.0,20.9,0.088
106,Marcus Camby,TOR,23,63,24,39,30.1,104.3,4.2,14.5,23.9,1.0,18.3,2.1,44.7,11.5,9.4,11.1,26.9,0.087
107,Vincent Askew,DEN,31,43,19,24,19.5,99.1,1.7,8.3,13.2,0.4,15.5,0.1,7.6,8.0,5.9,3.6,13.5,0.087
108,Calbert Cheaney,WAS,25,79,42,37,30.6,104.4,2.5,8.4,13.6,1.0,17.9,0.2,7.6,11.9,8.7,8.2,26.0,0.087
109,Harvey Grant,WAS,31,78,42,36,20.6,100.2,2.5,12.1,19.5,0.6,15.5,0.6,28.2,6.4,5.8,5.0,17.1,0.086
110,Walt Williams,TOR,27,73,28,45,36.3,105.8,3.6,10.7,17.6,1.3,19.5,0.8,18.8,13.9,11.0,12.7,32.2,0.086
111,Vin Baker,MIL,25,78,31,47,40.5,106.6,6.9,18.2,29.6,1.1,17.1,1.4,40.4,15.8,11.4,14.3,37.6,0.085
112,Damon Stoudamire,TOR,23,81,30,51,40.9,106.7,3.0,8.0,12.9,1.5,20.7,0.2,3.0,15.4,12.5,14.8,36.5,0.085
113,Mark Jackson,IND,32,82,31,51,37.2,106.4,3.7,10.2,16.6,1.2,25.3,0.1,3.4,14.0,10.6,10.5,31.1,0.083
114,Michael Curry,DET,28,81,53,28,15.0,96.4,1.2,8.2,12.9,0.4,14.9,0.1,14.3,4.7,4.0,2.8,9.0,0.083
115,Hot Rod Williams,PHX,34,68,40,28,31.4,105.0,5.6,17.9,28.0,1.0,19.8,1.3,47.6,9.5,9.6,7.1,28.3,0.083
116,Glen Rice,CHH,30,79,52,27,42.5,107.1,3.2,7.7,12.9,0.9,14.3,0.3,8.5,14.2,14.3,9.6,37.4,0.082
117,Terry Porter,MIN,34,82,40,42,19.2,99.9,1.8,9.4,15.4,0.7,20.2,0.1,5.4,6.8,5.3,4.5,15.3,0.082
118,Glenn Robinson,MIL,24,80,33,47,38.9,106.7,4.7,12.8,20.8,1.3,20.9,0.9,24.8,15.3,11.0,14.0,36.7,0.081
119,Michael Smith,SAC,25,81,34,47,31.1,105.1,6.3,21.3,34.7,1.0,21.8,0.7,27.1,12.0,8.7,8.7,26.2,0.081
120,Rony Seikaly,ORL,32,74,41,33,35.3,106.0,5.8,17.6,29.6,0.7,11.1,1.4,44.0,13.4,11.0,12.3,31.9,0.081
121,A.C. Green,DAL,33,83,23,60,30.1,104.8,5.2,18.4,29.9,0.8,18.1,0.2,8.4,11.1,8.5,9.0,25.2,0.080
122,Rik Smits,IND,30,52,25,27,29.2,104.6,4.9,17.9,28.6,0.4,11.0,1.1,40.4,10.6,7.4,8.9,21.4,0.079
123,Tracy Murray,WAS,25,82,44,38,22.2,102.0,2.1,9.6,15.3,0.9,20.8,0.2,11.3,7.9,6.3,5.8,18.5,0.079
124,Billy Owens,SAC,28,66,26,40,30.2,105.0,3.9,13.4,22.8,0.9,20.1,0.4,15.3,10.9,8.8,8.0,26.3,0.079
125,Mark West,CLE,36,70,36,34,13.7,95.0,1.7,13.0,20.6,0.2,7.6,0.8,55.0,4.5,3.7,2.6,8.5,0.079
126,Jalen Rose,IND,24,66,31,35,18.0,99.9,1.4,8.2,13.2,0.9,29.2,0.3,14.3,7.0,4.7,5.1,12.5,0.079
127,Carlos Rogers,TOR,26,56,17,39,24.9,103.7,3.3,13.5,23.0,0.8,15.3,1.2,36.7,10.4,7.8,10.1,23.5,0.078
128,Olden Polynice,SAC,32,82,34,48,35.2,106.3,6.1,18.1,29.4,0.6,11.0,1.0,33.1,13.5,9.6,10.5,30.4,0.078
129,Ken Norman,ATL,32,17,11,6,13.0,95.2,1.8,12.4,22.3,0.4,20.0,0.2,12.0,5.2,5.4,2.8,11.5,0.078
130,Stacey Augmon,POR,28,60,41,19,15.7,97.6,1.5,9.6,15.3,0.7,23.7,0.3,17.2,5.1,3.8,3.6,11.0,0.078
131,Randy Brown,CHI,29,72,61,11,14.7,97.3,1.1,7.0,11.9,1.1,35.2,0.2,17.9,4.8,4.5,3.0,12.4,0.078
132,Wesley Person,PHX,26,80,39,41,29.1,105.1,2.8,10.0,16.2,1.1,20.7,0.3,11.0,9.5,8.8,7.6,26.2,0.077
133,Sam Mack,HOU,27,52,34,18,17.4,99.4,1.7,9.3,14.4,0.6,19.0,0.1,6.5,7.1,5.2,4.2,14.1,0.076
134,Duane Ferrell,IND,32,62,33,29,18.0,100.3,1.4,8.0,13.0,0.6,20.3,0.1,6.1,6.6,4.9,5.4,12.8,0.075
135,Jaren Jackson,WAS,29,75,41,34,15.1,97.6,1.3,9.2,15.0,0.6,22.6,0.2,13.2,4.7,4.2,3.8,12.4,0.075
136,Byron Scott,LAL,36,79,54,25,18.2,100.3,1.2,6.5,11.0,0.6,18.2,0.2,8.0,6.0,5.8,4.7,15.4,0.075
137,Kerry Kittles,NJN,23,82,26,56,36.8,106.9,2.6,7.3,11.9,1.9,29.5,0.4,9.4,13.2,10.7,10.9,33.8,0.074
138,Antonio Lang,CLE,25,64,32,32,13.2,96.0,1.2,10.1,16.4,0.5,21.7,0.5,38.5,4.8,2.6,2.6,8.8,0.074
139,Dana Barros,BOS,30,24,6,18,29.4,105.3,1.8,6.5,10.9,1.1,19.1,0.3,10.9,11.2,9.1,10.2,32.1,0.074
140,Derek Fisher,LAL,22,80,55,25,11.5,93.7,0.9,7.6,12.5,0.5,20.8,0.1,3.8,4.0,3.3,3.6,10.1,0.074
141,Jayson Williams,NJN,29,41,12,29,34.9,106.7,7.6,22.2,35.2,0.6,10.5,0.9,20.0,12.7,9.7,10.2,33.9,0.074
142,Pervis Ellison,BOS,30,6,1,5,20.7,101.6,2.8,15.5,25.0,0.8,19.2,1.5,60.0,10.2,6.8,7.2,21.0,0.074
143,Gary Grant,MIA,32,28,21,7,13.0,95.1,1.1,9.3,14.9,0.6,23.5,0.0,0.0,5.9,3.3,2.9,9.4,0.073
144,Corie Blount,LAL,28,58,40,18,17.3,100.2,2.8,16.0,26.2,0.4,11.8,0.4,22.2,6.4,4.9,4.9,15.7,0.073
145,Johnny Newman,MIL,33,82,33,49,25.1,104.2,1.5,6.3,10.3,0.9,21.2,0.2,9.0,9.6,6.8,8.3,21.9,0.072
146,Travis Knight,LAL,22,71,48,23,16.3,99.6,2.7,15.8,26.6,0.4,15.3,0.8,30.2,5.0,5.1,4.8,14.0,0.072
147,Popeye Jones,TOR,27,79,30,49,30.7,105.8,5.2,18.4,29.9,0.7,14.0,0.5,13.5,11.9,9.1,11.3,27.0,0.072
148,Eddie Johnson,HOU,38,52,32,20,17.5,100.3,2.1,11.3,18.3,0.3,10.9,0.0,2.6,6.5,5.3,4.6,15.0,0.072
149,Bryant Stith,DEN,26,52,13,39,34.4,106.7,2.8,7.9,12.8,1.2,26.8,0.4,8.6,14.1,9.9,9.4,30.1,0.071
150,Danny Manning,PHX,31,77,37,40,27.8,105.2,4.3,16.1,26.6,1.1,20.8,1.0,41.3,10.1,8.7,6.4,23.3,0.071
151,Sam Cassell,NJN,27,61,20,41,28.1,105.3,2.2,7.8,13.1,1.3,26.8,0.3,13.1,9.8,8.7,8.6,23.2,0.071
152,Jason Kidd,PHX,24,55,31,24,35.7,107.0,3.4,9.4,15.9,2.3,34.8,0.4,10.6,12.1,12.0,8.4,32.7,0.071
153,Dee Brown,BOS,28,21,4,17,24.9,104.4,1.9,8.4,13.7,1.5,24.6,0.3,16.3,8.9,8.2,5.3,25.1,0.071
154,George Lynch,VAN,26,41,8,33,25.8,104.7,4.0,16.5,28.2,1.5,29.9,0.4,17.3,8.8,7.3,7.1,23.4,0.071
155,Grant Long,DET,31,65,41,24,18.0,100.8,2.1,12.9,21.4,0.7,22.6,0.1,9.7,5.4,4.4,3.3,10.4,0.070
156,Charles Smith,SAS,31,19,5,14,17.3,100.8,2.5,15.7,25.1,0.7,21.3,1.2,46.8,6.2,4.6,5.2,13.2,0.070
157,Jason Caffey,CHI,24,75,62,13,18.8,101.7,2.2,11.9,19.2,0.3,10.0,0.1,7.9,5.9,5.3,4.1,15.0,0.069
158,Gerald Wilkins,ORL,33,80,44,36,27.6,105.4,1.4,5.6,9.8,0.7,14.2,0.2,6.1,10.5,8.2,9.2,25.2,0.069
159,Gary Trent,POR,22,82,49,33,23.4,103.9,3.3,14.5,23.3,0.6,15.7,0.4,17.4,9.2,6.5,6.3,19.7,0.069
160,Kevin Johnson,PHX,31,70,39,31,37.9,107.6,2.8,7.5,12.3,1.5,23.3,0.2,5.4,12.0,12.2,8.9,34.7,0.069
161,Dean Garrett,MIN,30,68,30,38,24.5,104.3,5.1,21.7,34.6,0.6,16.1,1.4,41.9,8.7,6.9,6.8,22.3,0.068
162,Doug West,MIN,30,68,31,37,28.3,105.6,1.6,6.2,10.1,0.9,19.6,0.4,9.3,9.7,7.8,7.0,24.5,0.068
163,Ray Allen,MIL,21,82,33,49,31.0,106.4,2.8,9.7,15.6,0.9,18.1,0.1,4.5,11.7,8.6,11.1,29.1,0.068
164,Chris Gatling,NJN,29,47,16,31,27.3,105.3,5.0,19.2,32.7,0.8,17.2,0.7,25.8,10.1,8.2,7.9,22.4,0.068
165,Eldridge Recasner,ATL,29,71,48,23,16.9,101.0,1.1,6.7,11.3,0.5,19.6,0.1,3.4,6.7,5.5,4.5,14.5,0.068
166,Muggsy Bogues,CHH,32,65,46,19,28.9,105.8,1.8,6.5,10.8,1.3,29.0,0.0,1.2,8.6,9.2,5.3,24.7,0.068
167,Sam Mitchell,MIN,33,82,40,42,25.0,104.8,2.6,10.8,18.3,0.6,15.9,0.2,7.4,8.7,7.5,7.2,22.1,0.068
168,Kobe Bryant,LAL,18,71,48,23,15.5,99.9,1.2,7.5,12.6,0.7,21.5,0.3,16.7,5.1,5.2,5.0,13.7,0.067
169,Chris Whitney,WAS,25,82,44,38,13.6,97.7,1.1,8.3,13.3,0.6,23.0,0.0,4.0,4.5,4.1,3.4,10.7,0.067
170,Othella Harrington,HOU,23,57,37,20,15.1,99.8,2.2,13.7,22.4,0.2,7.9,0.4,28.6,5.8,4.8,4.0,13.3,0.066
171,Craig Ehlo,SEA,35,62,45,17,13.7,98.1,1.1,9.0,15.6,0.6,18.4,0.1,6.7,4.6,4.2,2.5,10.2,0.066
172,Xavier McDaniel,NJN,34,62,19,43,18.9,102.4,3.1,16.2,26.6,0.6,16.1,0.3,13.2,6.8,6.2,5.9,16.5,0.066
173,Monty Williams,SAS,25,65,17,48,20.7,103.4,1.7,8.6,15.0,0.8,21.9,0.8,32.1,7.8,6.3,4.5,15.6,0.066
174,Theo Ratliff,DET,24,76,48,28,17.0,101.4,1.9,12.0,19.1,0.4,13.7,1.5,74.0,5.4,5.0,3.4,12.0,0.066
175,Pooh Richardson,LAC,31,59,27,32,18.1,101.7,1.2,6.9,12.0,0.9,25.7,0.1,3.5,6.7,5.2,4.2,15.1,0.065
