,PLAYER,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,OPP PTS OFF TOV,OPP PTS 2ND CHANCE,OPP PTS FB,OPP PTS PAINT,DEF WS
74,Lance Stephenson,IND,26,18,8,10,20.1,101.0,2.7,12.8,19.0,0.3,8.9,0.2,7.9,5.6,4.8,4.2,16.1,0.096
75,Dennis Schroder,ATL,23,79,42,37,31.5,106.8,2.6,7.9,11.8,0.9,16.7,0.2,6.5,11.6,9.3,9.1,26.3,0.095
76,LeBron James,CLE,32,74,51,23,37.8,108.5,7.3,18.9,27.3,1.2,23.1,0.6,19.3,12.4,10.1,10.0,35.2,0.095
77,Aron Baynes,DET,30,75,34,41,15.5,97.1,3.0,18.3,25.0,0.2,10.4,0.5,42.4,4.0,3.3,3.6,12.2,0.094
78,Wesley Matthews,DAL,30,73,29,44,34.2,107.7,3.3,10.5,15.1,1.1,19.9,0.2,8.7,10.3,8.0,9.9,28.0,0.094
79,Jarell Eddie,PHX,25,5,0,5,12.5,93.7,1.2,7.1,11.3,0.2,7.7,0.0,0.0,3.0,3.0,3.2,9.2,0.094
80,Markieff Morris,WAS,27,76,45,31,31.2,106.9,5.1,16.2,23.6,1.1,19.1,0.6,21.3,10.1,7.8,8.3,27.8,0.094
81,Edy Tavares,CLE,25,2,1,1,13.8,92.2,3.5,22.6,30.4,0.0,0.0,3.0,75.0,2.5,3.0,0.0,11.0,0.094
82,Bradley Beal,WAS,24,77,48,29,34.9,107.9,2.4,7.0,10.3,1.1,16.8,0.3,9.6,11.1,10.0,8.6,31.7,0.093
83,Al Horford,BOS,31,68,46,22,32.3,107.2,5.4,16.2,24.4,0.8,15.2,1.3,44.1,10.1,9.4,8.3,29.1,0.093
84,Taurean Prince,ATL,23,59,28,31,16.6,98.6,2.2,12.5,18.8,0.7,27.6,0.5,25.5,6.5,4.5,4.1,13.3,0.093
85,James Ennis III,MEM,26,64,32,32,23.4,103.8,3.0,12.6,18.6,0.7,19.8,0.3,13.9,7.5,5.8,7.7,18.7,0.093
86,Pierre Jackson,DAL,25,9,4,5,9.4,85.5,0.9,9.8,14.3,0.2,8.7,0.0,0.0,0.9,3.2,1.7,5.8,0.093
87,Kevin Love,CLE,28,60,40,20,31.4,107.1,8.6,26.7,38.3,0.9,18.1,0.4,14.7,10.2,8.5,9.3,29.8,0.092
88,Robin Lopez,CHI,29,81,40,41,28.0,105.9,3.4,12.0,16.9,0.2,5.3,1.4,46.8,8.5,6.8,8.5,25.7,0.092
89,Vince Carter,MEM,40,73,36,37,24.7,104.5,2.6,10.9,16.0,0.8,21.4,0.5,23.1,7.3,5.4,6.8,18.6,0.092
90,Joe Ingles,UTA,29,82,51,31,24.1,104.4,2.9,12.3,17.7,1.2,31.3,0.1,4.0,7.9,5.2,5.1,20.3,0.092
91,Jarrett Jack,NOP,33,2,1,1,16.5,98.5,0.0,0.0,0.0,1.0,33.3,0.0,0.0,10.0,5.5,6.5,12.0,0.091
92,Kyle Anderson,SAS,23,72,53,19,14.2,96.2,2.4,16.7,23.4,0.7,28.2,0.4,20.5,4.5,3.1,3.8,11.7,0.091
93,JJ Redick,LAC,33,78,50,28,28.2,106.2,2.1,7.0,10.2,0.7,14.9,0.2,6.7,8.7,7.7,8.3,23.6,0.090
94,Ish Smith,DET,28,81,37,44,24.1,104.6,2.6,10.9,15.2,0.8,20.8,0.4,20.2,5.7,5.3,5.4,20.7,0.090
95,Luc Mbah a Moute,LAC,30,80,49,31,22.3,103.6,1.6,6.7,9.6,1.0,25.6,0.4,20.1,7.2,5.7,6.6,18.7,0.090
96,Joe Johnson,UTA,36,78,47,31,23.6,104.3,2.7,11.5,16.4,0.5,14.1,0.2,10.3,7.3,5.3,4.8,20.4,0.090
97,David Nwaba,LAL,24,20,5,15,19.9,101.9,2.3,11.4,16.5,0.7,16.5,0.4,20.6,7.9,3.9,7.1,17.2,0.089
98,Nicolas Batum,CHA,28,77,35,42,34.0,108.2,5.6,16.4,23.1,1.1,21.4,0.4,11.1,9.2,8.5,9.1,29.2,0.089
99,Kent Bazemore,ATL,27,73,39,34,26.9,106.0,2.5,8.9,13.5,1.2,26.6,0.7,24.3,10.0,8.1,7.3,21.8,0.089
100,John Wall,WAS,26,78,48,30,36.4,108.8,3.4,9.4,14.0,2.0,30.2,0.6,20.3,11.9,10.3,8.8,33.3,0.089
101,Jeff Teague,IND,29,82,42,40,32.4,107.9,3.6,11.1,16.5,1.2,20.9,0.4,10.6,11.4,9.1,6.8,27.4,0.088
102,J.J. Barea,DAL,33,35,11,24,22.0,103.7,2.1,10.2,14.9,0.4,13.1,0.0,1.6,5.9,6.1,6.6,17.5,0.088
103,Zaza Pachulia,GSW,33,70,58,12,18.1,101.0,3.9,20.2,29.3,0.8,20.3,0.5,24.3,6.5,4.9,5.4,17.3,0.088
104,Andrew Harrison,MEM,22,72,38,34,20.5,102.9,1.6,7.9,11.8,0.7,20.7,0.3,15.4,6.5,4.9,6.2,15.4,0.088
105,Domantas Sabonis,OKC,21,81,46,35,20.1,102.5,3.0,14.6,20.8,0.5,14.0,0.4,19.6,6.6,5.0,4.0,19.2,0.087
106,James Harden,HOU,27,81,54,27,36.4,108.9,7.0,18.5,27.6,1.5,24.3,0.5,15.4,13.3,10.1,11.1,37.6,0.087
107,DeMar DeRozan,TOR,27,74,47,27,35.4,108.7,4.3,11.9,17.8,1.1,18.9,0.2,5.2,11.1,10.1,8.9,31.7,0.087
108,Ryan Anderson,HOU,29,72,50,22,29.4,107.0,3.0,10.3,14.8,0.4,8.5,0.2,7.7,10.5,8.0,8.3,30.3,0.086
109,Trevor Ariza,HOU,32,80,53,27,34.7,108.6,5.1,14.3,21.0,1.8,30.4,0.3,8.6,12.6,9.5,10.6,35.6,0.085
110,Wayne Ellington,MIA,29,62,35,27,24.2,105.2,1.8,7.6,11.4,0.6,15.0,0.1,2.3,6.9,6.3,5.7,22.8,0.085
111,Al-Farouq Aminu,POR,26,61,33,28,29.1,107.1,6.1,20.4,29.9,1.0,23.9,0.7,22.8,9.0,7.4,7.3,25.2,0.085
112,Malcolm Delaney,ATL,28,73,37,36,17.1,100.5,1.5,9.0,13.4,0.5,19.5,0.0,0.8,5.3,4.0,3.9,13.1,0.085
113,Dante Exum,UTA,21,66,40,26,18.6,102.1,1.5,8.2,11.6,0.3,12.7,0.2,8.9,6.3,4.0,4.4,15.7,0.084
114,CJ McCollum,POR,25,80,40,40,34.9,108.9,2.9,8.0,11.8,0.9,18.1,0.5,13.6,11.0,9.0,8.7,30.7,0.084
115,Beno Udrih,DET,34,39,18,21,14.4,97.2,1.3,8.9,12.2,0.3,18.6,0.0,0.0,3.7,2.7,3.0,11.2,0.084
116,Paul Zipser,CHI,23,44,21,23,19.2,102.4,2.5,12.5,18.1,0.3,10.0,0.4,20.8,6.3,4.9,5.2,18.6,0.084
117,Otto Porter Jr.,WAS,24,80,48,32,32.6,108.4,5.0,15.4,22.6,1.5,23.8,0.5,19.6,10.2,8.9,8.0,29.9,0.083
118,Terrence Jones,MIL,25,54,20,34,23.5,105.5,4.5,17.8,26.7,0.7,20.0,1.0,33.5,6.8,6.1,7.5,22.1,0.083
119,Nene,HOU,34,67,47,20,17.9,102.0,2.8,14.7,22.0,0.8,24.7,0.6,39.8,6.1,4.5,5.3,17.4,0.083
120,Taj Gibson,OKC,32,78,41,37,25.5,105.9,4.2,16.3,22.9,0.5,12.5,0.8,27.3,8.4,5.8,7.4,24.4,0.083
121,P.J. Tucker,TOR,32,81,35,46,27.6,107.2,4.4,16.0,23.4,1.4,30.2,0.2,9.4,9.3,7.4,8.3,23.5,0.083
122,Kentavious Caldwell-Pope,DET,24,76,33,43,33.3,108.6,2.5,7.9,11.0,1.2,23.7,0.2,6.3,8.5,7.5,7.0,29.4,0.082
123,Avery Bradley,BOS,26,55,34,21,33.4,108.7,4.9,14.3,22.0,1.2,23.1,0.2,6.2,10.6,10.3,8.9,31.4,0.082
124,Marvin Williams,CHA,31,76,32,44,30.2,107.9,5.4,18.0,25.2,0.8,17.3,0.7,23.9,7.8,7.6,8.2,25.4,0.081
125,Shelvin Mack,UTA,27,55,34,21,21.9,104.7,1.9,8.7,12.9,0.8,24.3,0.1,2.3,8.0,5.3,4.6,19.7,0.081
126,Dario Saric,PHI,23,81,28,53,26.3,106.8,5.0,18.3,27.3,0.7,14.8,0.4,14.4,10.3,7.5,8.2,23.9,0.081
127,Kristaps Porzingis,NYK,21,66,26,40,32.8,108.7,5.5,15.9,23.9,0.7,14.9,2.0,49.2,10.7,9.8,10.1,30.1,0.081
128,Lucas Nogueira,TOR,24,57,34,23,19.1,103.2,2.8,13.9,21.2,0.9,27.5,1.6,63.1,5.6,5.9,4.1,16.4,0.080
129,Zach Randolph,MEM,35,73,38,35,24.5,105.8,5.7,24.6,36.3,0.5,13.7,0.1,7.3,7.6,5.7,7.5,19.9,0.080
130,Nikola Vucevic,ORL,26,75,27,48,28.8,107.8,8.0,27.2,39.0,1.0,22.0,1.0,35.1,9.2,7.7,8.2,28.2,0.080
131,Evan Fournier,ORL,24,68,23,45,32.8,108.8,2.4,7.2,10.5,1.0,20.5,0.1,1.7,10.9,8.8,8.7,31.6,0.080
132,T.J. McConnell,PHI,25,81,27,54,26.3,107.1,2.6,9.7,14.5,1.7,32.4,0.1,4.4,10.5,7.6,8.7,25.1,0.080
133,Ian Mahinmi,WAS,30,31,19,12,17.9,102.4,3.3,18.4,26.8,1.1,33.3,0.8,50.0,7.6,5.1,4.0,14.8,0.079
134,Nik Stauskas,PHI,23,80,27,53,27.3,107.4,2.6,9.1,13.8,0.6,12.5,0.4,14.5,10.3,7.6,8.2,26.7,0.078
135,Dante Cunningham,NOP,30,66,28,38,25.0,106.6,3.3,12.9,18.6,0.6,14.2,0.4,14.9,7.5,5.6,7.2,23.1,0.078
136,Lamar Patterson,ATL,25,5,1,4,8.1,83.5,1.2,12.2,16.7,0.2,25.0,0.0,0.0,1.8,2.8,1.4,6.0,0.077
137,Marcin Gortat,WAS,33,82,49,33,31.2,108.6,7.5,24.3,35.3,0.5,8.8,0.7,30.2,10.0,8.2,7.9,28.6,0.077
138,Reggie Bullock Jr.,DET,26,31,13,18,15.1,100.2,1.6,11.0,14.2,0.6,30.0,0.1,9.7,4.3,3.0,4.0,13.3,0.076
139,CJ Miles,IND,30,76,39,37,23.4,106.0,2.6,11.4,16.9,0.6,15.9,0.3,15.0,7.3,5.8,5.1,18.1,0.076
140,Rodney McGruder,MIA,25,78,40,38,25.2,106.8,2.1,8.3,12.3,0.6,17.0,0.2,7.8,7.2,7.0,5.6,23.7,0.076
141,Rajon Rondo,CHI,31,69,34,35,26.7,107.4,4.1,15.1,22.1,1.4,32.8,0.2,5.9,9.3,6.8,7.7,25.9,0.076
142,Jared Dudley,PHX,31,64,17,47,21.3,105.2,3.0,13.4,20.1,0.7,17.9,0.3,11.9,7.8,6.0,6.7,16.9,0.075
143,Jason Terry,MIL,39,74,37,37,18.4,103.4,1.2,6.6,10.3,0.6,19.2,0.3,13.9,6.4,4.9,4.3,16.1,0.075
144,Devin Harris,DAL,34,65,29,36,16.7,102.5,1.8,11.1,16.2,0.7,27.2,0.1,8.5,4.9,4.5,4.9,13.5,0.075
145,Nemanja Bjelica,MIN,29,65,28,37,18.3,103.6,2.9,15.7,24.0,0.6,19.5,0.3,15.7,6.2,5.2,4.5,16.7,0.075
146,Brook Lopez,BKN,29,75,20,55,29.6,108.5,3.8,11.6,16.8,0.5,12.8,1.7,51.7,11.4,8.6,8.7,27.9,0.074
147,Malcolm Brogdon,MIL,24,75,38,37,26.4,107.5,2.2,8.6,12.9,1.1,25.2,0.2,5.9,8.2,7.1,6.4,25.9,0.074
148,Amir Johnson,BOS,30,80,51,29,20.1,104.6,3.1,15.0,22.2,0.6,19.4,0.8,40.8,5.7,5.8,5.3,17.7,0.074
149,Nerlens Noel,DAL,23,51,24,27,20.5,105.6,3.9,19.8,30.2,1.3,29.5,1.0,49.5,6.3,5.9,5.8,18.3,0.074
150,Serge Ibaka,TOR,27,79,37,42,30.7,108.9,5.2,16.9,24.1,0.5,12.2,1.6,47.1,10.5,8.0,8.0,29.4,0.074
151,Austin Rivers,LAC,24,74,43,31,27.8,108.1,1.9,6.8,10.1,0.6,15.9,0.1,5.5,8.6,7.4,8.5,25.8,0.074
152,Shaun Livingston,GSW,31,76,63,13,17.7,102.5,1.6,8.4,12.7,0.5,16.5,0.3,10.3,6.3,4.6,4.6,16.3,0.074
153,Glenn Robinson III,IND,23,69,35,34,20.7,105.3,2.7,12.7,19.1,0.6,17.9,0.3,14.6,7.0,5.4,5.0,17.0,0.073
154,Gorgui Dieng,MIN,27,82,31,51,32.4,109.3,5.6,18.1,26.5,1.1,20.4,1.2,39.1,11.2,8.6,9.6,30.7,0.073
155,Terry Rozier,BOS,23,74,47,27,17.1,102.7,2.5,14.0,21.0,0.6,22.1,0.1,9.9,5.0,4.7,4.2,14.2,0.073
156,DeMarcus Cousins,NOP,26,72,30,42,34.2,109.5,8.9,27.3,39.6,1.4,24.5,1.3,41.9,11.5,8.0,10.8,27.9,0.073
157,Yogi Ferrell,DAL,24,46,18,28,26.0,107.8,2.0,8.1,11.8,0.9,23.7,0.2,10.0,7.6,6.0,8.5,23.2,0.073
158,Kelly Olynyk,BOS,26,75,49,26,20.5,105.2,3.8,18.1,27.4,0.6,18.6,0.4,26.4,6.9,6.3,5.0,17.9,0.072
159,Jarell Martin,MEM,23,42,23,19,13.3,99.8,2.9,20.6,30.8,0.4,16.0,0.2,17.3,4.7,3.4,4.1,9.5,0.072
160,Timothe Luwawu-Cabarrot,PHI,22,69,23,46,17.2,103.4,1.8,10.0,14.9,0.5,15.5,0.1,8.9,6.7,4.7,5.4,15.7,0.071
161,Brandan Wright,MEM,29,28,14,14,16.0,102.1,1.7,10.1,15.9,0.4,16.9,0.7,40.8,4.8,4.3,5.5,14.0,0.071
162,E'Twaun Moore,NOP,28,73,32,41,24.9,107.4,1.6,6.2,9.2,0.7,17.9,0.4,13.2,7.5,6.7,7.4,22.3,0.071
163,Langston Galloway,SAC,25,74,29,45,20.2,105.5,1.7,8.2,12.1,0.6,20.1,0.1,3.6,6.4,5.7,5.4,18.9,0.071
164,Jamal Crawford,LAC,37,82,51,31,26.3,107.9,1.4,5.1,7.6,0.7,20.1,0.2,7.9,8.7,7.2,7.8,24.5,0.071
165,Stanley Johnson,DET,21,77,35,42,17.8,103.8,2.0,11.6,15.6,0.7,26.0,0.3,20.7,4.5,3.1,4.1,14.3,0.071
166,Mike Tobey,CHA,22,2,0,2,12.6,98.0,0.5,3.7,4.8,0.0,0.0,0.0,0.0,2.0,0.0,9.0,9.0,0.071
167,Deron Williams,CLE,33,64,25,39,25.9,107.5,2.1,8.6,12.3,0.5,13.5,0.1,6.5,8.1,5.6,6.4,21.6,0.071
168,DeMarre Carroll,TOR,30,72,44,28,26.1,107.8,2.9,11.3,16.8,1.1,25.6,0.4,14.4,8.2,7.1,6.2,23.3,0.071
169,Mike Dunleavy,ATL,36,53,34,19,15.9,102.0,1.8,10.9,16.2,0.3,12.7,0.1,10.8,5.8,4.4,3.6,12.0,0.070
170,Hollis Thompson,NOP,26,40,12,28,18.8,104.3,2.3,11.5,17.2,0.5,18.2,0.2,8.2,6.9,4.7,6.7,16.3,0.070
171,Justin Holiday,NYK,28,82,31,51,20.0,105.3,2.4,11.4,17.2,0.8,25.2,0.4,16.6,6.3,5.7,4.5,16.7,0.070
172,Anthony Brown,ORL,24,11,3,8,14.5,100.3,2.3,14.7,21.6,0.5,20.0,0.1,7.1,3.5,3.3,3.6,12.5,0.070
173,Tristan Thompson,CLE,26,78,50,28,30.0,109.0,5.5,17.7,25.6,0.5,11.8,1.1,42.4,10.3,8.2,9.2,28.3,0.070
174,Matthew Dellavedova,MIL,26,76,39,37,26.1,108.1,1.6,6.3,9.5,0.7,16.0,0.0,0.0,9.0,6.5,6.2,22.2,0.070
