,PLAYER,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,OPP PTS OFF TOV,OPP PTS 2ND CHANCE,OPP PTS FB,OPP PTS PAINT,DEF WS
20,Russell Westbrook,HOU,31,57,36,21,36.0,107.1,6.2,15.7,23.8,1.6,23.2,0.4,9.3,12.8,10.4,11.3,39.0,0.127
21,Anthony Davis,LAL,27,62,46,16,34.4,106.4,7.0,19.7,27.9,1.5,22.8,2.3,47.0,12.8,8.3,12.6,33.0,0.127
22,Rudy Gobert,UTA,28,68,42,26,34.3,106.6,10.1,27.6,38.6,0.8,17.4,2.0,68.5,12.1,8.6,9.1,32.7,0.123
23,Domantas Sabonis,IND,24,62,37,25,34.8,106.8,9.4,26.2,38.3,0.8,14.4,0.5,14.9,10.2,8.5,9.7,33.5,0.123
24,Ben Simmons,PHI,23,57,35,22,35.4,107.3,5.8,15.9,22.1,2.1,33.5,0.6,14.7,12.1,8.7,10.5,34.5,0.122
25,Norman Powell,TOR,27,52,40,12,28.4,104.6,3.2,9.8,14.9,1.2,20.7,0.4,13.9,9.7,8.9,7.9,25.8,0.122
26,Jaylen Brown,BOS,23,57,38,19,33.9,106.8,5.3,14.9,21.6,1.1,20.1,0.4,9.6,10.2,8.9,8.9,31.1,0.120
27,Malcolm Brogdon,IND,27,54,34,20,30.9,105.7,4.0,12.4,18.2,0.6,14.0,0.2,5.5,9.9,7.6,8.5,30.1,0.118
28,Al-Farouq Aminu,ORL,29,18,7,11,21.1,100.1,3.5,15.8,22.3,1.0,26.5,0.4,14.8,7.8,4.9,5.5,18.7,0.117
29,Wendell Carter Jr.,CHI,21,43,15,28,29.2,105.3,6.2,21.6,30.6,0.8,12.9,0.8,39.1,11.5,7.3,8.0,28.1,0.117
30,Josh Richardson,PHI,26,55,33,22,30.8,106.0,2.4,7.5,10.9,0.9,19.4,0.7,17.6,9.4,7.7,8.0,29.9,0.117
31,Joe Ingles,UTA,32,72,44,28,29.7,105.6,3.5,11.2,15.9,0.9,22.3,0.2,5.6,10.3,7.6,7.3,29.4,0.116
32,Tobias Harris,PHI,27,72,43,29,34.3,107.2,5.9,17.2,23.4,0.7,13.2,0.6,15.3,10.8,7.6,9.6,33.8,0.116
33,Will Barton,DEN,29,58,38,20,33.0,106.9,5.0,14.7,21.7,1.1,18.2,0.5,15.9,10.1,8.7,8.1,33.7,0.115
34,T.J. Warren,IND,26,67,42,25,32.9,106.9,3.2,9.2,13.7,1.2,23.0,0.5,13.8,10.2,8.3,9.3,32.9,0.115
35,Patrick Beverley,LAC,31,51,38,13,26.3,104.0,4.1,14.5,20.5,1.1,24.1,0.5,17.6,8.8,6.2,7.1,21.4,0.114
36,Kris Dunn,CHI,26,51,19,32,24.9,103.6,3.2,13.2,19.0,2.0,34.1,0.3,16.0,9.1,6.2,6.5,23.7,0.113
37,James Harden,HOU,30,68,43,25,36.5,108.2,5.5,13.9,20.9,1.8,27.8,0.9,21.6,13.1,10.9,12.0,37.7,0.113
38,Naz Mitrou-Long,IND,26,5,3,2,9.4,78.8,1.4,11.9,15.2,0.2,25.0,0.2,16.7,2.8,1.6,1.6,6.8,0.113
39,Jonathan Isaac,ORL,22,34,15,19,28.8,105.7,5.1,17.7,25.1,1.6,28.5,2.3,58.6,8.1,6.9,7.1,26.3,0.112
40,Clint Capela,ATL,26,39,22,17,32.8,107.4,9.5,26.5,38.6,0.8,15.4,1.8,49.0,12.8,9.1,11.5,35.8,0.111
41,Luka Samanic,SAS,20,3,1,2,16.1,96.2,3.0,16.7,22.0,0.0,0.0,0.7,22.2,8.3,5.0,3.7,16.0,0.111
42,Duncan Robinson,MIA,26,73,44,29,29.7,106.2,3.0,9.9,13.8,0.5,11.1,0.3,9.3,10.7,6.8,7.2,26.3,0.110
43,Bam Adebayo,MIA,22,72,44,28,33.6,107.7,7.8,22.4,31.0,1.1,23.1,1.3,41.5,11.7,8.4,7.4,30.2,0.110
44,Chris Paul,OKC,35,70,44,26,31.5,107.1,4.6,14.3,20.8,1.6,28.7,0.2,5.6,9.5,7.9,6.9,30.9,0.110
45,Gary Harris,DEN,25,56,37,19,31.8,107.1,2.4,7.7,11.3,1.4,24.6,0.3,9.3,10.4,7.9,8.2,31.5,0.109
46,Paul George,LAC,30,48,34,14,29.6,106.3,5.2,16.1,23.1,1.4,29.1,0.4,13.5,9.8,7.1,8.7,26.2,0.109
47,Montrezl Harrell,LAC,26,63,44,19,27.8,105.8,4.5,14.1,21.1,0.6,16.5,1.1,39.8,9.7,7.7,7.7,26.4,0.109
48,Al Horford,PHI,34,67,39,28,30.2,106.8,5.3,17.1,23.5,0.8,15.5,0.9,29.8,10.0,7.0,8.4,30.7,0.108
49,Avery Bradley,LAL,29,49,36,13,24.2,104.0,2.0,7.7,11.0,0.9,20.1,0.1,3.0,9.2,6.2,10.1,24.4,0.108
50,Andre Roberson,OKC,28,7,3,4,12.4,91.1,2.9,20.4,29.0,0.1,6.3,0.4,50.0,5.1,2.0,3.6,11.7,0.107
51,Serge Ibaka,TOR,30,55,40,15,27.0,105.5,6.1,20.5,30.6,0.5,10.4,0.8,32.4,9.2,7.9,7.3,23.8,0.107
52,Jimmy Butler,MIA,30,58,38,20,33.8,108.0,4.8,13.9,19.3,1.8,32.3,0.6,18.8,10.9,8.3,7.7,30.7,0.106
53,Victor Oladipo,IND,28,19,11,8,27.8,106.1,3.5,11.6,17.1,0.9,18.7,0.2,7.1,10.2,6.9,9.4,25.8,0.106
54,George Hill,MIL,34,59,47,12,21.5,102.1,2.2,8.6,11.9,0.8,24.7,0.1,3.6,7.7,5.1,6.2,15.8,0.106
55,Bojan Bogdanovic,UTA,31,63,41,22,33.1,108.0,3.5,10.0,13.8,0.5,13.9,0.1,4.2,12.0,8.2,9.3,31.6,0.105
56,Daniel Theis,BOS,28,65,42,23,24.1,104.0,4.4,17.2,24.9,0.6,13.4,1.3,43.3,7.1,6.3,6.5,20.9,0.105
57,Jamal Murray,DEN,23,59,38,21,32.3,107.7,3.2,10.1,14.5,1.1,22.5,0.3,10.8,10.5,7.4,8.2,31.9,0.105
58,Myles Turner,IND,24,62,37,25,29.4,106.7,5.2,16.8,24.8,0.7,16.4,2.1,57.4,9.0,7.6,8.7,27.5,0.104
59,D.J. Augustin,ORL,32,57,28,29,24.9,104.6,1.8,6.7,9.7,0.6,14.5,0.0,0.6,7.9,6.3,7.2,23.6,0.104
60,Donovan Mitchell,UTA,23,69,43,26,34.3,108.6,3.6,10.1,14.4,1.0,23.6,0.2,7.4,11.9,8.5,9.0,33.3,0.104
61,Paul Millsap,DEN,35,51,30,21,24.3,104.5,3.8,15.7,22.4,0.9,19.1,0.6,30.6,8.0,5.6,6.2,22.7,0.103
62,Lauri Markkanen,CHI,23,50,18,32,29.8,107.3,5.1,17.4,25.2,0.8,14.1,0.5,18.3,11.7,7.9,7.7,31.4,0.103
63,Kyle Kuzma,LAL,24,61,46,15,25.0,105.2,3.6,13.5,20.1,0.5,10.6,0.4,12.4,8.4,6.2,7.6,24.2,0.102
64,Zion Williamson,NOP,19,24,11,13,27.8,106.9,3.6,11.4,16.2,0.7,14.5,0.4,13.6,12.0,7.4,9.2,29.5,0.101
65,Hamidou Diallo,OKC,21,46,25,21,19.5,101.9,2.7,12.4,18.0,0.8,31.6,0.2,9.2,6.7,4.7,4.5,18.9,0.100
66,P.J. Tucker,HOU,35,72,44,28,34.3,108.9,5.1,13.7,20.6,1.1,17.7,0.5,13.3,12.4,10.0,11.3,35.8,0.099
67,Deandre Ayton,PHX,21,38,20,18,32.5,108.5,7.6,22.5,32.8,0.7,13.0,1.5,47.5,10.6,8.4,9.3,33.4,0.099
68,Royce O'Neale,UTA,27,71,44,27,28.9,107.3,5.1,16.5,23.1,0.8,22.7,0.5,18.9,10.0,7.3,7.5,28.0,0.099
69,Mychal Mulder,GSW,26,7,3,4,29.1,107.1,2.9,9.3,14.0,0.3,8.0,0.1,6.3,9.1,9.9,9.4,28.0,0.099
70,Shai Gilgeous-Alexander,OKC,21,70,43,27,34.7,109.2,5.2,14.6,21.2,1.1,20.2,0.7,20.1,11.3,9.2,7.4,36.5,0.099
71,Garrett Temple,BKN,34,62,30,32,27.9,106.9,3.0,9.6,13.9,0.8,22.5,0.5,18.0,10.2,7.7,7.2,25.9,0.098
72,Kemba Walker,BOS,30,56,37,19,31.1,108.1,3.2,10.0,14.6,0.9,16.7,0.5,13.7,9.1,8.5,9.0,27.8,0.098
73,Lou Williams,LAC,33,65,44,21,28.7,107.4,2.6,8.1,12.0,0.7,17.2,0.2,6.7,9.9,8.2,8.6,27.8,0.098
74,Alex Caruso,LAL,26,64,48,16,18.4,101.0,1.7,8.5,12.4,1.1,31.4,0.3,12.1,6.1,4.4,4.8,16.9,0.098
75,Ja Morant,MEM,20,67,33,34,31.0,108.1,3.1,9.0,13.0,0.9,18.8,0.3,7.9,11.4,8.8,8.2,28.6,0.097
76,Jake Layman,MIN,26,23,11,12,22.0,104.6,1.7,7.5,11.1,0.7,16.3,0.4,20.0,8.2,6.2,5.1,21.1,0.097
77,Ricky Rubio,PHX,29,65,32,33,31.0,108.4,4.0,12.8,17.9,1.4,29.2,0.2,6.4,10.2,7.8,8.1,32.2,0.097
78,Mike Conley,UTA,32,47,26,21,29.0,107.6,2.5,8.3,11.9,0.8,21.1,0.1,4.3,10.1,7.7,7.7,29.0,0.097
79,Patrick McCaw,TOR,24,37,27,10,24.5,105.5,1.8,6.8,10.0,1.1,24.4,0.1,4.8,10.0,7.2,6.9,22.5,0.097
80,Steven Adams,OKC,26,63,40,23,26.7,106.7,6.0,21.4,30.8,0.8,21.0,1.1,44.4,8.8,6.3,5.4,26.5,0.096
81,David Nwaba,HOU,27,20,8,12,13.4,94.9,1.9,10.9,15.7,0.6,29.7,0.6,41.4,5.7,4.1,3.4,9.1,0.096
82,Jrue Holiday,NOP,30,61,26,35,34.7,109.5,3.5,9.5,13.7,1.6,28.6,0.8,21.5,13.4,9.4,11.4,35.3,0.095
83,Eric Mika,SAC,25,1,0,1,19.0,102.4,5.0,26.3,35.7,0.0,0.0,0.0,0.0,3.0,3.0,8.0,10.0,0.095
84,Danny Green,LAL,33,68,51,17,24.8,106.0,2.6,10.0,14.1,1.3,25.8,0.5,13.1,9.6,6.2,9.8,23.9,0.095
85,Justin Holiday,IND,31,73,45,28,25.0,106.4,2.8,10.4,16.3,1.2,29.6,0.6,24.0,7.8,8.0,6.7,25.5,0.095
86,Darius Bazley,OKC,20,61,36,25,18.5,102.1,3.5,17.2,25.7,0.4,13.9,0.7,31.3,6.9,5.2,4.2,18.0,0.093
87,Nikola Jokic,DEN,25,73,46,27,32.0,108.9,7.5,23.7,34.1,1.2,21.9,0.6,21.6,10.2,7.8,8.2,31.2,0.093
88,Kent Bazemore,SAC,30,68,32,36,24.8,106.6,3.9,14.4,21.2,1.1,28.8,0.6,19.7,7.7,7.2,6.8,22.7,0.092
89,Nikola Vucevic,ORL,29,62,28,34,32.2,109.2,8.6,27.0,36.6,0.9,15.8,0.8,27.0,8.7,6.8,7.1,31.4,0.092
90,Kristaps Porzingis,DAL,24,57,32,25,31.8,109.3,7.7,22.1,31.2,0.7,16.9,2.0,56.1,9.1,8.3,10.8,29.0,0.091
91,Danuel House Jr.,HOU,27,63,40,23,30.4,108.7,3.3,10.1,15.2,1.1,20.5,0.5,15.3,11.0,8.5,9.3,32.3,0.091
92,Jonas Valanciunas,MEM,28,70,32,38,26.4,107.3,8.2,27.9,38.6,0.4,11.6,1.1,38.6,9.4,6.6,7.6,24.1,0.090
93,Mikal Bridges,PHX,23,73,34,39,28.0,108.1,3.1,10.7,15.5,1.4,29.5,0.6,25.8,9.3,7.0,7.0,28.8,0.090
94,Robert Covington,HOU,29,70,27,43,30.5,108.8,5.7,18.0,26.3,1.6,28.3,1.3,33.7,10.8,8.0,8.2,30.1,0.089
95,Taurean Prince,BKN,26,64,30,34,29.0,108.4,5.2,16.2,23.4,0.9,23.4,0.4,14.6,9.1,7.4,7.6,29.2,0.089
96,Dion Waiters,LAL,28,10,4,6,20.7,104.5,2.2,10.2,14.3,0.4,13.8,0.6,26.1,6.8,5.0,5.1,17.2,0.089
97,Goran Dragic,MIA,34,59,37,22,28.2,108.2,2.7,9.0,13.1,0.7,15.5,0.2,6.0,10.6,8.2,6.4,25.8,0.089
98,Dwight Powell,DAL,28,40,25,15,26.5,107.4,3.8,13.2,19.1,0.9,24.1,0.6,22.4,9.0,7.2,8.5,26.9,0.089
99,Kentavious Caldwell-Pope,LAL,27,69,51,18,25.5,107.2,1.5,5.6,8.2,0.8,18.9,0.2,5.8,9.0,6.2,8.6,24.4,0.088
100,Reggie Jackson,LAC,30,31,16,15,24.0,105.9,2.4,9.4,14.0,0.4,14.8,0.2,8.2,6.1,6.3,4.5,23.0,0.088
101,Chris Chiozza,BKN,24,28,14,14,14.3,98.5,1.6,10.2,15.1,0.8,28.8,0.1,9.1,4.3,3.3,2.5,11.1,0.088
102,Terrence Ross,ORL,29,69,31,38,27.4,108.0,3.0,10.8,15.9,1.1,24.5,0.3,10.3,8.6,6.5,6.9,25.3,0.088
103,Aaron Gordon,ORL,24,62,30,32,32.5,109.7,5.9,18.1,25.2,0.8,16.2,0.6,18.3,9.3,7.5,7.6,31.3,0.088
104,Josh Gray,NOP,26,2,1,1,11.4,91.5,0.5,4.0,6.7,0.0,0.0,0.0,0.0,7.0,4.0,5.5,11.0,0.087
105,Keldon Johnson,SAS,20,17,8,9,17.7,103.4,2.8,14.6,19.7,0.8,23.3,0.1,7.1,5.6,4.5,3.5,19.4,0.087
106,Evan Fournier,ORL,27,66,28,38,31.4,109.5,2.3,7.4,10.4,1.1,20.0,0.2,6.7,8.4,7.1,6.8,30.3,0.087
107,Landry Shamet,LAC,23,53,34,19,27.4,108.2,1.8,5.8,8.5,0.4,10.9,0.2,7.1,9.6,7.5,6.7,25.6,0.086
108,Spencer Dinwiddie,BKN,27,64,30,34,31.2,109.4,3.0,8.5,12.3,0.6,17.0,0.3,11.5,10.3,8.3,8.8,30.4,0.086
109,Aaron Holiday,IND,23,66,42,24,24.5,106.9,2.0,7.7,11.5,0.8,22.8,0.2,9.0,7.2,7.1,7.2,23.9,0.086
110,Kelly Oubre Jr.,PHX,24,56,22,34,34.5,110.4,5.3,15.1,22.0,1.3,22.3,0.7,24.8,12.1,8.9,9.5,36.4,0.086
111,DeAndre Jordan,BKN,31,56,27,29,22.0,105.8,7.5,29.3,41.4,0.3,11.8,0.9,50.0,8.6,6.1,5.7,19.4,0.086
112,Tomas Satoransky,CHI,28,65,22,43,28.9,108.8,2.7,10.1,14.5,1.2,21.0,0.1,4.7,11.5,7.9,7.4,31.0,0.085
113,Dillon Brooks,MEM,24,73,34,39,28.9,108.9,2.4,7.6,10.8,0.9,19.3,0.4,11.5,10.2,7.9,8.3,27.0,0.085
114,Caleb Martin,CHA,24,18,6,12,17.6,102.4,1.6,8.6,12.9,0.7,27.3,0.4,24.1,5.2,4.1,4.2,15.4,0.085
115,Kendrick Nunn,MIA,24,67,42,25,29.3,109.1,2.4,7.9,10.9,0.8,18.2,0.2,9.0,10.8,7.7,6.6,26.6,0.084
116,Otto Porter Jr.,CHI,27,14,5,9,23.6,107.0,2.5,10.8,17.0,1.1,24.6,0.4,19.4,7.9,7.4,5.7,25.1,0.083
117,Pat Connaughton,MIL,27,67,53,14,18.6,103.8,3.3,15.1,21.0,0.4,15.5,0.5,21.7,6.8,4.8,5.7,15.7,0.083
118,Dorian Finney-Smith,DAL,27,71,40,31,29.9,109.5,3.7,11.3,16.2,0.6,17.1,0.5,19.6,8.9,8.4,9.9,30.0,0.082
119,JaMychal Green,LAC,30,63,43,20,20.7,105.7,4.9,20.9,30.2,0.5,16.5,0.4,19.5,7.0,5.6,5.4,19.9,0.082
120,Caris LeVert,BKN,25,45,21,24,29.6,109.5,3.1,9.6,13.9,1.2,29.3,0.2,9.1,10.2,7.8,8.1,29.0,0.082
121,Lonzo Ball,NOP,22,63,26,37,32.1,110.3,5.0,14.2,20.4,1.4,27.8,0.6,16.6,13.3,9.0,10.6,35.2,0.081
122,Matisse Thybulle,PHI,23,65,40,25,19.8,105.3,1.0,4.9,6.9,1.4,36.6,0.7,30.1,7.1,4.6,5.8,20.2,0.081
123,De'Anthony Melton,MEM,22,60,27,33,19.5,105.0,3.0,13.7,20.1,1.3,35.3,0.3,14.2,7.0,5.2,5.2,17.7,0.081
124,Rondae Hollis-Jefferson,TOR,25,60,43,17,18.7,104.3,2.9,14.3,21.6,0.8,22.5,0.4,18.1,6.8,5.3,5.2,14.6,0.081
125,Cory Joseph,SAC,28,72,31,41,24.4,107.6,2.0,8.2,11.8,0.7,19.1,0.3,14.8,8.3,5.8,5.5,23.4,0.081
126,Joe Harris,BKN,28,69,33,36,30.8,109.9,3.4,10.2,14.5,0.6,14.7,0.2,8.5,9.5,7.6,8.8,31.4,0.080
127,Gorgui Dieng,MEM,30,63,20,43,17.4,103.2,4.2,22.1,32.7,0.8,26.0,0.9,39.3,6.8,4.8,4.7,16.3,0.080
128,Thaddeus Young,CHI,32,64,22,42,24.9,108.1,3.5,14.5,21.4,1.4,26.4,0.4,17.3,9.3,6.5,6.8,25.5,0.080
129,Doug McDermott,IND,28,69,43,26,19.9,105.5,2.1,9.8,15.3,0.2,6.0,0.1,4.1,5.9,6.4,5.4,19.7,0.080
130,Furkan Korkmaz,PHI,22,72,42,30,21.7,106.6,2.1,9.3,13.3,0.6,16.2,0.2,9.1,7.3,5.2,6.7,22.5,0.080
131,Marcus Morris Sr.,LAC,30,62,26,36,31.2,109.9,4.1,12.8,18.2,0.8,15.9,0.5,16.8,9.8,7.6,8.6,26.4,0.080
132,Ivica Zubac,LAC,23,72,49,23,18.4,104.1,4.8,24.0,33.4,0.2,7.1,0.9,47.1,5.9,4.3,5.3,15.6,0.079
133,Damion Lee,GSW,27,49,12,37,29.0,109.7,4.2,14.4,20.7,1.0,20.1,0.1,4.3,10.3,7.9,9.0,28.3,0.079
134,Frank Mason III,MIL,26,9,6,3,13.1,98.9,1.6,9.7,14.3,0.6,27.8,0.1,12.5,5.7,3.2,2.9,11.1,0.079
135,Brad Wanamaker,BOS,30,71,48,23,19.3,105.2,1.7,8.2,12.2,0.9,27.0,0.2,8.8,6.3,5.4,5.3,17.9,0.078
136,Derrick Favors,NOP,28,51,24,27,24.4,107.9,6.6,24.9,35.1,0.6,15.5,0.9,35.7,10.0,6.3,8.4,25.2,0.078
137,Trevor Ariza,POR,35,53,22,31,28.2,109.3,4.0,13.7,20.2,1.3,30.1,0.3,9.0,9.6,7.3,8.9,26.3,0.078
138,P.J. Washington,CHA,21,58,22,36,30.3,110.1,4.4,14.5,21.4,0.9,21.2,0.8,30.1,10.5,8.3,7.5,32.6,0.078
139,Zach LaVine,CHI,25,60,20,40,34.8,111.2,4.1,12.5,18.2,1.5,20.8,0.5,17.2,13.6,9.9,9.2,37.2,0.078
140,Wes Iwundu,ORL,25,52,23,29,18.3,104.6,2.1,10.9,15.4,0.5,15.8,0.3,13.4,5.3,4.4,4.8,18.1,0.077
141,Coby White,CHI,20,65,22,43,25.8,108.8,3.1,12.8,19.1,0.8,14.0,0.1,4.2,9.0,6.6,7.1,26.8,0.077
142,Timothe Luwawu-Cabarrot,BKN,25,47,20,27,18.1,104.8,2.1,9.9,14.7,0.4,15.0,0.1,9.7,6.6,5.5,4.1,15.7,0.077
143,Kyle Anderson,MEM,26,67,32,35,19.8,105.8,3.4,15.1,21.9,0.8,25.7,0.6,23.9,7.4,5.5,5.6,18.2,0.077
144,Meyers Leonard,MIA,28,51,34,17,20.3,105.9,4.5,21.4,29.2,0.3,8.3,0.3,18.8,7.5,4.6,5.5,18.7,0.077
145,Harrison Barnes,SAC,28,72,31,41,34.5,111.4,3.9,11.1,16.2,0.6,11.1,0.2,5.8,11.7,8.4,8.9,33.7,0.076
146,Tim Hardaway Jr.,DAL,28,71,41,30,29.5,110.1,2.9,9.0,12.9,0.6,15.4,0.1,2.4,8.2,8.3,10.0,29.0,0.076
147,Mike Scott,PHI,31,68,39,29,17.8,104.6,2.7,14.8,21.2,0.3,11.1,0.1,3.6,5.9,4.3,5.4,18.2,0.076
148,Kyle Korver,MIL,39,58,43,15,16.6,103.7,1.8,9.1,13.3,0.4,20.5,0.2,9.8,6.6,4.4,4.7,14.2,0.076
149,Kelan Martin,MIN,24,31,12,19,16.0,103.1,2.7,15.4,23.1,0.2,7.3,0.3,13.6,5.6,4.3,3.2,16.1,0.076
150,Brandon Ingram,NOP,22,62,25,37,33.9,111.3,5.3,14.4,21.2,1.0,18.5,0.6,16.6,13.7,9.6,11.8,36.5,0.076
151,Richaun Holmes,SAC,26,44,16,28,28.2,109.6,5.3,19.1,28.0,0.9,20.5,1.3,48.7,9.7,6.8,6.3,27.0,0.076
152,Dragan Bender,GSW,22,16,10,6,17.8,104.8,3.6,18.3,25.4,0.3,11.4,0.6,32.1,7.4,4.8,6.0,16.1,0.076
153,Brandon Clarke,MEM,23,58,29,29,22.4,107.8,4.4,17.7,26.3,0.6,15.3,0.8,31.2,8.7,6.3,6.1,20.9,0.075
154,Tyler Herro,MIA,20,55,34,21,27.4,109.6,3.8,13.1,18.8,0.6,15.3,0.2,6.8,10.5,7.8,6.7,26.6,0.075
155,Sterling Brown,MIL,25,52,39,13,14.7,101.7,2.9,16.8,23.2,0.6,23.6,0.1,8.4,6.4,3.7,3.8,12.1,0.075
156,Enes Freedom,BOS,28,58,36,22,17.0,103.9,4.6,25.7,36.9,0.4,15.4,0.7,47.7,5.2,4.5,4.4,16.1,0.075
157,Terence Davis,TOR,23,72,53,19,16.8,103.9,2.6,13.7,21.2,0.5,19.8,0.2,9.4,6.5,5.1,4.6,14.1,0.074
158,Luka Doncic,DAL,21,61,36,25,33.6,111.4,8.1,22.4,32.0,1.0,23.8,0.2,7.2,10.0,9.2,10.6,34.1,0.074
159,Jeremy Lamb,IND,28,46,27,19,28.1,109.8,3.8,13.5,20.3,1.2,28.8,0.5,15.7,9.1,7.1,7.7,28.3,0.074
160,Nerlens Noel,OKC,26,61,38,23,18.5,105.3,3.4,17.4,26.9,1.0,29.6,1.5,63.6,6.3,5.4,4.8,18.1,0.074
161,Maxi Kleber,DAL,28,74,42,32,25.5,109.2,3.7,13.6,19.6,0.3,11.1,1.1,43.7,7.3,7.4,8.3,26.1,0.073
162,Maurice Harkless,NYK,27,62,39,23,23.0,108.5,3.0,11.7,16.9,0.9,25.8,0.5,20.0,8.6,6.0,7.0,21.9,0.073
163,Luke Kennard,DET,24,28,11,17,32.9,111.3,3.2,9.5,14.3,0.4,10.3,0.2,6.1,12.4,9.0,9.9,35.2,0.073
164,Devonte' Graham,CHA,25,63,23,40,35.1,111.8,2.7,7.8,11.9,1.0,20.1,0.2,8.1,11.8,9.9,8.3,36.7,0.073
165,Eric Gordon,HOU,31,36,21,15,28.2,110.4,1.7,5.6,8.6,0.6,13.9,0.4,11.8,10.0,9.3,8.5,31.9,0.072
166,Draymond Green,GSW,30,43,10,33,28.4,110.4,5.7,19.2,27.6,1.4,28.4,0.8,26.4,10.7,7.3,8.1,26.8,0.072
167,Alec Burks,PHI,28,66,21,45,26.6,109.8,3.5,13.1,19.4,0.9,21.8,0.3,9.9,9.7,7.0,8.3,26.7,0.072
168,Luguentz Dort,OKC,21,36,26,10,22.8,108.3,1.6,6.6,9.8,0.9,21.1,0.1,4.9,6.8,6.6,5.8,22.2,0.071
169,Derrick White,SAS,25,68,32,36,24.7,109.2,2.8,10.5,15.0,0.6,18.4,0.9,30.3,7.6,6.8,6.0,23.4,0.071
170,Jarrett Allen,BKN,22,70,33,37,26.5,109.6,6.5,22.6,33.0,0.6,16.5,1.3,51.1,8.3,7.0,7.2,26.3,0.071
171,Rudy Gay,SAS,33,67,30,37,21.8,108.1,4.5,19.4,27.5,0.5,15.1,0.5,18.5,7.4,5.8,6.0,20.4,0.071
172,Jalen Brunson,DAL,23,57,34,23,17.9,105.6,2.0,10.0,14.6,0.4,17.7,0.1,3.9,5.1,4.8,6.3,17.7,0.070
173,Ky Bowman,GSW,23,45,9,36,22.6,108.2,2.2,9.3,13.8,1.0,25.4,0.2,11.4,8.6,5.6,6.3,22.5,0.070
