,PLAYER,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,OPP PTS OFF TOV,OPP PTS 2ND CHANCE,OPP PTS FB,OPP PTS PAINT,DEF WS
74,Manu Ginobili,SAS,31,44,32,12,26.8,103.7,4.0,15.6,22.6,1.5,40.0,0.4,14.8,8.1,6.0,7.1,22.0,0.101
75,Josh Smith,ATL,23,69,41,28,35.1,106.1,5.3,15.5,24.4,1.4,24.7,1.6,48.7,9.8,9.9,9.5,29.8,0.101
76,Blake Ahearn,SAS,25,3,2,1,6.3,70.7,0.3,5.9,8.3,0.3,16.7,0.0,0.0,3.3,1.3,4.7,8.0,0.100
77,Steve Blake,POR,29,69,46,23,31.7,105.2,2.1,7.5,11.2,1.0,22.8,0.1,1.7,8.6,7.9,6.2,25.2,0.099
78,Marquis Daniels,IND,28,54,22,32,31.5,105.4,3.1,9.9,14.7,1.1,23.7,0.5,14.1,11.5,8.0,7.8,24.7,0.099
79,Chauncey Billups,DEN,32,79,54,25,35.3,106.3,2.6,7.6,12.0,1.2,18.4,0.2,5.5,11.0,9.8,7.7,28.6,0.099
80,James Posey,NOH,32,75,45,30,28.5,104.3,4.3,16.5,25.4,0.8,17.7,0.3,11.7,8.9,6.7,6.5,20.2,0.098
81,Tayshaun Prince,DET,29,82,39,43,37.3,107.1,4.2,12.3,18.7,0.5,11.5,0.6,18.4,10.2,9.1,7.8,29.8,0.096
82,Kyle Korver,UTA,28,78,46,32,24.0,102.5,2.9,12.3,19.2,0.6,15.2,0.4,15.4,8.4,6.9,5.7,19.3,0.096
83,Samuel Dalembert,PHI,29,82,41,41,24.8,102.8,5.9,26.0,39.0,0.4,10.0,1.8,62.7,8.3,6.1,5.4,20.3,0.096
84,Marcus Camby,LAC,35,62,16,46,31.1,105.4,8.5,27.7,43.6,0.8,18.0,2.1,47.1,10.1,8.3,7.8,25.0,0.096
85,Desmond Mason,OKC,31,39,11,28,27.3,104.3,3.0,10.7,15.8,0.4,11.5,0.8,24.6,10.3,7.2,7.4,24.2,0.095
86,Marvin Williams,ATL,23,61,33,28,34.3,106.6,4.5,13.6,21.3,0.9,18.0,0.6,18.1,9.7,9.4,9.0,30.1,0.095
87,Rudy Fernandez,POR,24,78,52,26,25.6,103.6,2.1,8.7,13.4,0.9,25.6,0.2,6.1,7.5,6.3,5.2,20.2,0.094
88,Kurt Thomas,SAS,36,79,52,27,17.8,98.6,3.4,20.1,28.7,0.4,18.9,0.7,46.4,4.5,3.6,4.3,12.6,0.093
89,Amar'e Stoudemire,PHX,26,53,30,23,36.8,107.2,5.9,15.8,24.0,0.9,19.6,1.1,30.6,14.4,11.0,9.8,28.1,0.093
90,Bruce Bowen,SAS,38,80,54,26,18.8,99.9,1.6,8.9,12.8,0.5,19.1,0.2,10.2,5.6,4.1,4.5,13.5,0.092
91,Luke Ridnour,MIL,28,72,29,43,28.2,104.8,2.6,10.2,15.3,1.3,27.8,0.2,10.3,9.4,7.0,6.8,20.6,0.092
92,Leon Powe,BOS,25,70,52,18,17.5,98.4,2.9,17.5,25.9,0.3,12.2,0.5,37.3,6.2,3.8,3.6,12.1,0.091
93,Al Horford,ATL,23,67,41,26,33.5,106.5,7.1,22.3,34.5,0.8,16.7,1.4,41.9,9.3,9.2,8.2,28.3,0.091
94,Rodney Stuckey,DET,23,79,36,43,31.9,106.1,2.6,8.7,13.3,1.0,25.7,0.1,4.7,8.7,7.8,6.8,24.1,0.091
95,Flip Murray,ATL,29,80,46,34,24.7,103.6,1.8,7.5,12.3,1.1,26.4,0.2,9.2,7.2,6.9,5.8,19.8,0.091
96,Peja Stojakovic,NOH,32,61,35,26,34.2,107.0,3.6,11.5,17.1,0.9,16.6,0.0,1.7,9.4,8.4,8.5,27.3,0.090
97,Jeff Foster,IND,32,74,31,43,24.7,103.6,4.0,16.0,23.4,0.7,20.2,0.7,28.2,8.7,5.9,5.9,17.7,0.090
98,Ime Udoka,SAS,31,67,42,25,15.5,97.0,2.4,15.7,23.8,0.5,24.0,0.2,15.0,4.2,3.8,4.0,11.6,0.090
99,Rasual Butler,NOH,30,82,49,33,31.9,106.4,2.7,9.0,13.6,0.6,13.3,0.7,26.1,8.9,8.3,7.7,24.5,0.090
100,Anthony Carter,DEN,34,78,53,25,22.9,103.0,2.1,8.8,14.1,1.2,29.5,0.2,5.4,9.4,7.2,5.6,18.4,0.089
101,Travis Outlaw,POR,24,81,54,27,27.7,105.2,3.2,12.5,19.6,0.6,15.9,0.7,24.9,8.6,7.4,6.1,21.7,0.089
102,Michael Finley,SAS,36,81,54,27,28.8,105.4,3.0,11.2,15.6,0.5,15.0,0.2,9.4,7.3,6.1,7.4,22.7,0.089
103,D.J. Augustin,CHA,21,72,30,42,26.5,104.6,1.6,6.5,10.4,0.6,15.7,0.0,1.1,9.2,7.5,6.0,20.2,0.089
104,Cuttino Mobley,LAC,33,11,2,9,33.1,107.0,1.8,5.7,9.0,1.4,27.8,0.2,3.9,10.5,10.1,5.8,30.5,0.089
105,Aaron Brooks,HOU,24,80,52,28,25.0,103.8,1.6,6.3,9.5,0.6,18.2,0.1,4.7,7.6,5.9,5.4,18.6,0.088
106,Jason Terry,DAL,31,74,45,29,33.7,107.0,1.9,5.6,8.6,1.3,25.9,0.3,7.5,9.9,9.3,8.8,27.7,0.088
107,Russell Westbrook,OKC,20,82,23,59,32.5,106.7,2.7,8.5,13.1,1.3,25.6,0.2,6.6,12.7,9.2,9.6,31.5,0.088
108,Anthony Johnson,ORL,34,80,58,22,18.5,99.9,1.5,7.9,11.7,0.6,24.1,0.1,3.4,5.8,4.8,4.5,14.4,0.088
109,Ben Gordon,CHI,26,82,41,41,36.6,107.7,2.8,7.8,12.4,0.9,16.2,0.3,6.4,12.8,11.8,9.8,33.5,0.088
110,Mehmet Okur,UTA,30,72,44,28,33.5,107.2,6.0,19.0,29.2,0.8,13.1,0.7,25.1,11.3,9.4,9.7,31.8,0.086
111,Brevin Knight,UTA,33,74,43,31,12.7,93.8,1.0,8.3,13.0,0.9,33.5,0.1,4.7,4.7,3.4,2.9,9.5,0.086
112,Wally Szczerbiak,CLE,32,74,60,14,20.6,102.1,2.6,12.4,19.5,0.4,14.3,0.1,6.5,6.9,5.3,5.6,16.4,0.086
113,Jarvis Hayes,NJN,27,74,32,42,24.8,104.3,3.2,13.5,21.4,0.7,19.5,0.1,4.0,8.5,6.6,6.1,18.8,0.085
114,Corey Brewer,MIN,23,15,4,11,20.5,102.4,2.1,10.3,15.9,1.0,40.5,0.2,10.7,6.4,4.7,4.3,17.2,0.084
115,Drew Gooden,SAS,27,51,26,25,24.8,104.9,4.9,20.1,30.8,0.6,17.2,0.4,16.1,8.7,7.3,7.1,22.8,0.084
116,Jarrett Jack,IND,25,82,36,46,33.1,107.4,2.8,8.4,12.6,1.1,22.4,0.2,5.5,11.5,8.5,8.8,26.7,0.083
117,Mike Bibby,ATL,31,79,47,32,34.7,107.7,3.0,9.2,14.4,1.2,23.6,0.1,4.4,10.1,9.5,9.8,30.1,0.083
118,Chris Bosh,TOR,25,77,31,46,38.0,108.4,7.2,19.6,30.3,0.9,16.7,1.0,26.6,11.9,10.7,8.6,32.6,0.083
119,Danny Granger,IND,26,67,27,40,36.2,108.1,4.4,12.0,17.7,1.0,20.7,1.4,36.7,12.1,9.1,9.5,28.6,0.083
120,George Hill,SAS,23,77,52,25,16.5,99.5,1.7,10.5,15.5,0.6,26.9,0.3,16.8,4.7,3.6,4.2,12.2,0.082
121,Quinton Ross,MEM,28,68,20,48,17.1,100.2,1.4,8.6,13.6,0.5,18.2,0.2,13.1,5.7,4.5,3.7,13.4,0.082
122,Anthony Parker,TOR,34,80,31,49,33.0,107.4,3.4,10.7,16.4,1.3,27.2,0.2,5.7,10.1,8.6,7.8,28.3,0.082
123,Zach Randolph,LAC,27,50,19,31,35.1,108.0,6.9,20.9,31.7,0.9,17.3,0.3,10.7,11.3,9.6,9.1,32.7,0.082
124,Ronnie Brewer,UTA,24,81,48,33,32.2,107.3,2.5,8.2,12.8,1.7,28.1,0.4,13.6,11.4,9.0,9.8,30.8,0.081
125,Deron Williams,UTA,25,68,39,29,36.8,108.4,2.5,7.2,11.2,1.1,17.8,0.3,8.4,12.3,10.3,11.0,35.6,0.081
126,Tony Battie,ORL,33,77,55,22,15.6,98.5,2.4,15.0,22.4,0.3,16.9,0.3,20.7,4.4,4.1,3.7,11.3,0.081
127,Glen Davis,BOS,23,76,59,17,21.5,103.1,2.4,12.0,18.3,0.7,22.0,0.3,17.1,7.9,5.0,4.6,16.2,0.081
128,Jordan Farmar,LAL,22,65,52,13,18.3,101.5,1.5,7.8,12.7,0.9,22.0,0.2,7.7,7.2,5.8,5.1,16.6,0.081
129,Luke Walton,LAL,29,65,54,11,17.9,100.8,1.9,10.4,15.7,0.5,16.8,0.2,8.5,5.5,4.9,3.9,15.0,0.081
130,Von Wafer,HOU,23,63,41,22,19.4,102.3,1.5,7.6,11.5,0.6,21.6,0.1,7.3,6.5,4.9,4.9,16.3,0.080
131,Zaza Pachulia,ATL,25,77,45,32,19.1,101.7,3.4,18.5,29.3,0.5,16.1,0.3,18.7,5.8,5.1,4.7,15.7,0.080
132,Jamario Moon,MIA,29,80,33,47,25.9,105.6,3.8,15.2,23.7,1.1,30.5,0.8,24.9,7.8,7.0,5.8,21.5,0.080
133,Carl Landry,HOU,25,69,44,25,21.3,103.4,3.2,15.5,23.2,0.4,13.6,0.4,27.0,7.1,5.1,4.8,17.1,0.079
134,Amir Johnson,DET,22,62,27,35,14.7,98.2,2.1,15.0,22.6,0.3,15.4,1.0,52.2,3.6,3.5,2.4,9.7,0.079
135,Eddie House,BOS,31,81,61,20,18.3,101.5,1.8,10.1,15.9,0.8,25.6,0.1,5.9,6.6,4.6,3.6,13.0,0.078
136,Derrick Rose,CHI,20,81,40,41,37.0,108.6,2.7,7.6,11.9,0.8,14.5,0.2,5.1,13.2,12.2,10.2,34.8,0.078
137,Charlie Bell,MIL,30,70,29,41,25.5,105.6,1.5,6.3,9.8,0.7,19.4,0.1,5.2,9.1,7.0,6.4,19.3,0.078
138,Al Harrington,NYK,29,73,27,46,34.9,108.2,4.9,14.5,21.8,1.2,22.1,0.3,15.6,12.3,9.5,10.0,32.7,0.078
139,Ramon Sessions,MIL,23,79,32,47,27.5,106.4,2.6,10.2,15.7,1.1,25.9,0.1,4.1,9.9,7.6,7.0,21.5,0.078
140,T.J. Ford,IND,26,74,34,40,30.5,107.2,2.7,8.9,13.3,1.2,28.5,0.2,7.0,10.8,8.1,7.9,23.4,0.078
141,Jeff Green,OKC,22,78,20,58,36.8,108.7,5.1,14.6,22.2,1.0,18.7,0.4,12.5,14.4,10.0,10.4,35.3,0.077
142,Marko Jaric,MEM,30,53,14,39,11.4,93.7,0.8,7.2,11.4,0.5,29.6,0.2,14.1,3.3,2.7,2.3,8.1,0.077
143,Willie Green,PHI,27,81,41,40,22.6,104.5,1.2,5.6,9.0,0.7,17.5,0.2,6.7,7.7,5.9,5.3,18.4,0.076
144,JJ Redick,ORL,25,64,48,16,17.4,101.3,1.6,8.8,13.1,0.3,14.9,0.0,0.9,5.9,4.3,4.1,13.2,0.076
145,Nick Collison,OKC,28,71,18,53,25.8,105.9,4.3,17.6,26.2,0.7,17.5,0.7,30.9,10.1,6.4,7.2,23.2,0.076
146,Keith Bogans,MIL,29,65,37,28,19.6,103.0,2.6,13.5,20.6,0.7,23.6,0.1,3.5,6.1,5.0,5.3,14.4,0.076
147,Chris Andersen,DEN,30,71,45,26,20.6,103.7,3.9,17.6,30.1,0.6,17.7,2.5,72.9,7.8,7.3,5.4,16.8,0.076
148,Michael Beasley,MIA,20,81,43,38,24.8,105.5,4.1,17.4,27.6,0.5,12.4,0.5,18.0,7.5,7.1,5.5,19.7,0.076
149,Joe Smith,CLE,33,57,25,32,19.3,103.1,3.1,15.9,24.2,0.3,13.0,0.7,38.1,5.6,5.4,4.5,16.1,0.076
150,Chris Kaman,LAC,27,31,6,25,29.7,107.3,5.5,19.4,31.0,0.5,13.0,1.5,40.9,11.0,9.1,7.4,28.1,0.076
151,Nate Robinson,NYK,25,74,28,46,29.8,107.3,2.6,8.7,13.6,1.3,27.3,0.1,4.9,9.6,8.6,7.0,27.1,0.076
152,Steven Hill,OKC,23,1,0,1,2.4,33.3,1.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076
153,Thabo Sefolosha,OKC,25,66,26,40,22.0,104.4,2.8,13.4,21.6,1.1,28.5,0.7,29.2,8.0,6.5,5.8,18.4,0.075
154,Dontell Jefferson,CHA,25,6,1,5,14.0,98.8,1.8,11.8,20.8,0.7,30.8,0.2,7.7,3.2,2.8,2.8,8.3,0.075
155,Tim Thomas,CHI,32,64,26,38,19.5,103.3,2.5,12.6,19.3,0.5,17.6,0.2,12.9,6.4,5.2,4.9,17.0,0.075
156,Linas Kleiza,DEN,24,82,54,28,22.2,104.8,2.9,12.1,19.8,0.4,10.7,0.2,6.0,8.7,7.4,5.7,18.5,0.074
157,Kevin Durant,OKC,20,74,18,56,39.0,109.3,5.5,14.9,22.4,1.3,22.6,0.7,19.9,16.0,10.3,11.2,36.6,0.074
158,Malik Hairston,SAS,22,15,10,5,10.3,93.5,1.1,10.7,16.2,0.4,28.6,0.5,31.8,2.4,2.3,1.4,6.5,0.074
159,Joakim Noah,CHI,24,80,39,41,24.2,105.6,4.5,19.3,30.0,0.6,16.1,1.4,44.5,8.1,7.6,6.2,21.6,0.074
160,Kyle Lowry,HOU,23,77,32,45,21.8,104.7,2.1,10.4,16.3,0.9,24.6,0.2,9.4,7.4,5.3,5.3,18.1,0.074
161,Hakim Warrick,MEM,26,82,24,58,24.7,105.9,3.4,14.8,22.9,0.6,15.9,0.5,20.6,8.4,6.5,6.7,20.8,0.073
162,Sasha Vujacic,LAL,25,80,64,16,16.2,101.1,1.5,9.0,14.5,1.0,28.1,0.1,5.3,5.7,4.9,4.2,14.1,0.073
163,Al Jefferson,MIN,24,50,17,33,36.7,109.0,7.5,21.9,33.7,0.8,15.9,1.7,49.7,11.5,9.6,9.0,31.2,0.073
164,Nenad Krstic,OKC,25,46,17,29,24.8,105.9,3.7,15.2,23.0,0.5,11.8,1.1,41.9,9.7,6.8,7.4,22.9,0.073
165,Kyle Weaver,OKC,23,56,17,39,20.8,104.3,1.8,8.7,13.1,0.8,25.1,0.4,22.9,8.7,5.5,6.4,19.0,0.073
166,Shawne Williams,DAL,23,15,10,5,11.3,95.3,1.8,14.1,20.5,0.1,11.1,0.6,34.6,3.1,3.9,2.7,10.4,0.073
167,Tyrus Thomas,CHI,22,79,39,40,27.5,107.0,4.6,16.9,27.0,1.2,25.5,1.9,52.2,9.7,9.1,7.5,24.9,0.072
168,Troy Murphy,IND,29,73,31,42,34.0,108.7,9.8,29.4,44.1,0.8,16.3,0.5,13.6,12.0,8.9,9.0,28.3,0.071
169,Brian Scalabrine,BOS,31,39,31,8,12.9,98.4,1.1,8.6,12.0,0.2,9.1,0.3,20.4,5.3,3.0,3.7,10.1,0.071
170,Baron Davis,LAC,30,65,17,48,34.6,108.9,3.0,9.0,14.4,1.7,31.2,0.5,12.7,11.8,10.0,8.7,31.6,0.071
171,Carlos Boozer,UTA,27,37,22,15,32.3,108.5,7.4,25.0,37.4,1.1,17.9,0.2,7.6,11.0,8.9,9.4,30.8,0.070
172,Thomas Gardner,ATL,24,16,11,5,6.1,81.0,0.4,6.1,10.0,0.3,20.0,0.1,6.7,1.6,1.1,1.1,3.1,0.070
173,Dorell Wright,MIA,23,6,4,2,12.2,96.3,3.0,23.7,34.6,0.3,28.6,0.0,0.0,4.3,3.2,4.3,11.3,0.069
174,Mike Conley,MEM,21,82,24,58,30.6,108.1,3.1,10.8,16.4,1.1,24.5,0.1,3.4,10.2,8.5,8.1,27.1,0.069
