,PLAYER,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,OPP PTS OFF TOV,OPP PTS 2ND CHANCE,OPP PTS FB,OPP PTS PAINT,DEF WS
36,Dwyane Wade,MIA,23,77,56,21,38.7,103.2,3.7,9.5,14.8,1.6,30.6,1.1,22.5,11.5,10.6,9.5,27.5,0.117
37,LeBron James,CLE,20,80,41,39,42.3,104.1,6.0,14.7,23.7,2.2,32.1,0.7,13.2,13.2,11.5,11.2,34.0,0.116
38,Carmelo Anthony,DEN,21,75,47,28,34.8,102.3,3.8,10.9,17.2,0.9,13.7,0.4,9.1,11.9,10.2,9.5,27.5,0.116
39,Jermaine O'Neal,IND,26,44,23,21,35.0,102.3,6.9,20.5,32.5,0.6,10.6,2.0,55.0,9.6,9.8,8.7,25.0,0.115
40,Andre Miller,DEN,29,82,49,33,34.7,102.3,2.9,8.4,13.2,1.5,23.9,0.1,2.3,12.2,10.0,8.9,27.4,0.114
41,Mike Miller,MEM,25,76,40,36,30.0,100.8,3.5,11.8,19.2,0.7,14.2,0.3,8.3,10.0,8.9,8.0,22.2,0.114
42,Udonis Haslem,MIA,25,80,59,21,33.5,101.9,6.1,18.2,27.7,0.8,18.0,0.5,13.4,10.2,8.6,7.8,23.7,0.114
43,Bobby Simmons,LAC,25,75,35,40,37.5,103.2,4.2,11.6,18.1,1.4,24.9,0.2,5.4,12.6,9.6,7.7,29.9,0.113
44,Erick Dampier,DAL,29,59,43,16,27.2,99.3,5.4,19.4,29.5,0.3,5.6,1.4,44.7,8.8,7.8,8.1,21.7,0.113
45,Andre Iguodala,PHI,21,82,43,39,32.7,101.8,4.6,14.1,22.0,1.7,25.5,0.6,19.8,11.7,9.6,7.0,25.0,0.113
46,Brian Cardinal,MEM,28,58,32,26,24.7,98.4,2.8,11.9,19.6,1.5,30.1,0.3,13.9,7.7,7.1,6.3,16.5,0.112
47,Andrei Kirilenko,UTA,24,41,15,26,33.0,101.9,4.0,13.2,20.9,1.6,33.7,3.3,68.3,10.6,7.8,8.3,22.2,0.112
48,Michael Finley,DAL,32,64,48,16,37.0,103.1,3.4,8.8,14.1,0.8,12.4,0.3,6.0,11.2,12.0,9.5,30.9,0.112
49,Elton Brand,LAC,26,81,37,44,37.1,103.2,5.9,16.2,25.3,0.8,13.9,2.1,49.9,13.2,9.1,7.6,30.0,0.112
50,Earl Watson,MEM,26,80,44,36,22.7,97.1,1.6,7.4,12.1,1.0,25.4,0.2,8.6,7.2,6.5,5.2,14.9,0.112
51,Jim Jackson,PHX,34,64,40,24,31.2,101.2,3.7,11.0,17.3,0.5,13.6,0.1,2.4,10.8,8.9,7.4,23.2,0.111
52,Doug Christie,ORL,35,52,31,21,29.2,100.7,2.7,8.5,13.8,1.5,28.7,0.3,12.0,9.6,9.0,7.8,26.0,0.111
53,Pau Gasol,MEM,24,56,28,28,31.8,101.8,5.0,16.1,26.1,0.7,12.7,1.7,36.0,11.5,9.6,8.6,24.4,0.110
54,David Wesley,HOU,34,80,40,40,34.7,102.8,2.4,7.1,11.0,1.2,23.2,0.1,3.8,11.2,8.8,8.1,24.4,0.110
55,Yao Ming,HOU,24,80,50,30,30.7,101.5,5.8,19.3,28.9,0.4,9.3,2.0,67.2,10.3,7.5,6.9,20.8,0.110
56,Jamaal Tinsley,IND,27,40,22,18,32.5,102.4,3.4,10.8,16.6,2.0,37.0,0.3,9.0,9.9,7.9,8.8,24.6,0.109
57,Brent Barry,SAS,33,81,59,22,21.4,96.9,2.0,9.5,14.4,0.5,14.9,0.2,8.8,6.6,5.1,5.1,16.4,0.109
58,Nenad Krstic,NJN,21,75,40,35,26.2,99.8,3.2,13.1,20.7,0.4,9.7,0.8,46.0,7.5,7.0,6.1,17.4,0.108
59,Lorenzen Wright,MEM,29,80,45,35,28.6,100.8,5.5,20.5,32.6,0.7,14.9,0.9,26.7,8.9,7.7,7.7,21.4,0.107
60,Brendan Haywood,WAS,25,68,38,30,27.5,100.5,3.9,13.5,21.6,0.8,15.1,1.7,63.0,8.5,8.3,6.6,21.9,0.107
61,Othella Harrington,CHI,31,70,40,30,18.3,94.4,2.7,14.6,22.5,0.3,13.2,0.3,17.8,6.1,4.2,3.9,12.7,0.106
62,Dikembe Mutombo,HOU,39,80,50,30,15.3,90.7,3.5,21.6,33.3,0.2,9.3,1.3,77.1,4.2,3.1,2.8,8.1,0.105
63,Larry Hughes,WAS,26,61,35,26,38.6,104.3,5.0,13.1,21.3,2.9,37.8,0.3,8.7,12.8,11.8,9.8,33.0,0.104
64,Jason Terry,DAL,27,80,56,24,30.0,101.8,1.9,6.1,9.5,1.4,26.8,0.2,5.6,8.8,8.9,8.6,24.7,0.104
65,Kenyon Martin,DEN,27,70,39,31,32.6,102.6,5.2,16.3,25.2,1.4,24.0,1.1,27.3,10.8,8.8,8.2,25.4,0.103
66,Zach Randolph,POR,23,46,19,27,34.9,103.3,6.5,18.7,30.9,0.7,14.0,0.4,8.5,12.3,10.6,10.8,29.7,0.103
67,Brad Miller,SAC,29,56,36,20,37.4,104.1,6.8,17.7,28.8,1.2,19.2,1.2,42.0,11.4,11.7,9.1,32.9,0.103
68,Brian Scalabrine,NJN,27,54,28,26,21.6,97.7,3.0,14.9,23.6,0.6,18.0,0.3,22.8,6.9,5.7,5.4,14.1,0.103
69,Marcus Camby,DEN,31,66,43,23,30.6,102.0,8.0,25.7,40.8,0.9,17.8,3.0,66.8,10.1,9.2,7.7,23.8,0.102
70,Samuel Dalembert,PHI,25,72,39,33,24.9,99.9,4.9,19.5,30.2,0.6,12.6,1.7,63.0,9.2,6.8,5.7,18.5,0.101
71,Robert Horry,SAS,34,75,53,22,18.8,95.8,2.4,13.4,21.7,0.9,26.1,0.8,31.9,5.9,4.7,4.0,14.7,0.101
72,Nene,DEN,22,55,31,24,23.9,99.5,4.0,16.8,25.3,0.9,20.5,0.9,33.1,8.5,6.4,6.5,19.4,0.101
73,Damon Jones,MIA,28,82,59,23,31.4,102.9,2.6,8.2,12.7,0.5,13.0,0.1,1.8,9.8,8.5,8.0,23.4,0.100
74,Kevin Garnett,MIN,29,82,44,38,38.1,104.6,10.5,27.2,42.3,1.5,33.2,1.4,33.6,12.2,10.8,9.1,30.2,0.099
75,James Posey,MEM,28,50,28,22,27.7,101.5,3.5,13.2,22.3,1.0,19.2,0.5,13.7,9.1,8.2,6.8,19.2,0.098
76,Marko Jaric,LAC,26,50,25,25,33.2,103.5,2.8,8.9,14.3,1.7,30.7,0.3,10.1,12.1,8.3,6.7,25.6,0.098
77,Zydrunas Ilgauskas,CLE,30,78,40,38,33.5,103.4,4.8,14.9,23.5,0.7,12.8,2.1,53.6,10.3,8.7,8.7,26.4,0.098
78,Jon Barry,HOU,35,69,41,28,21.8,98.7,1.9,8.9,13.8,0.9,24.9,0.1,6.3,6.5,5.5,4.1,14.0,0.097
79,Grant Hill,ORL,32,67,32,35,35.0,104.0,3.6,10.1,15.6,1.4,25.7,0.4,10.4,12.4,9.8,11.5,29.6,0.097
80,Shawn Marion,PHX,27,81,62,19,38.8,105.0,8.4,19.7,32.4,2.0,33.9,1.5,32.6,12.5,14.1,9.8,35.7,0.095
81,Corey Maggette,LAC,25,66,27,39,37.1,104.8,4.9,13.5,21.5,1.1,19.7,0.1,3.0,13.5,9.7,8.1,31.1,0.094
82,Joe Johnson,PHX,24,82,62,20,39.5,105.2,3.7,8.3,14.0,1.0,16.7,0.3,6.3,12.4,14.8,9.9,35.3,0.094
83,Mike Dunleavy,GSW,24,79,33,46,32.5,103.8,4.3,13.1,21.1,1.0,18.9,0.3,9.2,10.3,10.1,8.3,29.7,0.093
84,Steve Francis,ORL,28,78,35,43,38.1,105.1,4.2,10.7,16.7,1.4,23.0,0.4,8.4,13.7,11.0,11.7,32.7,0.093
85,Theo Ratliff,POR,32,63,22,41,27.4,101.8,3.5,12.7,20.3,0.4,9.8,2.5,69.6,9.1,8.0,7.4,21.4,0.093
86,Jerry Stackhouse,DAL,30,56,38,18,28.9,102.8,2.6,8.6,14.2,0.9,18.1,0.2,5.6,9.6,9.0,8.4,23.6,0.092
87,Gilbert Arenas,WAS,23,80,44,36,41.0,105.7,3.7,9.0,14.9,1.7,23.1,0.3,8.0,13.2,13.1,10.6,34.2,0.092
88,Fred Jones,IND,26,77,40,37,29.5,103.1,2.7,9.9,15.7,0.8,16.3,0.4,15.4,9.1,7.1,6.6,21.2,0.091
89,Mike James,HOU,30,74,38,36,25.1,101.4,2.3,9.3,14.6,0.9,22.0,0.1,3.8,7.9,7.0,5.9,18.6,0.091
90,Speedy Claxton,NOH,27,62,22,40,30.2,103.8,2.4,8.4,13.1,1.8,33.0,0.1,4.1,10.1,8.4,7.5,26.9,0.091
91,Juwan Howard,HOU,32,61,38,23,26.6,101.9,3.6,14.0,21.3,0.5,14.0,0.1,3.5,8.4,6.0,6.3,17.9,0.091
92,Earl Boykins,DEN,29,82,49,33,26.4,101.9,1.3,5.0,8.1,1.0,18.5,0.1,4.5,8.1,7.8,7.0,22.4,0.091
93,Antawn Jamison,WAS,29,68,38,30,38.4,105.4,5.3,13.8,22.6,0.8,11.7,0.2,6.6,12.0,11.7,10.2,33.2,0.090
94,Derek Fisher,GSW,30,74,31,43,30.0,103.4,2.4,7.9,12.9,1.0,21.8,0.1,1.8,9.0,9.4,7.5,25.5,0.090
95,Dale Davis,IND,36,61,24,37,21.4,99.9,3.7,17.2,27.4,0.5,16.2,1.1,59.6,6.6,6.1,5.4,17.1,0.089
96,Antonio McDyess,DET,30,77,51,26,23.4,100.7,4.0,18.1,29.0,0.6,17.0,0.7,25.0,8.1,5.9,6.1,17.4,0.089
97,Anthony Johnson,IND,30,63,34,29,27.9,102.6,2.3,8.6,13.7,0.9,25.0,0.2,10.9,7.6,7.9,5.3,20.7,0.089
98,Gerald Wallace,CHA,22,70,16,54,30.7,103.7,3.8,13.4,21.3,1.7,29.1,1.3,36.1,10.8,8.1,8.7,25.7,0.089
99,Rasual Butler,MIA,26,65,48,17,18.4,97.5,2.1,10.8,16.9,0.3,12.2,0.4,17.6,5.4,4.7,4.0,11.7,0.088
100,Casey Jacobsen,NOH,24,84,43,41,21.5,100.2,1.6,7.2,11.5,0.4,14.3,0.1,4.5,7.5,6.1,4.6,16.5,0.088
101,Nick Van Exel,POR,33,53,20,33,30.5,103.6,2.7,8.7,14.4,0.8,18.4,0.0,0.0,10.5,10.0,8.3,24.9,0.088
102,Christian Laettner,MIA,35,49,38,11,15.1,94.5,1.9,11.9,19.4,0.7,28.6,0.3,16.9,4.5,4.2,3.7,10.8,0.088
103,Paul Pierce,BOS,27,82,45,37,36.1,105.1,5.6,15.4,24.7,1.6,28.2,0.5,12.4,12.7,10.7,9.3,29.2,0.088
104,Alonzo Mourning,MIA,35,37,17,20,19.0,97.7,3.9,20.0,31.1,0.2,9.3,2.0,67.3,6.3,5.7,3.6,11.9,0.087
105,Matt Carroll,CHA,24,25,6,19,17.3,97.6,1.9,10.9,16.2,0.7,20.5,0.1,4.8,5.8,4.2,4.6,14.5,0.086
106,Darius Miles,POR,23,63,25,38,26.9,102.8,3.6,12.7,21.7,1.2,28.4,1.2,31.0,9.7,9.6,7.1,23.0,0.086
107,Andres Nocioni,CHI,25,81,47,34,23.4,101.3,3.9,16.6,26.6,0.5,15.1,0.4,17.9,9.0,6.2,5.3,17.0,0.086
108,Kelvin Cato,ORL,30,62,27,35,24.5,101.7,5.1,19.7,30.6,0.9,21.5,1.3,40.4,8.4,7.4,7.1,21.1,0.086
109,Quentin Richardson,PHX,25,79,59,20,36.0,105.2,4.9,12.2,20.2,1.2,22.5,0.3,8.6,11.5,13.1,9.2,32.6,0.086
110,Marc Jackson,PHI,30,81,42,39,24.3,101.6,2.7,11.3,17.9,0.4,8.9,0.2,13.8,8.3,7.2,4.5,18.0,0.086
111,Scott Padgett,HOU,29,66,40,26,14.2,93.9,2.1,14.3,21.5,0.5,22.0,0.2,10.2,4.1,3.3,2.4,8.5,0.085
112,Shandon Anderson,MIA,31,66,45,21,17.8,97.9,2.3,12.3,19.2,0.6,23.4,0.2,9.7,5.6,4.5,3.8,12.2,0.085
113,Ron Mercer,NJN,29,18,8,10,21.7,100.5,1.7,8.3,13.8,0.9,21.9,0.1,5.6,7.4,5.9,4.8,15.6,0.085
114,George Lynch,NOH,34,44,8,36,21.2,100.1,2.7,14.2,22.8,0.7,20.6,0.3,18.2,7.9,6.1,4.7,14.7,0.085
115,Shaun Livingston,LAC,19,30,13,17,27.3,103.2,2.2,8.2,14.0,1.1,23.7,0.4,11.3,10.5,8.4,6.4,21.3,0.085
116,Bobby Jackson,SAC,32,25,18,7,21.6,100.4,2.5,10.8,18.0,0.6,16.1,0.1,4.5,6.5,7.5,4.1,14.2,0.084
117,Mike Bibby,SAC,27,80,48,32,38.6,106.0,3.2,8.0,13.2,1.6,23.5,0.4,12.2,11.7,12.1,10.7,35.9,0.084
118,Chris Andersen,NOH,26,67,17,50,21.3,100.3,4.1,19.6,31.6,0.2,7.5,1.5,64.9,7.6,6.0,4.4,15.3,0.084
119,Stromile Swift,MEM,25,60,32,28,21.3,100.7,3.0,14.4,24.5,0.7,16.9,1.5,50.0,7.3,6.7,5.4,14.9,0.083
120,Latrell Sprewell,MIN,34,80,44,36,30.6,104.3,2.4,7.5,11.6,0.7,19.4,0.3,7.8,9.8,8.6,7.3,25.3,0.083
121,Drew Gooden,CLE,23,82,42,40,30.8,104.3,6.7,22.9,35.9,0.9,19.2,0.9,27.6,9.8,8.1,8.2,25.4,0.083
122,Jason Williams,MEM,29,71,39,32,27.5,103.3,1.5,5.5,8.8,1.1,22.3,0.1,2.1,9.2,8.1,7.9,21.3,0.083
123,Sam Cassell,MIN,35,59,32,27,25.8,102.8,2.2,8.3,12.8,0.6,19.8,0.2,8.3,7.3,7.8,5.7,19.4,0.082
124,Chris Webber,PHI,32,67,39,28,35.4,105.3,7.2,19.9,32.7,1.4,21.6,0.8,23.9,11.1,10.9,8.5,30.9,0.082
125,Eric Williams,TOR,32,55,23,32,24.1,101.7,2.3,9.9,15.0,0.7,22.4,0.1,3.5,8.4,5.9,5.6,17.4,0.082
126,Amar'e Stoudemire,PHX,22,80,60,20,36.1,105.5,6.2,15.7,26.5,1.0,17.3,1.6,40.6,11.0,13.5,8.5,33.1,0.082
127,Jeff McInnis,CLE,30,76,39,37,34.9,105.4,1.6,5.0,8.1,0.7,13.1,0.0,0.3,11.3,9.5,10.3,29.4,0.082
128,Bonzi Wells,MEM,28,69,37,32,21.6,100.9,2.6,13.1,21.3,1.2,28.2,0.4,15.6,7.3,6.1,5.2,15.3,0.081
129,Tony Allen,BOS,23,77,42,35,16.3,97.4,1.8,11.0,17.5,1.0,30.2,0.3,18.3,5.7,4.5,4.1,13.2,0.081
130,Jared Jeffries,WAS,23,77,42,35,26.1,103.1,2.9,11.3,18.2,0.9,17.2,0.5,19.2,8.1,7.8,6.6,21.5,0.080
131,Rashard Lewis,SEA,25,71,48,23,38.1,106.1,3.9,10.8,17.4,1.1,19.7,0.9,25.9,11.6,10.9,9.3,31.6,0.080
132,Marquis Daniels,DAL,24,60,42,18,23.6,102.1,2.2,9.2,15.1,1.4,30.2,0.2,9.3,7.4,7.4,7.0,20.8,0.080
133,Ricky Davis,BOS,25,82,45,37,32.8,105.1,2.2,6.7,11.3,1.1,19.9,0.3,9.1,13.0,10.9,8.5,26.9,0.080
134,James Jones,IND,24,75,39,36,17.6,98.7,1.8,10.4,16.6,0.4,14.6,0.4,22.0,5.3,4.2,4.2,12.4,0.080
135,Junior Harrington,NOH,24,29,4,25,18.8,99.3,1.7,9.7,16.3,0.9,30.9,0.2,10.6,7.1,5.4,3.7,13.4,0.079
136,Lindsey Hunter,DET,34,76,49,27,14.9,96.6,1.1,7.7,12.2,0.9,38.4,0.2,10.9,5.0,3.3,4.0,9.7,0.079
137,Eric Snow,CLE,32,81,42,39,22.7,101.6,1.5,6.7,10.9,0.8,21.5,0.2,7.7,6.8,6.2,4.7,15.2,0.079
138,Scot Pollard,IND,30,49,30,19,17.7,98.7,2.4,15.2,23.8,0.6,21.4,0.5,34.3,4.7,4.4,2.9,11.1,0.078
139,Chris Bosh,TOR,21,81,33,48,37.2,106.1,6.5,18.1,27.9,0.9,16.3,1.4,43.6,11.8,10.1,9.1,32.4,0.078
140,Devin Brown,SAS,26,67,50,17,18.4,99.7,2.1,11.7,18.6,0.6,18.9,0.2,7.9,6.5,5.3,4.2,13.9,0.078
141,Greg Buckner,DEN,28,70,42,28,21.7,101.6,2.0,9.6,14.9,1.1,23.4,0.1,3.3,7.6,6.6,5.6,18.3,0.077
142,Steve Nash,PHX,31,75,60,15,34.2,105.7,2.6,6.9,11.5,1.0,18.6,0.1,2.2,10.4,12.4,8.3,31.7,0.077
143,Malik Rose,NYK,30,76,50,26,19.5,100.3,2.8,14.9,23.2,0.6,20.9,0.2,13.3,7.3,5.1,4.4,14.7,0.076
144,DerMarr Johnson,DEN,25,71,42,29,17.2,99.1,1.5,8.4,13.6,0.6,21.4,0.3,10.3,5.8,4.8,5.3,13.9,0.076
145,Bryon Russell,DEN,34,70,39,31,14.7,96.6,1.7,12.3,19.5,0.6,19.9,0.2,9.0,4.6,3.7,3.6,11.3,0.076
146,Keith Van Horn,DAL,29,62,35,27,24.2,102.9,3.3,14.1,22.4,0.6,15.1,0.3,17.5,8.0,7.5,7.1,20.1,0.075
147,Wally Szczerbiak,MIN,28,81,44,37,31.7,105.4,2.7,8.4,13.3,0.5,13.2,0.2,5.6,10.3,9.3,7.4,25.3,0.075
148,Omar Cook,TOR,23,5,2,3,14.7,97.3,1.0,6.6,9.8,1.2,54.5,0.2,14.3,4.4,2.6,3.0,8.8,0.074
149,Jason Richardson,GSW,24,72,33,39,37.8,106.7,4.2,11.0,17.8,1.5,24.2,0.4,11.4,12.3,11.4,11.0,34.1,0.074
150,Emeka Okafor,CHA,22,73,16,57,35.6,106.3,7.1,21.5,33.9,0.8,13.7,1.7,42.2,12.3,9.4,10.8,30.5,0.073
151,Mark Blount,BOS,29,82,45,37,26.1,103.9,3.1,11.8,19.0,0.4,9.5,0.8,29.6,9.8,7.4,7.2,21.0,0.073
152,Marcus Banks,BOS,23,81,45,36,14.1,96.7,1.2,8.2,13.9,0.8,28.9,0.2,10.3,5.3,4.6,3.1,10.6,0.073
153,Matt Freije,NOH,23,23,3,20,19.0,100.8,2.0,11.4,18.8,0.6,18.1,0.1,8.0,7.6,5.1,5.1,15.6,0.073
154,Hedo Turkoglu,ORL,26,67,32,35,26.4,104.1,2.6,9.5,15.2,0.6,15.1,0.3,9.5,9.5,7.8,7.6,22.2,0.073
155,Calbert Cheaney,GSW,33,55,17,38,17.2,99.4,1.7,9.8,16.6,0.3,12.6,0.3,14.9,5.1,5.0,4.1,13.2,0.072
156,Rafer Alston,TOR,28,80,32,48,34.0,106.1,3.0,9.0,14.1,1.5,26.6,0.1,3.3,10.3,9.6,8.3,29.9,0.072
157,Jamaal Magloire,NOH,27,23,5,18,30.7,105.4,5.5,20.0,32.0,0.3,8.6,1.0,46.9,11.2,8.1,7.8,23.0,0.072
158,Keyon Dooling,MIA,25,74,52,22,16.0,98.3,1.1,6.5,10.3,0.5,24.8,0.1,8.0,4.6,4.4,3.1,10.1,0.072
159,Beno Udrih,SAS,22,80,57,23,14.4,97.2,0.8,5.8,9.5,0.5,23.8,0.1,6.6,4.8,3.8,3.5,11.5,0.072
160,Dwight Howard,ORL,19,82,36,46,32.7,105.9,6.5,19.9,30.9,0.9,17.4,1.7,42.5,12.4,9.4,11.1,29.1,0.071
161,Allan Houston,NYK,34,20,8,12,26.7,104.2,1.0,3.9,6.3,0.4,9.4,0.1,5.9,8.7,8.1,6.9,22.3,0.071
162,Adonal Foyle,GSW,30,78,31,47,21.8,102.4,3.4,15.2,24.6,0.3,9.6,2.0,76.1,7.0,7.0,5.8,18.9,0.071
163,Willie Green,PHI,23,57,23,34,18.7,100.7,1.9,10.6,16.3,0.6,17.3,0.1,8.1,7.2,5.0,4.5,12.8,0.071
164,Raul Lopez,UTA,25,31,9,22,16.7,99.6,1.0,7.0,10.4,0.7,30.1,0.1,7.3,5.5,3.6,3.9,11.3,0.071
165,Trenton Hassell,MIN,26,82,44,38,25.3,103.9,1.7,6.7,10.5,0.4,13.2,0.4,12.9,8.1,7.0,6.6,20.4,0.071
166,Tony Battie,ORL,29,81,36,45,23.6,103.2,4.2,17.5,28.0,0.4,10.1,1.0,40.7,8.9,6.4,7.0,18.8,0.071
167,John Salmons,PHI,25,58,30,28,17.0,99.5,1.9,10.9,17.0,0.7,22.1,0.2,19.1,5.7,4.3,3.6,10.9,0.071
168,Brevin Knight,CHA,29,66,17,49,29.5,105.3,2.3,8.2,13.3,2.0,34.8,0.1,2.3,9.5,8.0,9.1,25.5,0.070
169,Peja Stojakovic,SAC,28,66,42,24,38.5,107.1,3.4,8.6,14.3,1.2,18.5,0.2,5.9,11.8,12.1,10.4,36.0,0.070
170,Jacque Vaughn,NJN,30,71,34,37,19.7,101.6,1.3,6.8,11.0,0.6,20.0,0.0,0.9,6.1,5.4,4.5,12.8,0.070
171,Derek Anderson,POR,30,47,16,31,26.3,104.3,2.2,8.4,13.8,0.8,20.1,0.1,2.8,9.3,8.2,7.1,22.3,0.070
172,Maurice Taylor,NYK,28,65,31,34,20.7,101.7,2.9,14.7,22.8,0.4,15.3,0.3,21.7,7.3,5.4,4.2,13.5,0.070
173,Aaron McKie,PHI,32,68,35,33,16.6,99.7,2.2,13.5,20.7,0.7,24.1,0.3,21.8,6.0,4.3,3.0,11.7,0.070
174,Rod Strickland,HOU,38,16,12,4,12.3,94.5,1.5,12.4,20.2,0.2,10.7,0.1,10.5,3.5,2.9,2.4,8.5,0.069
