,PLAYER,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,OPP PTS OFF TOV,OPP PTS 2ND CHANCE,OPP PTS FB,OPP PTS PAINT,DEF WS
181,Ziaire Williams,MEM,20,62,41,21,21.7,108.8,1.7,7.1,10.1,0.6,14.4,0.2,6.4,6.7,6.0,6.3,23.6,0.075
182,Daniel Theis,BOS,30,47,20,27,20.8,108.4,3.6,15.9,23.2,0.4,14.2,0.7,29.5,9.1,5.7,5.8,19.6,0.075
183,LeBron James,LAL,37,56,25,31,37.2,113.5,7.1,18.5,27.7,1.3,21.2,1.1,27.1,13.1,10.2,11.9,38.6,0.074
184,Rajon Rondo,CLE,36,39,16,23,17.9,106.8,2.4,11.8,18.3,0.8,28.8,0.2,8.5,6.7,5.1,5.8,17.4,0.074
185,JaVale McGee,PHX,34,74,57,17,15.8,104.6,4.5,26.6,38.0,0.3,11.3,1.1,57.0,5.6,3.9,4.0,15.0,0.074
186,Cedi Osman,CLE,27,66,37,29,22.1,109.2,1.8,8.0,12.2,0.8,24.9,0.2,8.8,8.2,6.3,6.0,22.8,0.073
187,Davion Mitchell,SAC,23,75,28,47,27.7,111.3,1.8,6.2,9.3,0.7,16.5,0.3,12.3,10.3,9.0,7.1,28.6,0.073
188,Deni Avdija,WAS,21,82,35,47,24.2,110.1,4.5,18.2,26.3,0.7,20.8,0.5,22.4,7.7,6.1,4.3,22.5,0.073
189,Kyrie Irving,BKN,30,29,14,15,37.6,113.8,3.8,9.6,14.9,1.4,21.0,0.6,13.3,12.0,11.0,9.6,35.7,0.073
190,Jarred Vanderbilt,MIN,23,74,41,33,25.4,110.5,5.5,21.2,31.9,1.3,29.0,0.6,21.2,8.4,7.5,8.1,25.0,0.073
191,Nikola Vucevic,CHI,31,73,41,32,33.1,112.8,9.1,27.4,38.4,1.0,20.1,1.0,35.9,10.4,8.3,8.2,33.5,0.072
192,Jakob Poeltl,SAS,26,68,30,38,29.0,111.8,5.5,18.4,27.4,0.7,14.7,1.7,55.4,8.0,8.7,6.6,30.4,0.072
193,Jose Alvarado,NOP,24,54,25,29,15.4,104.8,1.4,9.4,13.7,1.3,39.4,0.1,9.0,4.9,3.7,3.2,13.8,0.072
194,Justise Winslow,POR,26,48,24,24,16.1,105.9,3.2,17.7,26.6,0.7,25.2,0.5,30.5,5.6,4.8,4.8,15.6,0.071
195,P.J. Washington,CHA,23,65,33,32,27.2,111.5,3.9,14.2,21.1,0.9,18.6,0.9,32.1,9.0,7.8,7.5,26.7,0.071
196,Jericho Sims,NYK,23,41,19,22,13.5,102.9,2.6,18.7,26.3,0.3,14.5,0.5,52.4,4.3,3.2,2.8,12.5,0.071
197,Nerlens Noel,NYK,28,25,10,15,22.5,109.8,3.7,16.1,23.5,1.2,31.6,1.2,60.8,6.8,5.0,5.2,19.4,0.070
198,John Konchar,MEM,26,72,48,24,17.9,107.0,3.4,18.2,26.3,0.6,16.1,0.3,12.9,5.1,5.0,4.8,17.1,0.070
199,Zach LaVine,CHI,27,67,37,30,34.7,113.4,4.3,12.1,17.4,0.6,11.9,0.3,12.2,11.2,9.4,8.6,34.7,0.070
200,Bogdan Bogdanovic,ATL,29,63,33,30,29.3,112.1,3.5,11.6,17.2,1.1,23.3,0.2,8.8,8.4,8.3,6.3,28.7,0.070
201,Olivier Sarr,OKC,23,22,6,16,19.1,108.0,2.7,13.3,18.9,0.3,8.3,0.7,31.3,7.5,5.2,4.4,17.1,0.070
202,Nassir Little,POR,22,42,19,23,25.9,111.1,4.2,15.8,22.6,0.6,15.0,0.9,30.0,8.9,6.2,7.2,25.9,0.069
203,Brandon Boston Jr.,LAC,20,51,26,25,14.9,104.9,1.8,11.1,17.0,0.5,20.8,0.3,14.3,5.5,5.2,4.1,15.9,0.069
204,Cade Cunningham,DET,20,64,20,44,32.6,113.1,4.6,14.3,21.1,1.2,24.8,0.7,22.2,11.4,8.4,6.7,33.2,0.069
205,Josh Hart,POR,27,54,20,34,33.2,113.2,6.0,18.3,26.0,1.1,21.0,0.2,10.2,12.0,7.9,8.8,31.1,0.069
206,Mitchell Robinson,NYK,24,72,32,40,25.7,111.2,4.5,17.1,24.3,0.8,22.8,1.8,61.9,8.5,6.3,6.3,23.9,0.068
207,Evan Fournier,NYK,29,80,36,44,29.5,112.5,2.2,7.3,10.5,1.0,24.8,0.3,8.4,9.8,7.9,8.3,28.4,0.068
208,Keita Bates-Diop,SAS,26,59,23,36,16.2,106.2,2.9,16.3,23.4,0.5,19.0,0.2,15.4,5.8,5.2,3.8,16.5,0.068
209,Thaddeus Young,TOR,34,52,27,25,16.3,106.3,2.5,15.2,22.3,1.0,34.6,0.3,22.8,5.2,4.2,4.3,15.2,0.068
210,John Collins,ATL,24,54,26,28,30.8,112.7,6.1,19.0,27.3,0.6,14.8,1.0,33.1,9.9,7.7,7.5,28.9,0.068
211,Dewayne Dedmon,MIA,32,67,43,24,15.9,106.0,4.2,25.1,37.9,0.4,16.1,0.6,53.2,6.0,4.5,3.7,13.7,0.068
212,Kevin Huerter,ATL,23,74,40,34,29.6,112.5,3.0,9.8,14.1,0.7,17.6,0.4,13.8,9.4,7.8,8.0,30.4,0.068
213,Shake Milton,PHI,25,55,34,21,21.4,109.6,2.0,9.4,13.6,0.5,15.4,0.3,12.7,7.2,5.9,7.3,19.6,0.068
214,Onyeka Okongwu,ATL,21,48,26,22,20.7,109.1,3.5,16.3,24.6,0.6,19.1,1.3,64.5,6.2,5.9,4.3,20.0,0.068
215,Zach Collins,SAS,24,28,14,14,17.9,107.8,3.8,19.7,28.4,0.5,15.5,0.8,48.9,6.7,5.4,5.1,18.6,0.068
216,Derrick Favors,OKC,30,39,15,24,16.7,106.5,3.2,17.8,23.8,0.4,17.9,0.3,24.5,5.1,3.7,3.4,13.9,0.068
217,Mo Bamba,ORL,24,71,19,52,25.7,111.3,6.0,21.4,30.3,0.5,16.1,1.7,58.7,9.2,7.4,7.1,21.2,0.068
218,Markelle Fultz,ORL,24,18,6,12,20.0,109.1,2.5,11.6,16.7,1.1,32.3,0.3,13.9,6.8,5.6,6.6,19.0,0.067
219,Sterling Brown,DAL,27,49,31,18,12.8,103.1,2.5,18.8,27.0,0.3,15.1,0.1,15.2,4.6,3.0,3.6,12.7,0.067
220,Trevon Scott,CLE,25,2,1,1,5.7,84.6,0.5,8.3,12.5,0.5,50.0,0.5,33.3,2.0,2.0,1.0,5.0,0.067
221,Carmelo Anthony,LAL,38,69,27,42,26.0,111.7,3.3,11.6,17.7,0.7,18.2,0.8,25.9,9.0,7.5,7.2,28.1,0.067
222,Jaxson Hayes,NOP,22,70,29,41,20.0,109.2,2.9,14.6,21.5,0.5,12.5,0.8,43.0,6.4,5.7,4.2,19.0,0.066
223,Markieff Morris,MIA,32,17,10,7,17.5,107.9,1.6,8.9,12.6,0.4,16.7,0.1,11.1,6.1,3.7,5.0,16.0,0.066
224,Donte DiVincenzo,SAC,25,42,21,21,23.9,111.2,3.1,12.5,18.6,1.1,31.4,0.2,9.0,8.0,7.2,5.7,23.0,0.066
225,Nickeil Alexander-Walker,UTA,23,65,29,36,22.6,110.7,2.3,10.3,14.9,0.7,19.5,0.4,16.8,8.1,6.0,5.0,21.1,0.064
226,Nic Claxton,BKN,23,47,24,23,20.7,109.8,3.7,15.7,24.6,0.5,16.3,1.1,38.6,7.3,6.0,7.0,20.0,0.064
227,Malik Newman,CLE,25,1,0,1,7.7,83.3,1.0,10.0,16.7,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.064
228,Frank Ntilikina,DAL,23,58,34,24,11.8,102.3,1.2,9.4,13.8,0.5,23.3,0.1,12.1,3.5,3.3,3.2,11.1,0.064
229,CJ McCollum,NOP,30,62,28,34,34.6,114.0,3.5,10.1,14.4,1.1,19.7,0.4,12.0,11.3,8.9,8.7,33.7,0.064
230,Jeff Green,DEN,35,75,44,31,24.7,111.5,2.5,10.0,14.0,0.4,10.4,0.4,18.1,9.0,6.1,6.5,25.8,0.064
231,Delon Wright,ATL,30,77,42,35,18.9,108.8,2.2,11.6,17.1,1.2,38.1,0.2,14.1,5.9,5.1,4.2,18.3,0.064
232,Jonathan Kuminga,GSW,19,70,44,26,16.9,107.5,2.6,13.9,20.4,0.4,15.6,0.3,22.7,6.0,4.9,4.2,15.8,0.064
233,Mike Muscala,OKC,30,43,15,28,13.8,104.9,2.5,16.6,25.3,0.4,18.9,0.6,38.8,4.5,3.5,3.0,12.7,0.064
234,Pat Connaughton,MIL,29,65,41,24,26.0,112.1,3.5,13.0,18.4,0.9,22.5,0.2,10.9,8.3,6.7,5.8,23.4,0.063
235,Anfernee Simons,POR,23,57,25,32,29.5,112.9,2.2,7.5,10.8,0.5,10.9,0.1,4.2,9.4,7.6,8.3,28.8,0.063
236,Hamidou Diallo,DET,23,58,14,44,21.9,110.7,3.6,16.2,24.5,1.2,31.6,0.3,14.8,7.1,5.9,4.8,21.2,0.063
237,Willie Cauley-Stein,PHI,28,20,12,8,9.1,98.2,1.4,14.4,20.0,0.3,16.7,0.2,30.0,2.3,2.7,2.2,9.5,0.063
238,Amir Coffey,LAC,25,69,33,36,22.7,111.0,2.5,10.2,14.9,0.6,16.7,0.2,10.1,7.5,7.6,6.9,24.1,0.063
239,Frank Jackson,DET,24,53,9,44,22.0,110.9,1.3,5.8,8.9,0.5,14.2,0.2,6.7,7.4,5.6,5.3,22.6,0.062
240,Dwight Powell,DAL,30,82,52,30,21.9,110.6,2.8,13.4,19.4,0.5,14.6,0.5,29.8,7.1,5.9,5.3,22.2,0.062
241,Cory Joseph,DET,30,65,19,46,24.6,111.7,2.2,9.2,13.7,0.6,17.9,0.3,10.8,7.9,6.2,4.9,25.5,0.062
242,Malik Monk,LAL,24,76,32,44,28.1,112.9,2.9,9.9,14.6,0.8,18.8,0.4,13.3,9.4,7.8,8.7,30.9,0.061
243,Jeremiah Robinson-Earl,OKC,21,49,15,34,22.2,110.9,4.1,17.2,25.0,0.6,17.7,0.3,16.5,7.7,6.6,5.0,21.8,0.061
244,Kelly Oubre Jr.,CHA,26,76,39,37,26.3,112.4,2.9,10.6,16.2,1.0,21.9,0.4,14.3,8.8,8.0,7.6,25.9,0.061
245,Goran Dragic,BKN,36,21,10,11,23.7,111.7,2.5,10.4,16.6,0.9,20.0,0.2,7.4,9.1,6.2,7.5,23.8,0.061
246,Saddiq Bey,DET,23,82,23,59,33.0,114.0,4.1,12.5,18.5,0.9,17.6,0.2,6.7,11.2,8.7,7.6,34.6,0.061
247,Isaiah Stewart,DET,21,71,21,50,25.6,112.1,5.5,21.7,31.2,0.3,8.5,1.1,42.6,8.6,6.5,5.9,25.1,0.061
248,Jordan Schakel,WAS,24,4,1,3,7.6,93.8,1.5,18.8,27.3,0.3,50.0,0.0,0.0,3.8,1.5,2.3,5.5,0.061
249,Avery Bradley,LAL,31,62,27,35,22.7,111.2,1.7,7.3,10.6,0.9,21.6,0.1,6.6,8.4,6.0,6.9,24.5,0.061
250,Bruce Brown,BKN,25,72,37,35,24.6,112.0,3.4,13.0,20.2,1.1,29.2,0.7,26.4,9.1,7.3,7.1,24.6,0.061
251,Terence Davis,SAC,25,30,11,19,17.9,109.0,2.8,13.8,20.5,0.8,28.4,0.4,16.4,6.1,5.8,3.8,17.5,0.060
252,LaMarcus Aldridge,BKN,36,47,26,21,22.3,111.1,3.9,16.0,23.8,0.3,10.9,1.0,39.8,8.3,6.4,5.7,22.3,0.060
253,Andre Drummond,BKN,28,73,42,31,19.7,109.8,6.2,30.5,46.0,1.1,31.6,0.9,40.5,6.9,5.8,6.0,19.0,0.060
254,Hassan Whiteside,UTA,33,65,40,25,17.9,109.0,5.0,27.5,38.9,0.3,11.7,1.6,71.5,6.8,4.8,4.7,17.6,0.060
255,PJ Dozier,DEN,25,18,9,9,18.9,109.5,2.7,14.4,20.8,0.6,18.3,0.3,18.2,7.4,4.2,5.2,18.1,0.060
256,Lonnie Walker IV,SAS,23,70,27,43,23.0,111.5,2.3,9.5,14.6,0.6,18.0,0.3,11.3,7.3,7.5,5.4,25.5,0.060
257,Jalen Smith,IND,22,51,29,22,18.1,109.3,4.0,21.6,31.8,0.3,12.1,0.8,39.8,6.3,4.9,5.2,18.7,0.060
258,Austin Rivers,DEN,29,67,41,26,22.1,111.1,1.4,6.3,9.2,0.8,23.2,0.1,5.1,8.3,5.6,5.6,22.1,0.060
259,Darius Bazley,OKC,22,69,19,50,27.9,113.1,5.3,17.6,25.7,0.8,19.4,1.0,35.4,10.1,8.5,6.0,28.9,0.060
260,Kyle Kuzma,WAS,26,66,29,37,33.4,114.3,7.4,21.3,31.7,0.6,15.6,0.9,23.9,10.6,9.3,6.2,35.2,0.059
261,Brook Lopez,MIL,34,13,10,3,23.0,111.6,2.6,10.8,14.0,0.6,20.0,1.2,46.9,7.6,4.6,6.4,19.8,0.059
262,Vlatko Cancar,DEN,25,15,7,8,11.8,104.1,1.5,13.3,18.7,0.1,5.7,0.2,21.4,3.4,2.5,2.7,10.9,0.059
263,Josh Okogie,MIN,23,49,23,26,10.5,101.6,0.8,7.7,11.7,0.5,26.5,0.2,18.2,3.7,2.8,2.7,9.0,0.059
264,Naz Reid,MIN,22,77,42,35,15.8,107.9,2.6,16.1,25.1,0.5,17.2,0.9,43.3,5.5,4.6,4.6,14.1,0.059
265,Mac McClung,LAL,23,2,2,0,12.2,105.4,1.5,10.7,13.6,0.5,50.0,0.5,33.3,5.5,0.0,4.5,15.0,0.058
266,Gabriel Lundberg,PHX,27,4,1,3,11.1,103.1,1.3,11.9,17.2,0.8,21.4,0.0,0.0,5.0,2.0,1.0,9.0,0.058
267,Kentavious Caldwell-Pope,WAS,29,77,34,43,30.2,113.8,2.9,9.3,13.5,1.1,27.7,0.3,10.8,9.9,8.3,5.4,32.0,0.058
268,Damian Lillard,POR,31,29,12,17,36.4,114.8,3.7,10.4,14.1,0.6,10.5,0.4,10.2,12.4,8.0,10.1,37.9,0.058
269,Javonte Green,CHI,28,65,38,27,23.4,112.0,2.8,12.0,17.2,1.0,29.0,0.5,23.2,7.4,6.5,5.9,24.1,0.058
270,Eric Gordon,HOU,33,57,19,38,29.3,113.6,1.7,5.6,8.3,0.5,12.6,0.3,11.5,12.2,8.9,8.4,31.4,0.058
271,T.J. McConnell,IND,30,27,9,18,24.2,112.3,2.6,11.0,16.4,1.1,26.1,0.4,12.8,9.0,7.3,6.3,26.4,0.058
272,Bismack Biyombo,PHX,29,36,30,6,14.1,106.2,2.9,20.7,28.3,0.3,12.6,0.7,55.3,4.2,3.7,2.9,11.4,0.058
273,Ivica Zubac,LAC,25,76,40,36,24.4,112.2,5.6,22.3,32.1,0.5,13.8,1.0,47.0,8.3,6.9,6.9,25.3,0.057
274,Danilo Gallinari,ATL,33,66,35,31,25.3,112.6,4.1,16.1,23.9,0.4,11.3,0.2,9.0,7.6,6.9,6.3,26.0,0.057
275,Enes Freedom,BOS,30,35,20,15,11.8,103.8,2.8,21.9,30.2,0.1,8.9,0.4,35.0,3.5,3.3,2.7,9.9,0.057
276,Clint Capela,ATL,28,74,40,34,27.6,113.3,8.1,28.4,40.1,0.7,18.1,1.3,50.8,8.7,7.2,8.0,27.9,0.057
277,Aaron Holiday,PHX,25,63,34,29,16.2,108.2,1.6,9.2,13.3,0.7,28.2,0.1,8.3,5.0,4.2,3.8,15.1,0.057
278,De'Andre Hunter,ATL,24,53,28,25,29.8,113.9,2.8,9.3,13.7,0.7,15.7,0.4,15.0,9.5,8.2,7.9,29.8,0.056
279,Cody Martin,CHA,26,71,41,30,26.3,113.0,2.9,10.8,16.4,1.2,26.4,0.5,17.3,9.2,8.1,7.7,25.7,0.056
280,Trae Young,ATL,23,76,40,36,34.9,114.9,3.1,8.7,12.6,0.9,18.3,0.1,3.0,11.0,9.4,9.1,35.6,0.056
281,Aaron Wiggins,OKC,23,50,13,37,24.2,112.6,2.5,9.8,14.2,0.6,15.7,0.2,9.9,7.5,7.2,5.8,23.5,0.056
282,Tre Mann,OKC,21,60,17,43,22.8,112.0,2.4,10.1,15.0,0.8,22.1,0.2,8.2,8.4,7.3,4.8,25.0,0.055
283,KZ Okpala,MIA,23,21,14,7,11.6,104.2,1.4,11.8,17.4,0.2,12.1,0.3,35.0,4.0,3.1,3.0,8.9,0.055
284,Miles McBride,NYK,21,40,19,21,9.3,100.1,1.0,9.7,13.8,0.4,24.1,0.0,2.4,2.4,2.1,1.1,7.6,0.055
285,James Johnson,BKN,35,62,30,32,19.2,110.5,2.6,12.7,19.8,0.5,18.0,0.5,28.1,6.8,5.9,4.9,17.6,0.055
286,Killian Hayes,DET,20,66,21,45,25.0,112.9,2.6,10.8,16.1,1.2,28.5,0.5,21.0,8.9,6.8,5.9,24.8,0.055
287,Tre Jones,SAS,22,69,32,37,16.6,109.3,1.8,10.3,15.4,0.6,23.9,0.1,7.3,5.9,5.5,3.9,17.3,0.055
288,Derrick Jones Jr.,CHI,25,51,28,23,17.6,110.1,2.1,12.1,17.2,0.5,17.6,0.6,38.8,5.3,5.1,4.2,18.5,0.054
289,Serge Ibaka,MIL,32,54,30,24,16.3,108.9,3.5,19.7,27.3,0.2,10.3,0.6,47.1,5.7,4.1,4.1,15.7,0.054
290,Payton Pritchard,BOS,24,71,46,25,14.1,107.2,1.4,9.3,14.0,0.4,18.7,0.1,5.6,4.9,4.1,3.8,13.0,0.054
291,Coby White,CHI,22,61,32,29,27.5,113.6,2.7,9.9,14.2,0.5,12.8,0.2,8.2,8.4,7.4,6.6,29.4,0.054
292,Xavier Tillman,MEM,23,53,35,18,13.2,106.4,1.8,13.8,20.5,0.9,27.1,0.3,18.1,4.0,3.1,3.8,12.3,0.054
293,Bryn Forbes,DEN,28,75,36,39,17.1,109.8,1.1,6.3,9.1,0.3,11.7,0.1,4.4,6.0,4.5,3.8,16.5,0.054
294,Killian Tillie,MEM,24,36,27,9,12.8,105.8,1.1,8.5,12.5,0.6,23.5,0.4,23.8,3.8,2.6,3.9,12.1,0.054
295,Chimezie Metu,SAC,25,60,23,37,21.3,111.8,5.0,22.7,33.6,0.9,24.3,0.5,24.8,8.6,6.9,5.9,22.0,0.054
296,Aaron Nesmith,BOS,22,52,32,20,11.0,104.3,1.4,11.7,16.9,0.4,25.6,0.1,10.0,4.2,3.1,2.8,9.8,0.054
297,Juan Toscano-Anderson,GSW,29,73,51,22,13.6,106.9,2.0,14.3,20.8,0.7,27.0,0.2,19.3,5.3,4.1,3.3,11.6,0.054
298,Brandon Knight,DAL,30,5,2,3,12.9,107.2,1.6,9.8,15.4,0.2,14.3,0.0,0.0,5.6,5.2,4.2,12.4,0.053
299,Jalen McDaniels,CHA,24,55,34,21,16.3,109.1,2.4,13.8,21.2,0.5,15.5,0.4,20.8,5.0,5.6,4.8,15.1,0.053
300,Marcus Morris Sr.,LAC,32,54,26,28,29.0,114.0,3.9,12.9,19.1,0.5,13.9,0.3,12.8,10.0,8.8,7.7,30.6,0.053
301,Shaquille Harrison,BKN,28,2,1,1,11.3,104.3,1.5,12.5,20.0,0.5,25.0,0.5,50.0,6.0,1.5,0.0,13.0,0.053
302,Trey Murphy III,NOP,22,62,31,31,13.9,107.8,1.6,12.2,17.2,0.4,15.9,0.1,10.6,4.9,3.5,3.7,12.8,0.052
303,DeAndre' Bembry,MIL,27,56,31,25,18.3,110.5,2.2,10.6,16.5,0.9,32.2,0.4,19.2,6.2,5.4,5.3,18.8,0.052
304,Caris LeVert,CLE,27,58,23,35,30.7,114.5,2.9,9.7,14.1,0.9,20.6,0.4,13.1,9.5,8.8,7.6,31.7,0.052
305,Joshua Primo,SAS,19,50,22,28,19.3,111.2,1.6,7.9,11.9,0.4,13.9,0.5,23.2,6.8,6.6,5.5,19.5,0.052
306,Tim Frazier,CLE,31,12,1,11,17.3,110.2,1.2,6.6,9.9,0.3,9.7,0.1,5.6,7.8,5.3,3.5,17.5,0.052
307,Robin Lopez,ORL,34,36,9,27,17.0,109.7,1.6,8.9,13.1,0.1,2.4,0.5,40.9,6.0,4.9,4.5,16.5,0.052
308,Jeremy Lamb,SAC,30,56,23,33,16.7,109.7,2.3,13.4,19.7,0.6,23.1,0.4,20.6,5.3,4.9,4.1,17.9,0.052
309,Justin Holiday,SAC,33,74,25,49,27.8,113.9,2.2,8.0,11.4,0.8,20.0,0.4,15.5,9.4,7.4,7.9,28.5,0.052
310,Santi Aldama,MEM,21,32,20,12,11.2,104.6,1.7,15.0,21.7,0.2,8.7,0.3,21.3,3.3,3.0,3.7,11.8,0.052
311,Richaun Holmes,SAC,28,45,16,29,23.9,113.0,5.0,19.8,30.0,0.4,10.9,0.9,37.3,9.0,7.3,6.8,25.6,0.052
312,Anthony Lamb,HOU,24,2,0,2,3.8,76.5,0.5,12.5,16.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.052
313,Davis Bertans,DAL,29,56,32,24,14.4,108.5,1.9,12.7,18.6,0.3,16.7,0.2,17.6,4.3,4.4,1.9,14.5,0.051
314,Trey Burke,DAL,29,42,24,18,10.5,104.2,0.7,6.4,9.3,0.3,17.6,0.0,0.0,3.9,2.6,2.6,9.8,0.051
315,Kelan Martin,BOS,26,30,14,16,15.0,108.6,1.3,8.6,12.8,0.4,19.4,0.3,18.4,5.0,4.4,3.8,15.9,0.051
316,Facundo Campazzo,DEN,31,65,38,27,18.2,110.7,1.4,8.0,11.4,1.0,32.5,0.4,23.5,6.7,4.2,4.0,17.3,0.051
317,Maurice Harkless,SAC,29,47,15,32,18.4,110.8,2.1,11.4,16.7,0.6,20.9,0.5,29.6,7.0,4.9,5.3,19.3,0.051
318,Rodney McGruder,DET,30,51,13,38,14.8,108.7,1.6,10.4,15.5,0.4,16.9,0.1,8.6,5.1,3.5,3.9,14.8,0.051
319,Patrick Williams,CHI,20,17,9,8,24.8,113.3,3.1,13.2,19.0,0.5,14.1,0.5,27.3,8.3,6.4,7.2,27.3,0.051
320,Larry Nance Jr.,NOP,29,46,19,27,22.6,112.6,3.8,17.3,25.6,0.9,24.2,0.4,20.4,8.0,5.8,6.2,23.2,0.051
321,Torrey Craig,PHX,31,78,36,42,20.5,111.8,2.9,13.7,20.0,0.6,20.9,0.5,18.1,7.1,5.5,5.7,20.7,0.051
322,Dylan Windler,CLE,25,50,28,22,9.2,101.6,1.4,14.6,21.0,0.3,20.0,0.1,10.0,3.4,2.7,2.1,8.9,0.051
323,Dennis Smith Jr.,POR,24,37,15,22,17.3,110.6,1.8,10.7,16.0,1.2,37.8,0.3,20.0,5.5,4.2,3.5,14.8,0.051
324,Isaiah Thomas,CHA,33,22,12,10,15.2,109.0,1.1,7.1,11.1,0.3,12.5,0.2,12.8,5.5,5.0,4.5,13.9,0.051
325,Lamar Stevens,CLE,24,63,35,28,16.1,109.7,1.9,11.2,16.9,0.5,21.4,0.3,21.4,5.9,4.1,4.0,15.3,0.050
326,Elfrid Payton,PHX,28,50,39,11,11.0,105.0,1.3,11.5,16.5,0.5,26.6,0.1,13.3,4.0,2.9,2.8,9.4,0.050
327,Ayo Dosunmu,CHI,22,77,42,35,27.4,114.1,2.4,9.0,12.9,0.8,18.6,0.4,16.1,9.6,7.1,7.2,29.3,0.050
328,Corey Kispert,WAS,23,77,31,46,23.4,112.9,2.0,8.4,12.4,0.5,14.8,0.3,12.1,6.8,5.8,5.0,23.5,0.050
329,Udoka Azubuike,UTA,22,17,11,6,11.5,105.8,3.1,23.3,33.8,0.1,4.5,0.6,50.0,3.2,3.9,2.8,9.2,0.050
330,Naji Marshall,NOP,24,55,23,32,13.4,108.0,1.9,14.2,20.6,0.6,24.3,0.1,15.1,4.9,3.5,3.9,13.1,0.050
331,Rodney Hood,LAC,29,52,30,22,13.6,107.9,1.2,8.1,12.5,0.3,12.6,0.1,10.2,4.3,4.1,3.3,12.8,0.050
332,Jordan McLaughlin,MIN,26,62,36,26,14.5,109.0,1.2,7.5,11.4,0.9,31.0,0.2,8.9,4.8,4.4,3.5,14.2,0.050
333,Dalano Banton,TOR,22,64,37,27,10.9,105.1,1.3,12.4,18.2,0.4,20.6,0.2,15.9,3.4,2.9,2.4,8.8,0.050
334,Zeke Nnaji,DEN,21,41,24,17,17.0,110.4,2.2,14.1,19.8,0.4,13.4,0.3,25.5,5.9,3.8,4.3,16.7,0.050
335,Eugene Omoruyi,DAL,25,4,1,3,4.5,88.1,1.3,27.8,38.5,0.0,0.0,0.0,0.0,3.5,0.0,1.0,3.0,0.050
336,Matt Ryan,BOS,25,1,1,0,5.3,91.7,0.0,0.0,0.0,1.0,50.0,0.0,0.0,3.0,0.0,5.0,4.0,0.050
337,Wayne Ellington,LAL,34,43,15,28,18.8,111.3,1.6,7.8,12.0,0.5,18.1,0.1,5.9,6.5,5.3,5.8,19.7,0.049
338,Kevin Porter Jr.,HOU,22,61,16,45,31.3,114.9,3.7,11.1,16.6,1.1,25.0,0.4,12.6,14.0,9.5,11.3,34.7,0.049
339,Kira Lewis Jr.,NOP,21,24,6,18,14.2,109.0,1.3,8.3,12.0,0.5,20.8,0.0,2.9,5.6,4.0,3.7,13.8,0.049
340,Kent Bazemore,LAL,32,39,16,23,14.0,108.7,1.4,9.7,14.8,0.6,23.6,0.2,15.3,4.7,4.7,3.7,13.6,0.049
341,Ed Davis,CLE,33,31,15,16,6.5,94.9,1.6,23.0,32.1,0.1,10.0,0.3,64.3,2.5,1.4,1.6,4.8,0.049
342,Taurean Prince,MIN,28,69,40,29,17.1,110.9,2.1,12.0,18.7,0.7,20.4,0.3,15.9,6.0,5.3,5.2,16.5,0.049
343,Bones Hyland,DEN,21,69,41,28,19.0,111.7,2.5,13.3,19.4,0.6,20.5,0.3,20.4,6.4,4.7,5.2,19.5,0.048
344,JaMychal Green,DEN,32,67,36,31,16.2,110.3,3.0,18.7,26.8,0.6,24.3,0.4,29.9,6.0,3.8,4.3,16.2,0.048
345,Buddy Hield,IND,29,81,26,55,30.8,115.1,3.5,11.4,17.2,0.9,19.3,0.3,9.7,12.0,9.8,8.3,33.8,0.048
346,Ryan Arcidiacono,NYK,28,10,8,2,7.6,99.4,0.8,10.5,13.3,0.1,10.0,0.0,0.0,3.2,1.1,1.8,5.8,0.048
347,Jay Scrubb,LAC,21,18,8,10,6.7,98.6,0.8,10.0,15.2,0.2,14.8,0.2,17.6,3.0,2.3,2.2,7.3,0.048
348,Ish Wainright,PHX,27,45,36,9,8.0,100.6,0.6,7.2,10.0,0.4,30.8,0.1,14.0,3.0,1.6,1.4,6.5,0.047
349,Jae'Sean Tate,HOU,26,78,19,59,26.4,114.2,3.7,13.5,20.3,0.9,24.4,0.5,22.8,11.3,7.8,8.1,28.2,0.047
350,Jamorko Pickett,DET,24,13,4,9,13.6,108.8,2.0,14.1,21.8,0.0,0.0,0.5,28.0,5.4,3.9,3.6,15.8,0.047
351,Greg Monroe,MIN,32,14,7,7,13.9,108.9,2.4,17.6,25.4,0.6,22.9,0.7,43.5,4.4,4.6,3.5,13.9,0.047
352,Jaylen Morris,SAS,26,3,0,3,5.3,91.4,0.7,11.8,14.3,0.0,0.0,0.0,0.0,1.3,0.7,1.7,5.3,0.047
353,Feron Hunt,NYK,22,2,2,0,4.2,82.4,0.0,0.0,0.0,0.5,50.0,0.0,0.0,1.0,2.5,2.0,5.0,0.047
354,Chaundee Brown Jr.,ATL,23,5,1,4,20.7,112.8,3.0,13.9,19.0,0.4,22.2,0.0,0.0,7.0,3.8,7.2,22.4,0.047
355,Omer Yurtseven,MIA,24,56,39,17,12.6,108.0,3.7,29.3,42.6,0.3,16.2,0.4,33.9,4.7,3.6,3.2,10.6,0.046
356,Cam Reddish,NYK,22,49,20,29,20.7,113.0,1.6,7.5,10.8,1.0,33.1,0.3,16.7,7.8,5.5,5.6,21.1,0.046
