,PLAYER,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,OPP PTS OFF TOV,OPP PTS 2ND CHANCE,OPP PTS FB,OPP PTS PAINT,DEF WS
30,Eric Snow,PHI,30,82,48,34,37.9,100.1,2.8,8.0,12.2,1.6,20.4,0.1,5.2,12.6,9.6,10.7,28.6,0.123
31,Clifford Robinson,DET,36,81,50,31,34.9,99.3,2.9,9.0,13.9,1.1,21.8,1.1,25.7,9.8,8.8,7.3,24.9,0.123
32,Jermaine O'Neal,IND,24,77,44,33,37.2,99.9,7.7,20.2,31.4,0.9,13.2,2.3,53.6,12.2,10.9,11.0,28.3,0.123
33,Jason Collins,NJN,24,81,48,33,23.4,94.0,2.9,12.7,19.4,0.6,14.0,0.5,27.5,7.4,5.9,5.2,15.7,0.122
34,Dikembe Mutombo,NJN,37,24,15,9,21.4,93.1,4.1,18.4,27.3,0.2,4.3,1.5,54.4,7.1,5.1,5.2,15.2,0.121
35,Aaron McKie,PHI,30,80,47,33,29.7,97.7,3.6,12.8,19.8,1.6,24.7,0.1,5.1,9.3,7.6,7.8,21.6,0.121
36,Eddie Jones,MIA,31,47,17,30,38.0,100.3,4.1,11.4,17.3,1.4,23.5,0.7,21.2,11.2,8.9,8.3,26.7,0.121
37,Corliss Williamson,DET,29,82,50,32,25.1,95.3,2.6,10.6,16.3,0.5,15.4,0.3,11.2,7.3,6.2,4.8,16.8,0.121
38,Shawn Marion,PHX,25,81,43,38,41.7,101.3,7.1,17.0,27.6,2.3,32.1,1.2,27.6,13.1,12.9,9.0,33.7,0.120
39,Michael Olowokandi,LAC,28,36,13,23,38.0,100.6,7.5,19.1,29.8,0.5,10.0,2.2,42.9,14.8,10.8,7.3,32.8,0.119
40,Brad Miller,IND,27,73,42,31,31.1,98.5,5.7,17.8,27.3,0.9,15.6,0.6,18.6,11.0,8.8,9.1,24.4,0.119
41,Keon Clark,SAC,28,80,58,22,22.2,93.8,3.9,15.5,24.5,0.5,12.9,1.9,63.3,7.4,6.9,5.4,16.4,0.117
42,Scottie Pippen,POR,37,64,41,23,29.9,98.4,3.5,11.8,18.1,1.6,30.3,0.4,16.8,10.7,8.2,7.9,21.8,0.115
43,Chauncey Billups,DET,26,74,45,29,31.5,98.9,3.2,10.9,16.7,0.9,18.9,0.2,5.6,8.6,7.4,6.0,22.2,0.115
44,David Wesley,NOH,32,73,43,30,37.1,100.8,1.9,5.3,8.1,1.5,24.2,0.1,3.4,12.0,10.2,9.3,30.0,0.114
45,Tony Battie,BOS,27,67,34,33,25.1,96.1,4.3,16.8,25.3,0.5,12.2,1.2,54.4,7.0,6.0,6.0,15.0,0.114
46,Derek Anderson,POR,28,76,47,29,33.6,99.9,2.8,8.6,13.5,1.2,19.4,0.2,7.5,12.1,8.9,8.8,26.1,0.113
47,Vladimir Radmanovic,SEA,22,72,36,36,26.5,97.4,3.4,13.3,20.9,0.9,19.0,0.3,14.6,8.4,6.9,7.1,19.0,0.111
48,Chucky Atkins,DET,28,65,42,23,21.5,94.3,1.2,5.6,8.6,0.4,13.8,0.1,2.4,6.9,5.2,5.0,14.6,0.111
49,Stephon Marbury,PHX,26,81,44,37,40.1,101.8,2.6,6.5,10.5,1.3,20.1,0.2,5.9,12.1,12.5,8.6,32.8,0.110
50,Junior Harrington,DEN,22,82,17,65,24.4,96.3,2.5,11.4,17.1,1.0,20.9,0.2,8.3,9.8,5.4,6.2,17.0,0.109
51,Al Harrington,IND,23,82,48,34,30.1,98.9,4.3,14.4,22.2,0.9,16.7,0.4,12.8,10.0,7.7,8.4,23.2,0.108
52,Reggie Miller,IND,37,70,38,32,30.3,99.2,2.2,7.1,10.9,0.9,16.2,0.1,1.8,9.8,8.4,8.8,24.3,0.108
53,Jamaal Tinsley,IND,25,73,43,30,30.7,99.6,2.8,8.9,13.8,1.7,29.6,0.2,7.1,10.3,8.7,9.4,24.8,0.107
54,Nene,DEN,20,80,17,63,28.2,98.4,3.5,13.9,21.1,1.6,28.9,0.8,30.0,11.1,7.0,7.6,20.6,0.107
55,Jerry Stackhouse,WAS,28,70,31,39,39.3,101.9,2.8,7.3,11.7,0.9,15.2,0.4,9.8,12.5,11.1,9.7,28.9,0.106
56,Eric Williams,BOS,30,82,44,38,28.7,98.8,2.9,10.4,16.2,1.0,20.5,0.2,10.3,8.8,7.2,7.0,18.5,0.106
57,Malik Rose,SAS,28,79,57,22,24.4,97.1,4.5,18.5,29.6,0.7,16.9,0.5,19.4,8.6,7.3,6.5,19.8,0.106
58,Anfernee Hardaway,PHX,31,58,34,24,30.6,99.6,3.3,10.8,17.5,1.1,21.8,0.4,14.5,10.8,9.8,7.4,24.6,0.106
59,Matt Harpring,UTA,27,78,44,34,32.8,100.3,4.2,12.7,20.4,0.9,16.3,0.2,6.1,12.2,8.6,7.8,22.8,0.105
60,Lucious Harris,NJN,32,77,46,31,25.6,97.4,2.2,8.6,13.7,0.7,15.5,0.1,4.3,8.0,6.7,5.7,18.1,0.105
61,Bonzi Wells,POR,26,75,44,31,32.0,100.3,3.9,12.8,20.1,1.6,28.0,0.2,9.2,11.9,8.8,8.6,25.2,0.104
62,Greg Ostertag,UTA,30,81,47,34,23.8,96.5,4.0,16.7,26.0,0.2,6.0,1.8,60.0,8.6,5.5,5.5,15.6,0.103
63,Rodney Rogers,NJN,32,68,42,26,19.2,93.7,3.0,14.8,24.5,0.7,21.1,0.5,24.2,6.1,5.0,4.6,12.9,0.102
64,Jared Jeffries,WAS,21,20,7,13,14.5,89.1,1.6,11.2,17.4,0.4,13.8,0.3,22.7,4.4,3.7,3.9,9.8,0.101
65,Kobe Bryant,LAL,24,82,50,32,41.5,102.8,5.6,13.4,21.0,2.2,32.4,0.8,16.9,12.9,12.0,10.0,31.8,0.100
66,Kenny Thomas,PHI,25,66,37,29,30.0,99.9,5.2,18.4,28.5,0.9,16.0,0.4,17.9,10.4,7.3,7.2,22.1,0.100
67,Keith Van Horn,PHI,27,74,45,29,31.6,100.7,4.9,16.9,25.9,0.9,12.8,0.4,19.6,10.8,8.1,8.8,25.0,0.098
68,Tony Delk,BOS,29,67,37,30,28.0,99.6,2.9,10.3,16.1,1.1,21.6,0.1,6.8,8.9,7.6,6.4,18.7,0.097
69,Stephen Jackson,SAS,25,80,59,21,28.1,99.7,2.8,9.7,15.4,1.6,36.3,0.4,10.2,9.9,7.9,7.6,22.6,0.096
70,Steve Nash,DAL,29,82,60,22,33.1,101.3,2.1,6.2,9.8,1.0,19.4,0.1,1.9,8.0,9.7,8.5,27.1,0.096
71,Bo Outlaw,PHX,32,80,43,37,22.5,97.0,2.9,12.4,21.0,0.6,16.3,0.9,35.7,6.7,7.5,4.0,17.1,0.096
72,Eddie Griffin,HOU,21,77,41,36,24.4,98.2,4.2,16.7,25.8,0.7,18.4,1.4,41.7,7.5,6.5,5.2,17.1,0.095
73,James Posey,HOU,26,83,35,48,30.3,100.7,4.0,13.9,21.6,1.3,25.3,0.2,5.3,11.2,8.0,8.3,22.5,0.095
74,Michael Jordan,WAS,40,82,37,45,36.9,102.3,5.2,14.7,23.4,1.5,25.6,0.5,13.5,11.3,10.6,8.9,27.1,0.095
75,Robert Horry,LAL,32,80,49,31,29.3,100.2,4.2,14.1,22.4,1.2,23.5,0.8,21.6,9.5,8.1,6.4,21.9,0.095
76,Calbert Cheaney,UTA,31,81,47,34,29.0,100.0,2.6,9.4,15.0,0.8,15.1,0.2,4.9,9.8,7.5,6.6,21.2,0.094
77,Shammond Williams,DEN,28,78,35,43,24.1,98.4,1.9,7.9,12.7,1.0,21.3,0.1,3.5,8.3,6.7,5.9,16.9,0.094
78,Jamaal Magloire,NOH,25,82,47,35,29.8,100.4,5.7,19.6,30.3,0.6,13.2,1.4,45.7,9.4,8.3,7.5,24.5,0.094
79,Shawn Bradley,DAL,31,81,59,22,21.3,96.6,4.0,18.4,28.5,0.8,20.9,2.1,72.0,5.6,6.0,5.6,16.3,0.094
80,Scot Pollard,SAC,28,23,18,5,14.1,89.6,2.6,16.1,25.8,0.6,21.7,0.7,44.1,4.3,3.8,2.8,10.6,0.093
81,Jon Barry,DET,33,80,50,30,18.5,94.7,1.8,10.4,16.3,0.8,29.0,0.2,8.5,5.3,4.5,3.8,12.8,0.093
82,Caron Butler,MIA,23,78,24,54,36.6,102.5,3.4,9.8,14.9,1.8,32.7,0.4,14.4,11.3,9.2,8.2,27.1,0.092
83,P.J. Brown,NOH,33,78,45,33,33.5,101.8,5.9,18.3,28.3,0.9,16.6,1.0,33.3,11.1,9.3,7.9,27.3,0.092
84,Dale Davis,POR,34,78,48,30,29.2,100.4,4.2,15.1,24.0,0.7,13.4,0.9,36.5,10.4,7.8,7.6,22.0,0.091
85,Larry Hughes,WAS,24,67,29,38,31.9,101.6,3.6,11.5,18.3,1.3,25.4,0.4,10.4,10.4,8.6,8.1,23.7,0.090
86,Manu Ginobili,SAS,25,69,50,19,20.8,97.1,1.7,8.0,12.7,1.4,35.8,0.2,9.2,7.1,5.9,4.8,16.9,0.090
87,Juwan Howard,DEN,30,77,16,61,35.5,102.4,5.2,16.7,25.4,1.0,15.9,0.4,9.9,14.2,8.2,10.5,27.0,0.089
88,Aaron Williams,NJN,31,81,49,32,19.8,96.2,2.4,11.9,19.2,0.3,9.0,0.7,35.2,6.6,5.2,4.4,14.5,0.089
89,Andrei Kirilenko,UTA,22,80,46,34,27.7,100.4,3.4,12.8,20.7,1.5,29.4,2.2,58.3,10.4,7.7,6.8,20.7,0.089
90,Rodney White,DEN,23,72,12,60,21.7,97.8,2.4,11.2,17.2,0.6,17.3,0.4,17.3,9.1,5.3,6.6,16.1,0.088
91,Amar'e Stoudemire,PHX,20,82,44,38,31.3,101.6,5.7,18.2,29.5,0.8,15.3,1.1,31.5,10.3,9.9,7.2,26.5,0.088
92,Walter McCarty,BOS,29,82,44,38,23.8,98.9,2.7,11.6,18.8,1.0,20.7,0.3,19.7,7.7,7.4,5.0,16.1,0.088
93,George Lynch,NOH,32,81,47,34,18.5,95.5,2.6,14.5,22.6,0.8,24.6,0.2,12.7,6.1,4.8,4.5,14.4,0.088
94,Rasho Nesterovic,MIN,27,77,47,30,30.4,101.3,4.6,15.0,23.1,0.5,12.7,1.5,45.8,9.8,8.4,7.4,23.7,0.088
95,Theo Ratliff,ATL,30,81,34,47,31.2,101.5,5.6,17.2,27.2,0.7,14.4,3.2,74.6,12.1,9.0,8.3,24.8,0.088
96,Brian Grant,MIA,31,82,25,57,32.2,101.9,7.3,24.4,36.5,0.8,16.2,0.6,22.0,10.3,7.6,6.7,23.6,0.087
97,Jason Terry,ATL,25,81,34,47,38.1,103.2,3.0,7.5,12.1,1.6,26.3,0.2,3.6,14.9,11.7,10.6,31.4,0.087
98,Vladimir Stepania,MIA,27,79,24,55,20.2,96.6,4.3,22.1,34.9,0.6,19.1,0.5,30.8,5.9,5.1,4.1,14.4,0.087
99,Jim Jackson,SAC,32,63,45,18,20.8,96.9,2.8,12.3,19.4,0.5,15.7,0.1,2.7,6.9,6.0,4.3,15.1,0.087
100,Eduardo Najera,DAL,26,48,36,12,22.9,98.6,2.8,11.5,18.2,0.8,22.9,0.5,21.0,6.4,7.0,5.9,18.3,0.087
101,Mike James,MIA,28,78,25,53,22.1,98.0,1.6,7.5,11.8,0.8,24.5,0.1,3.9,6.2,5.7,4.1,15.9,0.086
102,Yao Ming,HOU,22,82,43,39,29.0,101.1,5.8,19.9,31.0,0.4,8.8,1.8,48.7,9.7,8.0,6.3,21.0,0.086
103,Karl Malone,UTA,39,81,47,34,36.2,103.0,6.4,18.0,28.9,1.7,26.3,0.4,9.1,13.5,10.0,8.2,25.7,0.085
104,Sean Lampley,MIA,23,35,8,27,13.9,91.5,1.6,11.9,18.3,0.2,9.6,0.1,8.3,4.2,3.1,2.8,10.6,0.085
105,John Stockton,UTA,41,82,47,35,27.7,100.9,1.8,6.9,11.0,1.7,32.1,0.2,6.4,9.6,7.5,6.1,19.7,0.084
106,Ryan Bowen,DEN,27,62,14,48,16.1,93.8,1.3,8.7,13.6,1.0,30.1,0.5,25.0,6.4,3.8,4.2,10.7,0.084
107,Kevin Ollie,SEA,30,82,44,38,23.2,99.2,1.9,8.3,13.8,0.8,23.4,0.1,2.9,7.6,6.8,4.7,17.7,0.084
108,Kendall Gill,MIN,35,82,51,31,25.2,100.2,2.4,9.3,14.7,1.0,25.3,0.2,6.5,8.1,7.3,6.3,19.4,0.083
109,Steven Smith,SAS,34,53,40,13,19.5,97.0,1.5,7.3,11.3,0.5,18.7,0.2,6.3,7.0,5.6,5.3,14.4,0.083
110,Shaquille O'Neal,LAL,31,67,45,22,37.8,103.5,7.2,19.0,29.0,0.6,9.3,2.4,52.5,11.8,10.7,9.7,28.0,0.083
111,Mehmet Okur,DET,24,72,43,29,19.0,96.7,3.0,17.0,26.0,0.3,14.5,0.5,29.8,5.5,4.1,4.1,14.0,0.083
112,Zeljko Rebraca,DET,31,30,20,10,16.3,94.6,2.2,13.9,22.3,0.2,10.3,0.6,34.0,6.0,4.4,3.1,11.0,0.082
113,Mike Miller,MEM,23,65,28,37,33.6,102.7,4.5,13.9,21.7,0.6,12.0,0.3,12.6,9.9,10.0,8.7,29.3,0.082
114,Greg Buckner,PHI,26,75,45,30,20.2,97.9,1.9,10.0,15.7,1.0,22.8,0.2,14.5,6.4,5.4,5.5,14.9,0.082
115,Ron Mercer,IND,27,72,43,29,23.2,99.2,1.7,7.2,11.5,0.7,18.2,0.2,7.6,7.6,6.6,6.2,19.3,0.082
116,Toni Kukoc,MIL,34,63,36,27,27.0,100.9,3.2,11.9,20.2,1.3,27.5,0.5,19.9,8.0,8.7,5.6,21.2,0.082
117,Courtney Alexander,NOH,26,66,36,30,20.6,98.0,1.2,5.9,9.6,0.5,13.9,0.1,4.3,6.9,5.8,5.4,16.9,0.082
118,Brent Barry,SEA,31,75,37,38,33.1,102.7,3.4,11.0,17.1,1.5,26.5,0.2,8.9,10.4,8.4,8.6,26.2,0.081
119,Elton Brand,LAC,24,62,22,40,39.5,103.9,6.8,16.6,26.6,1.1,20.5,2.5,48.6,14.7,12.0,8.6,33.0,0.081
120,Chris Andersen,DEN,24,59,13,46,15.3,94.2,2.8,18.6,29.2,0.5,18.1,1.0,51.7,6.3,3.6,4.8,10.6,0.081
121,Joe Johnson,PHX,22,82,44,38,27.5,101.1,2.5,9.1,14.8,0.8,16.6,0.2,8.9,8.1,9.0,5.5,22.8,0.081
122,Donnell Harvey,DEN,22,77,16,61,21.0,98.4,3.7,18.7,28.6,0.6,17.1,0.4,18.2,8.6,4.8,6.1,15.1,0.080
123,Derek Fisher,LAL,28,82,50,32,34.5,103.1,2.4,7.0,10.9,1.1,20.7,0.2,4.6,10.8,9.9,8.8,25.8,0.079
124,Corey Benjamin,ATL,25,9,5,4,16.7,96.0,2.3,13.0,22.3,0.1,4.2,0.2,14.3,6.2,5.0,4.3,12.7,0.079
125,Malik Allen,MIA,25,80,24,56,29.0,102.0,3.6,13.5,20.2,0.5,11.1,1.0,40.8,9.0,7.1,6.5,21.7,0.078
126,Wally Szczerbiak,MIN,26,52,35,17,35.3,103.4,3.6,10.0,15.3,0.8,17.9,0.4,11.6,10.8,9.9,8.2,29.6,0.078
127,Anthony Johnson,NJN,28,66,41,25,12.8,91.1,1.0,7.8,12.3,0.6,24.3,0.1,6.6,4.1,3.2,3.0,8.8,0.078
128,Eddie House,MIA,25,55,10,45,18.6,97.7,1.5,8.6,13.2,0.8,25.3,0.0,1.2,5.7,4.1,3.8,13.4,0.077
129,Bimbo Coles,BOS,35,35,7,28,19.7,98.0,1.4,7.1,11.2,0.5,16.2,0.1,5.1,6.5,5.3,5.8,14.6,0.077
130,Ray Allen,SEA,27,76,42,34,37.9,104.1,3.8,10.5,16.4,1.4,22.7,0.2,6.9,12.1,10.0,9.4,30.7,0.077
131,Vince Carter,TOR,26,43,18,25,34.2,103.4,3.0,9.0,14.0,1.1,22.2,1.0,27.7,9.3,9.7,12.5,30.3,0.076
132,Vincent Yarbrough,DEN,22,59,9,50,23.4,100.3,2.1,10.2,15.5,1.0,20.7,0.6,23.6,8.3,5.9,5.9,16.6,0.076
133,Elden Campbell,SEA,34,56,28,28,15.5,95.2,2.4,15.5,24.9,0.6,19.3,0.7,52.7,4.6,4.3,3.2,10.5,0.075
134,Mark Jackson,UTA,38,82,47,35,17.9,97.3,1.7,9.7,15.5,0.6,20.7,0.0,1.5,7.0,4.4,4.6,12.9,0.075
135,Casey Jacobsen,PHX,22,72,38,34,15.9,95.8,0.8,4.7,7.6,0.5,18.1,0.1,4.9,4.6,4.4,3.3,12.9,0.075
136,Damon Stoudamire,POR,29,59,32,27,22.3,99.7,1.9,9.2,15.0,0.7,17.0,0.1,5.8,7.7,5.6,5.4,17.7,0.075
137,Troy Hudson,MIN,27,79,49,30,32.9,103.3,1.8,5.3,8.1,0.8,17.9,0.1,2.5,10.4,9.1,8.3,27.3,0.075
138,Tracy McGrady,ORL,24,75,39,36,39.3,104.5,4.9,13.0,20.5,1.7,23.4,0.8,26.9,12.4,11.5,10.5,33.8,0.074
139,Paul Shirley,ATL,25,2,0,2,2.9,20.0,0.5,14.3,20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.074
140,Rod Strickland,MIN,36,47,30,17,20.3,98.9,1.6,7.7,12.6,1.0,31.5,0.1,5.2,6.4,6.0,5.3,15.2,0.074
141,Rashard Lewis,SEA,23,77,37,40,39.5,104.4,4.6,12.4,19.5,1.3,19.3,0.5,16.7,11.8,10.8,10.4,30.8,0.074
142,Jerome James,SEA,27,51,25,26,15.0,95.0,2.7,17.9,28.2,0.2,10.3,1.6,80.4,6.0,3.6,4.0,9.9,0.074
143,Jerome Moiso,NOH,25,51,30,21,12.5,92.1,2.3,19.0,29.8,0.4,16.2,0.9,54.3,4.5,3.4,3.2,9.1,0.074
144,Travis Best,MIA,30,72,24,48,25.1,101.2,1.7,7.1,10.8,0.6,18.3,0.1,4.7,7.6,6.0,5.4,18.1,0.074
145,Jamal Crawford,CHI,23,80,28,52,24.8,101.0,2.1,8.0,12.9,1.0,24.4,0.3,11.5,8.5,7.2,6.1,20.0,0.074
146,Adrian Griffin,DAL,28,74,56,18,18.5,98.1,2.4,12.9,20.0,1.0,29.5,0.1,3.8,5.0,5.4,4.8,15.3,0.074
147,Rasual Butler,MIA,24,72,19,53,21.0,99.5,2.2,10.4,16.3,0.3,9.7,0.6,26.5,7.2,5.7,4.9,15.5,0.074
148,Allan Houston,NYK,32,82,37,45,37.9,104.3,2.5,7.0,11.0,0.7,11.9,0.1,3.6,12.4,10.1,8.5,33.3,0.073
149,Scott Padgett,UTA,27,82,47,35,16.1,96.3,2.3,14.6,23.7,0.5,16.9,0.3,14.3,5.8,4.2,4.3,11.9,0.073
150,Michael Curry,DET,34,78,47,31,19.9,99.0,1.4,7.7,11.7,0.6,20.3,0.1,2.2,6.0,4.6,4.3,14.5,0.073
151,Dion Glover,ATL,24,76,32,44,24.8,101.2,2.9,11.0,17.7,0.9,24.5,0.2,6.1,9.3,7.9,6.6,20.2,0.073
152,LaPhonso Ellis,MIA,33,55,17,38,14.2,94.5,2.1,14.5,23.0,0.3,11.5,0.3,24.2,4.8,3.9,3.2,10.1,0.073
153,Earl Watson,MEM,24,79,27,52,17.2,97.1,1.5,8.9,14.1,1.1,31.0,0.2,9.2,5.9,5.1,4.2,13.4,0.073
154,Tremaine Fowlkes,LAC,27,37,13,24,15.5,95.9,1.7,11.2,17.5,0.7,25.3,0.1,3.2,5.6,4.5,2.7,14.1,0.072
155,Christian Laettner,WAS,33,76,34,42,29.1,102.6,5.1,18.1,28.3,1.1,23.9,0.5,18.6,8.8,8.0,6.9,22.1,0.072
156,Jerome Williams,TOR,30,71,21,50,33.0,103.5,5.9,18.6,30.1,1.6,30.4,0.4,11.3,10.3,10.1,12.2,29.9,0.072
157,Antonio Davis,TOR,34,53,19,34,35.8,104.1,5.8,16.6,26.8,0.4,8.0,1.2,34.4,10.8,10.8,13.3,31.5,0.072
158,Shareef Abdur-Rahim,ATL,26,81,35,46,38.0,104.4,6.2,16.0,25.3,1.1,19.0,0.5,10.3,15.4,11.3,10.6,31.1,0.072
159,Ruben Patterson,POR,27,78,48,30,21.3,99.8,1.8,8.9,14.6,0.9,24.5,0.4,24.4,7.5,6.1,5.4,16.7,0.072
160,Morris Peterson,TOR,25,82,24,58,35.9,104.1,3.2,9.4,15.1,1.1,19.6,0.4,11.3,11.3,10.2,13.6,32.5,0.071
161,Kelvin Cato,HOU,28,73,37,36,17.2,97.6,4.1,23.8,36.9,0.5,20.2,1.2,53.8,5.9,4.5,4.0,11.8,0.070
162,Erick Strickland,IND,29,71,40,31,18.0,98.1,1.7,9.2,14.2,0.5,21.0,0.1,5.5,6.1,5.1,4.6,13.6,0.070
163,Darrell Armstrong,ORL,35,82,42,40,28.7,102.8,2.5,9.0,14.4,1.6,31.6,0.2,7.2,9.0,8.4,7.5,24.7,0.070
164,Jonathan Bender,IND,22,46,31,15,17.8,98.1,2.0,10.8,16.0,0.2,6.5,1.2,45.9,6.4,5.2,5.4,13.2,0.070
165,Glen Rice,HOU,36,62,34,28,24.7,101.5,2.0,8.1,12.9,0.4,11.0,0.1,2.5,8.5,6.5,5.5,18.1,0.069
166,Tim Hardaway,IND,36,10,7,3,12.6,94.3,1.4,10.9,14.4,0.9,36.0,0.0,0.0,3.7,3.3,3.0,9.4,0.069
167,Kurt Thomas,NYK,30,81,36,45,31.8,103.6,5.9,19.7,31.2,1.0,22.3,1.2,53.6,10.0,8.4,6.8,27.2,0.069
168,Stacey Augmon,NOH,34,70,40,30,12.3,93.1,1.3,11.1,16.9,0.4,19.1,0.1,10.8,4.0,3.0,3.0,8.6,0.069
169,Desmond Mason,MIL,25,80,37,43,34.6,104.0,4.6,13.8,22.5,0.8,14.8,0.4,14.2,9.8,10.5,8.5,25.2,0.069
170,Devean George,LAL,25,71,45,26,22.7,100.9,2.7,12.3,19.6,0.8,20.8,0.5,18.7,8.0,5.9,5.0,17.6,0.068
171,Andrew DeClercq,ORL,30,77,38,39,17.3,97.9,2.6,15.5,25.7,0.5,15.5,0.5,41.4,6.0,5.2,4.2,13.1,0.068
172,Kenny Anderson,NOH,32,61,31,30,18.6,98.8,1.7,9.1,14.7,1.0,29.1,0.1,4.8,5.7,5.2,5.1,13.5,0.068
173,Jalen Rose,CHI,30,82,30,52,40.9,105.1,3.5,8.2,13.3,0.9,14.7,0.3,5.8,15.7,12.5,10.9,33.3,0.068
174,Jake Tsakalidis,PHX,24,33,18,15,16.4,97.7,2.3,14.3,21.6,0.2,6.4,0.5,28.3,6.2,4.5,5.1,13.5,0.068
