,PLAYER,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,OPP PTS OFF TOV,OPP PTS 2ND CHANCE,OPP PTS FB,OPP PTS PAINT,DEF WS
35,Tony Parker,SAS,28,56,34,22,30.9,102.4,2.3,7.5,11.0,0.5,12.6,0.1,5.1,10.0,8.0,9.3,27.6,0.121
36,Joel Przybilla,POR,30,30,18,12,22.7,98.4,5.5,25.4,38.0,0.3,9.5,1.4,70.5,8.6,5.8,5.8,18.5,0.118
37,Ryan Bowen,OKC,34,1,0,1,7.9,70.6,1.0,7.7,12.5,1.0,50.0,0.0,0.0,2.0,0.0,2.0,6.0,0.118
38,Tyrus Thomas,CHA,23,54,33,21,22.6,98.9,4.7,20.0,29.9,1.2,31.7,1.6,46.4,7.6,5.3,5.5,15.8,0.117
39,Shawn Marion,DAL,32,75,50,25,31.8,103.1,4.3,13.6,20.2,0.9,18.8,0.8,21.7,9.4,8.1,8.5,27.0,0.117
40,Luc Mbah a Moute,MIL,23,73,42,31,25.6,100.2,3.1,13.4,19.1,0.8,21.0,0.5,20.2,7.0,5.4,6.6,18.6,0.116
41,Kendrick Perkins,BOS,25,78,48,30,27.6,101.4,5.6,20.9,31.6,0.3,7.1,1.7,56.7,9.7,7.5,7.2,22.6,0.116
42,LaMarcus Aldridge,POR,24,78,49,29,37.5,104.9,5.6,16.4,24.8,0.9,16.8,0.6,18.9,10.8,9.6,8.5,31.1,0.116
43,Ersan Ilyasova,MIL,23,81,46,35,23.4,99.5,4.4,19.8,29.2,0.7,19.6,0.3,12.9,7.1,5.1,6.2,18.7,0.114
44,Josh Smith,ATL,24,81,52,29,35.4,104.5,6.0,17.4,26.8,1.6,30.2,2.1,56.2,9.5,10.1,11.5,30.5,0.114
45,Paul Millsap,UTA,25,82,53,29,27.8,101.8,4.5,16.7,25.0,0.8,15.5,1.2,42.3,10.1,7.0,8.4,20.9,0.114
46,Mo Williams,CLE,27,69,50,19,34.2,104.2,2.6,7.8,11.1,1.0,20.8,0.3,8.0,11.6,8.1,10.0,26.2,0.114
47,Al Horford,ATL,24,81,52,29,35.1,104.5,7.0,20.7,31.4,0.7,14.3,1.1,29.9,8.9,9.9,10.8,30.6,0.113
48,Manu Ginobili,SAS,32,75,46,29,28.7,102.6,2.9,10.4,15.6,1.4,36.5,0.3,11.9,9.2,7.0,9.1,25.2,0.112
49,Marvin Williams,ATL,24,81,52,29,30.5,103.1,3.8,13.1,19.9,0.8,17.6,0.6,17.8,8.0,8.5,9.4,26.7,0.112
50,Nick Collison,OKC,29,75,46,29,20.8,97.6,3.1,15.0,22.4,0.5,15.7,0.6,23.3,7.0,5.7,5.3,16.5,0.112
51,Udonis Haslem,MIA,30,78,45,33,27.9,102.0,5.9,22.0,33.7,0.4,9.4,0.3,9.3,7.9,7.5,6.3,20.2,0.112
52,Matt Barnes,ORL,30,81,59,22,25.9,101.2,4.2,16.2,23.5,0.7,20.2,0.4,12.0,8.9,5.9,5.8,18.5,0.111
53,Russell Westbrook,OKC,21,82,50,32,34.3,104.6,3.1,9.1,13.8,1.3,23.3,0.4,10.3,11.0,10.4,9.3,33.1,0.111
54,Charlie Bell,MIL,31,71,37,34,22.7,99.6,1.4,6.6,9.7,0.5,16.4,0.2,7.8,7.0,4.9,5.7,17.3,0.110
55,Jeff Green,OKC,23,82,50,32,37.1,105.4,4.6,12.7,19.1,1.3,21.8,0.9,20.9,12.5,11.0,9.6,35.3,0.110
56,Danny Granger,IND,27,62,25,37,36.7,105.4,4.4,11.9,18.4,1.5,26.2,0.8,19.3,13.1,10.5,10.4,30.1,0.110
57,Jermaine O'Neal,MIA,31,70,37,33,28.4,102.6,5.2,19.0,28.1,0.4,8.2,1.4,48.0,7.6,7.5,7.0,22.4,0.110
58,Tyson Chandler,CHA,27,51,28,23,22.8,99.5,4.0,18.8,28.2,0.3,10.0,1.1,44.7,8.7,5.9,6.3,17.9,0.110
59,Marcus Camby,POR,36,74,37,37,31.3,104.2,8.4,27.8,42.5,1.3,25.3,2.0,47.4,10.2,8.7,7.6,26.4,0.110
60,Jason Terry,DAL,32,77,51,26,33.0,104.2,1.6,4.8,7.5,1.2,23.1,0.2,5.9,9.8,8.8,8.9,28.6,0.110
61,Anthony Parker,CLE,35,81,61,20,28.3,102.6,2.5,8.8,12.8,0.8,18.8,0.2,7.2,9.0,6.6,7.8,22.2,0.109
62,George Hill,SAS,24,78,48,30,29.2,102.9,2.1,7.5,11.1,0.9,21.5,0.3,11.4,9.5,7.4,9.2,24.9,0.109
63,Caron Butler,DAL,30,74,35,39,37.6,105.7,4.8,13.2,19.8,1.6,28.2,0.3,8.5,12.6,10.0,11.4,30.9,0.108
64,Delonte West,CLE,26,60,42,18,25.0,101.0,2.3,9.3,13.5,0.9,26.1,0.5,17.0,7.5,5.7,6.4,18.8,0.107
65,James Harden,OKC,20,76,47,29,22.9,99.9,2.6,11.1,17.6,1.1,27.6,0.3,8.4,8.1,6.7,5.2,18.6,0.107
66,Joakim Noah,CHI,25,64,35,29,30.1,103.7,7.6,24.1,36.1,0.5,13.3,1.6,40.8,10.1,8.2,8.8,25.4,0.105
67,Carmelo Anthony,DEN,26,69,45,24,38.2,106.2,4.4,11.5,18.1,1.3,20.1,0.4,10.5,11.9,10.5,11.4,33.3,0.105
68,Quentin Richardson,MIA,30,76,44,32,27.4,102.9,4.1,15.4,22.7,0.9,21.2,0.2,8.1,7.3,6.7,6.4,21.6,0.104
69,Derek Fisher,LAL,35,82,57,25,27.2,102.6,1.8,6.5,9.6,1.1,26.0,0.1,4.1,8.8,6.8,7.3,22.5,0.104
70,Andre Miller,POR,34,82,50,32,30.5,104.0,2.3,8.1,12.2,1.1,27.8,0.1,4.5,8.5,8.0,6.9,25.4,0.104
71,Kenyon Martin,DEN,32,58,39,19,34.2,105.4,7.0,20.5,31.8,1.2,20.4,1.1,28.6,12.5,9.6,9.7,30.9,0.104
72,Carlos Boozer,UTA,28,78,50,28,34.3,105.3,8.9,27.1,39.9,1.1,19.2,0.5,14.0,12.2,8.6,10.8,30.7,0.103
73,Michael Redd,MIL,30,18,6,12,27.3,103.3,2.4,9.5,14.1,1.1,29.2,0.1,3.6,8.4,6.5,7.3,21.8,0.102
74,Brendan Haywood,DAL,30,77,37,40,30.6,104.2,5.7,18.6,27.9,0.3,8.2,2.1,63.7,10.2,8.5,8.5,24.4,0.101
75,Brandon Rush,IND,24,82,32,50,30.4,104.3,3.7,11.9,18.2,0.7,15.1,0.8,25.1,10.2,8.8,8.4,25.0,0.100
76,Thabo Sefolosha,OKC,26,82,50,32,28.6,103.8,3.8,13.4,19.9,1.2,24.0,0.6,17.5,9.3,8.3,7.7,28.1,0.100
77,Trevor Ariza,HOU,24,72,37,35,36.5,106.2,4.5,13.2,20.1,1.8,30.4,0.6,19.3,12.5,9.7,10.3,33.6,0.100
78,Mehmet Okur,UTA,31,73,45,28,29.4,104.2,5.2,18.6,27.1,0.5,10.9,1.1,38.0,10.4,7.5,9.7,25.5,0.098
79,Taj Gibson,CHI,25,82,41,41,26.9,103.2,4.7,16.8,25.1,0.6,18.3,1.3,38.0,8.1,7.6,7.7,21.9,0.098
80,Joe Johnson,ATL,29,76,50,26,38.0,106.6,3.7,10.2,15.7,1.1,19.8,0.1,1.7,10.1,11.1,12.1,33.5,0.098
81,Brandon Roy,POR,25,65,42,23,37.2,106.5,3.3,9.4,14.7,0.9,19.5,0.2,6.7,10.4,10.7,8.2,31.6,0.098
82,Ronnie Brewer,MEM,25,58,37,21,30.0,104.5,2.4,8.7,13.2,1.6,31.5,0.3,8.5,11.1,7.9,10.2,26.6,0.098
83,Rafer Alston,MIA,33,52,13,39,27.3,103.9,2.2,8.5,13.1,1.0,21.5,0.2,6.1,9.2,7.3,9.1,23.6,0.097
84,Mario Chalmers,MIA,24,73,43,30,24.8,102.4,1.5,6.3,9.7,1.2,32.4,0.2,5.7,7.5,7.0,6.0,18.2,0.096
85,Aaron Brooks,HOU,25,82,42,40,35.6,106.4,2.0,5.7,8.8,0.8,16.2,0.2,6.2,11.9,10.1,10.2,33.1,0.096
86,Carlos Arroyo,MIA,30,72,43,29,22.0,100.7,1.4,6.9,10.1,0.5,16.1,0.1,3.4,6.0,5.2,4.7,16.6,0.096
87,Shane Battier,HOU,31,67,36,31,32.4,105.4,3.6,11.3,17.3,0.8,17.7,1.1,39.4,10.9,9.2,9.0,28.6,0.095
88,Mike Bibby,ATL,32,80,52,28,27.4,103.7,2.1,7.8,11.6,0.8,21.2,0.0,1.3,7.2,7.8,8.7,23.8,0.095
89,Erick Dampier,DAL,34,55,32,23,23.3,101.8,4.9,20.6,29.9,0.3,8.4,1.4,44.8,6.8,5.4,6.5,19.1,0.095
90,Antonio McDyess,SAS,35,77,46,31,21.0,100.4,4.0,19.1,28.0,0.6,21.1,0.4,20.6,6.7,5.0,6.4,17.8,0.094
91,Allen Iverson,PHI,35,28,10,18,30.9,105.2,2.3,7.5,11.1,0.7,14.3,0.1,1.9,11.5,7.9,8.9,26.6,0.094
92,Roy Hibbert,IND,23,81,31,50,25.1,102.9,3.5,13.6,20.5,0.4,10.5,1.6,52.0,8.9,7.4,7.4,19.4,0.093
93,Chris Andersen,DEN,31,76,49,27,22.3,101.6,4.4,19.1,31.5,0.6,14.0,1.9,60.1,7.4,7.4,5.8,19.1,0.093
94,Michael Beasley,MIA,21,78,44,34,29.8,104.9,4.8,17.0,25.4,1.0,21.7,0.6,18.1,8.9,7.5,7.6,24.0,0.093
95,Antawn Jamison,CLE,34,66,32,34,36.5,106.9,6.3,18.0,26.8,1.1,20.9,0.3,9.1,11.2,9.7,10.6,30.5,0.093
96,Nene,DEN,27,82,53,29,33.6,106.1,5.6,17.3,26.0,1.4,24.0,1.0,31.4,10.7,8.7,9.9,30.2,0.092
97,Brad Miller,CHI,34,82,41,41,23.8,102.7,3.9,16.2,24.2,0.5,16.6,0.4,13.9,7.2,6.1,6.3,19.4,0.091
98,Zydrunas Ilgauskas,CLE,35,64,47,17,20.9,100.8,3.6,17.3,25.5,0.2,7.8,0.8,35.0,6.5,5.2,5.2,14.7,0.091
99,Gilbert Arenas,WAS,28,32,11,21,36.5,107.3,3.6,10.0,15.2,1.3,24.1,0.3,8.1,13.3,10.6,11.1,29.9,0.091
100,Shaquille O'Neal,CLE,38,53,40,13,23.4,102.6,4.9,21.4,30.1,0.3,8.9,1.2,44.0,8.3,5.3,7.1,17.5,0.090
101,Kyle Lowry,HOU,24,68,37,31,24.3,103.2,2.3,9.9,15.6,0.9,25.1,0.1,7.6,8.0,6.3,6.9,22.4,0.090
102,Chris Kaman,LAC,28,76,29,47,34.3,106.6,6.8,19.9,30.1,0.5,10.9,1.2,29.7,13.7,9.4,10.0,31.8,0.090
103,Shannon Brown,LAL,24,82,57,25,20.7,101.1,1.9,8.8,13.4,0.7,23.5,0.4,17.7,6.2,5.9,5.4,17.5,0.090
104,Chris Paul,NOH,25,45,23,22,38.1,107.3,3.8,10.5,16.3,2.1,37.1,0.2,6.3,11.6,10.5,10.0,34.5,0.089
105,Greg Oden,POR,22,21,13,8,23.9,102.8,5.4,24.0,34.5,0.4,16.7,2.3,77.4,7.2,5.7,4.6,18.5,0.089
106,Dorell Wright,MIA,24,72,40,32,20.8,101.1,2.6,12.9,20.1,0.7,22.5,0.4,18.5,5.6,5.5,5.0,15.3,0.089
107,Bobby Simmons,NJN,30,23,2,21,17.2,98.4,2.3,14.0,21.1,0.7,25.4,0.1,8.8,5.2,4.3,5.5,13.0,0.088
108,JR Smith,DEN,24,75,48,27,27.8,104.9,2.7,10.0,16.1,1.3,24.8,0.3,7.8,9.6,8.9,7.5,23.5,0.087
109,Rasheed Wallace,BOS,35,79,49,30,22.5,102.5,3.6,17.5,27.8,1.0,23.3,0.9,39.1,7.5,5.7,4.9,16.9,0.087
110,Rodney Stuckey,DET,24,73,23,50,34.2,106.8,2.9,9.7,14.6,1.4,25.9,0.2,5.9,10.6,8.4,9.5,25.6,0.087
111,Mickael Pietrus,ORL,28,75,53,22,22.5,102.5,2.3,10.0,15.0,0.7,26.8,0.4,15.7,7.2,5.6,5.5,18.2,0.087
112,Kyle Korver,UTA,29,52,36,16,18.3,99.8,1.9,10.8,15.3,0.5,14.8,0.2,11.9,6.3,3.8,4.6,13.4,0.087
113,Mike James,WAS,35,4,0,4,11.4,91.3,0.5,3.7,5.9,0.8,50.0,0.0,0.0,6.3,4.0,3.0,8.5,0.086
114,Marc Gasol,MEM,25,69,35,34,35.8,107.1,6.3,18.8,28.2,1.0,17.0,1.6,46.6,13.0,9.6,12.2,35.4,0.086
115,Earl Watson,IND,31,79,31,48,29.4,105.5,2.4,7.7,11.9,1.3,29.5,0.2,6.1,11.0,8.7,8.8,24.3,0.086
116,Arron Afflalo,DEN,24,82,53,29,27.1,104.8,2.4,8.7,13.5,0.6,12.6,0.4,14.2,8.9,7.7,7.8,24.8,0.086
117,Luke Ridnour,MIL,29,82,46,36,21.4,102.3,1.5,7.2,10.7,0.7,23.2,0.1,5.0,7.0,5.1,5.8,17.2,0.086
118,D.J. Augustin,CHA,22,80,43,37,18.4,100.0,1.1,6.0,9.5,0.6,20.0,0.1,3.0,6.5,5.3,4.7,13.9,0.085
119,Wilson Chandler,NYK,23,65,23,42,35.7,107.4,3.9,11.4,17.2,0.7,13.9,0.8,25.4,11.2,10.4,9.3,33.8,0.085
120,CJ Miles,UTA,23,63,42,21,23.8,103.7,2.0,8.8,12.9,0.9,21.6,0.3,11.6,8.5,6.0,8.1,19.6,0.085
121,Troy Murphy,IND,30,72,25,47,32.6,106.7,8.4,25.7,39.4,1.0,20.1,0.5,14.0,12.2,9.4,9.8,28.0,0.084
122,Luis Scola,HOU,30,82,42,40,32.6,106.7,6.5,21.0,31.9,0.8,16.0,0.3,12.4,11.0,8.6,10.1,30.6,0.084
123,Jerry Stackhouse,MIL,35,42,29,13,20.4,101.6,1.9,9.6,14.5,0.5,19.4,0.2,9.9,6.8,5.3,5.3,15.1,0.084
124,Eric Maynor,OKC,23,81,53,28,15.7,97.9,1.3,8.4,12.6,0.5,19.9,0.1,6.5,5.8,4.1,4.3,12.8,0.083
125,Jamario Moon,CLE,30,61,48,13,17.2,99.8,2.7,14.9,22.7,0.6,22.2,0.5,26.8,5.5,4.9,5.1,12.4,0.083
126,Peja Stojakovic,NOH,33,62,32,30,31.4,106.5,3.0,10.0,15.1,0.8,15.6,0.1,3.4,10.0,8.5,9.7,30.1,0.083
127,Chauncey Billups,DEN,33,73,50,23,34.1,107.1,2.8,8.2,12.8,1.1,19.6,0.1,3.6,11.5,9.5,10.0,30.4,0.083
128,Dahntay Jones,IND,29,76,28,48,24.9,104.4,2.4,9.3,14.6,0.5,14.1,0.5,18.3,9.7,7.1,7.1,20.4,0.083
129,Martell Webster,POR,23,82,50,32,24.5,104.2,2.7,12.4,18.4,0.5,17.0,0.5,26.5,6.9,5.8,5.6,20.7,0.083
130,Andre Iguodala,PHI,26,82,27,55,38.9,108.2,5.5,15.1,22.9,1.7,25.1,0.7,15.2,13.2,10.4,11.0,34.1,0.082
131,Cartier Martin,WAS,25,18,5,13,21.7,103.6,2.4,11.1,17.6,0.6,16.7,0.1,2.7,8.7,6.4,6.6,16.9,0.082
132,Daniel Gibson,CLE,24,56,42,14,19.1,101.1,1.1,5.4,8.3,0.4,17.2,0.1,5.8,6.1,5.3,4.7,13.9,0.082
133,Jordan Farmar,LAL,23,82,57,25,18.0,100.5,1.4,7.7,11.9,0.6,22.8,0.1,7.1,5.4,5.2,4.5,15.8,0.082
134,Sean Williams,NJN,23,20,0,20,11.4,92.9,1.3,11.3,17.4,0.4,16.3,1.0,63.3,3.8,2.8,3.2,8.4,0.082
135,Rudy Fernandez,POR,25,62,39,23,23.2,103.8,2.1,9.8,15.3,1.0,30.1,0.2,8.2,7.4,6.2,6.3,19.2,0.082
136,Serge Ibaka,OKC,20,73,45,28,18.1,100.4,3.5,18.9,29.9,0.3,11.8,1.3,51.1,6.3,5.5,4.5,14.8,0.081
137,Ben Wallace,DET,35,69,25,44,28.6,105.7,5.1,20.3,30.7,1.2,26.8,1.2,51.2,8.8,6.8,7.3,21.6,0.081
138,Jamal Crawford,ATL,30,79,51,28,31.1,106.7,2.1,7.0,11.2,0.8,17.7,0.2,4.5,9.2,9.2,10.5,28.1,0.081
139,Flip Murray,CHI,30,75,37,38,22.3,103.2,2.1,9.3,14.7,0.6,19.2,0.2,10.2,7.4,6.4,5.9,17.9,0.081
140,Rudy Gay,MEM,23,80,39,41,39.7,108.5,4.5,11.9,18.0,1.5,22.4,0.8,20.2,15.1,11.0,14.7,40.1,0.080
141,Wesley Matthews,UTA,23,82,53,29,24.7,104.6,1.7,7.3,10.7,0.8,19.4,0.2,8.4,8.3,6.2,7.8,20.5,0.080
142,Joel Anthony,MIA,27,80,46,34,16.5,99.5,1.6,9.3,14.3,0.3,11.3,1.4,54.2,5.2,4.6,3.8,12.2,0.080
143,Jason Williams,ORL,34,82,59,23,20.8,102.8,1.5,6.7,10.1,0.6,24.5,0.0,1.5,7.1,5.3,4.9,16.6,0.079
144,Daequan Cook,MIA,23,45,23,22,15.4,98.1,1.6,10.4,15.9,0.3,14.7,0.2,11.4,4.0,3.9,3.4,11.5,0.079
145,Travis Outlaw,LAC,25,34,14,20,21.5,103.3,2.6,12.1,18.0,0.5,19.4,0.5,19.5,8.0,5.7,7.5,19.5,0.079
146,Trey Gilder,MEM,25,2,0,2,2.6,42.9,0.5,16.7,16.7,0.5,50.0,0.0,0.0,1.0,0.0,1.0,1.0,0.078
147,Baron Davis,LAC,31,75,27,48,33.6,107.6,2.9,8.6,13.1,1.7,35.2,0.6,13.7,12.8,9.6,9.5,30.8,0.078
148,Carl Landry,SAC,26,80,34,46,30.9,106.8,3.5,11.9,18.3,0.7,16.4,0.8,32.5,10.2,8.7,8.0,28.0,0.078
149,Antonio Anderson,OKC,25,1,0,1,14.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,12.0,0.077
150,JJ Redick,ORL,26,82,59,23,22.1,103.8,1.7,7.6,11.5,0.3,12.2,0.0,2.1,7.9,5.7,5.0,17.9,0.077
151,AJ Price,IND,23,56,23,33,15.5,99.3,1.4,8.5,13.4,0.6,25.5,0.1,3.2,5.4,4.5,3.7,12.1,0.077
152,Larry Hughes,CHA,31,45,20,25,24.8,105.6,2.6,11.4,16.7,1.2,27.7,0.3,12.6,7.5,6.9,6.1,23.2,0.076
153,Jared Jeffries,HOU,28,70,28,42,25.6,105.3,2.3,9.0,14.1,0.9,23.2,1.0,46.7,8.7,7.9,6.6,22.1,0.076
154,Chris Richard,CHI,25,18,7,11,12.4,96.1,2.2,18.6,27.0,0.4,19.0,0.2,23.5,4.6,2.8,2.6,10.0,0.076
155,Eddie House,NYK,32,68,37,31,17.9,101.0,1.4,8.1,12.7,0.6,19.1,0.1,6.9,6.1,5.1,4.1,14.7,0.076
156,Keith Bogans,SAS,30,79,50,29,19.7,102.9,1.9,9.8,14.7,0.6,21.5,0.2,8.5,6.5,5.4,6.5,17.4,0.076
157,Tyreke Evans,SAC,20,72,23,49,37.2,108.4,4.4,12.2,18.7,1.5,29.1,0.4,10.7,12.1,10.9,11.5,34.1,0.076
158,Nenad Krstic,OKC,26,76,48,28,22.9,104.4,3.3,14.3,21.5,0.4,10.8,0.6,25.1,7.3,7.1,6.6,22.9,0.075
159,Thaddeus Young,PHI,22,67,23,44,32.0,107.5,3.3,10.8,16.6,1.2,21.1,0.2,5.9,10.5,8.4,8.7,29.3,0.075
160,C.J. Watson,GSW,26,65,18,47,27.5,106.3,2.2,8.0,13.4,1.6,27.2,0.1,5.3,9.4,9.4,9.1,27.2,0.075
161,Dan Gadzuric,MIL,32,32,16,16,9.8,91.3,1.7,17.7,25.0,0.3,20.0,0.4,56.5,3.2,2.2,2.8,8.0,0.074
162,Elton Brand,PHI,31,76,27,49,30.2,107.0,3.7,13.1,19.8,1.1,21.1,1.1,33.3,10.4,7.8,9.0,25.4,0.074
163,Rasual Butler,LAC,31,82,29,53,33.0,107.9,2.5,7.5,11.4,0.4,9.9,0.8,20.7,12.9,9.7,9.7,30.5,0.073
164,Mike Dunleavy,IND,29,67,26,41,22.2,104.5,3.1,13.5,21.4,0.6,18.9,0.2,9.3,7.4,6.3,6.1,17.8,0.073
165,Roger Mason Jr.,SAS,29,79,48,31,19.2,102.8,1.9,10.0,15.3,0.4,15.2,0.2,9.7,6.9,5.3,5.4,15.7,0.073
166,Jason Thompson,SAC,23,75,22,53,31.4,107.5,5.5,18.2,27.4,0.5,12.4,1.0,35.8,10.8,8.9,9.8,28.6,0.073
167,Nicolas Batum,POR,21,37,23,14,24.8,105.8,2.9,13.2,20.3,0.6,17.3,0.7,24.8,6.5,6.5,5.3,21.0,0.073
168,Devin Brown,CHI,31,50,26,24,21.2,104.1,1.9,8.9,13.4,0.7,20.5,0.1,6.9,6.6,5.9,6.2,18.8,0.073
169,Tony Allen,BOS,28,54,31,23,16.5,101.5,1.7,10.7,17.1,1.1,33.7,0.4,21.1,6.0,4.3,3.6,13.6,0.071
170,Ronnie Price,UTA,27,60,40,20,13.4,98.0,0.8,5.9,8.6,0.7,29.4,0.2,14.3,5.3,3.1,4.4,9.7,0.071
171,T.J. Ford,IND,27,47,13,34,25.3,106.0,2.3,9.1,14.2,0.9,25.1,0.2,8.0,8.8,7.3,7.1,20.9,0.071
172,Ty Lawson,DEN,22,65,42,23,20.3,104.1,1.3,6.2,9.9,0.7,20.3,0.0,1.5,6.7,6.0,5.4,18.2,0.070
173,Stephen Graham,CHA,28,70,36,34,11.5,95.7,1.6,14.0,21.3,0.3,19.4,0.1,10.9,4.1,2.6,2.9,9.1,0.070
174,Omri Casspi,SAC,22,77,24,53,25.1,106.2,3.6,14.2,22.1,0.7,19.4,0.2,9.0,9.0,7.2,8.1,23.7,0.070
