,PLAYER,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,OPP PTS OFF TOV,OPP PTS 2ND CHANCE,OPP PTS FB,OPP PTS PAINT,DEF WS
16,Jason Kidd,NJN,33,80,49,31,37.2,101.0,6.2,17.4,25.6,1.9,35.1,0.4,13.5,11.0,8.1,8.7,26.2,0.142
17,Cuttino Mobley,LAC,30,79,45,34,37.7,101.3,3.7,9.5,14.2,1.2,24.7,0.5,9.0,11.8,9.7,7.5,30.9,0.140
18,Michael Finley,SAS,33,77,59,18,26.5,96.5,2.8,10.8,16.3,0.5,14.6,0.1,3.2,7.9,6.4,6.4,21.7,0.140
19,Jermaine O'Neal,IND,27,51,26,25,35.3,100.5,7.3,20.4,31.6,0.5,10.0,2.3,55.2,11.5,10.4,7.8,27.5,0.139
20,Eddie Jones,MEM,34,75,45,30,32.5,99.6,3.3,10.6,16.9,1.7,34.9,0.4,9.7,9.5,8.8,8.5,24.5,0.138
21,Elton Brand,LAC,27,79,44,35,39.2,102.0,7.0,17.3,25.8,1.0,20.0,2.5,47.2,12.4,10.3,8.0,31.9,0.138
22,Dwyane Wade,MIA,24,75,48,27,38.6,102.1,4.3,11.2,16.5,1.9,37.1,0.8,16.6,12.6,9.5,9.7,28.1,0.134
23,Rafer Alston,HOU,29,63,27,36,38.6,102.1,3.5,9.2,14.1,1.6,27.0,0.2,8.1,11.6,9.1,7.7,24.5,0.134
24,Nenad Krstic,NJN,22,80,48,32,30.9,99.3,4.1,14.2,20.6,0.4,9.5,0.8,35.8,8.5,6.6,7.1,22.1,0.134
25,Jason Collins,NJN,27,71,44,27,26.7,97.4,3.5,13.8,20.0,0.6,17.8,0.6,31.0,7.6,5.5,6.1,18.3,0.132
26,Damon Stoudamire,MEM,32,27,17,10,31.9,100.1,2.7,8.8,14.1,0.7,15.2,0.0,0.9,8.3,9.0,9.7,24.1,0.130
27,Fred Jones,IND,27,68,33,35,27.0,98.1,2.2,8.2,13.0,0.8,19.6,0.3,10.4,10.0,7.4,6.7,21.2,0.129
28,Stephen Jackson,IND,28,81,41,40,35.9,101.8,3.3,9.2,14.2,1.3,23.7,0.5,14.5,12.6,9.8,8.3,29.0,0.128
29,Kevin Garnett,MIN,30,76,31,45,38.9,102.7,9.9,26.0,40.8,1.4,24.9,1.4,30.6,12.3,11.0,8.1,31.6,0.127
30,Tracy McGrady,HOU,27,47,27,20,37.1,102.4,5.6,15.3,23.1,1.3,22.6,0.9,26.5,11.0,9.0,7.8,22.5,0.126
31,Lamar Odom,LAL,26,80,45,35,40.3,103.2,7.0,17.6,27.0,0.9,15.1,0.8,22.2,11.2,10.8,7.7,31.7,0.126
32,Luol Deng,CHI,21,78,39,39,33.4,101.3,5.0,14.5,22.2,0.9,22.2,0.6,22.1,11.5,8.9,7.4,22.4,0.124
33,Chris Kaman,LAC,24,78,45,33,32.8,101.1,7.2,21.5,32.2,0.6,13.5,1.4,32.0,10.3,8.8,6.6,27.3,0.123
34,Luther Head,HOU,23,80,32,48,28.9,99.6,2.9,10.2,15.5,1.1,26.0,0.1,5.0,8.8,6.9,6.2,17.6,0.123
35,Boris Diaw,PHX,24,81,53,28,35.5,102.3,4.9,13.4,20.6,0.7,14.8,1.0,28.4,10.2,9.9,8.0,30.3,0.122
36,Marcus Camby,DEN,32,56,29,27,33.2,101.8,9.6,27.6,43.5,1.4,23.9,3.3,66.2,11.4,10.4,9.7,27.8,0.120
37,Shawn Marion,PHX,28,81,53,28,40.3,103.7,8.8,21.0,32.8,2.0,34.9,1.7,40.5,12.0,11.7,9.1,34.2,0.120
38,David Wesley,HOU,35,71,31,40,33.4,101.8,2.2,6.6,10.1,0.8,17.0,0.1,3.3,10.8,8.0,7.1,20.3,0.120
39,Sam Cassell,LAC,36,78,45,33,34.0,102.1,3.2,9.1,13.6,0.9,22.0,0.1,3.3,10.7,8.9,6.9,28.1,0.118
40,Bobby Jackson,MEM,33,71,43,28,25.0,98.2,2.5,10.9,16.6,0.9,23.2,0.0,0.6,7.9,6.2,6.0,18.2,0.118
41,Kurt Thomas,PHX,33,53,36,17,26.6,98.9,5.9,21.1,32.3,0.4,12.8,1.0,35.8,7.9,7.7,5.8,20.6,0.118
42,Dirk Nowitzki,DAL,28,81,60,21,38.1,103.3,7.6,20.9,32.3,0.7,12.8,1.0,22.6,10.3,9.8,9.9,28.4,0.118
43,Rasho Nesterovic,SAS,30,80,61,19,18.9,93.5,2.4,12.8,19.2,0.3,10.6,1.1,45.4,4.9,4.0,4.1,14.6,0.117
44,LeBron James,CLE,21,79,47,32,42.5,104.4,6.1,15.0,22.5,1.6,26.0,0.8,19.2,12.8,10.3,9.1,32.8,0.117
45,Mike Miller,MEM,26,74,42,32,30.6,101.2,4.8,16.8,26.5,0.7,15.2,0.4,11.7,10.0,8.1,7.3,22.7,0.115
46,Corey Maggette,LAC,26,32,21,11,29.5,101.0,4.4,13.8,20.6,0.6,16.0,0.1,3.7,9.5,7.6,5.8,23.5,0.115
47,Mike Bibby,SAC,28,82,44,38,38.6,103.9,2.6,6.7,10.6,1.0,17.7,0.1,4.3,13.1,10.3,10.0,32.4,0.114
48,Robert Horry,SAS,35,63,48,15,18.8,94.4,2.7,15.2,22.8,0.7,24.0,0.8,37.5,5.1,4.3,3.9,14.9,0.113
49,Brad Miller,SAC,30,79,42,37,37.0,103.5,6.2,17.2,26.5,0.8,14.0,0.8,31.6,12.2,9.6,8.9,30.5,0.112
50,Ricky Davis,MIN,26,78,29,49,41.1,104.8,3.7,9.0,14.3,1.2,20.2,0.2,4.7,14.7,12.4,8.3,33.9,0.112
51,Kirk Hinrich,CHI,25,81,40,41,36.5,103.4,3.2,8.7,13.3,1.2,26.4,0.3,7.8,12.5,9.7,8.0,24.5,0.112
52,Raja Bell,PHX,29,79,54,25,37.5,103.7,2.6,6.9,10.6,1.0,18.3,0.3,7.3,11.5,10.9,8.7,31.2,0.111
53,Andrei Kirilenko,UTA,25,69,38,31,37.7,103.8,5.7,16.1,24.7,1.5,29.6,3.2,59.1,13.0,9.9,9.2,26.7,0.110
54,Jason Terry,DAL,28,80,58,22,35.0,103.2,1.6,4.8,7.3,1.3,24.8,0.3,8.1,9.5,8.9,8.6,26.2,0.109
55,Jamaal Tinsley,IND,28,42,20,22,26.7,100.2,2.3,8.7,13.3,1.2,29.3,0.1,5.4,8.6,6.8,6.0,20.7,0.109
56,Doug Christie,DAL,36,7,5,2,26.5,100.3,1.6,6.4,10.2,1.3,27.3,0.1,4.2,8.1,9.0,4.9,22.0,0.109
57,Marquis Daniels,DAL,25,62,43,19,28.5,101.1,2.3,8.4,13.1,1.1,26.9,0.2,5.9,8.4,7.5,7.2,20.8,0.108
58,Jason Williams,MIA,30,59,38,21,31.8,102.4,2.3,7.0,10.3,0.9,21.9,0.1,2.1,10.8,8.5,8.2,24.7,0.108
59,Zydrunas Ilgauskas,CLE,31,78,48,30,29.3,101.2,4.4,15.8,23.6,0.5,12.1,1.7,53.5,9.5,6.9,5.7,20.5,0.108
60,Anfernee Hardaway,NYK,34,4,1,3,17.9,94.3,2.5,15.2,22.7,0.5,12.5,0.0,0.0,6.5,1.8,3.5,8.5,0.107
61,Lorenzen Wright,MEM,30,78,47,31,21.7,97.0,3.2,16.3,25.7,0.7,21.1,0.6,23.8,6.0,5.5,5.4,15.6,0.107
62,Andre Miller,DEN,30,82,44,38,35.8,103.6,3.2,8.8,14.0,1.3,20.5,0.2,5.0,11.9,10.9,10.0,29.8,0.107
63,Clifford Robinson,NJN,39,80,49,31,23.3,98.9,2.7,11.7,17.8,0.6,16.9,0.5,27.4,7.3,5.1,5.9,17.1,0.106
64,Marko Jaric,MIN,27,75,31,44,28.0,101.0,2.3,8.5,13.5,1.4,36.7,0.3,8.0,8.5,8.7,6.2,23.8,0.106
65,Anthony Johnson,IND,31,75,35,40,26.4,100.4,1.8,6.8,10.6,0.8,22.6,0.3,10.6,8.8,7.5,5.8,20.8,0.105
66,Kobe Bryant,LAL,27,80,45,35,41.0,105.0,4.4,11.2,17.4,1.8,28.0,0.4,10.6,11.9,11.4,8.4,33.8,0.105
67,Josh Howard,DAL,26,59,44,15,32.5,102.9,4.2,13.8,21.3,1.2,23.5,0.4,11.3,8.9,9.1,8.0,24.1,0.105
68,Eric Snow,CLE,33,82,50,32,28.7,101.4,2.0,7.1,10.6,0.9,22.1,0.2,8.6,8.9,7.0,5.8,20.6,0.105
69,Carmelo Anthony,DEN,22,80,44,36,36.8,104.1,3.4,9.2,14.8,1.1,17.4,0.5,11.7,12.7,11.1,10.4,31.6,0.105
70,Udonis Haslem,MIA,26,81,52,29,30.7,102.3,5.8,19.0,27.7,0.6,15.1,0.2,6.0,10.3,7.7,7.8,23.2,0.105
71,Jason Richardson,GSW,25,75,32,43,38.4,104.6,4.4,11.6,18.4,1.3,22.5,0.5,13.5,12.2,11.3,10.7,32.8,0.104
72,Emeka Okafor,CHA,23,26,8,18,33.6,103.2,6.4,20.1,32.8,0.8,11.5,1.9,52.6,10.8,9.6,7.3,26.6,0.103
73,Danny Granger,IND,23,78,39,39,22.6,98.9,3.2,14.1,22.2,0.7,21.2,0.8,30.1,7.7,6.3,5.2,17.6,0.103
74,Ben Gordon,CHI,23,80,40,40,31.0,102.6,2.2,6.9,10.8,0.9,23.7,0.1,2.3,10.1,9.0,6.2,21.0,0.103
75,Juwan Howard,HOU,33,80,34,46,31.7,102.8,4.6,14.8,22.3,0.6,13.4,0.1,4.3,10.3,7.5,7.1,20.9,0.103
76,Gary Payton,MIA,37,81,52,29,28.5,101.7,2.5,8.7,12.8,0.9,23.1,0.1,4.2,9.6,6.5,7.2,20.0,0.102
77,Sarunas Jasikevicius,IND,30,75,37,38,20.8,97.8,1.8,8.4,13.5,0.5,16.0,0.1,2.3,6.8,6.1,4.7,16.8,0.102
78,Alonzo Mourning,MIA,36,65,43,22,20.0,97.0,3.6,17.0,26.2,0.2,7.6,2.7,78.6,6.1,5.2,5.0,14.4,0.102
79,Jerry Stackhouse,DAL,31,55,41,14,27.7,101.6,2.2,8.2,13.1,0.7,17.5,0.2,5.6,8.5,7.8,8.2,21.1,0.102
80,Brent Barry,SAS,34,74,56,18,17.0,94.5,1.8,10.2,15.6,0.5,22.0,0.4,18.6,4.9,4.1,3.9,13.0,0.102
81,Jeff Foster,IND,29,63,30,33,25.1,100.2,5.6,22.7,34.2,0.7,18.5,0.4,18.0,8.2,6.0,6.0,20.8,0.102
82,Bracey Wright,MIN,21,7,1,6,19.3,96.5,2.1,10.9,17.0,0.1,5.9,0.0,0.0,5.7,7.7,4.6,16.9,0.101
83,Steve Nash,PHX,32,79,54,25,35.4,104.1,3.6,9.9,15.5,0.8,15.3,0.2,4.3,10.5,10.5,8.1,29.7,0.101
84,Tyson Chandler,CHI,23,79,39,40,26.8,101.1,5.7,20.9,31.8,0.5,16.5,1.3,53.6,9.2,6.9,5.6,16.5,0.101
85,Bobby Simmons,MIL,26,75,36,39,33.8,103.7,3.2,10.1,15.1,1.1,22.3,0.3,11.3,11.5,8.3,8.8,26.8,0.100
86,Adrian Griffin,DAL,31,52,40,12,23.9,99.9,2.9,13.3,19.8,1.0,23.4,0.2,6.2,6.7,5.1,6.6,17.0,0.100
87,Quinton Ross,LAC,25,67,39,28,22.6,99.0,2.0,8.4,12.5,0.8,25.8,0.2,8.5,7.1,5.7,4.1,18.1,0.100
88,Chris Paul,NOK,21,78,35,43,36.0,104.5,4.3,13.1,19.7,2.2,37.7,0.1,2.8,10.3,8.9,9.1,28.3,0.099
89,Andrew Bogut,MIL,21,82,40,42,28.6,102.2,4.7,17.6,25.9,0.6,14.8,0.8,42.2,9.9,6.7,7.2,23.2,0.099
90,Derek Fisher,GSW,31,82,34,48,31.6,103.2,2.1,6.9,10.8,1.5,31.3,0.1,3.7,10.1,9.0,8.0,25.3,0.099
91,Chris Duhon,CHI,23,74,36,38,29.1,102.4,2.6,9.1,14.1,0.9,24.1,0.0,1.6,10.2,7.7,6.6,20.2,0.098
92,Austin Croshere,IND,31,50,27,23,23.0,99.5,4.1,17.8,27.2,0.4,14.1,0.1,7.5,7.2,6.4,4.9,17.5,0.098
93,Speedy Claxton,NOK,28,71,33,38,28.4,102.2,2.2,8.1,12.7,1.5,33.1,0.1,3.7,8.1,7.6,6.5,19.6,0.098
94,Smush Parker,LAL,25,82,45,37,33.8,104.0,2.9,8.7,13.4,1.7,30.2,0.2,6.6,9.9,9.4,7.0,27.7,0.098
95,Andre Iguodala,PHI,22,82,38,44,37.6,104.9,4.4,12.0,18.9,1.6,26.6,0.3,6.5,12.4,11.0,9.8,32.5,0.098
96,Devin Harris,DAL,23,56,45,11,22.8,99.8,1.8,7.9,12.8,0.9,27.0,0.3,9.2,6.3,6.0,5.3,17.3,0.097
97,T.J. Ford,MIL,23,72,34,38,35.5,104.4,3.4,10.5,15.7,1.4,26.7,0.1,4.0,11.9,8.8,8.6,29.0,0.097
98,Adonal Foyle,GSW,31,77,32,45,23.7,100.1,3.6,14.8,23.3,0.6,16.7,1.6,66.1,8.0,6.8,6.7,20.2,0.097
99,Michael Redd,MIL,26,80,39,41,39.1,105.3,3.3,9.0,13.6,1.2,20.2,0.1,2.4,13.4,10.4,10.1,32.8,0.097
100,Shaun Livingston,LAC,20,61,33,28,25.0,100.9,2.3,9.2,13.9,0.8,20.0,0.5,15.9,8.3,6.7,5.3,19.6,0.096
101,Baron Davis,GSW,27,54,23,31,36.5,104.9,3.5,9.8,15.4,1.6,29.5,0.3,8.2,10.9,10.0,10.1,30.4,0.095
102,Trenton Hassell,MIN,27,77,31,46,32.7,104.0,1.7,5.5,8.8,0.6,12.7,0.4,9.6,10.5,9.5,7.0,27.9,0.094
103,Peja Stojakovic,IND,29,71,31,40,36.6,105.1,4.7,13.0,20.2,0.6,12.6,0.1,4.4,12.2,10.0,9.3,30.9,0.093
104,Keith Bogans,HOU,26,72,25,47,26.6,102.4,2.8,10.9,17.1,1.0,21.3,0.1,5.1,9.0,6.5,6.4,19.5,0.093
105,Kevin Martin,SAC,23,72,40,32,26.6,102.2,2.8,10.7,16.7,0.8,19.0,0.1,5.8,9.3,7.3,6.9,23.4,0.093
106,Chuck Hayes,HOU,23,40,19,21,13.4,91.3,2.8,22.0,31.8,0.7,27.1,0.4,37.8,3.8,2.6,2.0,7.5,0.093
107,Kwame Brown,LAL,24,72,39,33,27.5,102.4,4.0,15.2,23.2,0.4,8.5,0.6,30.5,8.4,7.4,6.0,22.0,0.092
108,Antawn Jamison,WAS,30,82,42,40,40.1,105.9,7.3,19.3,30.5,1.1,17.3,0.1,4.3,13.1,10.8,10.5,34.2,0.092
109,Allen Iverson,PHI,31,72,35,37,43.1,106.5,2.6,6.2,10.0,1.9,26.4,0.1,3.0,13.6,13.1,12.0,38.4,0.091
110,Gilbert Arenas,WAS,24,80,40,40,42.3,106.3,2.8,6.9,11.0,2.0,29.2,0.3,8.6,13.9,11.5,11.0,35.0,0.091
111,Antoine Walker,MIA,29,82,52,30,26.8,102.4,3.9,14.5,21.6,0.6,16.1,0.4,12.1,8.8,6.5,7.1,19.6,0.091
112,Bonzi Wells,SAC,29,52,28,24,32.4,104.3,5.0,16.1,25.4,1.8,33.5,0.5,23.4,10.8,8.3,8.3,26.1,0.090
113,Eduardo Najera,DEN,29,64,33,31,22.6,100.8,3.1,13.8,22.8,0.8,20.2,0.5,21.5,7.7,6.3,7.6,19.7,0.090
114,Jarron Collins,UTA,27,79,39,40,21.9,100.0,2.5,12.8,19.2,0.5,16.4,0.3,15.0,7.6,4.9,5.8,14.4,0.089
115,Erick Dampier,DAL,30,82,60,22,23.6,101.0,4.5,20.3,31.2,0.3,10.0,1.3,56.4,7.4,5.9,6.3,17.1,0.089
116,Mike Dunleavy,GSW,25,81,33,48,31.8,104.3,4.0,12.5,19.5,0.7,15.7,0.4,13.4,9.7,9.1,8.8,27.7,0.089
117,Kenny Thomas,SAC,28,82,44,38,28.0,103.0,5.1,18.8,29.5,0.9,20.8,0.5,23.4,9.4,6.8,7.0,24.0,0.089
118,Kenyon Martin,DEN,28,56,25,31,27.6,102.9,4.6,17.0,27.0,0.8,16.3,0.9,28.4,9.4,8.3,6.7,22.5,0.088
119,Shaquille O'Neal,MIA,34,59,42,17,30.6,104.0,6.3,21.0,29.5,0.4,9.8,1.8,60.8,10.0,6.6,7.6,21.2,0.088
120,Keyon Dooling,ORL,26,50,23,27,22.7,101.1,1.3,5.9,9.6,1.0,31.4,0.1,3.3,7.9,6.7,5.5,17.1,0.087
121,Shareef Abdur-Rahim,SAC,29,72,38,34,27.2,103.0,3.5,13.3,21.2,0.7,15.3,0.6,28.4,9.2,7.4,6.9,21.8,0.087
122,Wally Szczerbiak,BOS,29,72,33,39,37.9,105.6,3.3,9.2,14.3,0.6,10.8,0.3,6.5,12.5,10.3,8.7,33.0,0.087
123,David Harrison,IND,23,67,34,33,15.4,95.7,2.5,16.5,25.3,0.3,14.2,0.9,49.2,5.2,4.1,3.6,11.3,0.086
124,Lindsey Hunter,DET,35,30,21,9,11.8,91.0,1.0,8.8,13.8,0.6,30.2,0.0,2.5,3.7,2.6,2.5,8.9,0.086
125,Greg Buckner,DEN,29,73,41,32,24.1,102.0,2.4,10.5,16.9,1.2,26.6,0.3,11.0,8.4,6.7,7.2,19.9,0.086
126,Anderson Varejao,CLE,23,48,29,19,15.8,96.7,3.3,21.4,31.8,0.6,23.7,0.4,32.8,4.7,3.5,3.9,12.0,0.085
127,Jarvis Hayes,WAS,24,21,9,12,24.6,102.3,2.7,11.2,17.8,0.8,17.2,0.0,2.6,7.3,7.0,7.3,18.6,0.085
128,Chris Andersen,NOK,27,32,12,20,17.8,97.9,2.9,18.6,28.7,0.3,9.4,1.3,61.2,4.5,4.7,3.8,13.2,0.085
129,Andres Nocioni,CHI,26,82,41,41,27.3,103.4,5.0,18.6,28.8,0.5,14.1,0.6,26.4,9.2,7.6,6.4,18.9,0.085
130,Desmond Mason,NOK,28,70,32,38,30.0,104.4,3.3,12.0,18.1,0.6,13.0,0.2,10.6,9.5,8.0,8.1,23.5,0.084
131,P.J. Brown,NOK,36,75,33,42,31.7,104.8,4.9,16.7,24.9,0.6,13.2,0.7,28.2,9.3,7.8,8.1,24.7,0.083
132,Monta Ellis,GSW,20,49,16,33,18.1,98.9,1.7,9.3,14.6,0.7,21.5,0.2,12.4,6.3,4.5,5.1,14.8,0.083
133,Orien Greene,BOS,24,80,31,49,15.4,96.5,1.4,9.1,14.3,1.0,37.7,0.1,7.9,5.9,3.5,2.9,11.6,0.082
134,Drew Gooden,CLE,24,79,49,30,27.5,103.6,5.4,21.0,30.9,0.7,16.8,0.6,22.4,8.6,6.6,5.9,21.4,0.082
135,Gerald Wallace,CHA,23,55,19,36,34.5,105.6,5.3,16.8,27.2,2.5,34.8,2.1,54.0,10.6,9.9,7.5,32.1,0.082
136,Dwight Howard,ORL,20,82,36,46,36.8,106.1,9.0,26.0,39.8,0.8,16.5,1.4,44.6,12.9,9.6,9.5,28.2,0.082
137,James Posey,MIA,29,67,44,23,28.6,104.1,4.3,15.1,22.2,0.8,22.4,0.3,9.8,9.4,7.5,7.3,21.3,0.081
138,Earl Watson,SEA,27,70,39,31,22.5,102.0,1.9,8.3,13.7,1.0,23.3,0.1,6.3,8.2,6.9,6.5,18.4,0.081
139,Melvin Ely,CHA,28,57,20,37,23.7,102.1,3.2,14.6,22.9,0.5,11.9,0.8,41.1,7.9,6.2,5.8,20.1,0.081
140,Caron Butler,WAS,26,75,40,35,36.1,106.0,4.7,13.9,22.0,1.7,28.6,0.2,8.4,11.9,9.5,9.4,31.1,0.081
141,Chucky Atkins,MEM,31,71,37,34,24.1,102.7,1.4,5.9,9.6,0.6,16.9,0.0,1.2,7.7,6.5,6.5,19.0,0.081
142,Jared Jeffries,WAS,24,77,39,38,25.3,103.0,2.8,11.4,17.9,0.8,17.6,0.6,28.7,7.6,6.5,6.4,20.0,0.081
143,Francisco Elson,DEN,30,72,39,33,21.9,101.3,3.3,15.6,24.8,0.8,18.1,0.6,26.6,7.7,6.0,6.4,18.1,0.081
144,Darius Songaila,CHI,28,62,27,35,21.4,101.1,2.7,12.9,20.4,0.6,19.3,0.3,15.7,7.1,5.7,4.4,14.0,0.081
145,David West,NOK,25,74,35,39,34.1,105.7,5.1,16.6,25.0,0.8,15.3,0.9,33.5,9.9,8.6,8.8,27.1,0.081
146,DeSagana Diop,DAL,24,81,60,21,18.6,99.5,2.8,16.1,24.7,0.5,18.0,1.8,61.6,4.5,5.0,4.5,13.0,0.080
147,Mehmet Okur,UTA,27,82,41,41,35.9,106.0,6.5,19.8,30.1,0.5,11.2,0.9,19.7,12.9,9.3,9.3,26.7,0.080
148,Tony Allen,BOS,24,51,20,31,19.2,100.3,1.5,8.5,13.3,1.0,28.5,0.4,17.1,8.7,4.7,4.8,14.2,0.080
149,Marcus Banks,MIN,24,58,20,38,25.8,103.7,1.9,7.7,12.4,0.9,24.1,0.2,7.1,9.1,7.9,5.3,20.0,0.080
150,Raymond Felton,CHA,22,80,26,54,30.1,104.9,2.4,8.6,13.7,1.3,21.7,0.1,3.6,9.5,8.2,7.2,28.1,0.078
151,Delonte West,BOS,22,71,28,43,34.1,105.9,3.3,10.0,15.5,1.2,25.5,0.6,18.0,13.0,9.5,7.7,28.6,0.078
152,Brevin Knight,CHA,30,69,19,50,34.1,105.9,2.7,8.7,14.3,2.3,32.8,0.1,2.0,10.3,10.2,8.0,31.1,0.077
153,Devean George,LAL,28,71,40,31,21.7,101.7,2.7,12.7,20.2,0.9,25.1,0.5,24.5,6.1,6.3,4.5,17.1,0.077
154,Nazr Mohammed,SAS,28,80,62,18,17.4,99.1,3.2,19.3,29.7,0.3,10.4,0.6,31.0,5.0,4.7,4.1,15.0,0.077
155,Vin Baker,LAC,34,8,5,3,10.6,89.6,2.1,21.0,28.3,0.5,30.8,0.5,44.4,2.3,2.5,1.5,7.3,0.077
156,Francisco Garcia,SAC,24,67,36,31,19.4,100.7,2.2,11.1,17.5,0.6,20.5,0.7,47.0,6.4,5.1,4.7,15.6,0.076
157,Jake Voskuhl,CHA,28,51,16,35,16.0,98.4,2.4,16.4,25.3,0.5,15.5,0.5,34.3,4.3,4.1,3.2,11.5,0.076
158,Gordan Giricek,UTA,29,37,18,19,25.8,103.8,1.5,6.4,9.8,0.4,13.2,0.1,3.7,10.5,6.6,7.4,18.5,0.076
159,Jamaal Magloire,MIL,28,82,40,42,30.1,105.1,6.8,24.4,36.1,0.4,8.3,1.0,47.1,10.9,7.5,7.7,25.3,0.075
160,Bryon Russell,DEN,35,1,0,1,2.6,33.3,1.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
161,Stromile Swift,HOU,26,66,26,40,20.4,101.5,2.8,14.0,21.9,0.6,19.9,0.8,38.8,6.4,5.2,4.2,12.6,0.075
162,Antonio McDyess,DET,31,82,64,18,21.1,102.0,3.4,17.7,27.9,0.6,18.7,0.6,23.8,6.1,5.4,5.3,17.3,0.075
163,Jacque Vaughn,NJN,31,80,48,32,15.4,98.1,0.9,6.3,9.5,0.5,22.1,0.0,1.3,5.2,3.3,3.5,11.1,0.074
164,Nick Van Exel,SAS,34,65,51,14,15.2,97.5,1.3,8.9,13.4,0.2,13.9,0.0,2.9,4.2,3.7,4.1,11.8,0.074
165,Michael Olowokandi,BOS,31,48,20,28,19.1,100.0,3.5,20.1,30.7,0.5,15.9,0.7,38.4,5.9,4.7,3.6,16.1,0.074
166,Matt Harpring,UTA,30,71,35,36,27.4,104.8,3.0,11.5,17.8,0.8,22.2,0.2,5.6,9.7,7.2,7.0,19.9,0.073
167,Derek Anderson,MIA,31,43,22,21,24.3,103.3,2.8,12.0,18.0,0.5,17.4,0.1,6.1,8.4,6.4,4.9,16.2,0.073
168,Brendan Haywood,WAS,26,79,41,38,23.8,103.3,3.4,14.7,23.3,0.4,10.2,1.3,59.8,7.6,6.4,6.3,18.9,0.073
169,Keith Van Horn,DAL,30,53,38,15,20.6,102.3,2.6,13.0,21.5,0.6,19.5,0.2,8.3,6.1,6.4,5.3,16.2,0.072
170,Michael Sweetney,CHI,23,66,31,35,18.5,100.7,3.5,19.0,29.2,0.3,12.4,0.8,45.9,6.5,5.3,3.7,12.4,0.072
171,Darius Miles,POR,24,40,9,31,32.1,106.1,4.0,12.4,20.5,1.1,25.3,1.0,23.4,11.9,9.5,7.7,25.5,0.072
172,Troy Murphy,GSW,26,74,30,44,34.0,106.4,7.4,22.5,35.4,0.6,12.7,0.4,11.6,11.5,9.9,9.6,30.2,0.072
173,Kyle Korver,PHI,25,82,38,44,31.3,105.9,3.0,9.9,15.5,0.8,15.8,0.3,10.3,10.0,9.0,8.2,26.6,0.072
174,Channing Frye,NYK,23,65,19,46,24.2,103.9,3.6,15.9,24.9,0.5,13.2,0.7,43.1,8.7,6.5,4.6,16.9,0.071
