,PLAYER,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,OPP PTS OFF TOV,OPP PTS 2ND CHANCE,OPP PTS FB,OPP PTS PAINT,DEF WS
43,Kyle Lowry,MEM,21,10,2,8,17.5,93.3,1.9,12.1,19.8,1.4,36.8,0.1,6.3,5.6,4.7,3.7,12.0,0.109
44,Hedo Turkoglu,ORL,28,73,36,37,31.1,102.6,3.2,11.0,16.8,1.0,21.9,0.2,6.5,11.3,6.7,8.4,21.5,0.108
45,Vince Carter,NJN,30,82,41,41,38.1,104.7,4.6,12.7,18.8,1.0,21.0,0.4,14.3,12.6,9.3,8.8,27.7,0.107
46,Baron Davis,GSW,28,63,36,27,35.3,103.9,3.6,10.1,16.2,2.1,31.2,0.5,12.0,12.4,11.7,9.5,31.7,0.106
47,Stephen Jackson,GSW,29,75,43,32,33.0,103.0,2.1,6.6,10.4,1.1,17.9,0.5,11.5,12.5,10.2,9.1,28.0,0.106
48,Emeka Okafor,CHA,24,67,29,38,34.8,103.8,7.4,22.2,35.1,0.9,14.8,2.6,67.2,11.9,9.3,9.6,30.3,0.106
49,Shawn Marion,PHX,29,80,60,20,37.6,104.7,7.7,19.8,31.0,2.0,36.1,1.5,39.4,12.6,12.1,8.3,33.3,0.106
50,Jorge Garbajosa,TOR,29,67,36,31,28.5,101.7,4.2,15.5,23.3,1.2,28.1,0.2,9.6,8.4,7.0,6.9,24.7,0.105
51,Nenad Krstic,NJN,23,26,11,15,32.6,103.4,4.8,15.6,22.2,0.4,10.5,0.9,41.4,10.7,6.5,8.3,24.5,0.104
52,Eric Snow,CLE,34,82,50,32,23.5,99.7,1.9,8.2,12.3,0.7,17.3,0.2,9.0,7.0,6.1,5.3,17.6,0.103
53,Luther Head,HOU,24,80,51,29,27.6,101.8,2.8,10.0,15.2,1.0,24.8,0.1,2.9,9.6,7.0,6.1,20.3,0.103
54,Corey Maggette,LAC,27,75,37,38,30.5,103.0,4.7,16.0,24.8,0.9,17.8,0.2,5.1,10.4,7.8,5.6,25.4,0.103
55,Trevor Ariza,ORL,21,57,32,25,22.4,99.1,2.6,12.4,19.8,1.0,29.1,0.3,13.8,8.3,5.9,5.9,16.4,0.102
56,Rajon Rondo,BOS,21,78,21,57,23.5,99.7,2.8,12.9,19.9,1.6,39.5,0.1,4.4,8.0,5.6,5.5,20.1,0.102
57,Rasheed Wallace,DET,32,75,48,27,32.3,103.4,6.0,20.1,31.9,1.0,21.7,1.6,42.3,7.9,8.6,7.3,24.8,0.102
58,Antonio McDyess,DET,32,82,53,29,21.1,98.3,4.0,20.0,32.1,0.7,23.3,0.8,33.7,5.8,5.8,4.6,15.2,0.102
59,Grant Hill,ORL,34,65,31,34,30.9,103.1,2.8,9.7,14.9,0.9,21.4,0.4,11.7,11.8,7.6,8.0,21.6,0.102
60,Andre Iguodala,PHI,23,76,30,46,40.3,105.6,4.7,12.4,19.9,2.0,32.5,0.4,10.8,13.9,11.9,9.9,34.3,0.100
61,T.J. Ford,TOR,24,75,43,32,29.9,102.9,2.4,8.3,12.7,1.3,32.1,0.1,4.3,9.7,7.9,6.5,24.6,0.100
62,Bonzi Wells,HOU,30,28,13,15,21.1,97.8,3.4,16.2,24.9,0.9,25.5,0.5,23.2,8.0,5.3,4.3,13.9,0.100
63,Jason Kidd,NJN,34,80,41,39,36.7,104.9,6.5,18.6,27.6,1.6,33.5,0.3,11.1,12.2,9.0,8.2,26.8,0.099
64,Jerry Stackhouse,DAL,32,67,55,12,24.1,100.8,1.6,7.0,10.4,0.8,21.3,0.1,5.8,8.1,5.8,7.2,19.5,0.099
65,Udonis Haslem,MIA,27,79,43,36,31.4,103.7,5.9,18.8,28.7,0.6,14.6,0.3,9.5,10.3,8.6,8.5,24.2,0.099
66,Shaquille O'Neal,MIA,35,40,25,15,28.4,102.1,5.0,18.8,28.5,0.2,5.4,1.4,54.5,8.0,7.8,7.7,19.4,0.099
67,Danny Granger,IND,24,82,35,47,34.0,104.4,3.3,10.2,15.8,0.8,15.7,0.7,20.1,12.5,9.3,8.9,27.1,0.099
68,Robert Horry,SAS,36,68,45,23,16.5,94.8,2.3,13.9,21.2,0.7,25.0,0.6,35.7,5.4,4.4,3.2,12.9,0.098
69,Peja Stojakovic,NOK,30,13,8,5,32.7,104.1,3.3,10.8,16.7,0.6,14.3,0.3,16.0,10.5,9.4,6.6,26.3,0.098
70,Jameer Nelson,ORL,25,77,37,40,30.3,103.5,2.4,8.4,12.6,0.9,23.0,0.1,2.1,11.4,6.7,8.3,20.7,0.097
71,Francisco Elson,SAS,31,70,51,19,19.0,97.5,3.6,20.0,29.6,0.4,15.4,0.8,40.7,6.5,4.9,4.3,16.5,0.097
72,Josh Childress,ATL,24,55,22,33,36.8,105.2,3.9,11.2,18.1,1.1,19.6,0.7,15.0,12.7,10.3,9.7,32.9,0.097
73,Jason Williams,MIA,31,61,34,27,30.6,103.6,2.0,6.6,10.1,1.0,22.4,0.0,0.5,9.9,8.7,8.0,23.6,0.096
74,Drew Gooden,CLE,25,80,49,31,28.0,102.5,5.2,20.2,29.9,0.9,20.2,0.4,14.5,8.2,7.3,6.4,23.9,0.096
75,Nene,DEN,24,64,33,31,26.8,102.1,4.7,17.0,26.5,1.0,21.1,0.9,29.8,10.4,7.5,7.6,23.4,0.096
76,Richard Jefferson,NJN,27,55,30,25,35.6,105.0,3.5,10.3,15.5,0.6,14.0,0.1,6.2,11.9,9.2,7.6,26.0,0.096
77,Tony Battie,ORL,31,66,36,30,23.9,100.7,3.8,16.8,25.0,0.4,13.2,0.5,20.3,8.6,4.9,6.8,16.4,0.095
78,Leandro Barbosa,PHX,24,80,59,21,32.7,104.4,2.4,7.2,11.6,1.2,26.0,0.2,6.0,10.4,10.0,6.7,28.1,0.095
79,Speedy Claxton,ATL,29,42,13,29,25.1,101.5,1.6,7.1,11.2,1.7,35.6,0.1,3.7,8.8,5.8,5.6,20.1,0.095
80,Jason Richardson,GSW,26,51,29,22,32.8,104.4,3.7,11.1,18.1,1.1,16.3,0.6,16.7,12.2,11.2,8.9,30.1,0.095
81,Raymond Felton,CHA,23,78,31,47,36.3,105.3,2.8,8.1,13.0,1.5,24.3,0.1,3.7,12.7,9.8,9.4,31.9,0.094
82,Jamaal Tinsley,IND,29,72,31,41,31.1,104.0,2.5,8.4,12.9,1.6,32.2,0.3,10.1,11.1,9.0,8.0,24.3,0.094
83,Lamar Odom,LAL,27,56,30,26,39.3,106.0,7.9,20.7,31.6,0.9,16.0,0.6,15.9,14.0,11.2,9.2,35.0,0.094
84,James Posey,MIA,30,71,40,31,27.0,102.6,4.1,15.7,24.2,1.0,24.1,0.3,12.3,9.7,6.8,6.8,18.8,0.094
85,Al Harrington,GSW,27,78,42,36,32.9,104.3,4.4,13.8,21.9,0.8,13.9,0.3,8.1,13.1,10.2,9.1,28.3,0.093
86,Dikembe Mutombo,HOU,41,75,49,26,17.2,96.2,4.3,25.0,37.2,0.3,11.1,1.0,73.1,4.7,4.3,3.1,11.0,0.092
87,Devean George,DAL,29,60,49,11,21.4,100.0,2.6,13.2,19.8,0.8,22.3,0.4,17.6,6.9,5.1,5.1,15.7,0.092
88,Jason Collins,NJN,28,80,40,40,23.0,100.8,2.8,12.9,18.6,0.5,16.5,0.5,30.6,7.2,5.5,4.7,15.4,0.091
89,Shavlik Randolph,PHI,23,13,4,9,13.8,93.0,2.7,19.4,31.8,0.5,22.6,0.8,47.6,4.6,5.2,3.6,11.1,0.091
90,Ricky Davis,MIN,27,81,32,49,37.3,105.8,3.2,8.8,13.5,1.0,21.2,0.3,9.3,13.2,10.8,9.0,31.4,0.091
91,Metta World Peace,SAC,27,70,28,42,37.7,105.8,5.0,14.3,22.0,2.1,32.9,0.6,24.7,11.2,9.3,8.8,31.4,0.091
92,Brevin Knight,CHA,31,45,17,28,28.3,103.5,2.2,8.5,14.0,1.5,29.8,0.1,2.7,9.4,7.7,7.2,23.3,0.091
93,Steve Nash,PHX,33,76,59,17,35.3,105.4,3.1,8.5,13.4,0.8,15.2,0.1,2.1,12.2,12.0,8.4,31.9,0.091
94,Rasual Butler,NOK,28,81,39,42,27.4,103.0,2.6,9.9,15.0,0.5,14.3,0.7,25.5,8.8,7.6,6.3,20.6,0.090
95,Sam Cassell,LAC,37,58,31,27,24.3,101.8,2.4,10.1,15.1,0.5,14.5,0.1,4.8,7.9,5.6,4.8,19.4,0.090
96,Donyell Marshall,CLE,34,81,49,32,16.8,97.0,2.9,17.7,27.1,0.5,16.9,0.5,33.3,5.7,4.3,4.0,13.2,0.090
97,Bobby Jackson,NOK,34,56,30,26,23.7,101.7,2.4,10.3,16.0,0.9,24.2,0.1,5.0,8.0,6.7,5.6,17.9,0.089
98,Tyson Chandler,NOK,24,73,34,39,34.6,105.4,8.0,24.4,36.3,0.5,11.1,1.8,58.6,11.4,9.2,9.1,27.6,0.089
99,Derek Fisher,UTA,32,82,51,31,27.9,103.5,1.5,5.7,8.4,1.0,23.2,0.1,3.3,10.1,6.5,6.8,21.6,0.088
100,Samuel Dalembert,PHI,27,82,35,47,30.9,104.4,6.0,20.8,32.9,0.6,13.2,1.9,60.0,10.5,8.9,7.5,25.5,0.088
101,Daniel Gibson,CLE,21,60,33,27,16.5,96.6,1.1,6.9,10.1,0.4,16.5,0.1,11.4,5.1,3.7,3.1,12.7,0.088
102,Tyrus Thomas,CHI,20,72,44,28,13.4,93.3,2.5,17.9,27.8,0.6,27.2,1.1,58.5,5.2,3.1,2.9,9.3,0.087
103,Joe Johnson,ATL,26,57,21,36,41.4,106.8,3.3,8.4,13.5,1.1,16.4,0.2,4.3,14.8,12.3,10.9,36.8,0.087
104,Juwan Howard,HOU,34,80,52,28,26.5,102.9,4.2,16.2,24.2,0.4,9.9,0.1,5.1,8.2,6.6,5.3,18.7,0.087
105,Zaza Pachulia,ATL,23,72,26,46,28.1,103.6,4.2,16.3,25.8,1.1,24.1,0.5,16.8,10.5,7.1,7.8,24.2,0.087
106,Andre Miller,PHI,31,80,43,37,37.1,106.2,3.2,8.8,14.1,1.4,24.9,0.1,3.4,12.9,11.3,9.6,31.9,0.087
107,Joe Smith,PHI,31,65,36,29,23.1,101.7,4.3,19.4,29.9,0.6,17.8,0.4,21.6,8.6,6.3,6.0,19.4,0.087
108,Mike Dunleavy,IND,26,82,34,48,31.5,105.1,4.2,13.6,21.1,1.0,21.3,0.3,8.1,11.2,9.4,8.0,26.3,0.087
109,Eddie Jones,MIA,35,64,30,34,24.9,102.6,2.5,10.5,16.2,1.1,25.2,0.2,7.0,8.3,7.0,6.0,19.1,0.086
110,Kobe Bryant,LAL,28,77,39,38,40.8,106.9,4.7,11.8,18.2,1.4,23.1,0.5,10.8,14.9,11.6,10.3,36.7,0.086
111,Chris Webber,DET,34,61,35,26,29.8,104.4,5.1,19.6,30.5,1.0,20.8,0.7,21.0,8.1,7.6,7.1,24.3,0.086
112,Monta Ellis,GSW,21,77,39,38,34.3,105.6,2.4,6.8,11.1,1.7,25.9,0.3,6.7,12.5,11.6,9.4,31.8,0.085
113,DeSagana Diop,DAL,25,81,66,15,18.3,98.8,3.4,19.3,29.0,0.5,19.0,1.4,68.1,6.0,4.5,4.8,12.5,0.085
114,Marcus Camby,DEN,33,70,39,31,33.8,105.6,9.3,26.5,42.4,1.2,20.7,3.3,74.3,12.6,10.8,9.4,31.3,0.085
115,Andris Biedrins,GSW,21,82,42,40,29.1,104.2,6.2,21.5,34.3,0.8,14.5,1.7,47.6,10.7,9.0,7.6,25.2,0.085
116,Rasho Nesterovic,TOR,31,80,46,34,21.0,100.3,3.1,15.2,22.5,0.5,15.5,1.1,55.3,6.4,5.2,5.0,16.0,0.085
117,Michael Finley,SAS,34,82,58,24,22.2,101.5,2.3,10.7,16.1,0.4,12.5,0.2,8.8,6.9,5.7,5.0,18.1,0.084
118,Gerald Wallace,CHA,24,72,29,43,36.7,106.3,5.2,15.6,24.8,2.0,31.6,1.0,26.6,12.3,9.6,10.1,32.6,0.084
119,Brent Barry,SAS,35,75,53,22,21.7,101.4,1.9,9.1,13.7,0.7,24.1,0.2,6.7,7.1,5.7,5.2,18.6,0.084
120,Brad Miller,SAC,31,63,26,37,28.3,104.1,5.1,18.7,28.3,0.6,13.0,0.6,30.7,7.9,7.1,6.6,23.9,0.084
121,Deron Williams,UTA,23,80,51,29,36.9,106.4,2.8,8.2,12.2,1.0,19.0,0.2,4.7,13.7,8.9,9.9,30.2,0.084
122,Maurice Taylor,SAC,30,12,3,9,8.6,81.9,1.5,16.7,29.0,0.3,19.0,0.1,25.0,1.3,1.8,1.3,7.2,0.083
123,Jannero Pargo,NOK,27,82,39,43,20.9,100.7,2.0,9.6,14.4,0.6,23.7,0.0,2.5,7.1,5.5,4.4,14.8,0.083
124,Desmond Mason,NOK,29,75,35,40,34.3,105.9,2.9,9.0,13.6,0.7,15.3,0.3,10.0,12.2,9.5,9.1,27.4,0.083
125,Carlos Delfino,DET,24,82,53,29,16.7,98.2,2.4,14.9,23.6,0.6,21.1,0.1,4.9,5.3,4.4,4.2,11.6,0.083
126,Amar'e Stoudemire,PHX,24,82,61,21,32.8,105.6,6.9,20.4,32.0,1.0,21.3,1.3,38.7,11.1,10.8,7.6,29.2,0.082
127,Darko Milicic,ORL,22,80,38,42,23.9,102.7,3.7,16.1,25.3,0.6,16.9,1.8,58.8,9.2,6.5,6.3,17.5,0.082
128,Flip Murray,DET,27,69,43,26,21.4,101.6,1.3,6.1,9.7,0.7,21.9,0.2,7.1,6.3,5.8,4.9,15.5,0.081
129,Devin Brown,NOK,28,58,29,29,28.7,104.6,3.4,12.3,18.2,0.8,22.4,0.2,5.6,8.5,7.3,7.2,22.9,0.081
130,Boris Diaw,PHX,25,73,55,18,31.1,105.3,3.1,9.9,15.6,0.4,9.4,0.5,18.2,10.9,9.7,6.8,26.7,0.081
131,David Lee,NYK,24,58,26,32,29.8,105.1,7.0,23.8,36.4,0.8,19.0,0.4,18.5,11.5,8.3,6.4,24.3,0.081
132,Thabo Sefolosha,CHI,23,71,42,29,12.2,93.2,1.7,13.8,20.6,0.5,19.1,0.2,13.3,4.4,2.3,2.6,7.8,0.080
133,Carlos Boozer,UTA,25,74,45,29,34.6,106.3,8.5,25.8,38.3,0.9,20.6,0.3,9.3,12.5,8.3,9.2,28.9,0.080
134,Chris Kaman,LAC,25,75,38,37,29.0,104.6,5.7,21.1,32.0,0.5,13.1,1.5,45.7,10.3,7.1,5.9,24.5,0.080
135,Kyle Korver,PHI,26,74,30,44,30.9,105.5,3.1,10.5,17.0,0.8,17.0,0.3,9.3,11.9,9.2,7.5,25.8,0.079
136,Mike Bibby,SAC,29,82,33,49,33.9,106.2,2.7,8.4,13.0,1.1,18.0,0.1,3.5,10.4,9.2,8.9,30.5,0.079
137,Carmelo Anthony,DEN,23,65,37,28,38.2,107.0,3.8,9.9,16.0,1.2,17.6,0.4,7.7,14.5,12.1,11.3,36.0,0.079
138,Carlos Arroyo,ORL,27,72,36,36,18.1,99.6,1.4,8.4,13.4,0.5,19.3,0.0,1.4,6.9,4.9,4.8,13.6,0.079
139,Josh Smith,ATL,21,72,28,44,36.8,106.8,6.3,18.3,29.0,1.4,24.5,2.9,59.0,13.4,10.6,10.0,32.4,0.079
140,Al Jefferson,BOS,22,69,20,49,33.6,106.0,7.5,23.9,35.9,0.7,15.1,1.5,46.1,12.9,7.9,8.8,28.7,0.079
141,Paul Pierce,BOS,29,47,20,27,37.0,106.9,5.1,14.3,21.4,1.0,20.0,0.3,7.5,13.2,9.5,8.8,32.9,0.079
142,Fabricio Oberto,SAS,32,79,57,22,17.3,99.3,3.0,18.4,27.3,0.3,13.3,0.3,18.9,5.6,4.6,4.1,13.6,0.078
143,Antoine Walker,MIA,30,78,42,36,23.3,102.9,3.2,14.1,21.7,0.6,18.5,0.2,8.3,8.1,6.1,6.0,16.5,0.078
144,Kendrick Perkins,BOS,22,72,19,53,21.9,102.3,3.6,17.3,26.3,0.3,9.8,1.3,51.9,8.0,5.4,5.6,18.3,0.077
145,Bostjan Nachbar,NJN,26,76,39,37,20.2,101.7,3.0,14.9,23.1,0.4,16.3,0.3,20.8,7.8,5.0,5.1,15.1,0.076
146,Jason Kapono,MIA,26,67,34,33,26.4,104.5,2.3,8.7,13.6,0.6,15.4,0.0,1.0,9.2,7.7,7.2,20.7,0.076
147,Renaldo Balkman,NYK,22,68,28,40,15.6,98.5,2.9,18.9,28.4,0.8,29.2,0.6,45.4,6.1,4.9,2.9,10.6,0.076
148,Adam Morrison,CHA,22,78,30,48,29.8,105.6,2.3,8.1,12.7,0.4,8.3,0.1,2.6,10.8,7.8,8.3,25.3,0.076
149,Marvin Williams,ATL,21,64,21,43,34.0,106.5,4.0,12.8,20.1,0.8,15.2,0.5,12.1,12.8,9.4,9.3,30.4,0.076
150,Gordan Giricek,UTA,30,61,36,25,19.5,100.9,1.7,9.7,14.6,0.5,16.1,0.1,5.5,7.0,4.1,4.2,14.3,0.076
151,Jeff Foster,IND,30,75,32,43,23.2,103.1,4.7,22.2,32.8,0.8,22.1,0.5,20.1,8.5,5.4,6.4,18.5,0.075
152,Corliss Williamson,SAC,33,68,31,37,19.7,101.2,2.3,11.7,19.1,0.4,14.6,0.2,16.5,6.5,5.0,4.2,14.6,0.075
153,Jason Maxiell,DET,24,67,44,23,14.1,97.2,1.5,10.3,16.6,0.4,22.2,0.9,42.9,4.8,4.4,3.1,10.1,0.074
154,Matt Harpring,UTA,31,77,49,28,25.5,104.3,3.1,13.1,19.8,0.7,18.6,0.1,8.2,9.1,5.5,6.5,17.9,0.074
155,Mikki Moore,NJN,31,79,39,40,26.3,104.6,3.3,13.1,20.2,0.6,17.0,0.8,47.6,9.2,7.1,5.8,19.1,0.073
156,James Jones,PHX,26,76,58,18,18.1,100.6,1.9,10.0,16.5,0.4,14.1,0.6,29.8,5.6,5.7,3.4,15.4,0.073
157,David West,NOK,26,52,28,24,36.5,107.2,5.7,16.9,24.9,0.8,18.3,0.7,22.0,11.3,9.4,9.0,30.0,0.073
158,Kurt Thomas,PHX,34,67,51,16,18.0,100.5,4.4,23.9,36.9,0.4,14.5,0.4,30.5,5.7,4.9,3.4,14.5,0.073
159,Yakhouba Diawara,DEN,24,64,33,31,18.4,101.1,1.3,6.6,10.6,0.5,15.2,0.1,5.3,6.9,5.2,5.9,16.2,0.073
160,Andrea Bargnani,TOR,21,65,35,30,25.1,104.4,3.1,13.0,20.3,0.5,14.0,0.8,37.6,8.2,7.2,6.3,21.4,0.073
161,Luke Walton,LAL,27,60,35,25,33.0,106.8,3.6,11.0,17.2,1.0,19.7,0.4,9.6,12.7,10.3,9.1,31.3,0.072
162,Jacque Vaughn,SAS,32,64,48,16,11.9,94.4,0.9,7.6,11.6,0.4,21.4,0.0,2.9,3.8,3.2,2.8,8.7,0.071
163,Austin Croshere,DAL,32,61,49,12,11.9,95.4,2.5,20.8,30.7,0.2,12.4,0.1,8.1,4.3,3.1,3.9,8.5,0.071
164,Alonzo Mourning,MIA,37,77,43,34,20.4,102.7,2.9,13.7,21.6,0.2,6.1,2.3,70.6,7.5,6.1,5.8,15.9,0.071
165,Andrei Kirilenko,UTA,26,70,44,26,29.3,106.0,3.4,12.3,18.4,1.1,26.3,2.1,65.5,10.7,7.5,6.9,23.9,0.070
166,Sean May,CHA,23,35,13,22,23.9,104.4,4.6,19.2,31.0,0.5,14.5,0.7,25.0,8.5,6.9,5.7,20.3,0.070
167,Delonte West,BOS,23,69,23,46,32.2,106.7,2.6,8.5,13.0,1.1,23.6,0.5,15.0,12.7,7.8,9.1,27.9,0.070
168,Damon Jones,CLE,30,60,37,23,19.5,102.5,1.0,5.1,7.9,0.3,9.8,0.0,1.8,6.7,5.4,5.3,16.0,0.069
169,Derek Anderson,CHA,32,50,20,30,23.8,104.2,1.7,7.6,12.2,1.0,25.0,0.1,6.7,7.1,6.3,5.3,20.4,0.069
170,Keyon Dooling,ORL,27,66,33,33,21.7,103.5,1.0,4.8,7.8,0.8,23.7,0.2,9.2,8.2,5.7,6.0,16.2,0.069
171,Nate Robinson,NYK,23,64,23,41,21.2,103.4,1.5,7.5,11.5,0.8,24.3,0.1,6.8,8.0,5.8,3.6,15.7,0.069
172,Steve Francis,NYK,30,44,15,29,28.1,105.9,2.8,10.7,15.9,0.9,24.8,0.3,15.4,10.7,6.4,6.4,19.9,0.068
173,Alan Anderson,CHA,24,17,7,10,15.0,99.4,1.2,8.9,14.6,0.4,18.4,0.0,0.0,5.7,3.6,3.1,12.1,0.068
174,Linas Kleiza,DEN,22,79,42,37,18.8,102.1,2.4,12.6,19.3,0.4,11.4,0.2,10.9,7.6,4.5,6.3,16.7,0.068
