,PLAYER,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,OPP PTS OFF TOV,OPP PTS 2ND CHANCE,OPP PTS FB,OPP PTS PAINT,DEF WS
175,Donny Marshall,CLE,27,6,3,3,6.6,78.8,0.2,2.6,3.7,0.3,18.2,0.0,0.0,2.0,2.2,0.3,4.0,0.066
176,Michael Curry,DET,31,82,42,40,19.7,100.1,1.0,5.2,8.3,0.4,12.9,0.1,4.3,7.5,5.9,5.0,14.1,0.066
177,Raef LaFrentz,DEN,24,81,34,47,30.0,103.6,5.8,18.9,29.4,0.5,14.0,2.2,44.1,10.7,8.6,9.5,26.8,0.066
178,Sam Cassell,MIL,30,81,42,39,35.8,104.8,2.9,8.1,13.0,1.3,20.2,0.1,2.8,12.2,10.8,10.5,27.0,0.066
179,Lindsey Hunter,DET,29,82,42,40,35.6,104.8,2.6,7.6,11.8,1.6,25.9,0.3,11.1,12.4,10.4,9.5,27.8,0.066
180,Nick Van Exel,DEN,28,79,35,44,37.3,105.0,3.5,9.1,14.3,0.9,17.4,0.1,2.3,13.5,10.7,11.8,32.9,0.066
181,Grant Long,VAN,34,42,13,29,22.0,101.3,3.5,17.3,28.7,1.1,26.9,0.2,14.3,8.2,6.3,6.8,16.8,0.065
182,Cuttino Mobley,HOU,24,81,34,47,30.8,103.9,2.8,8.8,14.1,1.1,21.4,0.4,11.6,11.9,9.7,8.6,27.1,0.065
183,Scot Pollard,SAC,25,76,40,36,17.5,98.6,3.1,17.5,27.9,0.7,21.1,0.8,45.4,6.3,4.8,5.4,14.3,0.065
184,John Crotty,DET,30,69,36,33,13.6,95.5,0.8,6.3,10.0,0.4,16.8,0.1,6.4,5.0,4.1,3.3,9.7,0.065
185,Mark Jackson,IND,35,81,55,26,27.0,103.1,2.9,9.9,15.9,0.9,27.2,0.1,4.1,8.6,8.0,9.2,25.4,0.065
186,Chris Anstey,CHI,25,73,13,60,13.8,96.1,2.6,19.7,31.6,0.4,16.1,0.3,27.8,6.0,3.9,3.5,10.0,0.065
187,Tony Delk,SAC,26,46,24,22,14.8,96.4,1.1,7.7,12.8,0.8,24.3,0.1,9.8,4.9,4.0,4.0,12.5,0.065
188,Danny Ferry,CLE,33,63,25,38,21.1,100.9,2.9,13.5,23.1,0.3,9.7,0.4,21.1,8.4,7.4,4.4,15.9,0.065
189,Michael Doleac,ORL,23,81,40,41,16.5,98.3,3.0,17.8,26.9,0.4,13.4,0.4,21.0,5.7,4.1,5.3,12.5,0.065
190,Mario Bennett,LAC,26,1,0,1,3.4,70.0,1.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.065
191,Anthony Peeler,MIN,30,82,50,32,25.3,102.6,2.1,8.5,13.8,0.8,19.2,0.1,4.2,7.7,7.4,7.1,20.4,0.064
192,Kevin Willis,TOR,37,79,45,34,21.3,100.9,3.6,17.3,28.3,0.5,12.8,0.6,20.1,6.5,6.2,8.1,17.9,0.064
193,Otis Thorpe,MIA,37,51,31,20,15.2,97.5,2.2,15.0,22.6,0.5,20.6,0.2,10.8,5.5,3.1,3.3,10.0,0.064
194,Dee Brown,TOR,31,38,20,18,17.7,99.4,1.2,6.8,10.2,0.6,21.4,0.1,5.9,5.9,4.7,6.4,15.6,0.064
195,Kenny Thomas,HOU,22,72,33,39,24.9,102.4,4.0,15.8,25.2,0.8,18.8,0.3,10.5,9.9,7.7,7.6,21.0,0.064
196,Doug West,VAN,33,38,6,32,15.4,97.7,1.4,9.5,15.5,0.3,10.7,0.2,15.4,5.4,3.8,4.2,13.1,0.064
197,Chucky Atkins,ORL,25,82,41,41,19.9,100.6,1.3,6.3,10.4,0.6,20.5,0.0,1.9,7.6,5.6,5.6,15.8,0.064
198,Armen Gilliam,UTA,36,50,33,17,15.7,97.8,2.7,18.0,26.9,0.2,12.6,0.3,16.0,5.9,3.8,3.7,9.8,0.063
199,Rex Chapman,PHX,32,53,32,21,18.1,99.6,1.3,7.2,11.5,0.4,14.4,0.0,1.0,6.3,5.4,4.7,13.7,0.063
200,Walt Williams,HOU,30,76,34,42,24.5,102.5,3.1,12.5,19.1,0.6,18.3,0.6,21.7,9.3,6.5,7.5,20.6,0.063
201,Kiwane Garris,ORL,25,3,0,3,7.2,85.7,0.3,5.9,7.7,0.0,0.0,0.0,0.0,0.7,0.0,1.7,4.0,0.063
202,Rashard Lewis,SEA,20,82,45,37,19.2,100.6,2.5,12.9,20.9,0.8,23.0,0.4,22.4,6.1,6.0,4.8,15.7,0.063
203,Corliss Williamson,SAC,26,76,41,35,22.5,102.1,2.2,9.1,14.2,0.5,11.6,0.3,11.0,9.4,6.6,8.6,19.6,0.062
204,Joe Stephens,VAN,27,13,3,10,14.0,96.9,1.8,12.8,21.5,0.5,20.6,0.2,21.4,5.7,4.3,3.2,10.6,0.062
205,Todd Fuller,CHH,25,41,24,17,9.8,92.1,1.8,16.9,26.1,0.2,11.1,0.2,22.2,3.4,3.0,3.0,8.8,0.062
206,Chris Whitney,WAS,28,82,29,53,19.8,100.9,1.4,7.3,11.4,0.7,22.7,0.1,3.1,6.8,4.9,5.2,14.8,0.062
207,Chris Carr,CHI,26,57,14,43,20.4,101.4,2.3,11.6,19.2,0.5,17.1,0.3,11.2,10.0,5.5,5.9,16.2,0.062
208,Jamie Feick,NJN,25,81,30,51,27.7,103.6,6.1,22.8,38.1,0.5,10.8,0.5,23.3,8.2,8.9,9.2,26.6,0.061
209,Tyrone Corbin,SAC,37,54,25,29,17.5,99.5,2.3,12.6,20.2,0.7,20.1,0.1,6.7,6.3,5.4,5.8,15.0,0.061
210,Larry Hughes,GSW,21,82,33,49,28.4,103.8,2.9,10.5,16.6,1.4,24.4,0.3,11.9,10.0,8.3,9.3,23.4,0.061
211,Lucious Harris,NJN,29,77,29,48,19.5,100.7,1.7,9.1,15.0,0.8,25.5,0.1,4.4,5.4,6.2,5.8,16.2,0.061
212,Chris Mills,GSW,30,20,6,14,32.6,104.6,3.9,12.1,19.6,0.9,17.0,0.2,8.5,10.0,9.0,8.4,29.2,0.061
213,Cedric Henderson,CLE,25,61,25,36,18.1,100.1,1.7,9.7,15.7,0.6,19.3,0.3,17.2,7.5,4.9,4.8,13.7,0.060
214,Mark Davis,GSW,27,23,6,17,20.1,101.4,2.3,11.9,20.2,1.1,20.7,0.2,12.1,7.5,7.9,5.2,17.0,0.060
215,Ray Allen,MIL,24,82,42,40,37.5,105.6,3.4,9.2,14.9,1.3,21.0,0.2,6.2,13.0,11.1,10.5,28.5,0.060
216,Howard Eisley,UTA,27,82,55,27,25.5,103.1,1.8,7.3,11.6,0.7,19.6,0.1,3.7,8.9,6.9,5.6,16.9,0.060
217,Steve Francis,HOU,23,77,31,46,36.0,105.4,3.3,9.1,14.3,1.5,28.5,0.4,9.4,14.8,10.8,11.0,31.8,0.059
218,Antonio McDyess,DEN,25,81,34,47,33.3,105.0,5.6,16.2,25.6,0.9,19.4,1.7,36.2,12.4,9.8,10.3,29.8,0.059
219,Steve Nash,DAL,26,56,31,25,27.4,103.8,1.6,5.5,9.4,0.7,15.0,0.1,2.1,8.0,9.7,7.7,24.1,0.059
220,Brian Skinner,LAC,24,33,5,28,23.5,102.6,4.2,17.2,29.2,0.5,14.5,1.3,40.4,9.6,6.9,7.1,22.7,0.059
221,Christian Laettner,DET,30,82,42,40,29.8,104.5,4.6,16.3,25.2,1.0,20.4,0.5,30.0,11.3,8.4,8.4,24.1,0.058
222,Ervin Johnson,MIL,32,80,41,39,26.7,103.9,5.2,19.5,31.1,1.0,21.3,1.6,54.0,9.3,7.7,7.8,19.7,0.058
223,Bryce Drew,HOU,25,72,28,44,17.9,100.5,1.1,6.1,9.5,0.6,19.5,0.0,0.7,6.3,5.3,5.1,15.9,0.057
224,John Wallace,NYK,26,60,34,26,13.3,97.3,1.6,12.0,18.2,0.2,11.6,0.2,19.7,4.8,3.0,2.9,7.7,0.057
225,Shandon Anderson,HOU,26,82,34,48,33.0,105.1,3.6,10.6,16.6,1.2,23.9,0.4,10.9,13.5,10.0,10.4,29.3,0.057
226,Kendall Gill,NJN,32,76,30,46,31.0,104.9,2.6,8.7,14.7,1.8,31.8,0.5,16.2,9.0,9.9,10.8,29.1,0.057
227,Cedric Ceballos,DAL,30,69,33,36,29.9,104.7,4.2,13.1,22.6,0.8,19.0,0.3,9.9,9.7,10.8,10.4,27.0,0.056
228,DeMarco Johnson,NYK,24,5,4,1,7.1,87.5,0.8,9.3,14.3,0.2,14.3,0.0,0.0,2.2,3.2,1.0,4.0,0.056
229,Hersey Hawkins,CHI,33,61,12,49,26.6,104.0,2.4,9.3,14.9,1.2,30.5,0.2,10.8,11.2,8.0,7.6,23.2,0.056
230,Tony Battie,BOS,24,82,35,47,18.3,101.2,3.1,18.4,28.4,0.6,15.5,0.9,51.5,6.9,4.9,4.9,14.2,0.056
231,Corie Blount,PHX,31,38,27,11,11.7,96.0,1.6,13.9,22.4,0.4,16.3,0.2,20.0,4.5,3.4,3.1,8.5,0.055
232,Calbert Cheaney,BOS,28,67,29,38,19.5,101.8,1.7,9.8,14.6,0.7,17.0,0.2,15.2,6.9,4.8,5.4,15.6,0.054
233,Anthony Miller,HOU,28,35,19,16,13.6,98.2,3.3,21.9,33.3,0.3,15.9,0.3,22.2,5.5,3.9,3.9,12.3,0.054
234,Antawn Jamison,GSW,24,43,10,33,36.3,105.8,4.3,11.8,19.0,0.7,12.1,0.3,11.3,12.1,12.1,11.8,34.5,0.054
235,Jermaine O'Neal,POR,21,70,51,19,12.2,96.9,1.9,14.9,24.3,0.2,8.8,0.8,58.5,4.3,3.6,3.5,8.9,0.054
236,Rex Walters,MIA,30,33,20,13,11.8,96.4,0.8,6.5,10.0,0.2,13.0,0.0,0.0,4.8,3.0,2.9,7.8,0.054
237,Pat Garrity,ORL,23,82,41,41,18.1,101.1,2.0,11.1,18.3,0.4,12.9,0.2,15.1,6.5,5.1,5.1,14.3,0.054
238,Quincy Lewis,UTA,23,74,50,24,12.1,96.9,0.9,7.6,12.1,0.3,18.5,0.2,14.2,4.5,3.4,2.9,7.2,0.054
239,Reggie Jordan,WAS,32,36,13,23,6.8,87.9,0.7,8.8,13.4,0.3,33.3,0.1,7.7,3.1,1.5,2.3,4.4,0.054
240,Corey Benjamin,CHI,22,48,8,40,18.0,101.4,1.4,8.3,13.1,0.6,20.3,0.5,23.2,7.6,4.9,4.0,12.5,0.053
241,Toby Bailey,PHX,24,46,29,17,9.8,94.8,1.0,9.9,15.5,0.3,14.1,0.1,9.5,4.5,2.7,2.7,6.7,0.053
242,Lawrence Funderburke,SAC,29,75,44,31,13.7,98.2,1.8,13.0,20.6,0.4,15.7,0.3,22.5,5.0,3.8,5.2,12.9,0.053
243,Don Reid,WAS,26,38,16,22,13.1,98.2,1.9,15.2,24.8,0.6,24.7,0.8,57.4,3.7,3.9,2.5,9.4,0.053
244,Dean Garrett,MIN,33,56,32,24,10.8,95.4,1.8,15.8,25.2,0.1,8.7,0.7,53.3,3.8,3.1,2.8,9.0,0.053
245,Johnny Taylor,ORL,26,6,4,2,5.5,84.8,0.7,9.5,13.3,0.2,16.7,0.2,50.0,1.5,1.8,2.3,3.3,0.052
246,Gheorghe Muresan,NJN,29,30,7,23,9.0,93.3,1.5,15.1,23.0,0.0,0.0,0.4,50.0,3.0,2.5,2.8,7.1,0.052
247,Samaki Walker,SAS,24,71,48,23,13.8,99.0,2.7,19.4,30.1,0.1,6.8,0.5,26.5,4.3,4.1,3.6,11.4,0.052
248,Corey Maggette,ORL,20,77,37,40,17.8,101.4,2.3,12.7,20.5,0.3,11.4,0.3,20.6,6.9,5.7,4.9,15.4,0.052
249,Moochie Norris,HOU,26,30,13,17,16.7,100.9,1.7,10.0,15.4,0.8,26.4,0.0,2.0,5.8,4.9,4.8,14.4,0.052
250,Kevin Ollie,PHI,27,40,28,12,7.2,89.2,0.7,9.1,14.9,0.3,20.4,0.0,0.0,2.6,1.5,1.9,5.1,0.052
251,Adonal Foyle,GSW,25,76,16,60,21.7,103.1,3.3,14.6,23.8,0.3,9.0,1.8,67.3,6.9,7.4,7.0,20.1,0.052
252,Terry Cummings,GSW,39,22,5,17,18.1,101.6,2.8,15.3,24.8,0.6,19.1,0.4,25.0,6.3,6.0,4.9,17.7,0.052
253,Juwan Howard,WAS,27,82,29,53,35.5,106.0,4.1,12.1,19.0,0.8,15.4,0.3,8.0,13.2,9.7,11.2,30.1,0.051
254,Cory Alexander,DEN,27,29,11,18,11.3,96.6,1.2,10.1,15.6,0.8,36.9,0.1,3.8,3.8,3.0,3.7,9.0,0.051
255,Jim McIlvaine,NJN,27,66,25,41,15.9,100.6,1.9,11.7,19.9,0.4,14.2,1.8,70.1,5.2,5.0,5.0,12.4,0.051
256,Shareef Abdur-Rahim,VAN,23,82,22,60,39.3,106.5,7.4,20.2,32.0,1.1,18.4,1.1,29.7,15.1,11.1,13.5,36.1,0.051
257,Keith Van Horn,NJN,24,80,30,50,34.9,105.9,6.0,17.7,29.9,0.8,13.1,0.8,21.4,11.2,11.8,11.8,32.8,0.051
258,Eric Williams,BOS,27,68,30,38,20.3,102.8,1.5,7.9,12.2,0.6,17.2,0.2,14.8,6.8,5.5,6.0,16.5,0.051
259,Elliot Perry,NJN,31,60,22,38,13.4,98.8,0.8,6.1,9.8,0.7,25.5,0.0,1.8,3.6,4.3,3.9,11.8,0.051
260,Emanual Davis,SEA,31,54,31,23,13.0,98.6,1.6,11.3,18.8,0.7,28.8,0.1,7.5,4.6,4.1,3.0,9.8,0.051
261,Jim Jackson,ATL,29,79,27,52,35.0,106.0,3.7,10.4,16.2,0.7,17.4,0.1,2.9,12.8,9.4,12.4,30.3,0.051
262,Aaron Williams,WAS,28,81,29,52,19.1,102.3,3.1,16.2,26.4,0.5,17.0,1.1,51.4,6.7,5.1,5.3,14.1,0.051
263,Chris Mullin,IND,36,47,31,16,12.4,98.1,1.3,10.6,15.7,0.6,30.8,0.2,15.3,4.2,3.0,4.0,10.6,0.050
264,LaPhonso Ellis,ATL,30,58,18,40,22.6,103.4,3.3,14.4,23.1,0.6,17.3,0.4,19.2,7.3,7.2,6.9,19.1,0.050
265,Michael Smith,WAS,28,46,14,32,24.9,104.2,4.6,18.5,28.6,0.6,16.8,0.5,20.5,10.1,7.4,8.7,21.8,0.050
266,Terry Mills,DET,32,82,42,40,22.5,103.6,4.1,19.1,29.7,0.5,12.3,0.3,23.1,7.3,6.7,5.8,18.6,0.050
267,Jelani McCoy,SEA,22,58,32,26,12.9,98.7,2.2,15.5,27.2,0.3,10.6,0.8,52.9,4.1,4.1,3.3,10.3,0.050
268,Gerard King,WAS,27,62,23,39,17.1,101.4,2.7,16.5,25.9,0.5,19.4,0.2,17.4,5.9,4.1,4.8,14.5,0.050
269,Jud Buechler,DET,32,58,30,28,11.3,97.0,1.1,9.5,14.3,0.4,23.8,0.3,25.4,3.7,3.1,3.0,7.8,0.049
270,John Celestand,LAL,23,16,12,4,11.5,97.9,0.6,5.0,7.9,0.4,28.0,0.0,0.0,5.4,4.3,3.1,7.8,0.049
271,Rik Smits,IND,33,79,54,25,23.5,104.1,3.9,15.9,25.4,0.3,8.4,1.3,42.7,7.3,6.8,8.5,22.4,0.049
272,Todd MacCulloch,PHI,24,56,37,19,9.4,95.3,1.8,17.8,28.2,0.2,10.6,0.7,56.9,3.4,2.4,2.8,7.0,0.049
273,Eric Murdock,LAC,32,40,9,31,17.3,101.9,1.6,8.8,14.0,1.2,42.7,0.1,5.3,6.5,5.2,6.2,17.1,0.048
274,Erick Dampier,GSW,24,21,6,15,23.5,104.1,4.1,17.3,25.5,0.4,8.7,0.7,35.7,8.1,5.8,9.5,18.5,0.048
275,Tony Massenburg,HOU,32,10,2,8,10.8,97.9,2.0,17.1,27.4,0.2,10.5,0.5,27.8,4.4,2.8,3.7,11.0,0.048
276,Benoit Benjamin,CLE,35,3,2,1,2.7,65.0,0.3,7.7,14.3,0.0,0.0,0.3,50.0,0.7,1.7,0.0,0.7,0.048
277,Donyell Marshall,GSW,27,64,14,50,32.4,106.0,7.0,20.9,33.5,1.1,18.9,1.1,32.4,11.9,10.6,10.3,29.0,0.047
278,Dale Ellis,CHH,39,42,24,18,13.5,99.3,1.0,7.8,13.1,0.3,12.7,0.0,0.0,3.5,3.8,3.7,11.8,0.047
279,Dell Curry,TOR,36,67,38,29,16.4,101.5,1.3,8.6,14.4,0.5,18.6,0.1,6.2,5.0,4.6,5.9,13.7,0.047
280,Walter McCarty,BOS,26,61,26,35,14.4,100.6,1.3,9.1,14.6,0.4,14.0,0.4,27.4,5.6,4.2,3.8,11.0,0.047
281,Vernon Maxwell,SEA,34,47,27,20,21.1,103.7,1.4,6.3,10.8,0.8,23.8,0.2,12.2,5.8,6.9,5.6,18.3,0.047
282,Bobby Jackson,MIN,27,73,43,30,14.2,100.5,1.4,9.8,15.5,0.7,30.8,0.1,6.5,4.2,4.2,3.9,11.5,0.047
283,Don MacLean,PHX,30,16,12,4,8.9,94.5,1.1,12.6,20.2,0.1,6.7,0.1,7.7,3.2,2.4,2.2,6.6,0.046
284,Monty Williams,ORL,28,75,39,36,20.0,103.5,2.1,10.2,16.0,0.6,17.2,0.2,11.7,8.4,5.4,7.1,17.6,0.046
285,Scott Williams,MIL,32,68,34,34,21.9,104.0,4.0,19.2,30.6,0.6,17.0,1.0,41.8,7.4,6.1,6.7,16.4,0.046
286,Antonio Harvey,POR,29,19,14,5,7.1,90.9,1.3,14.3,26.3,0.1,5.9,0.3,46.2,2.7,3.8,0.9,4.9,0.046
287,Bryant Stith,DEN,29,45,21,24,15.4,101.2,1.4,8.8,13.5,0.4,20.0,0.3,13.3,5.7,4.0,5.0,12.7,0.046
288,Vonteego Cummings,GSW,24,75,19,56,23.9,104.6,1.7,7.3,12.1,1.2,25.9,0.2,7.6,8.8,7.8,7.5,21.3,0.046
289,Glenn Robinson,MIL,27,81,42,39,36.0,106.6,4.7,13.2,21.5,1.0,15.7,0.5,13.4,12.6,10.7,10.8,28.1,0.046
290,Tracy Murray,WAS,28,80,28,52,22.9,104.4,2.6,11.8,18.8,0.6,16.4,0.3,12.5,8.1,6.2,6.0,18.2,0.045
291,Mookie Blaylock,GSW,33,73,18,55,33.6,106.4,2.9,8.8,14.1,2.0,31.5,0.3,9.7,11.0,11.0,10.8,30.7,0.044
292,George McCloud,DEN,33,78,33,45,27.2,105.4,2.7,9.9,15.9,0.6,16.1,0.3,7.8,10.2,8.3,8.3,23.9,0.044
293,Tim Thomas,MIL,23,80,42,38,26.2,105.4,2.9,11.2,19.1,0.7,17.7,0.4,16.8,9.6,8.4,7.4,19.8,0.044
294,Michael Cage,NJN,38,20,8,12,12.2,99.2,2.4,21.2,32.0,0.4,17.8,0.4,33.3,5.0,3.5,4.9,10.5,0.043
295,Darrick Martin,SAC,29,71,39,32,12.6,99.4,0.5,4.1,6.6,0.4,15.4,0.0,2.4,4.4,3.8,4.5,10.8,0.043
296,Randy Brown,CHI,32,59,12,47,27.5,105.6,2.1,8.3,13.2,1.0,23.7,0.3,10.0,12.4,6.8,8.6,24.5,0.043
297,Sam Mitchell,MIN,36,66,39,27,18.6,103.3,1.7,9.0,14.6,0.4,16.3,0.2,10.4,6.1,5.4,5.2,14.6,0.043
298,Michael Dickerson,VAN,25,82,22,60,37.9,107.0,2.5,6.8,10.8,1.4,25.2,0.5,16.4,15.1,11.2,13.5,34.5,0.043
299,Kornel David,CLE,28,32,5,27,14.8,101.4,1.7,13.1,20.8,0.5,22.4,0.1,8.3,6.4,3.8,3.8,12.1,0.042
300,Gary Trent,DAL,25,11,2,9,27.2,105.6,2.9,11.9,17.9,0.7,25.8,0.3,9.1,8.6,7.9,9.6,25.6,0.042
301,Bimbo Coles,ATL,32,80,28,52,24.1,105.0,1.8,7.2,11.2,0.7,25.9,0.1,5.0,8.8,6.8,8.7,20.3,0.042
302,Alvin Williams,TOR,25,55,29,26,14.1,101.7,1.1,7.3,11.4,0.6,25.6,0.2,12.2,4.4,4.1,6.2,12.0,0.042
303,Stanley Roberts,PHI,30,5,3,2,10.4,98.1,1.8,17.6,24.3,0.2,14.3,0.2,33.3,4.0,1.6,5.2,11.2,0.042
304,Bryant Reeves,VAN,27,69,20,49,25.7,105.4,3.8,16.2,24.6,0.5,12.8,0.6,27.7,9.7,7.0,9.0,22.7,0.042
305,Sherman Douglas,NJN,33,20,5,15,15.3,102.1,0.8,5.6,9.4,0.9,31.5,0.0,0.0,5.1,5.0,5.5,12.8,0.042
306,Ryan Stack,CLE,24,25,8,17,7.9,95.4,1.2,14.4,26.1,0.2,10.8,0.4,55.0,4.0,2.1,3.0,5.8,0.041
307,Sean Rooks,DAL,30,71,37,34,14.1,101.5,2.3,16.2,26.9,0.4,18.4,0.7,62.7,5.0,4.9,4.6,12.8,0.041
308,Greg Foster,SEA,31,60,34,26,11.9,99.8,1.5,11.8,20.0,0.2,8.7,0.3,28.1,3.9,3.7,2.9,9.1,0.041
309,Ike Austin,WAS,30,59,19,40,19.8,104.1,3.7,19.0,29.9,0.3,10.6,0.6,40.9,7.5,5.6,6.5,16.5,0.041
310,Jahidi White,WAS,24,80,28,52,19.2,103.9,4.4,23.2,36.2,0.4,14.1,1.0,53.2,7.5,5.2,6.1,16.2,0.041
311,Dana Barros,BOS,33,72,30,42,15.8,102.7,1.2,8.0,12.6,0.4,17.4,0.1,4.7,6.3,4.2,4.5,13.2,0.040
312,Alan Henderson,ATL,27,82,28,54,33.9,106.8,3.7,10.9,17.3,1.0,23.3,0.7,15.6,12.5,9.5,12.2,30.2,0.040
313,Jason Terry,ATL,22,81,28,53,23.3,105.2,1.8,7.4,11.9,1.1,35.7,0.1,4.7,8.4,7.0,7.8,21.1,0.040
314,Chris Crawford,ATL,25,55,16,39,12.1,100.3,0.9,7.0,11.8,0.3,18.5,0.3,20.8,4.3,4.0,3.8,10.0,0.040
315,Roshown McLeod,ATL,24,44,14,30,19.5,104.3,2.2,10.9,16.5,0.4,15.7,0.1,5.0,7.7,5.1,6.7,17.9,0.040
316,Mark Strickland,MIA,29,58,36,22,11.4,100.3,1.7,13.8,21.2,0.3,16.5,0.3,19.6,4.1,3.1,3.1,8.3,0.039
317,Jason Caffey,GSW,27,71,16,55,30.4,106.5,4.1,14.2,22.6,0.9,15.2,0.3,10.9,10.7,9.7,10.5,28.1,0.039
318,Milt Palacio,VAN,22,53,17,36,7.4,94.3,0.6,9.8,15.0,0.4,25.0,0.0,0.0,2.9,1.7,1.9,5.3,0.039
319,Rick Hughes,DAL,26,21,4,17,10.7,100.0,1.2,10.1,19.7,0.1,9.7,0.0,7.1,2.8,3.8,3.0,10.2,0.038
320,Greg Buckner,DAL,23,48,30,18,19.2,104.3,2.5,12.7,21.2,0.8,27.5,0.4,20.8,5.9,6.3,5.1,16.5,0.038
321,Othella Harrington,VAN,26,82,22,60,32.6,106.9,4.5,14.6,23.0,0.4,9.5,0.7,24.8,12.9,9.5,11.5,30.8,0.038
322,John Salley,LAL,36,45,37,8,6.8,93.6,1.0,13.6,21.5,0.2,14.8,0.3,42.4,2.7,1.7,2.2,5.2,0.038
323,Steve Kerr,SAS,34,32,24,8,8.4,97.7,0.5,5.4,9.1,0.1,8.7,0.0,0.0,2.3,2.8,1.8,6.8,0.037
324,Danny Fortson,BOS,24,55,24,31,15.6,103.2,4.1,29.3,45.1,0.4,12.6,0.1,8.9,5.9,3.4,4.5,12.5,0.037
325,Chris Herren,DEN,24,45,18,27,13.2,102.0,0.9,6.5,10.9,0.3,17.4,0.0,2.9,5.0,4.4,3.8,11.3,0.036
326,Ryan Bowen,DEN,24,52,24,28,11.3,100.7,0.8,6.6,11.2,0.8,33.6,0.3,15.7,4.0,3.8,3.6,8.8,0.036
327,Jacque Vaughn,UTA,25,78,51,27,11.3,100.4,0.7,6.5,10.2,0.4,27.8,0.0,0.0,4.2,2.9,2.6,6.9,0.036
328,Nazr Mohammed,PHI,22,28,17,11,6.8,95.0,1.2,16.8,27.2,0.1,10.5,0.4,37.5,2.4,1.7,2.1,5.6,0.036
329,Rusty LaRue,CHI,26,4,0,4,32.2,107.0,2.3,7.3,11.5,1.8,33.3,0.0,0.0,12.0,8.0,11.0,22.5,0.035
330,Will Perdue,CHI,34,67,11,56,15.1,103.3,2.6,18.0,30.2,0.2,8.7,0.6,39.6,6.8,4.0,4.8,12.7,0.035
331,Travis Knight,LAL,25,63,51,12,6.5,94.6,1.3,19.0,30.2,0.1,9.8,0.4,41.8,2.7,1.5,1.9,4.9,0.035
332,Mark West,PHX,39,22,16,6,5.6,92.7,1.1,19.2,30.1,0.1,8.7,0.2,36.4,2.0,1.0,1.8,4.6,0.035
333,Vinny Del Negro,MIL,33,67,33,34,18.1,104.4,1.5,8.5,14.1,0.5,19.7,0.0,0.0,5.9,5.2,5.7,14.6,0.035
334,Rick Brunson,NYK,28,37,22,15,7.8,97.0,0.6,8.2,12.4,0.2,25.0,0.0,3.4,2.8,2.0,1.9,4.8,0.035
335,Maurice Taylor,LAC,23,62,10,52,35.9,107.5,4.9,14.2,22.1,0.8,17.1,0.8,18.3,14.2,10.6,10.8,36.4,0.035
336,Tyronn Lue,LAL,23,8,6,2,18.4,104.7,1.3,6.8,11.1,0.4,14.3,0.0,0.0,7.9,5.1,4.6,12.5,0.035
337,Matt Bullard,HOU,33,56,26,30,18.3,104.8,2.2,12.1,18.8,0.3,13.2,0.2,13.1,6.2,5.4,4.8,16.9,0.034
338,John Thomas,TOR,24,55,31,24,8.7,98.9,0.7,8.6,14.0,0.2,11.4,0.3,21.9,2.7,2.3,3.4,7.2,0.034
339,Tony Farmer,GSW,30,74,17,57,16.2,104.1,2.4,15.7,24.8,0.9,28.2,0.2,16.5,5.9,4.9,5.1,14.3,0.034
340,Sam Mack,GSW,30,23,6,17,14.5,103.4,1.4,10.0,16.0,0.8,24.0,0.0,3.3,5.0,4.9,4.4,12.3,0.034
341,Rod Strickland,WAS,33,69,23,46,31.7,107.2,2.7,8.7,13.7,1.4,29.4,0.3,8.9,12.7,8.9,10.5,27.8,0.034
342,Cherokee Parks,VAN,27,56,14,42,14.4,103.4,2.3,17.0,27.1,0.5,21.5,0.8,51.7,6.0,4.4,5.8,13.6,0.033
343,Devean George,LAL,22,49,40,9,7.0,96.2,0.9,11.9,18.8,0.2,17.9,0.1,7.8,2.9,1.8,1.9,5.3,0.033
344,Jumaine Jones,PHI,21,33,20,13,4.2,87.5,0.7,13.7,22.0,0.2,20.7,0.2,29.4,1.2,1.1,0.9,3.3,0.033
345,Eldridge Recasner,CHH,32,7,5,2,4.0,87.3,0.6,11.1,16.7,0.0,0.0,0.0,0.0,1.1,1.0,0.9,4.0,0.033
346,Danny Manning,MIL,34,72,36,36,16.9,104.2,2.2,13.7,22.9,0.9,32.0,0.4,32.2,5.6,5.3,4.9,14.1,0.033
347,Roy Rogers,DEN,26,40,19,21,8.9,99.2,1.2,12.3,20.8,0.1,3.0,1.0,56.7,3.9,2.9,2.8,7.2,0.033
348,Zan Tabak,IND,30,18,11,7,6.3,95.5,0.9,12.9,19.5,0.2,15.8,0.5,47.4,2.9,2.2,2.7,5.4,0.033
349,Dennis Scott,VAN,31,66,18,48,19.2,105.2,1.4,8.0,13.0,0.4,13.3,0.1,8.6,7.4,5.0,5.8,16.4,0.032
350,Loy Vaught,DET,32,43,22,21,6.7,96.1,1.5,23.0,34.8,0.1,13.6,0.1,28.6,2.6,1.9,1.8,4.9,0.032
351,Joe Kleine,POR,38,7,6,1,4.3,91.3,0.9,13.6,26.1,0.1,14.3,0.0,0.0,1.4,2.3,1.3,3.4,0.032
