,PLAYER,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,OPP PTS OFF TOV,OPP PTS 2ND CHANCE,OPP PTS FB,OPP PTS PAINT,DEF WS
16,Klay Thompson,GSW,26,80,71,9,33.3,101.3,3.4,9.0,13.2,0.8,13.1,0.6,14.3,11.7,9.4,9.7,31.3,0.131
17,Chris Paul,LAC,31,74,50,24,32.7,101.3,3.7,10.5,15.7,2.1,35.9,0.2,4.8,8.9,8.1,7.6,27.1,0.129
18,Monta Ellis,IND,30,81,44,37,33.8,101.8,2.8,8.0,12.0,1.9,27.0,0.5,13.7,11.7,9.2,9.0,29.0,0.129
19,LeBron James,CLE,31,76,56,20,35.6,102.6,6.0,16.7,23.8,1.4,26.7,0.6,22.4,11.3,8.3,8.4,29.9,0.126
20,Paul Millsap,ATL,31,81,48,33,32.7,101.6,6.6,18.9,28.9,1.8,29.0,1.7,38.9,10.8,9.5,8.7,28.7,0.125
21,Kevin Durant,OKC,27,72,52,20,35.8,102.9,7.6,18.8,27.6,1.0,17.7,1.2,24.9,12.9,10.8,10.0,33.5,0.124
22,DeAndre Jordan,LAC,27,77,51,26,33.7,102.1,10.3,28.6,42.5,0.7,11.8,2.3,59.6,9.4,9.0,8.3,28.1,0.124
23,Justise Winslow,MIA,20,78,46,32,28.6,100.3,4.1,14.0,20.1,0.9,19.9,0.3,8.8,9.4,7.1,5.7,23.8,0.122
24,Andre Iguodala,GSW,32,65,59,6,26.6,99.6,3.2,11.0,17.1,1.1,22.2,0.3,9.0,9.5,7.8,7.9,25.1,0.120
25,Evan Turner,BOS,27,81,47,34,28.0,100.5,4.3,14.5,21.9,1.0,19.0,0.3,15.1,9.3,7.4,6.2,25.2,0.118
26,Goran Dragic,MIA,30,72,44,28,32.8,102.5,3.1,9.1,13.2,1.0,21.1,0.2,5.2,10.2,9.4,7.6,29.4,0.118
27,Ian Mahinmi,IND,29,71,41,30,25.6,99.3,5.2,19.7,28.3,0.9,17.2,1.1,42.6,8.4,6.0,6.0,20.8,0.118
28,JJ Redick,LAC,32,75,50,25,28.0,100.5,1.7,5.7,8.5,0.6,12.2,0.1,2.2,7.3,7.0,6.5,23.5,0.117
29,Kent Bazemore,ATL,26,75,44,31,27.8,100.6,4.7,15.6,24.0,1.3,24.9,0.5,13.8,9.2,8.3,7.5,23.7,0.117
30,Gordon Hayward,UTA,26,80,38,42,36.2,103.6,4.2,12.1,17.4,1.2,20.7,0.3,8.4,11.9,8.6,9.0,29.9,0.117
31,Harrison Barnes,GSW,24,66,59,7,30.9,101.8,3.8,11.4,16.7,0.6,11.6,0.2,4.1,9.7,8.5,8.5,29.0,0.116
32,Marcus Smart,BOS,22,61,36,25,27.3,100.6,2.9,10.2,15.5,1.5,27.5,0.3,12.9,8.4,8.2,6.0,23.9,0.116
33,Patty Mills,SAS,27,81,66,15,20.5,96.4,1.6,7.8,11.2,0.7,20.6,0.1,3.3,6.0,4.7,4.7,18.0,0.115
34,Kentavious Caldwell-Pope,DET,23,76,41,35,36.7,103.9,2.8,7.7,10.9,1.4,26.3,0.2,8.5,10.7,8.4,7.4,34.3,0.114
35,Kemba Walker,CHA,26,81,47,34,35.6,103.6,3.7,10.2,14.6,1.6,28.6,0.5,12.3,9.8,8.6,8.4,29.7,0.114
36,Dennis Schroder,ATL,22,80,47,33,20.3,95.9,2.2,10.6,16.5,0.9,22.6,0.1,4.7,6.3,5.4,4.4,16.2,0.113
37,Nicolas Batum,CHA,27,70,41,29,35.0,103.5,5.3,14.8,20.9,0.9,17.8,0.6,15.6,10.5,8.6,9.1,30.2,0.113
38,Russell Westbrook,OKC,27,80,55,25,34.4,103.5,6.0,16.0,23.4,2.0,37.6,0.3,5.2,12.1,10.1,9.0,32.4,0.113
39,Jae Crowder,BOS,25,73,43,30,31.6,102.6,4.2,12.5,19.1,1.7,26.6,0.5,16.2,8.8,10.2,6.4,28.2,0.112
40,Thabo Sefolosha,ATL,32,75,42,33,23.4,98.8,3.8,15.0,22.8,1.1,23.9,0.5,17.7,7.9,6.1,5.4,20.1,0.112
41,Dirk Nowitzki,DAL,38,75,38,37,31.5,102.7,5.8,18.2,26.7,0.7,16.4,0.7,28.1,9.2,8.7,10.1,25.0,0.111
42,Marcus Morris Sr.,DET,26,80,42,38,35.7,104.0,3.9,11.4,15.9,0.8,15.2,0.3,11.9,10.6,7.7,7.9,33.1,0.111
43,John Wall,WAS,25,77,37,40,36.2,104.1,4.4,12.2,17.8,1.9,29.2,0.8,24.4,11.8,9.0,9.1,30.4,0.110
44,Steven Adams,OKC,22,80,54,26,25.2,99.9,3.9,14.2,20.7,0.5,12.7,1.1,30.6,8.3,6.9,6.8,22.4,0.110
45,Matthew Dellavedova,CLE,25,76,54,22,24.6,99.7,1.7,6.8,9.7,0.6,16.4,0.1,6.3,7.6,5.5,5.1,19.0,0.109
46,Kyle Lowry,TOR,30,77,54,23,37.0,104.4,4.0,11.1,16.0,2.1,32.6,0.4,10.3,11.1,9.0,8.0,30.5,0.109
47,Kelly Olynyk,BOS,25,69,40,29,20.2,96.8,3.0,13.8,21.3,0.8,20.2,0.5,30.0,5.7,5.8,4.6,17.4,0.109
48,Isaiah Thomas,BOS,27,82,48,34,32.2,103.2,2.4,7.1,10.8,1.1,18.3,0.1,3.9,9.7,9.8,7.0,29.0,0.109
49,Rodney Hood,UTA,23,79,39,40,32.2,103.0,2.9,9.5,13.8,0.9,19.2,0.2,6.0,10.5,7.4,7.7,26.3,0.109
50,Jimmy Butler,CHI,26,67,37,30,36.9,104.5,4.2,10.3,15.8,1.6,32.6,0.6,13.6,11.6,11.3,10.2,33.5,0.108
51,Derrick Favors,UTA,24,62,30,32,32.0,103.2,5.4,18.0,25.6,1.2,23.4,1.5,46.0,10.4,6.8,8.4,26.3,0.107
52,Jeff Teague,ATL,28,79,47,32,28.5,102.1,2.3,7.4,11.3,1.2,22.8,0.3,8.1,9.6,8.2,7.8,25.2,0.106
53,Tony Snell,CHI,24,64,33,31,20.3,97.3,2.8,11.7,17.4,0.3,10.4,0.3,10.7,6.1,5.9,4.9,18.0,0.106
54,Tyler Johnson,MIA,24,36,19,17,24.0,99.6,2.3,9.1,13.4,0.7,22.6,0.4,14.0,7.9,6.3,4.6,20.3,0.106
55,Andre Drummond,DET,22,81,43,38,32.9,103.6,9.9,30.9,43.6,1.5,29.3,1.4,54.9,9.6,7.1,7.0,30.6,0.106
56,Marc Gasol,MEM,31,52,30,22,34.4,103.9,5.8,17.9,26.6,1.0,15.4,1.3,44.0,10.6,8.2,10.8,26.6,0.106
57,David West,SAS,35,78,63,15,18.0,95.3,3.0,16.8,23.7,0.6,17.0,0.7,36.2,5.0,4.0,4.3,14.9,0.106
58,Jeremy Lamb,CHA,24,66,40,26,18.6,95.8,3.2,15.7,22.7,0.6,22.6,0.5,19.6,5.1,4.3,4.5,13.7,0.106
59,Alec Burks,UTA,24,31,13,18,25.7,101.4,3.0,12.1,18.2,0.6,13.3,0.1,4.5,7.6,5.6,7.0,19.9,0.105
60,Cory Joseph,TOR,24,80,54,26,25.6,100.9,2.1,8.0,12.1,0.8,19.3,0.3,8.2,6.7,6.2,5.5,20.4,0.105
61,Jeremy Lin,CHA,27,78,47,31,26.3,101.2,2.7,9.7,14.0,0.7,20.0,0.5,17.7,7.8,6.2,7.0,21.2,0.105
62,Iman Shumpert,CLE,26,54,39,15,24.4,100.4,3.2,12.7,18.3,1.0,27.3,0.4,16.5,7.6,5.5,5.7,19.8,0.105
63,Avery Bradley,BOS,25,76,45,31,33.4,103.9,2.3,6.5,10.0,1.5,23.8,0.3,8.3,10.1,10.7,7.4,29.7,0.104
64,DeMarre Carroll,TOR,29,26,16,10,30.2,103.1,3.5,11.8,16.8,1.7,30.8,0.2,9.0,9.6,6.1,8.2,24.0,0.104
65,Luol Deng,MIA,31,74,45,29,32.4,103.9,4.5,13.9,19.9,1.0,21.6,0.4,8.6,10.1,8.3,8.2,29.5,0.103
66,Andrew Bogut,GSW,31,70,62,8,20.7,97.9,5.3,22.9,32.4,0.5,14.5,1.6,56.7,6.9,5.5,5.8,17.6,0.103
67,Boris Diaw,SAS,34,76,64,12,18.2,96.4,2.3,12.4,17.5,0.3,11.3,0.3,13.2,5.6,4.1,4.2,16.6,0.102
68,Tristan Thompson,CLE,25,82,57,25,27.7,102.2,5.7,20.9,29.3,0.5,12.1,0.6,29.0,8.6,6.1,5.7,23.6,0.102
69,Kevin Love,CLE,27,77,53,24,31.5,103.6,8.0,25.8,36.3,0.8,17.6,0.5,22.9,10.2,7.2,8.0,27.4,0.101
70,Serge Ibaka,OKC,26,78,54,24,32.1,104.0,5.0,14.3,21.1,0.5,9.9,1.9,41.6,10.8,9.6,8.3,29.7,0.100
71,Trevor Booker,UTA,28,79,39,40,20.7,98.9,3.6,17.8,26.0,0.7,20.9,0.5,22.7,7.3,4.7,5.1,17.1,0.099
72,Tobias Harris,DET,23,76,37,39,33.1,104.3,5.4,16.6,23.4,0.9,16.8,0.5,18.7,10.5,7.5,8.2,28.3,0.099
73,DeMarcus Cousins,SAC,25,65,29,36,34.6,104.9,9.1,24.9,35.7,1.6,23.3,1.4,43.0,13.2,9.4,10.5,30.5,0.098
74,Eric Bledsoe,PHX,26,31,12,19,34.2,104.8,3.5,10.0,14.6,2.0,31.8,0.6,20.9,12.8,9.2,11.0,31.0,0.098
75,CJ McCollum,POR,24,80,44,36,34.7,104.9,2.7,7.5,10.9,1.2,23.3,0.3,8.2,11.5,8.6,8.0,29.2,0.098
76,Joakim Noah,CHI,31,29,15,14,21.9,99.9,5.8,23.5,33.9,0.6,23.1,1.0,38.7,7.3,6.3,5.4,18.0,0.097
77,Al Jefferson,CHA,31,47,33,14,23.3,100.7,5.2,21.6,30.2,0.6,16.6,0.9,30.6,6.0,5.5,5.7,20.4,0.097
78,Patrick Patterson,TOR,27,79,54,25,25.6,101.7,3.4,12.8,19.1,0.7,17.0,0.4,13.6,6.8,6.6,5.3,20.3,0.096
79,Tiago Splitter,ATL,31,36,21,15,16.1,94.8,2.1,12.6,18.9,0.6,15.4,0.3,19.0,5.8,3.9,4.4,12.1,0.096
80,Otto Porter Jr.,WAS,23,75,36,39,30.3,103.9,3.9,13.2,18.9,1.4,25.1,0.4,17.3,10.9,7.4,8.2,25.9,0.095
81,Pau Gasol,CHI,35,72,36,36,31.8,104.4,8.9,24.9,37.6,0.6,15.3,2.0,48.8,10.5,10.2,9.1,29.6,0.095
82,Chuck Hayes,LAC,33,2,1,1,11.9,90.6,4.0,25.0,40.0,0.0,0.0,0.0,0.0,6.5,5.0,4.5,15.0,0.095
83,Terrence Ross,TOR,25,73,53,20,23.9,101.2,2.2,9.2,13.6,0.7,20.5,0.3,11.3,6.9,5.6,4.7,19.4,0.094
84,Mike Scott,ATL,27,75,46,29,15.3,94.4,2.0,12.6,19.0,0.3,11.6,0.2,14.8,5.1,3.5,3.3,12.2,0.094
85,Garrett Temple,WAS,30,80,40,40,24.4,101.6,2.2,9.1,13.1,0.9,19.2,0.2,10.6,7.4,5.7,5.8,20.0,0.094
86,Marcin Gortat,WAS,32,75,35,40,30.1,103.8,6.9,22.6,32.4,0.6,12.4,1.3,46.2,10.1,7.7,7.9,25.2,0.094
87,Hassan Whiteside,MIA,27,73,42,31,29.1,103.5,8.6,28.2,41.4,0.6,16.1,3.7,74.5,9.4,8.6,6.1,25.8,0.094
88,Jamal Crawford,LAC,36,79,51,28,26.9,102.8,1.6,5.8,9.2,0.7,12.7,0.2,4.6,8.8,8.3,7.1,22.8,0.093
89,Lavoy Allen,IND,27,79,43,36,20.2,98.9,3.3,15.9,23.6,0.3,9.5,0.5,29.2,6.7,5.3,5.2,16.1,0.093
90,Marvin Williams,CHA,30,81,47,34,28.9,103.6,4.9,16.5,23.6,0.7,16.5,1.0,28.1,8.1,6.8,7.0,23.9,0.092
91,Wesley Johnson,LAC,28,80,51,29,20.8,99.9,2.6,12.1,19.1,1.1,25.7,0.7,24.9,6.5,6.2,5.6,18.0,0.092
92,Duje Dukan,SAC,24,1,0,1,24.2,101.9,2.0,6.9,11.8,1.0,20.0,0.0,0.0,6.0,9.0,12.0,30.0,0.092
93,Deron Williams,DAL,32,65,31,34,32.4,104.8,2.6,7.9,11.5,0.9,20.6,0.2,9.6,10.3,8.8,9.9,27.4,0.092
94,Mike Conley,MEM,28,56,33,23,31.4,104.5,2.5,8.2,12.3,1.2,21.5,0.3,9.8,8.6,7.5,9.1,24.8,0.092
95,Festus Ezeli,GSW,26,46,42,4,16.7,96.8,3.6,19.6,28.7,0.4,12.5,1.1,52.1,6.1,3.7,5.1,15.8,0.090
96,Jodie Meeks,DET,28,3,3,0,14.5,92.7,1.3,8.9,11.8,0.0,0.0,0.0,0.0,5.0,3.3,2.3,12.7,0.090
97,DeMar DeRozan,TOR,26,78,53,25,35.9,106.0,3.7,10.3,14.7,1.0,18.4,0.3,7.0,11.1,8.8,8.6,30.5,0.089
98,Myles Turner,IND,20,60,32,28,22.8,101.6,4.4,18.2,27.5,0.4,9.6,1.4,52.8,7.3,6.4,5.5,20.3,0.089
99,Courtney Lee,CHA,30,79,49,30,29.6,104.1,2.2,7.7,11.4,1.1,20.9,0.4,12.5,8.6,7.2,9.1,25.2,0.089
100,Victor Oladipo,ORL,24,72,32,40,33.0,105.4,4.1,12.1,18.0,1.6,30.5,0.8,20.8,11.4,8.4,9.0,29.8,0.088
101,Reggie Jackson,DET,26,79,43,36,30.7,104.8,2.5,8.3,11.7,0.7,16.5,0.1,6.3,9.1,6.8,6.7,29.2,0.088
102,Mario Chalmers,MIA,30,61,38,23,22.5,101.7,2.2,9.7,14.9,1.4,33.2,0.2,10.6,7.2,6.2,6.2,17.1,0.088
103,Bradley Beal,WAS,23,55,28,27,31.1,105.0,2.7,8.8,12.8,1.0,17.9,0.2,7.9,10.5,7.5,8.3,26.7,0.087
104,Shelvin Mack,UTA,26,52,27,25,20.3,100.3,2.2,11.1,15.7,0.7,19.0,0.1,2.9,7.8,4.4,4.7,16.8,0.087
105,O.J. Mayo,MIL,28,41,17,24,26.6,103.5,2.2,8.2,12.6,1.2,26.7,0.2,5.6,9.3,8.0,7.4,23.5,0.087
106,Bismack Biyombo,TOR,23,82,56,26,22.0,101.3,5.8,24.9,36.4,0.2,7.3,1.6,58.6,6.6,5.3,4.7,17.6,0.087
107,Rodney Stuckey,IND,30,58,33,25,22.0,101.2,2.4,10.3,15.2,0.7,19.9,0.1,6.5,7.7,6.2,5.3,19.2,0.087
108,Jared Sullinger,BOS,24,81,47,34,23.6,102.1,5.9,24.3,36.1,0.9,19.7,0.6,29.7,7.0,7.3,5.0,21.0,0.086
109,Khris Middleton,MIL,24,79,33,46,36.1,106.4,3.3,9.1,14.1,1.7,25.3,0.2,5.6,12.5,10.9,9.5,32.7,0.086
110,Tim Hardaway Jr.,ATL,24,51,29,22,16.9,97.8,1.5,8.4,12.6,0.4,14.7,0.1,7.0,5.6,4.0,3.2,13.4,0.086
111,Kristaps Porzingis,NYK,20,72,28,44,28.4,104.3,5.5,18.4,26.9,0.7,21.8,1.9,51.9,8.8,7.2,6.7,24.7,0.085
112,Jared Dudley,WAS,30,81,40,41,25.9,103.3,2.9,11.3,16.6,0.9,19.2,0.2,11.6,8.2,6.2,6.1,22.2,0.085
113,Brook Lopez,BKN,28,73,21,52,33.7,105.8,5.1,15.3,21.6,0.8,15.1,1.7,66.3,12.4,7.9,10.0,31.5,0.085
114,Andre Roberson,OKC,24,70,48,22,22.2,101.7,2.5,10.2,14.7,0.8,20.9,0.6,18.6,7.8,6.4,5.4,20.3,0.085
115,CJ Miles,IND,29,64,34,30,22.9,102.5,2.3,9.9,15.1,0.8,19.0,0.5,19.7,8.0,6.5,6.0,20.4,0.084
116,Dwight Howard,HOU,30,71,34,37,32.1,105.6,8.4,26.1,39.9,1.0,14.6,1.6,50.2,13.6,9.4,9.1,28.5,0.083
117,Eric Gordon,NOP,27,45,14,31,32.9,105.9,2.0,5.9,8.6,1.0,18.6,0.3,8.9,10.5,8.2,8.7,28.2,0.083
118,Spencer Hawes,CHA,28,57,30,27,18.2,99.3,3.4,17.5,25.2,0.4,15.0,0.5,25.2,5.8,4.1,5.1,13.9,0.083
119,Wesley Matthews,DAL,29,78,40,38,33.9,106.0,2.7,8.0,11.5,1.0,21.5,0.2,9.8,9.3,9.4,10.5,28.5,0.083
120,Langston Galloway,NYK,24,82,32,50,24.8,103.4,3.0,11.5,17.2,0.9,28.7,0.3,10.2,7.5,6.5,6.0,21.5,0.083
121,James Harden,HOU,26,82,41,41,38.1,106.9,5.3,14.0,21.4,1.7,21.5,0.6,15.2,15.3,11.3,11.7,34.7,0.083
122,Alan Anderson,WAS,33,13,8,5,14.8,96.3,2.0,13.1,18.7,0.3,12.5,0.1,6.7,3.4,2.8,2.9,9.5,0.082
123,Kyle Anderson,SAS,22,78,64,14,16.0,97.5,2.8,17.9,26.1,0.8,26.9,0.4,19.7,4.5,3.7,3.9,13.6,0.082
124,Chandler Parsons,DAL,27,61,29,32,29.5,105.0,4.2,14.1,20.9,0.8,18.5,0.3,17.5,8.8,8.0,9.9,25.9,0.082
125,Amir Johnson,BOS,29,79,45,34,22.8,102.3,4.1,17.3,26.1,0.7,15.1,1.1,47.2,7.2,6.7,4.8,20.1,0.082
126,Zaza Pachulia,DAL,32,76,40,36,26.4,103.8,6.2,23.7,33.9,0.8,23.7,0.3,18.0,7.6,6.8,8.6,22.4,0.082
127,Ronnie Price,PHX,33,62,20,42,19.5,100.6,1.2,6.0,8.6,1.2,34.9,0.2,14.6,7.6,4.3,6.4,16.5,0.082
128,Luc Mbah a Moute,LAC,29,75,49,26,17.0,98.6,1.5,8.1,11.8,0.6,20.5,0.3,16.7,4.6,4.1,4.0,13.8,0.081
129,Elfrid Payton,ORL,22,73,32,41,29.4,105.1,2.5,8.7,12.4,1.2,23.4,0.3,9.3,9.8,6.9,8.4,27.1,0.081
130,Raul Neto,UTA,24,81,40,41,18.5,99.9,1.3,7.1,10.2,0.8,26.7,0.0,1.2,6.1,4.3,4.4,15.1,0.081
131,Dwyane Wade,MIA,34,74,43,31,30.5,105.5,3.0,9.6,14.0,1.1,25.9,0.6,12.5,10.6,8.4,7.8,28.1,0.081
132,Frank Kaminsky,CHA,23,81,47,34,21.1,101.7,3.3,15.0,21.2,0.5,15.9,0.5,23.8,6.3,5.0,5.7,17.2,0.081
133,Jordan Hill,IND,28,73,40,33,20.7,101.2,4.0,18.6,27.8,0.5,15.9,0.5,26.1,7.2,6.1,5.7,18.1,0.080
134,Cody Zeller,CHA,23,73,42,31,24.3,103.4,4.3,17.8,25.1,0.8,20.7,0.9,31.2,7.2,5.6,6.0,19.4,0.080
135,Rondae Hollis-Jefferson,BKN,21,29,7,22,21.2,102.1,4.0,17.9,25.6,1.3,31.7,0.6,23.9,7.6,5.5,6.5,18.8,0.080
136,Omri Casspi,SAC,28,69,27,42,27.3,104.6,5.1,17.6,26.1,0.8,16.5,0.2,10.9,10.5,7.9,8.1,24.6,0.080
137,Kyrie Irving,CLE,24,53,37,16,31.5,105.8,2.1,7.1,10.0,1.1,24.2,0.3,13.1,9.4,7.2,8.3,29.4,0.080
138,JR Smith,CLE,30,77,53,24,30.7,105.6,2.3,7.6,10.7,1.1,25.0,0.3,12.0,9.7,7.4,7.5,27.1,0.080
139,Jeff Green,LAC,29,80,48,32,28.2,104.8,3.2,11.6,17.7,0.7,14.4,0.5,16.9,8.3,7.6,7.4,22.8,0.078
140,Joe Johnson,MIA,35,81,31,50,33.4,106.5,3.0,9.2,13.1,0.8,15.0,0.0,1.7,11.5,8.7,9.4,31.4,0.078
141,Robert Covington,PHI,25,67,10,57,28.4,105.2,5.3,18.7,27.9,1.6,28.4,0.6,17.7,10.9,8.1,8.7,25.3,0.078
142,Austin Rivers,LAC,23,67,42,25,21.8,102.8,1.6,7.0,11.3,0.7,18.1,0.1,4.9,7.8,7.6,6.0,19.5,0.078
143,Gerald Green,MIA,30,69,40,29,22.6,102.9,2.0,8.5,12.3,0.6,19.1,0.3,10.4,7.0,6.1,4.2,19.1,0.078
144,Michael Carter-Williams,MIL,24,54,21,33,30.5,105.9,4.2,13.8,21.0,1.5,28.0,0.8,19.9,11.6,8.8,8.3,26.1,0.078
145,Nikola Vucevic,ORL,25,65,28,37,31.3,106.1,6.2,20.3,28.6,0.8,15.5,1.1,37.2,10.2,6.9,8.7,27.0,0.076
146,Patrick Beverley,HOU,27,71,35,36,28.7,105.4,2.5,8.7,13.2,1.3,21.5,0.4,11.8,11.2,8.6,8.2,25.5,0.076
147,Nene,WAS,33,57,28,29,19.2,101.4,3.6,19.9,28.7,0.9,23.0,0.5,32.1,6.2,4.1,4.8,16.4,0.076
148,Trey Burke,UTA,23,64,31,33,21.3,102.6,1.5,7.0,10.7,0.5,16.5,0.1,4.4,6.9,5.5,5.1,17.4,0.076
149,Josh Richardson,MIA,22,52,29,23,21.3,102.5,1.7,7.5,11.1,0.7,22.0,0.5,16.9,7.5,5.9,4.7,17.8,0.076
150,Jonas Jerebko,BOS,29,78,47,31,15.1,98.1,2.7,17.0,26.6,0.3,9.7,0.3,23.5,4.9,4.2,3.6,13.4,0.076
151,Markieff Morris,WAS,26,64,22,42,25.5,104.5,4.4,17.7,24.7,0.9,21.6,0.5,26.8,9.7,5.9,7.9,21.3,0.075
152,Kevin Garnett,MIN,40,38,14,24,14.6,97.4,3.6,23.5,33.5,0.7,28.3,0.3,16.9,3.5,3.7,2.5,12.3,0.074
153,Tyreke Evans,NOP,26,25,11,14,30.6,105.9,4.4,14.2,20.3,1.3,27.1,0.3,9.8,9.2,7.6,6.1,25.0,0.074
154,Lance Thomas,NYK,28,59,25,34,22.3,103.5,1.6,6.9,10.6,0.4,13.3,0.1,4.9,8.0,6.1,6.1,20.9,0.074
155,Devin Harris,DAL,33,64,35,29,20.0,102.6,1.9,8.9,13.7,0.9,29.4,0.2,11.8,6.5,5.7,6.9,16.7,0.074
156,Rudy Gay,SAC,29,70,29,41,34.0,107.0,5.0,14.5,21.1,1.4,23.1,0.7,22.6,13.1,9.2,10.8,31.3,0.074
157,Keith Appling,ORL,24,5,0,5,5.4,72.4,0.2,3.7,4.8,0.2,25.0,0.0,0.0,1.8,0.2,1.2,3.6,0.074
158,Andrew Nicholson,ORL,26,56,22,34,14.7,97.8,3.0,19.1,28.2,0.2,8.2,0.4,23.2,4.3,4.0,3.2,12.1,0.073
159,Brandon Knight,PHX,24,52,16,36,36.0,107.4,3.2,9.0,12.8,1.2,20.2,0.4,12.9,14.8,9.5,12.8,32.7,0.073
160,Anthony Brown,LAL,23,29,4,25,20.6,102.6,2.1,10.1,15.1,0.5,16.1,0.2,9.3,6.1,5.0,6.7,19.7,0.073
161,Nikola Mirotic,CHI,25,66,37,29,24.9,104.7,4.6,17.4,26.4,0.9,25.6,0.7,23.4,8.3,6.9,6.8,24.7,0.073
162,Nikola Jokic,DEN,21,80,31,49,21.7,103.1,4.7,22.3,31.1,1.0,27.0,0.6,31.8,7.0,4.5,5.4,17.5,0.072
163,Stanley Johnson,DET,20,73,37,36,23.1,104.2,3.4,14.7,20.5,0.8,25.1,0.2,7.9,7.4,5.0,5.2,20.3,0.071
164,Elton Brand,PHI,37,17,2,15,13.2,97.1,3.2,22.0,32.1,0.5,25.7,0.5,40.0,3.9,3.6,3.8,12.0,0.071
165,Carmelo Anthony,NYK,32,72,32,40,35.1,107.4,6.4,17.3,25.6,0.9,21.2,0.5,12.7,11.1,9.2,9.6,31.4,0.071
166,Taj Gibson,CHI,31,73,37,36,26.5,105.3,4.1,14.0,21.1,0.6,20.8,1.1,32.0,8.8,8.2,7.9,23.8,0.071
167,Derrick Rose,CHI,27,66,32,34,31.8,106.9,2.7,7.8,11.8,0.7,17.6,0.2,5.4,10.4,9.9,9.1,30.8,0.071
168,Aaron Gordon,ORL,20,78,32,46,23.9,104.6,4.5,18.9,27.3,0.8,18.6,0.7,25.2,7.8,5.2,6.7,21.9,0.071
169,Clint Capela,HOU,22,77,39,38,19.1,102.2,3.9,20.2,30.9,0.8,18.7,1.2,51.7,7.5,5.5,5.4,17.1,0.071
170,Shaun Livingston,GSW,30,78,69,9,19.5,102.1,1.6,7.8,11.9,0.7,21.7,0.3,15.4,6.2,5.8,5.0,18.4,0.070
171,Nerlens Noel,PHI,22,67,10,57,29.3,106.3,5.8,19.5,30.2,1.8,32.6,1.5,40.3,13.1,8.9,10.6,27.4,0.070
172,Rajon Rondo,SAC,30,72,29,43,35.2,107.7,5.0,13.6,20.1,2.0,29.8,0.1,4.2,14.5,9.9,11.3,32.1,0.070
173,Raymond Felton,DAL,32,80,40,40,27.4,105.8,2.8,9.9,14.6,0.9,22.1,0.2,8.9,8.6,7.9,9.5,23.2,0.070
174,Jrue Holiday,NOP,26,65,27,38,28.2,106.1,2.6,9.4,13.3,1.4,27.2,0.3,13.3,8.2,6.6,6.1,24.0,0.070
