,PLAYER,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,OPP PTS OFF TOV,OPP PTS 2ND CHANCE,OPP PTS FB,OPP PTS PAINT,DEF WS
44,Josh Smith,ATL,22,81,37,44,35.5,104.7,6.2,18.1,27.9,1.5,27.7,2.8,62.5,12.9,10.3,9.7,31.9,0.111
45,Luis Scola,HOU,28,82,55,27,24.7,100.3,4.3,17.3,26.7,0.7,20.1,0.2,9.6,7.2,6.9,7.0,19.9,0.110
46,Chris Paul,NOH,23,80,55,25,37.6,105.3,3.2,9.2,13.7,2.7,44.2,0.1,1.8,9.6,9.0,8.9,30.9,0.109
47,Marcus Camby,DEN,34,79,48,31,34.9,104.7,10.2,27.1,42.5,1.1,16.3,3.6,65.8,12.7,10.8,10.4,30.7,0.108
48,Mike Dunleavy,IND,27,82,36,46,36.0,105.0,4.5,12.1,18.2,1.0,18.5,0.4,10.3,12.8,9.5,9.0,28.3,0.108
49,Antonio McDyess,DET,33,78,57,21,29.3,102.6,5.9,22.5,34.4,0.8,17.7,0.7,22.3,7.0,6.4,5.9,23.2,0.107
50,Peja Stojakovic,NOH,31,77,53,24,35.2,105.0,3.5,10.5,15.7,0.7,12.9,0.1,5.1,8.6,8.1,8.7,29.4,0.106
51,Gerald Wallace,CHA,25,62,23,39,38.3,105.7,5.1,13.7,21.8,2.1,32.0,0.9,22.9,13.1,11.8,9.1,34.6,0.106
52,Jason Terry,DAL,30,82,51,31,31.4,103.8,2.2,6.9,10.4,1.1,27.8,0.2,6.6,8.4,8.7,7.9,25.9,0.106
53,Raja Bell,PHX,31,75,48,27,35.3,105.1,3.0,7.9,12.4,0.7,14.8,0.4,7.8,12.1,11.3,9.1,32.6,0.104
54,Samuel Dalembert,PHI,28,82,40,42,33.2,104.5,6.6,21.5,33.2,0.5,8.6,2.3,65.3,10.8,8.9,7.4,28.3,0.104
55,Vince Carter,NJN,31,76,34,42,38.9,106.1,4.5,11.8,17.7,1.2,23.7,0.4,11.5,13.1,10.2,10.3,29.9,0.103
56,Daniel Gibson,CLE,22,58,32,26,30.4,103.7,1.8,6.3,9.2,0.8,19.0,0.2,8.5,9.0,6.4,6.8,22.7,0.103
57,Jason Kidd,DAL,35,80,39,41,36.3,105.7,6.3,17.8,26.0,1.7,34.9,0.3,9.7,11.4,9.4,9.4,27.9,0.103
58,Richie Frahm,LAC,30,10,2,8,16.3,93.9,1.0,6.1,9.1,0.2,6.9,0.0,0.0,5.0,3.5,1.7,13.4,0.102
59,Metta World Peace,SAC,28,57,30,27,38.1,106.0,4.0,10.7,16.3,2.3,35.2,0.7,22.0,13.7,10.3,9.7,32.0,0.102
60,Viktor Khryapa,CHI,25,9,3,6,11.6,86.5,1.6,13.9,19.4,0.7,24.0,0.0,0.0,4.1,1.1,2.4,5.6,0.102
61,Delonte West,CLE,24,61,23,38,25.1,102.1,2.7,10.2,15.4,1.0,27.6,0.5,15.5,9.3,6.3,6.4,19.5,0.101
62,Sasha Pavlovic,CLE,24,51,28,23,23.3,101.1,1.8,7.9,11.2,0.6,15.8,0.1,4.9,8.3,4.8,6.4,18.1,0.100
63,Corey Maggette,LAC,28,70,21,49,35.7,105.7,4.5,13.0,19.5,1.0,20.1,0.1,2.8,11.9,9.6,7.9,33.4,0.100
64,Pau Gasol,LAL,27,66,32,34,35.6,105.5,6.0,16.5,25.4,0.5,9.2,1.5,37.5,12.4,9.9,9.6,31.6,0.099
65,Joe Johnson,ATL,27,82,37,45,40.8,106.7,3.5,8.8,13.6,1.0,16.9,0.2,5.0,13.9,11.9,10.8,36.5,0.099
66,Deron Williams,UTA,24,82,54,28,37.3,106.0,2.5,7.3,11.1,1.1,16.8,0.3,8.1,12.5,10.2,10.7,32.5,0.099
67,Ben Wallace,CLE,33,72,31,41,30.6,104.2,5.1,17.6,26.4,1.2,28.1,1.6,47.0,10.3,7.6,7.8,21.7,0.099
68,Andre Miller,PHI,32,82,40,42,36.8,106.0,2.8,8.1,12.7,1.3,20.1,0.1,1.9,11.7,10.2,7.5,31.5,0.098
69,Ime Udoka,SAS,30,73,50,23,18.0,97.6,2.6,15.1,21.7,0.8,28.1,0.2,14.4,5.5,3.9,4.4,12.8,0.097
70,Mehmet Okur,UTA,29,72,50,22,33.2,105.2,5.9,19.0,28.7,0.8,13.2,0.4,12.8,11.6,9.1,9.3,28.8,0.097
71,Jameer Nelson,ORL,26,69,42,27,28.4,103.9,3.1,10.6,15.6,0.9,23.1,0.1,2.4,10.0,6.9,8.0,21.8,0.097
72,Caron Butler,WAS,28,58,33,25,39.9,106.8,5.1,13.8,21.0,2.2,33.6,0.3,10.0,12.2,10.2,10.2,30.6,0.097
73,Kasib Powell,MIA,27,11,3,8,27.7,102.7,3.3,11.9,21.3,0.8,17.6,0.2,6.9,8.4,11.2,5.4,19.6,0.096
74,Eduardo Najera,DEN,31,78,48,30,21.3,100.2,2.9,12.5,19.8,0.9,20.3,0.5,18.3,7.0,6.2,6.2,18.3,0.096
75,Andrei Kirilenko,UTA,27,72,47,25,30.8,104.8,3.0,10.5,15.9,1.2,20.9,1.5,48.2,10.5,8.4,8.9,27.6,0.095
76,Brandon Roy,POR,23,74,40,34,37.7,106.5,3.6,10.0,15.7,1.1,25.2,0.2,6.3,11.2,10.1,10.2,32.3,0.095
77,Keith Bogans,ORL,28,82,52,30,26.8,103.3,2.7,9.8,14.8,0.7,20.8,0.1,5.7,8.8,7.3,7.0,20.5,0.095
78,Bobby Jackson,HOU,35,72,52,20,19.3,98.5,2.1,10.8,16.4,0.6,21.8,0.1,4.1,4.9,5.4,4.4,14.6,0.095
79,Kurt Thomas,SAS,35,70,32,38,22.6,101.7,5.4,23.4,34.3,0.8,25.9,0.8,36.8,6.8,5.6,5.4,17.5,0.094
80,Luther Head,HOU,25,73,46,27,18.9,98.6,1.6,8.4,12.7,0.6,22.4,0.1,6.3,5.5,5.1,4.8,14.7,0.094
81,Kirk Hinrich,CHI,27,75,31,44,31.7,105.1,2.9,9.4,14.5,1.2,23.5,0.3,7.5,10.8,8.3,7.8,22.5,0.094
82,Antawn Jamison,WAS,32,79,41,38,38.7,106.8,7.5,20.7,31.6,1.3,21.5,0.4,11.8,11.2,10.0,10.5,29.6,0.094
83,Carlos Boozer,UTA,26,81,53,28,34.9,106.1,8.0,24.5,37.7,1.2,19.9,0.5,16.0,11.8,9.6,10.1,30.7,0.092
84,Wally Szczerbiak,CLE,31,75,24,51,23.2,102.3,2.4,9.9,15.3,0.3,11.8,0.2,5.9,8.0,6.5,5.6,18.6,0.092
85,Luke Walton,LAL,28,74,51,23,23.4,102.1,2.8,11.3,17.2,0.8,21.5,0.2,10.6,7.2,7.2,5.8,20.1,0.091
86,Carmelo Anthony,DEN,24,77,47,30,36.4,106.6,5.1,13.3,20.9,1.3,18.9,0.5,9.5,12.8,11.2,11.1,32.7,0.090
87,Tim Thomas,LAC,31,63,18,45,30.8,105.2,4.1,14.0,21.0,0.6,15.4,0.5,16.0,9.9,7.9,7.0,27.0,0.090
88,LaMarcus Aldridge,POR,22,76,35,41,34.9,106.3,4.7,14.2,21.8,0.7,17.9,1.2,39.0,10.1,8.9,9.3,29.7,0.089
89,Bonzi Wells,NOH,31,73,44,29,21.4,101.3,3.4,16.3,25.2,1.0,28.6,0.4,19.9,6.8,5.4,4.9,14.8,0.089
90,Fabricio Oberto,SAS,33,82,56,26,20.0,100.4,3.4,18.1,25.9,0.5,18.2,0.2,16.9,6.0,4.3,5.2,14.9,0.089
91,Boris Diaw,PHX,26,82,55,27,28.1,104.5,3.4,11.4,18.0,0.7,19.4,0.5,14.8,9.4,9.0,7.1,26.6,0.088
92,Derek Fisher,LAL,33,82,57,25,27.4,104.3,1.8,6.3,9.3,1.0,23.8,0.0,1.3,8.8,8.1,6.8,22.6,0.088
93,Jason Maxiell,DET,25,82,59,23,21.6,101.6,3.1,15.2,24.1,0.3,8.8,1.1,41.6,6.0,5.6,4.5,15.8,0.088
94,Rodney Stuckey,DET,22,57,41,16,19.0,99.8,1.7,9.4,14.5,0.9,28.7,0.1,4.5,5.3,4.6,3.8,12.5,0.088
95,Jamario Moon,TOR,28,78,39,39,27.8,104.4,5.0,18.7,28.0,1.0,25.1,1.4,49.8,7.7,7.2,6.1,22.3,0.088
96,Steve Francis,HOU,31,10,5,5,19.9,100.5,1.5,7.8,11.2,0.9,29.0,0.5,22.7,7.2,5.1,6.7,13.0,0.087
97,Rasual Butler,NOH,29,51,37,14,17.2,98.3,1.6,9.6,14.5,0.3,10.4,0.4,21.4,4.8,4.2,3.6,12.9,0.087
98,Stephen Jackson,GSW,30,73,46,27,39.1,107.5,3.4,8.6,13.8,1.3,16.8,0.4,11.3,12.7,12.7,12.1,37.3,0.087
99,Kyle Korver,UTA,27,75,50,25,23.1,102.4,2.0,9.0,14.0,0.6,14.4,0.4,16.0,7.4,6.2,5.0,17.0,0.086
100,Anthony Parker,TOR,33,82,41,41,32.1,106.0,3.5,11.2,17.1,1.0,21.4,0.2,7.1,8.6,8.2,7.2,25.6,0.086
101,Jordan Farmar,LAL,21,82,57,25,20.6,101.2,1.8,8.1,12.7,0.9,26.6,0.1,2.5,6.8,6.0,5.0,18.3,0.086
102,Devin Harris,NJN,25,64,37,27,31.6,105.9,2.3,7.3,11.1,1.4,32.1,0.2,4.6,9.5,8.9,7.7,26.4,0.086
103,Thaddeus Young,PHI,20,74,38,36,21.0,101.8,2.6,12.6,19.9,1.0,24.6,0.1,5.0,6.2,5.8,4.2,19.6,0.085
104,Danny Granger,IND,25,80,34,46,35.9,107.0,4.9,13.5,20.4,1.2,21.3,1.1,27.6,13.4,10.1,8.9,28.4,0.085
105,Dikembe Mutombo,HOU,42,39,26,13,15.9,97.2,3.4,20.2,29.8,0.3,12.9,1.2,58.5,4.5,4.2,4.5,11.7,0.085
106,Raymond Felton,CHA,24,79,32,47,37.6,107.4,2.5,6.9,10.7,1.2,20.3,0.2,3.8,12.8,11.7,10.1,34.5,0.085
107,Anfernee Hardaway,MIA,36,16,4,12,20.3,101.1,2.0,10.0,15.7,1.2,31.7,0.1,2.7,7.7,5.7,6.4,15.3,0.085
108,Steve Blake,POR,28,81,41,40,29.9,105.6,2.0,7.1,10.9,0.7,20.4,0.0,1.7,8.7,8.1,8.0,26.0,0.084
109,Paul Millsap,UTA,23,82,54,28,20.8,101.5,3.6,18.1,28.0,0.9,22.6,0.9,45.6,6.9,5.3,5.6,15.2,0.084
110,Shaquille O'Neal,PHX,36,61,25,36,28.7,104.8,6.4,22.6,33.7,0.5,13.9,1.4,49.7,10.4,7.1,8.3,22.5,0.084
111,Kenyon Martin,DEN,30,71,46,25,30.4,105.7,5.0,15.6,24.5,1.2,20.5,1.2,28.0,10.8,9.1,8.6,26.7,0.084
112,Reggie Evans,PHI,28,81,40,41,23.2,102.8,4.8,22.8,34.9,1.1,24.5,0.1,5.3,7.2,6.1,5.2,18.1,0.084
113,Jerome James,NYK,32,2,0,2,2.3,18.2,1.5,50.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084
114,Jerry Stackhouse,DAL,33,58,39,19,24.4,103.9,1.7,6.9,10.5,0.5,15.6,0.2,6.3,7.7,6.8,7.4,20.8,0.084
115,Jacque Vaughn,SAS,33,74,49,25,15.4,97.2,0.8,5.6,8.3,0.3,13.9,0.0,1.1,4.3,3.4,3.5,10.4,0.084
116,Chris Duhon,CHI,25,66,25,41,22.6,102.8,1.5,6.6,10.4,0.7,19.6,0.0,1.2,7.7,5.9,6.5,16.5,0.084
117,Willie Green,PHI,26,74,34,40,26.6,104.6,2.0,8.2,12.4,0.7,16.1,0.3,11.5,8.4,7.1,5.5,23.4,0.083
118,Lou Williams,PHI,21,80,39,41,23.3,103.4,1.6,7.1,11.5,1.0,23.6,0.2,6.8,6.9,6.7,4.7,19.9,0.083
119,Steve Nash,PHX,34,81,55,26,34.3,106.9,3.1,8.6,13.4,0.7,13.3,0.1,1.4,12.0,10.7,8.8,32.3,0.083
120,Joel Przybilla,POR,28,77,38,39,23.6,103.3,5.9,26.0,38.8,0.2,7.3,1.2,55.0,7.7,5.5,6.4,19.8,0.083
121,Chris Wilcox,SEA,25,62,16,46,28.0,105.3,5.0,16.7,25.4,0.7,18.5,0.6,20.0,9.9,8.6,8.0,26.6,0.083
122,Marvin Williams,ATL,22,80,35,45,34.6,107.0,4.2,12.6,19.7,1.0,19.3,0.4,10.3,12.0,10.5,9.6,31.9,0.082
123,Brad Miller,SAC,32,72,35,37,34.9,107.0,7.1,21.1,32.1,1.0,17.0,1.0,37.2,12.7,9.3,9.1,30.1,0.082
124,Thabo Sefolosha,CHI,24,69,27,42,20.8,102.1,3.0,14.8,22.6,0.9,24.0,0.4,18.5,7.3,4.8,5.4,15.3,0.082
125,Beno Udrih,SAC,25,65,31,34,32.0,106.3,2.8,9.0,14.0,0.9,17.4,0.2,5.3,12.4,9.2,7.9,28.2,0.082
126,Amir Johnson,DET,21,62,49,13,12.3,94.3,2.4,18.1,28.5,0.4,19.8,1.3,60.7,3.0,3.2,2.6,7.3,0.081
127,Erick Dampier,DAL,32,72,44,28,24.4,103.8,4.6,19.0,27.6,0.3,12.2,1.5,59.2,7.1,6.1,6.6,19.5,0.081
128,Joe Smith,CLE,32,77,34,43,22.4,103.1,3.1,14.4,22.2,0.4,14.3,0.6,25.3,7.4,5.6,6.4,16.2,0.081
129,Eddie Jones,DAL,36,47,31,16,19.6,101.3,2.4,13.0,18.9,0.6,21.1,0.2,10.0,6.1,5.0,5.0,15.7,0.081
130,Glen Davis,BOS,22,69,56,13,13.6,95.5,1.6,12.1,18.7,0.4,17.5,0.3,26.7,5.5,3.4,2.2,9.3,0.081
131,Rasho Nesterovic,TOR,32,71,35,36,20.9,102.2,3.0,15.0,22.0,0.3,9.8,0.7,34.9,5.9,4.6,4.5,15.2,0.081
132,Keyon Dooling,ORL,28,72,45,27,18.5,100.6,1.3,6.8,10.4,0.5,22.6,0.1,4.3,6.1,4.7,4.2,13.5,0.080
133,Devin Brown,CLE,29,78,44,34,22.6,103.3,2.5,11.8,17.9,0.7,19.1,0.1,3.7,7.5,5.6,5.7,17.9,0.080
134,Joakim Noah,CHI,23,74,31,43,20.7,102.2,3.3,15.8,25.1,0.9,24.4,0.9,36.0,6.7,5.5,5.2,15.1,0.080
135,Leon Powe,BOS,24,56,46,10,14.5,97.0,2.4,16.6,26.0,0.3,11.5,0.3,23.2,6.0,3.8,2.7,10.1,0.080
136,Baron Davis,GSW,29,82,48,34,39.0,108.1,3.5,9.0,14.3,2.3,30.8,0.5,14.1,12.3,12.4,11.6,35.9,0.080
137,Monta Ellis,GSW,22,81,48,33,37.9,107.9,3.3,8.7,13.9,1.5,20.7,0.3,9.3,12.3,12.6,11.6,35.9,0.079
138,Arron Afflalo,DET,22,75,55,20,12.9,95.8,1.3,10.4,16.1,0.4,23.0,0.1,5.6,3.0,2.9,2.9,9.0,0.079
139,Alonzo Mourning,MIA,38,25,7,18,15.6,99.2,2.4,14.2,23.0,0.2,6.3,1.7,70.0,5.4,4.6,4.3,11.8,0.078
140,Antoine Wright,DAL,24,56,26,30,22.0,103.4,1.9,8.9,13.4,0.5,17.8,0.4,17.2,8.1,6.0,5.4,15.9,0.078
141,Marquis Daniels,IND,27,74,36,38,20.9,102.7,2.0,9.1,13.9,1.1,32.8,0.2,10.8,7.8,5.6,5.4,15.0,0.078
142,Jason Richardson,CHA,27,82,32,50,38.4,108.1,4.4,11.8,18.7,1.4,23.0,0.7,18.0,13.3,12.3,10.8,35.4,0.077
143,Linas Kleiza,DEN,23,79,49,30,23.9,104.2,3.1,12.0,19.0,0.6,13.3,0.2,7.9,8.1,7.0,6.8,21.7,0.077
144,Jeff Foster,IND,31,77,34,43,24.5,104.4,5.2,21.7,31.9,0.7,19.4,0.4,19.9,8.0,6.2,5.9,18.7,0.077
145,Drew Gooden,CHI,26,69,35,34,30.7,106.5,6.0,20.7,29.9,0.7,14.8,0.8,26.4,10.4,7.1,8.7,25.0,0.077
146,Jose Calderon,TOR,26,82,41,41,30.3,106.4,2.5,8.9,13.2,1.1,24.2,0.1,2.9,8.3,7.3,6.8,24.5,0.077
147,Ronnie Brewer,UTA,23,76,49,27,27.5,105.7,1.6,6.3,9.8,1.7,32.3,0.3,10.4,10.0,7.6,8.5,25.4,0.076
148,Theo Ratliff,DET,35,26,13,13,16.8,100.1,2.2,13.9,21.7,0.3,11.5,1.4,61.7,5.4,4.3,3.9,12.3,0.076
149,Jarrett Jack,POR,24,82,41,41,27.2,105.8,2.5,9.1,14.8,0.7,23.2,0.0,0.5,8.2,8.2,6.8,22.1,0.076
150,Trevor Ariza,LAL,23,35,27,8,15.6,99.4,2.2,13.3,21.0,0.9,32.0,0.3,18.3,5.9,4.9,3.8,14.2,0.076
151,Kwame Brown,MEM,26,38,18,20,18.8,101.8,3.6,18.3,29.1,0.6,17.3,0.6,46.0,7.3,6.5,5.4,16.8,0.075
152,Al Horford,ATL,22,81,37,44,31.4,106.9,6.6,22.3,34.3,0.7,15.6,0.9,26.6,10.7,9.0,8.7,28.1,0.075
153,Richard Jefferson,NJN,28,82,34,48,39.0,108.5,3.0,8.2,12.3,0.9,17.6,0.3,6.9,13.3,10.7,10.4,31.0,0.074
154,Matt Bonner,SAS,28,68,45,23,12.5,95.9,2.0,16.6,24.4,0.2,11.6,0.3,22.7,3.7,2.8,2.6,9.5,0.074
155,Martell Webster,POR,21,75,38,37,28.4,106.3,3.2,12.0,18.6,0.6,17.9,0.4,14.9,9.4,7.4,8.1,24.2,0.074
156,T.J. Ford,TOR,25,51,22,29,23.5,104.8,1.5,6.6,10.1,1.1,31.6,0.0,0.0,7.1,5.9,5.3,17.7,0.074
157,Tarence Kinsey,MEM,24,11,4,7,8.7,88.8,0.8,8.3,12.0,0.3,23.1,0.0,0.0,3.5,2.1,2.0,7.1,0.074
158,DeSagana Diop,NJN,26,79,44,35,16.4,100.0,2.9,18.3,27.4,0.3,14.4,1.1,57.1,5.6,4.6,4.6,12.4,0.074
159,Emeka Okafor,CHA,25,82,32,50,33.1,107.6,7.6,23.6,36.9,0.8,14.6,1.7,46.6,11.5,9.9,9.3,30.7,0.073
160,Smush Parker,LAC,27,28,3,25,21.2,103.7,1.7,7.8,12.3,0.9,27.0,0.2,9.8,7.3,6.5,5.1,17.7,0.072
161,Troy Murphy,IND,28,75,33,42,28.1,106.4,5.8,20.7,31.4,0.7,15.5,0.4,14.9,9.8,8.4,6.4,22.7,0.072
162,Vladimir Radmanovic,LAL,27,65,45,20,22.8,104.5,2.4,10.6,15.6,0.7,18.7,0.2,7.0,7.9,6.1,5.9,19.5,0.072
163,DeShawn Stevenson,WAS,27,82,43,39,31.3,107.3,2.4,8.3,12.4,0.8,16.2,0.2,6.4,8.8,8.0,9.0,25.2,0.072
164,Luke Jackson,MIA,26,14,1,13,16.3,100.5,1.9,12.6,19.1,0.6,26.7,0.0,0.0,3.9,4.2,3.4,11.7,0.071
165,Nene,DEN,25,16,9,7,16.6,100.7,3.6,18.9,29.1,0.6,20.9,0.9,33.3,5.1,5.7,5.1,13.6,0.071
166,Andris Biedrins,GSW,22,76,44,32,27.3,106.3,6.4,22.9,36.4,0.7,14.4,1.2,46.3,9.0,8.6,7.7,24.3,0.071
167,Keith Langford,SAS,24,2,1,1,4.8,66.7,1.0,15.4,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.071
168,Amar'e Stoudemire,PHX,25,79,53,26,33.9,107.9,6.8,19.1,30.1,0.8,18.0,2.1,44.1,11.6,10.6,8.6,31.6,0.071
169,Darius Songaila,WAS,30,80,42,38,19.4,103.0,2.4,12.8,20.2,0.7,20.4,0.2,9.8,6.2,5.4,5.0,14.7,0.071
170,Tyrus Thomas,CHI,21,74,27,47,18.0,102.1,3.2,18.8,28.3,0.6,20.4,1.0,47.1,6.5,4.1,4.7,12.0,0.070
171,Cuttino Mobley,LAC,32,77,22,55,35.1,108.2,2.9,8.7,13.5,1.0,20.2,0.4,12.3,11.6,9.5,7.8,32.1,0.070
172,JR Smith,DEN,22,74,44,30,19.2,103.1,1.5,7.2,11.2,0.8,22.2,0.2,7.7,6.6,5.5,5.3,17.7,0.070
173,Anthony Carter,DEN,33,70,42,28,28.0,106.7,2.5,8.2,13.2,1.5,28.2,0.4,9.5,10.3,8.6,8.4,25.0,0.070
174,Andres Nocioni,CHI,28,82,33,49,24.6,105.7,3.6,14.7,23.2,0.3,8.2,0.5,18.5,8.6,6.5,6.4,18.6,0.069
