Feature,Importance
D-LEBRON_bball,0.4741512392201061
DWS_advanced,0.07528025624072497
BLK_nba,0.03086175559923007
BLK,0.026884222707833094
DEF WS_nba,0.0239743185749937
PER_advanced,0.020093354594633916
W_nba,0.015217083578995306
%BLK_nba,0.012062563092934207
pace_impact_raptor,0.012053988273371015
OPP PTS FB_nba,0.010778167961711283
BLK_team,0.010017721776581782
WINS_espn,0.009927029527335015
RPM_espn,0.008594937980571805
DRPM_espn,0.008025961211085763
TRB%_advanced,0.008022682902199742
raptor_defense_raptor,0.007557076300431602
G,0.0069764918626927675
TRB_team,0.006328370910274249
WS/48_advanced,0.005967401866681901
3PA_opponent,0.005904220902136652
Dpoy_votes,0.005899916581645789
OPP PTS 2ND CHANCE_nba,0.005428792758706069
Pace_misc,0.005272809843625481
TOV,0.004989299251032581
STL,0.004834251100361785
DRB,0.0045356546881591
predator_defense_raptor,0.004503861001816608
TOV_100_poss,0.004409737047941211
FGA_opponent,0.004356524198764944
TRB,0.0043493161892978055
AST_team,0.004315127021711131
L_misc,0.004088188151864629
WS_advanced,0.003930777570163401
STL_nba,0.003910850806260978
SRS_misc,0.0039071340477908455
DRB_team,0.0037976139605337793
won_dpoy_last_season,0.0036750942732486362
Dpoy_titles,0.003668043411133168
DEF RTG_nba,0.0036581855318638125
MPG_espn,0.003595338822163306
TRB_opponent,0.003509110112192949
PF,0.003468933951007943
TOV%_misc,0.0034603917709145264
W_misc,0.0034276112192031757
mp_raptor,0.0033643104325261942
Age,0.0033310308325569973
PF_100_poss,0.0032667542302824756
MP_advanced,0.0032173223034757245
MP_100_poss,0.0031756309106192216
teamates_with_dpoy,0.0030666254241406726
BPM_advanced,0.003041824805189877
predator_total_raptor,0.0030313547320585713
poss_raptor,0.003008028977399745
DRB_100_poss,0.002996950874440447
VORP_advanced,0.00294411796039905
FT%_opponent,0.002901347758498856
TOV%.1_misc,0.002825449290174436
AST_opponent,0.002794412215023109
BLK%_advanced,0.0027888307334888204
war_reg_season_raptor,0.002680691108792348
DREB%_nba,0.002673127969883222
STL%_advanced,0.0026623633199624754
2P_opponent,0.0026032573759949148
DBPM_advanced,0.002578302664601827
MP,0.002382479208755295
DRB%_advanced,0.00237693875659185
raptor_total_raptor,0.002289575487232364
STL_team,0.002266456116611769
2PA_opponent,0.0022163837853414474
war_total_raptor,0.0022163742884073836
2P%_opponent,0.0021986875225005285
STL%_nba,0.0021963171318104776
PW_misc,0.0021934149944768614
BLK_100_poss,0.0021885370280275156
3P_opponent,0.0021480257862334868
OPP PTS OFF TOV_nba,0.002121530133316861
TRB_100_poss,0.0020920905779207638
STL_100_poss,0.0020630570428486054
GS,0.0020414164420200645
MIN_nba,0.0019862983178773478
DREB_nba,0.0019215960839349302
PF_team,0.001899425291597294
MOV_misc,0.0018958037040731678
ORB_opponent,0.0018746139389335407
DRtg_misc,0.0016908919651823636
OPP PTS PAINT_nba,0.0016408412023368587
DRB%_misc,0.0016285762030188783
GP_espn,0.0014592185985641513
3P%_opponent,0.0014527906972869942
FTA_opponent,0.0014502445736804957
%DREB_nba,0.0014385917669826915
FT_opponent,0.0014304135178284105
DRtg_100_poss,0.001369934077411315
PL_misc,0.0011397456263188418
SOS_misc,0.0011237128455402286
FG%_opponent,0.0010885026936033114
TOV_team,0.0010271887708320937
GP_nba,0.000867183507464024
