,Year,G_team,MP_team,FG_team,FGA_team,FG%_team,3P_team,3PA_team,3P%_team,2P_team,2PA_team,2P%_team,FT_team,FTA_team,FT%_team,ORB_team,DRB_team,TRB_team,AST_team,STL_team,BLK_team,TOV_team,PF_team,PTS_team,G_opponent,MP_opponent,FG_opponent,FGA_opponent,FG%_opponent,3P_opponent,3PA_opponent,3P%_opponent,2P_opponent,2PA_opponent,2P%_opponent,FT_opponent,FTA_opponent,FT%_opponent,ORB_opponent,DRB_opponent,TRB_opponent,AST_opponent,STL_opponent,BLK_opponent,TOV_opponent,PF_opponent,PTS_opponent,W_misc,L_misc,PW_misc,PL_misc,MOV_misc,SOS_misc,SRS_misc,ORtg_misc,DRtg_misc,Pace_misc,FTr_misc,3PAr_misc,eFG%_misc,TOV%_misc,ORB%_misc,FT/FGA_misc,eFG%.1_misc,TOV%.1_misc,DRB%_misc,FT/FGA.1_misc,Arena_misc,Attendance_misc
0,1993,82.0,19730,3164,7271,0.435,283,837,0.338,2881,6434,0.448,1530,2171,0.705,1234,2265,3499,1683,649,355,1459,2302,8141,82.0,19730,3401,6783,0.501,234,653,0.358,3167,6130,0.517,2351,3071,0.766,1063,2740,3803,2047,802,520,1273,1861,9387,11,71,10,72,-15.2,0.52,-14.68,99.5,114.7,99.5,0.299,0.115,0.455,15.1,31.1,0.21,0.519,13.5,68.1,0.347,Reunion Arena,554724
0,1994,82.0,19730,3055,7070,0.432,241,773,0.312,2814,6297,0.447,1450,1942,0.747,1271,2150,3421,1629,767,299,1393,2007,7801,82.0,19730,3212,6508,0.494,249,688,0.362,2963,5820,0.509,1841,2498,0.737,1101,2503,3604,1970,782,507,1428,1649,8514,13,69,19,63,-8.7,0.5,-8.19,100.4,109.6,94.5,0.275,0.109,0.449,15.0,33.7,0.205,0.513,15.8,66.1,0.283,Reunion Arena,526414
0,1995,82.0,19930,3227,7342,0.44,386,1200,0.322,2841,6142,0.463,1622,2210,0.734,1514,2433,3947,1941,579,348,1345,1811,8462,82.0,19930,3407,6982,0.488,432,1181,0.366,2975,5801,0.513,1454,1981,0.734,1053,2379,3432,1991,722,502,1250,1925,8700,36,46,33,49,-2.9,0.51,-2.39,107.6,110.6,94.7,0.301,0.163,0.466,13.9,38.9,0.221,0.519,13.7,69.8,0.208,Reunion Arena,678433
0,1996,82.0,19930,3124,7431,0.42,735,2039,0.36,2389,5392,0.443,1426,1975,0.722,1408,2379,3787,1913,642,342,1270,1836,8409,82.0,19930,3403,6921,0.492,470,1193,0.394,2933,5728,0.512,1535,2097,0.732,1087,2726,3813,1978,702,531,1348,1841,8811,26,56,28,54,-4.9,0.19,-4.71,106.1,111.2,95.4,0.266,0.274,0.47,13.3,34.1,0.192,0.526,14.7,68.6,0.222,Reunion Arena,684138
0,1997,82.0,19805,2813,6452,0.436,430,1316,0.327,2383,5136,0.464,1375,1918,0.717,1040,2262,3302,1663,654,351,1324,1798,7431,82.0,19805,2966,6469,0.458,538,1444,0.373,2428,5025,0.483,1482,1974,0.751,1098,2428,3526,1794,687,433,1284,1720,7952,24,58,23,59,-6.35,-0.12,-6.47,101.1,108.2,89.0,0.297,0.204,0.469,15.4,30.0,0.213,0.5,14.9,67.3,0.229,Reunion Arena,619178
0,1998,82.0,19905,2882,6754,0.427,422,1183,0.357,2460,5571,0.442,1308,1738,0.753,1008,2280,3288,1535,646,466,1182,1643,7494,82.0,19905,3138,6819,0.46,386,1130,0.342,2752,5689,0.484,1333,1868,0.714,1223,2644,3867,1882,658,374,1240,1608,7995,20,62,24,58,-6.11,-0.22,-6.33,100.5,107.2,89.9,0.257,0.175,0.458,13.6,27.6,0.194,0.488,14.0,65.1,0.195,Reunion Arena,503936
0,1999,50.0,12075,1749,4033,0.434,202,595,0.339,1547,3438,0.45,881,1210,0.728,645,1478,2123,921,352,292,692,1065,4581,50.0,12075,1815,4037,0.45,216,686,0.315,1599,3351,0.477,855,1193,0.717,660,1519,2179,1073,361,244,699,1042,4701,19,31,21,29,-2.4,-0.1,-2.5,102.3,104.9,89.0,0.3,0.148,0.459,13.2,29.8,0.218,0.476,13.3,69.1,0.212,Reunion Arena,362837
0,2000,82.0,19730,3195,7047,0.453,519,1326,0.391,2676,5721,0.468,1407,1751,0.804,931,2444,3375,1810,592,416,1124,1770,8316,82.0,19730,3225,7053,0.457,429,1244,0.345,2796,5809,0.481,1484,2005,0.74,1251,2719,3970,1901,604,416,1318,1814,8363,40,42,39,43,-0.57,0.29,-0.29,106.6,107.2,94.9,0.248,0.188,0.49,12.6,25.5,0.2,0.488,14.2,66.1,0.21,Reunion Arena,606177
0,2001,82.0,19805,3085,6716,0.459,517,1357,0.381,2568,5359,0.479,1552,1954,0.794,831,2571,3402,1740,618,492,1141,1907,8239,82.0,19805,2938,6693,0.439,381,1140,0.334,2557,5553,0.46,1631,2231,0.731,1068,2623,3691,1778,622,379,1273,1848,7888,53,29,53,29,4.28,0.32,4.61,107.1,102.6,93.2,0.291,0.202,0.498,13.1,24.1,0.231,0.467,14.2,70.7,0.244,Reunion Arena,680238
0,2002,82.0,19880,3200,6930,0.462,621,1645,0.378,2579,5285,0.488,1608,1994,0.806,918,2568,3486,1811,581,392,992,1842,8629,82.0,19880,3094,6851,0.452,452,1293,0.35,2642,5558,0.475,1640,2184,0.751,1065,2600,3665,1865,589,377,1155,1788,8280,57,25,53,29,4.26,0.16,4.41,112.2,107.7,92.8,0.288,0.237,0.507,11.3,26.1,0.232,0.485,12.9,70.7,0.239,American Airlines Center,802783
0,2003,82.0,19780,3161,6982,0.453,636,1668,0.381,2525,5314,0.475,1486,1793,0.829,912,2544,3456,1837,665,449,949,1730,8444,82.0,19780,2926,6687,0.438,477,1401,0.34,2449,5286,0.463,1477,2032,0.727,1045,2682,3727,1781,547,322,1316,1746,7806,60,22,62,20,7.78,0.12,7.9,110.7,102.3,92.5,0.257,0.239,0.498,10.9,25.4,0.213,0.473,14.8,70.9,0.221,American Airlines Center,816429
0,2004,82.0,19805,3322,7230,0.459,507,1456,0.348,2815,5774,0.488,1475,1854,0.796,1174,2538,3712,1963,656,437,1000,1609,8626,82.0,19805,3133,6824,0.459,534,1471,0.363,2599,5353,0.486,1462,1960,0.746,1009,2562,3571,1937,582,382,1242,1690,8262,52,30,53,29,4.44,0.42,4.86,112.1,107.4,93.2,0.256,0.201,0.495,11.1,31.4,0.204,0.498,13.9,71.6,0.214,American Airlines Center,825594
0,2005,82.0,19730,3058,6691,0.457,463,1273,0.364,2595,5418,0.479,1826,2314,0.789,990,2530,3520,1610,708,461,1102,1827,8405,82.0,19730,2941,6712,0.438,451,1366,0.33,2490,5346,0.466,1601,2123,0.754,1072,2467,3539,1714,584,399,1278,1899,7934,58,24,57,25,5.74,0.11,5.86,110.3,104.1,92.7,0.346,0.19,0.492,12.5,28.6,0.273,0.472,14.3,70.2,0.239,American Airlines Center,822533
0,2006,82.0,19880,2948,6375,0.462,416,1113,0.374,2532,5262,0.481,1818,2322,0.783,1030,2431,3461,1473,593,488,1112,1834,8130,82.0,19880,2801,6319,0.443,404,1120,0.361,2397,5199,0.461,1626,2163,0.752,935,2209,3144,1433,536,400,1151,1958,7632,60,22,58,24,6.07,-0.11,5.96,111.8,105.0,87.8,0.364,0.175,0.495,13.1,31.8,0.285,0.475,13.7,72.2,0.257,American Airlines Center,824693
0,2007,82.0,19755,3010,6442,0.467,535,1404,0.381,2475,5038,0.491,1646,2045,0.805,920,2515,3435,1632,560,408,1140,1837,8201,82.0,19755,2790,6241,0.447,375,1074,0.349,2415,5167,0.467,1654,2216,0.746,839,2286,3125,1471,565,312,1190,1811,7609,67,15,61,21,7.22,0.06,7.28,111.3,103.2,89.5,0.317,0.218,0.509,13.4,28.7,0.256,0.477,14.2,75.0,0.265,American Airlines Center,834411
0,2008,82.0,19730,3025,6515,0.464,494,1403,0.352,2531,5112,0.495,1690,2075,0.814,883,2643,3526,1720,490,402,1037,1786,8234,82.0,19730,2903,6551,0.443,408,1168,0.349,2495,5383,0.463,1648,2168,0.76,882,2419,3301,1547,536,357,999,1739,7862,51,31,54,28,4.54,0.16,4.7,111.1,106.1,90.2,0.318,0.215,0.502,12.3,26.7,0.259,0.474,11.7,75.0,0.252,American Airlines Center,831738
0,2009,82.0,19805,3128,6770,0.462,571,1632,0.35,2557,5138,0.498,1516,1852,0.819,909,2595,3504,1779,591,429,1043,1600,8343,82.0,19805,3071,6752,0.455,517,1379,0.375,2554,5373,0.475,1522,1907,0.798,884,2509,3393,1611,589,334,1064,1645,8181,50,32,47,35,1.98,-0.3,1.68,110.5,108.4,91.5,0.274,0.241,0.504,12.1,26.6,0.224,0.493,12.3,74.6,0.225,American Airlines Center,821723
