Feature,Importance
raptor_defense_raptor,0.11248628970795406
DRPM_espn,0.10651322001059726
DWS_advanced,0.0866832517781068
predator_defense_raptor,0.06755143978598768
BLK_nba,0.06281811825051602
DEF WS_nba,0.04960982551031079
Dpoy_titles,0.04298828304934308
won_dpoy_last_season,0.030754524224772033
Dpoy_votes,0.025782963157218054
BLK,0.018662540673184704
SOS_misc,0.018586536101211307
TRB,0.01790310343897286
AST_opponent,0.013705944977015595
W_nba,0.012660295636490489
DRB,0.011871211064688024
TOV,0.010999518474557896
VORP_advanced,0.01092016000423192
TOV_100_poss,0.010456626031636213
STL,0.010352362479870623
RPM_espn,0.009124087753933417
DREB_nba,0.008748193995138672
STL_nba,0.008346189753547444
MOV_misc,0.00831448748124664
WS_advanced,0.007850994677712773
PER_advanced,0.0068563082836453956
PL_misc,0.0068035995451451265
Age,0.006687193902514556
L_misc,0.0066385053363694525
W_misc,0.0061412578931547565
DBPM_advanced,0.005712984768389062
GS,0.005324515510235821
ORB_opponent,0.005274004469692516
3PA_opponent,0.005172165837999012
poss_raptor,0.004930816140512066
STL%_nba,0.004884670192477933
BPM_advanced,0.004801941642895108
mp_raptor,0.0047769319003278694
SRS_misc,0.004707658850294016
OPP PTS FB_nba,0.004587326504726099
PW_misc,0.004576452371208723
OPP PTS 2ND CHANCE_nba,0.004520043770993814
3P_opponent,0.004446172561001189
WINS_espn,0.004240126425905093
OPP PTS PAINT_nba,0.004229482957350992
Pace_misc,0.004147445624825896
3P%_opponent,0.004144273841608409
DEF RTG_nba,0.004131370738647821
DREB%_nba,0.003966831915758001
war_reg_season_raptor,0.003951165124848243
TRB%_advanced,0.003875342514466809
TRB_100_poss,0.0038349528921988642
war_total_raptor,0.003714316676922936
PF_team,0.0036517698527088914
FGA_opponent,0.0035988337145090553
2PA_opponent,0.003372822108968525
STL_team,0.0033234851581804945
%DREB_nba,0.0032939472014104415
FTA_opponent,0.0032109226788383603
TRB_opponent,0.003165948799344752
STL_100_poss,0.0030270505931605696
pace_impact_raptor,0.0030189256301252727
MP_advanced,0.0029087125467358193
raptor_total_raptor,0.002876014833154649
OPP PTS OFF TOV_nba,0.002848931881314728
FT_opponent,0.002847186724966782
DRB_team,0.0028373909475327653
DRB%_misc,0.0027953086700904487
STL%_advanced,0.002745840610053345
DRB%_advanced,0.002705534537143134
AST_team,0.002691608523593684
predator_total_raptor,0.002628802121412327
PF_100_poss,0.0025897909232752607
G,0.0024593118921264487
MPG_espn,0.0023950772714168983
MP_100_poss,0.0023888814459764518
BLK_team,0.002322715497548663
GP_nba,0.002124770838857835
TOV%.1_misc,0.0021031060568043455
2P_opponent,0.002044831405078289
MP,0.0020371122036571924
MIN_nba,0.001685993226645321
FT%_opponent,0.001600540534464542
DRtg_misc,0.0014422925659757111
DRB_100_poss,0.001433412769891909
2P%_opponent,0.0014225759780785569
FG%_opponent,0.0013847208992768217
%BLK_nba,0.0013266868526049208
BLK_100_poss,0.001307789854490097
WS/48_advanced,0.001270524853066991
PF,0.0012574385987818213
teamates_with_dpoy,0.001244151609338193
TRB_team,0.0011658170637346306
BLK%_advanced,0.0011238243452622062
GP_espn,0.0010636839845536662
DRtg_100_poss,0.0009308134992299313
TOV%_misc,0.0008118299114592034
TOV_team,0.000745242572800094
D-LEBRON_bball,0.0
