,Year,G_team,MP_team,FG_team,FGA_team,FG%_team,3P_team,3PA_team,3P%_team,2P_team,2PA_team,2P%_team,FT_team,FTA_team,FT%_team,ORB_team,DRB_team,TRB_team,AST_team,STL_team,BLK_team,TOV_team,PF_team,PTS_team,G_opponent,MP_opponent,FG_opponent,FGA_opponent,FG%_opponent,3P_opponent,3PA_opponent,3P%_opponent,2P_opponent,2PA_opponent,2P%_opponent,FT_opponent,FTA_opponent,FT%_opponent,ORB_opponent,DRB_opponent,TRB_opponent,AST_opponent,STL_opponent,BLK_opponent,TOV_opponent,PF_opponent,PTS_opponent,W_misc,L_misc,PW_misc,PL_misc,MOV_misc,SOS_misc,SRS_misc,ORtg_misc,DRtg_misc,Pace_misc,FTr_misc,3PAr_misc,eFG%_misc,TOV%_misc,ORB%_misc,FT/FGA_misc,eFG%.1_misc,TOV%.1_misc,DRB%_misc,FT/FGA.1_misc,Arena_misc,Attendance_misc
0,2005,82.0,19880.0,2961.0,6859.0,0.432,320.0,881.0,0.363,2641.0,5978.0,0.442,1487.0,2096.0,0.709,1083.0,2335.0,3418.0,1794.0,695.0,440.0,1192.0,1894.0,7729.0,82.0,19880.0,3015.0,6507.0,0.463,442.0,1224.0,0.361,2573.0,5283.0,0.487,1748.0,2279.0,0.767,959.0,2586.0,3545.0,1768.0,624.0,446.0,1297.0,1858.0,8220.0,18,64,24,58,-5.99,-0.16,-6.15,101.1,107.5,92.3,0.306,0.128,0.455,13.3,29.5,0.217,0.497,14.7,70.9,0.269,Charlotte Coliseum,591701
0,2006,82.0,19905,2961,6843,0.433,428,1261,0.339,2533,5582,0.454,1593,2186,0.729,990,2270,3260,1717,822,354,1167,1960,7943,82.0,19905,3065,6410,0.478,458,1285,0.356,2607,5125,0.509,1683,2283,0.737,940,2667,3607,1881,577,441,1464,1929,8271,26,56,30,52,-4.0,0.1,-3.9,102.5,106.7,93.4,0.319,0.184,0.464,13.0,27.1,0.233,0.514,16.5,70.7,0.263,Charlotte Bobcats Arena,671011
0,2007,82.0,20005,2960,6643,0.446,457,1280,0.357,2503,5363,0.467,1568,2136,0.734,920,2346,3266,1836,638,369,1224,1985,7945,82.0,20005,2999,6450,0.465,452,1245,0.363,2547,5205,0.489,1802,2404,0.75,929,2562,3491,1717,603,437,1296,1786,8252,33,49,30,52,-3.74,-0.22,-3.97,103.6,107.6,92.0,0.322,0.193,0.48,13.9,26.4,0.236,0.5,14.7,71.6,0.279,Charlotte Bobcats Arena,637520
0,2008,82.0,19880,2960,6554,0.452,529,1443,0.367,2431,5111,0.476,1510,2115,0.714,892,2440,3332,1748,614,402,1204,1777,7959,82.0,19880,3115,6684,0.466,517,1456,0.355,2598,5228,0.497,1571,2102,0.747,999,2588,3587,1785,625,476,1177,1721,8318,32,50,29,53,-4.38,-0.11,-4.49,104.6,109.4,91.8,0.323,0.22,0.492,13.9,25.6,0.23,0.505,13.4,71.0,0.235,Charlotte Bobcats Arena,603403
0,2009,82.0,19930,2866,6299,0.455,490,1339,0.366,2376,4960,0.479,1455,1965,0.74,886,2366,3252,1741,580,397,1279,1754,7677,82.0,19930,2883,6349,0.454,558,1526,0.366,2325,4823,0.482,1457,1928,0.756,877,2310,3187,1604,626,488,1206,1714,7781,35,47,37,45,-1.27,0.07,-1.2,104.7,106.1,88.3,0.312,0.213,0.494,15.1,27.7,0.231,0.498,14.4,73.0,0.229,Time Warner Cable Arena,597548
0,2010,82.0,19880,2858,6306,0.453,460,1331,0.346,2398,4975,0.482,1637,2180,0.751,858,2490,3348,1658,632,446,1290,1597,7813,82.0,19880,2925,6536,0.448,573,1696,0.338,2352,4840,0.486,1270,1710,0.743,868,2382,3250,1666,614,502,1256,1804,7693,44,38,45,37,1.46,-0.17,1.3,104.4,102.8,90.4,0.346,0.211,0.49,15.1,26.5,0.26,0.491,14.7,74.2,0.194,Time Warner Cable Arena,648520
0,2011,82.0,19805,2873,6365,0.451,393,1203,0.327,2480,5162,0.48,1511,1999,0.756,848,2444,3292,1728,524,433,1192,1637,7650,82.0,19805,2956,6492,0.455,577,1609,0.359,2379,4883,0.487,1489,1908,0.78,804,2446,3250,1777,601,496,1082,1730,7978,34,48,29,53,-4.0,-0.08,-4.08,103.4,107.8,89.6,0.314,0.189,0.482,14.1,25.7,0.237,0.5,12.9,75.2,0.229,Time Warner Cable Arena,649694
0,2012,66.0,15890,2193,5293,0.414,263,892,0.295,1930,4401,0.439,1090,1462,0.746,677,1894,2571,1326,397,361,957,1249,5739,66.0,15890,2568,5411,0.475,406,1142,0.356,2162,4269,0.506,1115,1486,0.75,778,2193,2971,1537,499,378,890,1341,6657,7,59,7,59,-13.91,-0.05,-13.96,95.2,110.4,91.1,0.276,0.169,0.439,13.9,23.6,0.206,0.512,12.8,70.9,0.206,Time Warner Cable Arena,486984
0,2013,82.0,19805,2823,6649,0.425,469,1399,0.335,2354,5250,0.448,1546,2060,0.75,917,2389,3306,1587,591,479,1153,1561,7661,82.0,19805,3185,6762,0.471,716,1847,0.388,2469,4915,0.502,1332,1784,0.747,971,2645,3616,2071,569,565,1152,1746,8418,21,61,17,65,-9.23,-0.06,-9.29,101.5,111.5,91.5,0.31,0.21,0.46,13.2,25.7,0.233,0.524,13.2,71.1,0.197,Time Warner Cable Arena,628293
0,2014,82.0,19905,2976,6730,0.442,516,1471,0.351,2460,5259,0.468,1474,2000,0.737,776,2724,3500,1778,499,421,1010,1493,7942,82.0,19905,3022,6838,0.442,665,1800,0.369,2357,5038,0.468,1251,1649,0.759,785,2766,3551,1718,514,415,1090,1716,7960,43,39,40,42,-0.22,-0.67,-0.89,103.6,103.8,92.4,0.297,0.219,0.481,11.7,21.9,0.219,0.491,12.6,77.6,0.183,Time Warner Cable Arena,636268
